"series_id","data_format","extracted_from","extracted_until","timezone","measure_point","series_start","series_stop","series_cutout","series_past_sensor_ids","series_past_sensor_names","series_active","series_display","variable_id","variable_name","variable_resolution","variable_units","sensor_id","current_sensor","sensor_class","tree_id","tree_name","tree_xcor","tree_ycor","tree_altitude","tree_genus","tree_species","tree_genus_species","tree_dbh","tree_height","tree_status","tree_age","tree_phloem_thickness_mm","tree_totalbark_thickness_mm","tree_sapwood_thickness_cm","tree_sapwood_area","position_id","series_height","series_exposition","series_distance_to_tree","series_dsri_max","series_dsri_min","series_twd_max_gp","series_twd_med_gp","series_twd_min_gp","series_twd_max_nogp","series_twd_med_nogp","series_twd_min_nogp","series_twd_max_frost","series_twd_med_frost","series_twd_min_frost","series_gro_start_doy_med","series_gro_end_doy_med","series_gro_max_yr","series_gro_med_yr","series_gro_min_yr","series_gro_max_month","series_gro_med_month","series_gro_min_month","series_gro_max_week","series_gro_med_week","series_gro_min_week","series_gro_max_day","series_gro_med_day","series_gro_min_day","series_gro_max_hr","series_gro_med_hr","series_gro_min_hr","series_timing_gro_year_max","series_timing_gro_year_min","series_timing_gro_month_max","series_timing_gro_week_max","series_timing_gro_doy_max","series_timing_gro_hour_max","series_timing_gro_hour_min","series_grohours_med","series_grohours_gp_med","series_grohours_percent_med","series_mds_gp_med","series_mds_gp_max","series_twd_gp_morning","series_proc_tol","series_proc_tol_out","series_proc_tol_jump","series_proc_frost_thr","site_id","site_name","site_subplot","site_exposition","site_xcor","site_ycor","site_altitude","site_forest_type","site_soil_type","site_affiliation","site_area","region","country","site_annual_temp","site_growth_temp","site_annual_precip","site_growth_precip","site_annual_rad","site_growth_rad","site_annual_relh","site_growth_relh","site_annual_vpd","site_growth_vpd","site_n_depo","site_ozon","site_nfk","site_temp_ref"
932,"L1",2003-01-01,2025-07-14,"Etc/GMT-1","pfynwald-control_932_tree-sap-flow_1.5_pfynwald-02-15.sapflow.ch6_psylvestris",2017-02-01,NA,NA,NA,NA,"yes","yes",14,"tree sap flow",10,"°C",1354,"Pfynwald-02-15.sapflow.ch6","Sapflow",434,"109",7.611844,46.30189,620,"Pinus","sylvestris","Pinus sylvestris",20.7,11.2,NA,NA,10,19.5,4.1,NA,656,1.5,"North",-999,NA,NA,472.46,183.76,0,492.55,168.18,0,439.74,82.39,0,17,349,444.34,275.27,59.81,178.22,29.31,1.83,97.66,22.79,1.22,64.09,9.63,0.26,13.05,1.22,0.02,2021,2020,12,49,189,3,13,93.75,5128.92,1.48,NA,NA,NA,100,15,60,2,86,"Pfynwald-Control","Control","Flat",7.61157,46.30183,615,"Coniferous","Pararendzina","WSL_LWF","Pfynwald","Alps","Switzerland",9.69,17.81,649.07,128.93,145.61,258.95,69.8,63.09,0.45,0.8,NA,NA,NA,969
933,"L1",2003-01-01,2025-07-14,"Etc/GMT-1","pfynwald-control_933_tree-sap-flow_1.5_pfynwald-02-15.sapflow.ch3_psylvestris",2010-10-15,NA,NA,"1446","Pfynwald-3.sapflow.ch4","yes","yes",14,"tree sap flow",10,"°C",1352,"Pfynwald-02-15.sapflow.ch3","Sapflow",435,"110",7.611834,46.3019,620,"Pinus","sylvestris","Pinus sylvestris",22.5,12.8,NA,NA,10,17,4.4,NA,658,1.5,"North",-999,NA,NA,654.67,239.26,0,777.89,292.81,0,706.18,151.16,0,159,346,565.42,351.23,231.38,318.48,64.07,2.83,182.26,29.68,0.87,119.69,16.82,0.35,24.41,2.99,0,2017,2020,12,50,148,11,0,51.5,4293,1.67,NA,NA,NA,100,15,60,2,86,"Pfynwald-Control","Control","Flat",7.61157,46.30183,615,"Coniferous","Pararendzina","WSL_LWF","Pfynwald","Alps","Switzerland",9.69,17.81,649.07,128.93,145.61,258.95,69.8,63.09,0.45,0.8,NA,NA,NA,969
934,"L1",2003-01-01,2025-07-14,"Etc/GMT-1","pfynwald-control_934_tree-sap-flow_1.5_pfynwald-02-15.sapflow.ch4_psylvestris",2010-10-15,NA,NA,"1447","Pfynwald-3.sapflow.ch5","yes","yes",14,"tree sap flow",10,"°C",1353,"Pfynwald-02-15.sapflow.ch4","Sapflow",436,"124",7.611802,46.30187,620,"Pinus","sylvestris","Pinus sylvestris",29.2,11.8,NA,NA,15,28.5,6,NA,660,1.5,"North",-999,NA,NA,778.81,223.44,0,807.71,198.15,0,642.85,89.11,0,28,348,908.8,488.99,109.86,376.59,75.58,3.05,244.41,39.25,0.12,122.07,14.65,0,22.98,1.67,0,2019,2020,12,48,217,16,1,46.83,5952.17,1.64,NA,NA,NA,100,15,60,2,86,"Pfynwald-Control","Control","Flat",7.61157,46.30183,615,"Coniferous","Pararendzina","WSL_LWF","Pfynwald","Alps","Switzerland",9.69,17.81,649.07,128.93,145.61,258.95,69.8,63.09,0.45,0.8,NA,NA,NA,969
935,"L1",2003-01-01,2025-07-14,"Etc/GMT-1","pfynwald-control_935_tree-sap-flow_1.5_pfynwald-02-15.sapflow.ch6_psylvestris",2010-10-15,2016-09-27,NA,"1448","Pfynwald-3.sapflow.ch6","no","no",14,"tree sap flow",10,"°C",1354,"Pfynwald-02-15.sapflow.ch6","Sapflow",437,"125",7.611782,46.30188,620,"Pinus","sylvestris","Pinus sylvestris",25,11,"dead",NA,NA,NA,NA,NA,662,1.5,"North",-999,NA,NA,892.65,372.18,0.01,908.94,391.12,0.01,803.74,521.15,292.01,33,353,278.39,131.14,37.49,158.16,40.71,4.88,66.83,27.55,0.01,41.6,9.56,0.01,9.77,2.03,0,2014,2015,12,50,348,20,6,17.17,2808,0.23,NA,NA,NA,100,15,60,2,86,"Pfynwald-Control","Control","Flat",7.61157,46.30183,615,"Coniferous","Pararendzina","WSL_LWF","Pfynwald","Alps","Switzerland",9.69,17.81,649.07,128.93,145.61,258.95,69.8,63.09,0.45,0.8,NA,NA,NA,969
936,"L1",2003-01-01,2025-07-14,"Etc/GMT-1","pfynwald-control_936_tree-sap-flow_1.5_pfynwald-1.sapflow.ch3_psylvestris",2010-10-15,2016-11-23,NA,NA,NA,"no","no",14,"tree sap flow",10,"°C",1442,"Pfynwald-1.sapflow.ch3","Sapflow",438,"189",7.611545,46.30196,620,"Pinus","sylvestris","Pinus sylvestris",18.5,9.2,NA,NA,10,17,4.4,NA,664,1.5,"North",-999,NA,NA,659.18,102.5,0,649.41,244.14,0.04,742.18,205.08,2.44,124,348,1533.2,1071.79,805.64,1049.81,161.13,4.9,351.57,68.36,4.88,156.25,19.53,4.88,87.89,4.89,0,2016,2015,5,19,133,9,19,30.83,5196.5,0.54,NA,NA,NA,100,1,40,2,86,"Pfynwald-Control","Control","Flat",7.61157,46.30183,615,"Coniferous","Pararendzina","WSL_LWF","Pfynwald","Alps","Switzerland",9.69,17.81,649.07,128.93,145.61,258.95,69.8,63.09,0.45,0.8,NA,NA,NA,969
