date,treatment,depth,SWP_corr,VWC
2023-12-24,irrigation,-1.2,-0.1315027013888889,0.3148014375
2023-12-24,irrigation,-0.8,-0.2217299347323185,0.30143880324074074
2023-12-24,irrigation,-0.1,-0.1465956782407337,0.25798397453703703
2023-12-24,irrigation_vpd,-1.2,-0.3240624304729228,0.24731207175925926
2023-12-24,irrigation_vpd,-0.8,-3.4218419309565884,0.2925228935185185
2023-12-24,irrigation_vpd,-0.1,-2.573814636665879,NA
2023-12-24,roof,-1.2,-2.2267935542614308,0.288432849537037
2023-12-24,roof,-0.8,-0.9709716967681953,0.23698225925925925
2023-12-24,roof,-0.1,-4.386265543198501,0.21942070833333335
2023-12-24,roof_vpd,-1.2,-0.3030941365393466,0.29714590046296296
2023-12-24,roof_vpd,-0.8,-4.384369583613687,0.31366791203703703
2023-12-24,roof_vpd,-0.1,-3.8023666577101407,0.23847841666666666
2023-12-25,control,-1.2,-6.48512753618421,0.2983459537037037
2023-12-25,control,-0.8,-10.524778898167167,0.2553325763888889
2023-12-25,control,-0.1,-5.606517337237845,0.15963181018518519
2023-12-25,irrigation,-1.2,-0.1710609583320271,0.31395846990740744
2023-12-25,irrigation,-0.8,-0.3870721602704403,0.3003369699074074
2023-12-25,irrigation,-0.1,-0.2125416642000424,0.25447485185185187
2023-12-25,irrigation_vpd,-1.2,-0.6645630230229911,0.24556735416666667
2023-12-25,irrigation_vpd,-0.8,-4.7469316045494105,0.2912169675925926
2023-12-25,irrigation_vpd,-0.1,-3.4444134594527758,NA
2023-12-25,roof,-1.2,-2.736364869609045,0.2862156087962963
2023-12-25,roof,-0.8,-2.173618913081977,0.23526600462962963
2023-12-25,roof,-0.1,-5.612911868662696,0.21657385185185185
2023-12-25,roof_vpd,-1.2,-0.5006326464376946,0.2947528773148148
2023-12-25,roof_vpd,-0.8,-5.7128780285127965,0.3115765763888889
2023-12-25,roof_vpd,-0.1,-5.15578414663739,0.23560982407407408
2023-12-26,control,-1.2,-8.246405181161322,0.2970054467592593
2023-12-26,control,-0.8,-11.382914929569123,0.2536029444444444
2023-12-26,control,-0.1,-7.548578638272488,0.15767128935185185
2023-12-26,irrigation,-1.2,-0.22212577299927913,0.313217875
2023-12-26,irrigation,-0.8,-0.7653091291357571,0.29928453935185184
2023-12-26,irrigation,-0.1,-0.3205956339750623,0.2516123310185185
2023-12-26,irrigation_vpd,-1.2,-1.171205305608167,0.24398418055555557
2023-12-26,irrigation_vpd,-0.8,-6.128829927795574,0.2900410925925926
2023-12-26,irrigation_vpd,-0.1,-4.901496052226397,NA
2023-12-26,roof,-1.2,-3.6264043738504506,0.2841307314814815
2023-12-26,roof,-0.8,-4.86774096201331,0.2335662476851852
2023-12-26,roof,-0.1,-6.391850677155635,0.21366314814814816
2023-12-26,roof_vpd,-1.2,-0.832565192041672,0.2922450462962963
2023-12-26,roof_vpd,-0.8,-6.268245072107299,0.3095707199074074
2023-12-26,roof_vpd,-0.1,-6.463727702132492,0.23318537962962962
2023-12-27,control,-1.2,-10.142230228826282,0.2957393611111111
2023-12-27,control,-0.8,-12.180158596771138,0.25199153703703703
2023-12-27,control,-0.1,-9.426583983078046,0.15599005787037037
2023-12-27,irrigation,-1.2,-0.2836766933207038,0.31255089583333334
2023-12-27,irrigation,-0.8,-1.4880216943152647,0.29833399537037036
2023-12-27,irrigation,-0.1,-0.5247267361131301,0.24921703935185185
2023-12-27,irrigation_vpd,-1.2,-1.9694920590961231,0.24259132175925927
2023-12-27,irrigation_vpd,-0.8,-7.4144852382999975,0.28903290972222223
2023-12-27,irrigation_vpd,-0.1,-6.854970978012746,NA
2023-12-27,roof,-1.2,-4.791303998197605,0.2820350300925926
2023-12-27,roof,-0.8,-6.276723531173038,0.23191967592592594
2023-12-27,roof,-0.1,-7.384712784095693,0.21121089583333333
2023-12-27,roof_vpd,-1.2,-1.3410982155905753,0.2897826712962963
2023-12-27,roof_vpd,-0.8,-6.802790792515455,0.30762899074074074
2023-12-27,roof_vpd,-0.1,-6.9780301837244965,0.23090708796296294
2023-12-28,control,-1.2,-11.29750616699708,0.2945827222222222
2023-12-28,control,-0.8,-12.855616191838187,0.25045718055555555
2023-12-28,control,-0.1,-10.318000332398118,0.15420463194444445
2023-12-28,irrigation,-1.2,-0.364484858411571,0.31183971527777776
2023-12-28,irrigation,-0.8,-1.9898741549047352,0.29736117361111114
2023-12-28,irrigation,-0.1,-0.9010254418462569,0.24657162500000002
2023-12-28,irrigation_vpd,-1.2,-3.54757680559708,0.24122029166666667
2023-12-28,irrigation_vpd,-0.8,-8.49304646405959,0.28806040046296294
2023-12-28,irrigation_vpd,-0.1,-8.706917369988616,NA
2023-12-28,roof,-1.2,-5.714672510717214,0.2799931851851852
2023-12-28,roof,-0.8,-7.288325874109412,0.23020432638888888
2023-12-28,roof,-0.1,-8.630713791723657,0.20883002546296298
2023-12-28,roof_vpd,-1.2,-2.1247804390089957,0.2872257384259259
2023-12-28,roof_vpd,-0.8,-7.41584462796167,0.3056208263888889
2023-12-28,roof_vpd,-0.1,-7.252832256978397,0.22850425000000002
2023-12-29,control,-1.2,-11.856498575855383,0.2935386412037037
2023-12-29,control,-0.8,-13.501160420888064,0.24885850925925926
2023-12-29,control,-0.1,-10.900164681836387,0.15237986342592594
2023-12-29,irrigation,-1.2,-0.4767716547506226,0.31108065277777774
2023-12-29,irrigation,-0.8,-2.3752272972436144,0.29630798148148146
2023-12-29,irrigation,-0.1,-1.2977878541792667,0.24362628935185185
2023-12-29,irrigation_vpd,-1.2,-5.2812959892997675,0.23991630092592595
2023-12-29,irrigation_vpd,-0.8,-9.528635241805743,0.28701993287037036
2023-12-29,irrigation_vpd,-0.1,-9.49194074728315,NA
2023-12-29,roof,-1.2,-7.485542596632984,0.27807203009259257
2023-12-29,roof,-0.8,-8.380859493766776,0.22849772685185185
2023-12-29,roof,-0.1,-10.038873171060906,0.20623749768518518
2023-12-29,roof_vpd,-1.2,-2.9385150682663577,0.2846639513888889
2023-12-29,roof_vpd,-0.8,-8.041069910430862,0.30347850694444445
2023-12-29,roof_vpd,-0.1,-7.528449544302163,0.22579819907407409
2023-12-30,control,-1.2,-12.401107859318087,0.2924440625
2023-12-30,control,-0.8,-14.102865575403081,0.24730906481481482
2023-12-30,control,-0.1,-11.480323409743166,0.15102861574074072
2023-12-30,irrigation,-1.2,-0.6444256536809665,0.31030761342592594
2023-12-30,irrigation,-0.8,-2.8800159719672984,0.29516385185185184
2023-12-30,irrigation,-0.1,-1.810861577696774,0.2412137662037037
2023-12-30,irrigation_vpd,-1.2,-6.208983956134613,0.23866136574074073
2023-12-30,irrigation_vpd,-0.8,-10.407613436882642,0.28592187731481483
2023-12-30,irrigation_vpd,-0.1,-10.24354391764266,NA
2023-12-30,roof,-1.2,-9.019943818099375,0.2763267569444445
2023-12-30,roof,-0.8,-9.266685060567179,0.22687712268518517
2023-12-30,roof,-0.1,-11.724952668505013,0.20435294212962962
2023-12-30,roof_vpd,-1.2,-3.5519541396497574,0.2822247638888889
2023-12-30,roof_vpd,-0.8,-8.903522622919876,0.3013912662037037
2023-12-30,roof_vpd,-0.1,-7.9544534628034205,0.22364752546296296
2023-12-31,control,-1.2,-12.958507332680453,0.2913599259259259
2023-12-31,control,-0.8,-14.674232946882123,0.24580599768518518
2023-12-31,control,-0.1,-12.043191597078076,0.14991184953703704
2023-12-31,irrigation,-1.2,-0.8626127696866089,0.30936818055555554
2023-12-31,irrigation,-0.8,-3.4970677404598183,0.2939812962962963
2023-12-31,irrigation,-0.1,-2.2334668921020513,0.23779446064814813
2023-12-31,irrigation_vpd,-1.2,-7.123584443122273,0.23743667824074075
2023-12-31,irrigation_vpd,-0.8,-11.02159322044733,0.2847772777777778
2023-12-31,irrigation_vpd,-0.1,-10.946343555852206,NA
2023-12-31,roof,-1.2,-9.636068363596268,0.27468059490740737
2023-12-31,roof,-0.8,-10.037987707199783,0.22531613888888888
2023-12-31,roof,-0.1,-12.383071892552545,0.2025884375
2023-12-31,roof_vpd,-1.2,-4.263073165156186,0.2801024050925926
2023-12-31,roof_vpd,-0.8,-9.993669798794226,0.2993525532407407
2023-12-31,roof_vpd,-0.1,-8.515236331068625,0.22182926620370372
2024-01-01,control,-1.2,-13.522115577716345,0.29031211574074073
2024-01-01,control,-0.8,-15.227270653079644,0.24475113425925926
2024-01-01,control,-0.1,-11.89634626426438,0.15021309953703704
2024-01-01,irrigation,-1.2,-1.2136772530791127,0.3087774976851852
2024-01-01,irrigation,-0.8,-4.210506018311674,0.293142087962963
2024-01-01,irrigation,-0.1,-2.1930289223384984,0.2397886574074074
2024-01-01,irrigation_vpd,-1.2,-8.298818709302846,0.23644522453703704
2024-01-01,irrigation_vpd,-0.8,-11.480829876855642,0.2840204675925926
2024-01-01,irrigation_vpd,-0.1,-10.30095172489127,NA
2024-01-01,roof,-1.2,-10.324001788089737,0.2731353611111111
2024-01-01,roof,-0.8,-10.631417308894996,0.2240485972222222
2024-01-01,roof,-0.1,-12.064501369784043,0.2029106574074074
2024-01-01,roof_vpd,-1.2,-5.116512603672603,0.27791359953703704
2024-01-01,roof_vpd,-0.8,-10.732411157474862,0.2977023240740741
2024-01-01,roof_vpd,-0.1,-8.589337942866107,0.22144497222222223
2024-01-02,control,-1.2,-13.970927684504803,0.28933915509259256
2024-01-02,control,-0.8,-15.645189993189128,0.24362732175925927
2024-01-02,control,-0.1,-11.760604667363383,0.1507319675925926
2024-01-02,irrigation,-1.2,-1.5977088763122644,0.30810230555555557
2024-01-02,irrigation,-0.8,-4.711916771878825,0.29224040277777774
2024-01-02,irrigation,-0.1,-2.1775859978651355,0.23989723148148148
2024-01-02,irrigation_vpd,-1.2,-9.21508514959164,0.23547110416666667
2024-01-02,irrigation_vpd,-0.8,-11.80577220778096,0.28322955787037035
2024-01-02,irrigation_vpd,-0.1,-10.217347868022587,NA
2024-01-02,roof,-1.2,-10.899140950364377,0.2717179976851852
2024-01-02,roof,-0.8,-11.081812411025354,0.22293228703703705
2024-01-02,roof,-0.1,-11.720445307083917,0.20312578472222223
2024-01-02,roof_vpd,-1.2,-6.109204048256673,0.2759111875
2024-01-02,roof_vpd,-0.8,-11.51553000450306,0.29598168287037036
2024-01-02,roof_vpd,-0.1,-8.678642374151897,0.22122401620370372
2024-01-03,control,-1.2,-14.356753975699025,0.28859769907407407
2024-01-03,control,-0.8,-15.827552255670678,0.24280022685185187
2024-01-03,control,-0.1,-2.5611804459541596,0.16402203935185186
2024-01-03,irrigation,-1.2,-2.000712114576253,0.30737426620370373
2024-01-03,irrigation,-0.8,-5.018060796670672,0.2915139236111111
2024-01-03,irrigation,-0.1,-1.0069062881016855,0.2538439189814815
2024-01-03,irrigation_vpd,-1.2,-10.027468278784577,0.23463634722222224
2024-01-03,irrigation_vpd,-0.8,-11.998622014849712,0.28262547685185185
2024-01-03,irrigation_vpd,-0.1,-2.2568808857403804,NA
2024-01-03,roof,-1.2,-11.322709977858212,0.2704932199074074
2024-01-03,roof,-0.8,-11.152973093218455,0.22226315046296297
2024-01-03,roof,-0.1,-0.8103733310889927,0.21687005092592593
2024-01-03,roof_vpd,-1.2,-6.881023388172546,0.27417552777777776
2024-01-03,roof_vpd,-0.8,-11.777475824599335,0.29470303703703704
2024-01-03,roof_vpd,-0.1,-3.123420771677112,0.2390822199074074
2024-01-04,control,-1.2,-14.387080935020755,0.2881456041666667
2024-01-04,control,-0.8,-15.332739496183105,0.24297042824074075
2024-01-04,control,-0.1,-0.13048148115736988,0.1883121875
2024-01-04,irrigation,-1.2,-2.1227238412977587,0.3072125509259259
2024-01-04,irrigation,-0.8,-4.255110127673271,0.2916883935185185
2024-01-04,irrigation,-0.1,-0.11449691666581908,0.2886405
2024-01-04,irrigation_vpd,-1.2,-9.986541280644179,0.23453450694444444
2024-01-04,irrigation_vpd,-0.8,-11.588210666510246,0.28316934953703704
2024-01-04,irrigation_vpd,-0.1,-0.2627515506579465,NA
2024-01-04,roof,-1.2,-11.12427032065241,0.27006455787037037
2024-01-04,roof,-0.8,-10.14716531781059,0.22296493287037036
2024-01-04,roof,-0.1,-0.23193208489935088,0.2346563865740741
2024-01-04,roof_vpd,-1.2,-6.904513750439852,0.2733639351851852
2024-01-04,roof_vpd,-0.8,-10.813190727426825,0.2955447476851852
2024-01-04,roof_vpd,-0.1,-0.2936264431473579,0.24989599074074076
2024-01-05,control,-1.2,-13.906794909404239,0.288450650462963
2024-01-05,control,-0.8,-14.216378849050647,0.24369772453703703
2024-01-05,control,-0.1,-0.1,0.18538486574074076
2024-01-05,irrigation,-1.2,-1.8208491366468418,0.3072374421296296
2024-01-05,irrigation,-0.8,-3.1219667398143285,0.29250536805555555
2024-01-05,irrigation,-0.1,-0.1,0.281549375
2024-01-05,irrigation_vpd,-1.2,-9.28356561498311,0.23497740972222222
2024-01-05,irrigation_vpd,-0.8,-10.813996661154706,0.2841500625
2024-01-05,irrigation_vpd,-0.1,-0.23147993749494467,NA
2024-01-05,roof,-1.2,-10.528631437202085,0.27040493518518516
2024-01-05,roof,-0.8,-8.541255932121658,0.2240381597222222
2024-01-05,roof,-0.1,-0.3495585489092782,0.23012003935185185
2024-01-05,roof_vpd,-1.2,-6.320452016300733,0.2737728032407407
2024-01-05,roof_vpd,-0.8,-8.814970407038583,0.2974638958333333
2024-01-05,roof_vpd,-0.1,-0.22014197670764143,0.24838327314814815
2024-01-06,control,-1.2,-13.444107557239857,0.2888425486111111
2024-01-06,control,-0.8,-13.306575347617352,0.24445037962962962
2024-01-06,control,-0.1,-0.1,0.19500529166666666
2024-01-06,irrigation,-1.2,-1.3350910903483884,0.30742872685185185
2024-01-06,irrigation,-0.8,-2.2521832627445493,0.29334513194444445
2024-01-06,irrigation,-0.1,-0.09905246990740742,0.292889974537037
2024-01-06,irrigation_vpd,-1.2,-8.62217211226866,0.2356274351851852
2024-01-06,irrigation_vpd,-0.8,-9.922342718151006,0.28518774305555555
2024-01-06,irrigation_vpd,-0.1,-0.20247839583295024,NA
2024-01-06,roof,-1.2,-10.05595102992945,0.2707322685185185
2024-01-06,roof,-0.8,-7.211559006292968,0.2249268912037037
2024-01-06,roof,-0.1,-0.2131512359552278,0.2388826435185185
2024-01-06,roof_vpd,-1.2,-5.506569601472242,0.2744148888888889
2024-01-06,roof_vpd,-0.8,-7.792768462024063,0.2993815717592593
2024-01-06,roof_vpd,-0.1,-0.0994675925925926,0.25936543749999996
2024-01-07,control,-1.2,-12.879692871641613,0.2893411087962963
2024-01-07,control,-0.8,-12.375881455187184,0.24536428472222221
2024-01-07,control,-0.1,-0.1,0.18796828935185184
2024-01-07,irrigation,-1.2,-0.8615293149348818,0.3079407777777778
2024-01-07,irrigation,-0.8,-0.848015413193959,0.2946510856481481
2024-01-07,irrigation,-0.1,-0.1,0.28284456018518517
2024-01-07,irrigation_vpd,-1.2,-7.658529597228677,0.23670225462962963
2024-01-07,irrigation_vpd,-0.8,-8.084897502014254,0.2867722662037037
2024-01-07,irrigation_vpd,-0.1,-0.21847067823776917,NA
2024-01-07,roof,-1.2,-9.243549980998697,0.2712905856481481
2024-01-07,roof,-0.8,-5.684325543831416,0.22595690277777777
2024-01-07,roof,-0.1,-0.32600918179652666,0.23290932407407408
2024-01-07,roof_vpd,-1.2,-4.52778864281524,0.275447599537037
2024-01-07,roof_vpd,-0.8,-6.902104859884638,0.3019007314814815
2024-01-07,roof_vpd,-0.1,-0.1,0.2547647523148148
2024-01-08,control,-1.2,-12.59350895994833,0.2896056087962963
2024-01-08,control,-0.8,-12.329481109496966,0.24570728703703704
2024-01-08,control,-0.1,-0.09925925925925927,0.17795626157407407
2024-01-08,irrigation,-1.2,-0.6042130782316305,0.3085029351851852
2024-01-08,irrigation,-0.8,-0.6462846588230947,0.2951105162037037
2024-01-08,irrigation,-0.1,-0.09550617129629631,0.27482887500000003
2024-01-08,irrigation_vpd,-1.2,-7.141870956478798,0.23742461574074072
2024-01-08,irrigation_vpd,-0.8,-8.051055965408198,0.2871354375
2024-01-08,irrigation_vpd,-0.1,-0.27129166354477574,NA
2024-01-08,roof,-1.2,-8.86275822306786,0.27160670138888887
2024-01-08,roof,-0.8,-5.948249759095956,0.22609387962962962
2024-01-08,roof,-0.1,-0.5933092811050658,0.22652054861111112
2024-01-08,roof_vpd,-1.2,-4.063716573218858,0.2761575
2024-01-08,roof_vpd,-0.8,-6.685044305765121,0.3027047685185185
2024-01-08,roof_vpd,-0.1,-0.11460184953695254,0.24931795370370372
2024-01-09,control,-1.2,-12.604603218967053,0.28964862731481483
2024-01-09,control,-0.8,-12.650488122801997,0.24568165972222222
2024-01-09,control,-0.1,-0.11263580092592591,0.1715005462962963
2024-01-09,irrigation,-1.2,-0.5666632204141654,0.3088615162037037
2024-01-09,irrigation,-0.8,-0.8324994338497319,0.2951062013888889
2024-01-09,irrigation,-0.1,-0.1,0.26866019444444444
2024-01-09,irrigation_vpd,-1.2,-7.177257537431495,0.23758546064814814
2024-01-09,irrigation_vpd,-0.8,-8.745364187667821,0.28694029398148146
2024-01-09,irrigation_vpd,-0.1,-0.4870393213285916,NA
2024-01-09,roof,-1.2,-9.088361449781244,0.2716295763888889
2024-01-09,roof,-0.8,-6.756421144306916,0.22582505555555554
2024-01-09,roof,-0.1,-1.2193782556956259,0.2217429351851852
2024-01-09,roof_vpd,-1.2,-4.080328682931416,0.2763143125
2024-01-09,roof_vpd,-0.8,-6.9424440069266575,0.3025161666666667
2024-01-09,roof_vpd,-0.1,-0.8022259537129888,0.24448054398148147
2024-01-10,control,-1.2,-12.774514435951444,0.2894867037037037
2024-01-10,control,-0.8,-13.094517322908212,0.24536757175925925
2024-01-10,control,-0.1,-0.3453147467681472,0.16769816435185186
2024-01-10,irrigation,-1.2,-0.6007315720654001,0.308932650462963
2024-01-10,irrigation,-0.8,-1.271933033939943,0.29488677083333337
2024-01-10,irrigation,-0.1,-0.1,0.26332881018518517
2024-01-10,irrigation_vpd,-1.2,-7.444102020517811,0.23734058333333333
2024-01-10,irrigation_vpd,-0.8,-9.536028478826353,0.2865099675925926
2024-01-10,irrigation_vpd,-0.1,-1.1932658108356629,NA
2024-01-10,roof,-1.2,-9.606006814393687,0.2714102175925926
2024-01-10,roof,-0.8,-7.711457309615822,0.22528606481481483
2024-01-10,roof,-0.1,-3.6751838277717495,0.21790502314814814
2024-01-10,roof_vpd,-1.2,-4.304800410215798,0.2760462013888889
2024-01-10,roof_vpd,-0.8,-7.351793038510308,0.30177274074074073
2024-01-10,roof_vpd,-0.1,-2.208752534579545,0.24005600694444446
2024-01-11,control,-1.2,-13.046727695717962,0.2892031481481482
2024-01-11,control,-0.8,-13.586068112787224,0.2449928773148148
2024-01-11,control,-0.1,-2.347516604395122,0.16422842592592593
2024-01-11,irrigation,-1.2,-0.6962306212175666,0.3088535694444445
2024-01-11,irrigation,-0.8,-1.8552573775319938,0.29456411574074076
2024-01-11,irrigation,-0.1,-0.10143364120370371,0.2589490277777778
2024-01-11,irrigation_vpd,-1.2,-7.8502463181979145,0.2369582662037037
2024-01-11,irrigation_vpd,-0.8,-10.07950840824804,0.2860339189814815
2024-01-11,irrigation_vpd,-0.1,-2.2022019977221854,NA
2024-01-11,roof,-1.2,-10.018948375000281,0.2710930162037037
2024-01-11,roof,-0.8,-8.313684899532102,0.22467461342592593
2024-01-11,roof,-0.1,-5.906973928217006,0.2148042962962963
2024-01-11,roof_vpd,-1.2,-4.638870707030111,0.2755951481481481
2024-01-11,roof_vpd,-0.8,-7.7440062607209486,0.30078785416666665
2024-01-11,roof_vpd,-0.1,-3.367608375174257,0.23630852546296297
2024-01-12,control,-1.2,-13.31867641949586,0.2889064953703704
2024-01-12,control,-0.8,-14.073731210801093,0.24462322222222221
2024-01-12,control,-0.1,-4.975939744798597,0.1610764236111111
2024-01-12,irrigation,-1.2,-0.8263299201211789,0.3087685625
2024-01-12,irrigation,-0.8,-2.148739637581684,0.2942708564814815
2024-01-12,irrigation,-0.1,-0.14553086342591945,0.25426035416666665
2024-01-12,irrigation_vpd,-1.2,-8.29415878522908,0.2365487175925926
2024-01-12,irrigation_vpd,-0.8,-10.481965738911638,0.2855876203703704
2024-01-12,irrigation_vpd,-0.1,-3.8547541863770607,NA
2024-01-12,roof,-1.2,-10.370436666599021,0.27070498842592594
2024-01-12,roof,-0.8,-8.924904274626234,0.22407652777777776
2024-01-12,roof,-0.1,-7.103746395345155,0.21209603935185184
2024-01-12,roof_vpd,-1.2,-5.049474192246873,0.2750674791666667
2024-01-12,roof_vpd,-0.8,-8.27822223949902,0.29979857407407406
2024-01-12,roof_vpd,-0.1,-5.264490607719757,0.2327993912037037
2024-01-13,control,-1.2,-13.57938717945864,0.2885435694444444
2024-01-13,control,-0.8,-14.553820979586565,0.24409744907407407
2024-01-13,control,-0.1,-8.092313650278196,0.1584917013888889
2024-01-13,irrigation,-1.2,-0.9716980061640017,0.3084921527777778
2024-01-13,irrigation,-0.8,-2.481716288639156,0.2938568773148148
2024-01-13,irrigation,-0.1,-0.25880862536657134,0.2484992939814815
2024-01-13,irrigation_vpd,-1.2,-8.668544698255447,0.23601481944444447
2024-01-13,irrigation_vpd,-0.8,-10.778464014580948,0.2850044930555556
2024-01-13,irrigation_vpd,-0.1,-6.928279813262289,NA
2024-01-13,roof,-1.2,-10.72307150913102,0.2702219398148148
2024-01-13,roof,-0.8,-9.596589288054039,0.22339300231481482
