date,cum_d_prec,td,cum_d_tran,int_loss,cum_d_slvp,flow,sens
2024-07-31,2.975,0.9272804653317106,1.4810103323015995,1.1470564602088704,0.0275191314125615,0.008505523999607186,default
2024-08-01,3.167,2.220446049250313e-16,1.5193068696656504,1.1165563000594019,0.024949023754552085,0.006675705244275298,default
2024-08-02,3.789,-2.220446049250313e-16,1.9456432135911006,1.2583281527360888,0.04337832762592619,0.0053939486384477105,default
2024-08-03,0.023,1.3322676295501878e-15,2.835953845986829,0.008866930701384038,0.04510037065125874,0.004539168919222821,default
2024-08-04,0.0,0.014736273442575776,2.6045072393060114,0.0,0.02487399734033093,0.0039355283055474,default
2024-08-05,0.0,0.7348556038361616,2.067002330577589,0.0,0.01851271669754754,0.0034049265885190715,default
2024-08-06,0.0,1.7142796475386173,1.2831950765821647,0.0,0.0225278267694294,0.0028832463712775047,default
2024-08-07,0.293,1.1305990874162815,1.0289924457301174,0.1129009012112625,0.016127340629449764,0.002395058024938941,default
2024-08-08,0.0,1.6649606519835385,1.1800539508786114,0.0,0.02007578026362382,0.001974906763865626,default
2024-08-09,0.0,2.073263618841958,0.7125983590547029,0.0,0.019386035292670238,0.001632387462371225,default
2024-08-10,0.0,2.1492179389688957,0.7924338881364623,0.0,0.02228555427493452,0.0013578589133848118,default
2024-08-11,0.0,2.4761314937607404,0.5539572301893438,0.0,0.025995131617232346,0.0011399291858093968,default
2024-08-12,4.139,1.4615009203529947,0.48809480729187504,1.509091776199877,0.018584788320445092,0.0009683343177866216,default
2024-08-13,0.02,0.06972233069974498,2.8906319654332,0.007691642574863041,0.04482387730595038,0.000839871203616645,default
2024-08-14,1.139,0.9914048994271131,0.6311592873275508,0.43781762396289897,0.012752005265326806,0.0007510192370995568,default
2024-08-15,0.01,1.4723439618044871,0.8251531075427532,0.0038417001523922403,0.018140535992846322,0.0006797420119109865,default
2024-08-16,0.0,2.3886337387034686,0.30964822915720513,0.0,0.021552956810316666,0.0006141836295579323,default
2024-08-17,21.892,0.17706715146728041,0.17450840030229747,0.6001242978575563,0.005451750333143395,0.0005550741233435405,default
2024-08-18,4.891,2.220446049250313e-16,0.6941510961655486,0.778224940581593,0.17384403262694872,0.0005345512366632405,default
2024-08-19,0.0,-4.440892098500626e-16,2.171871014986631,0.0,0.4306523086698994,0.0006539500934921515,default
2024-08-20,0.0,8.881784197001252e-16,2.382334689112745,0.0,0.2912850639786787,0.0009483632447626414,default
2024-08-21,0.0,8.881784197001252e-16,2.205778875650084,0.0,0.13465656363175516,0.0013248411483747491,default
2024-08-22,0.0,-4.440892098500626e-16,2.308135335704624,0.0,0.09845981909650887,0.0016655815992691846,default
2024-08-23,0.0,-8.881784197001252e-16,2.5028829909393475,0.0,0.07004197917456301,0.0019029836091139886,default
