"series_id","data_format","extracted_from","extracted_until","timezone","measure_point","series_start","series_stop","series_cutout","series_past_sensor_ids","series_past_sensor_names","series_active","series_display","variable_id","variable_name","variable_resolution","variable_units","sensor_id","current_sensor","sensor_class","tree_id","tree_name","tree_xcor","tree_ycor","tree_altitude","tree_genus","tree_species","tree_genus_species","tree_dbh","tree_height","tree_status","tree_age","tree_phloem_thickness_mm","tree_totalbark_thickness_mm","tree_sapwood_thickness_cm","tree_sapwood_area","position_id","series_height","series_exposition","series_distance_to_tree","series_dsri_max","series_dsri_min","series_twd_max_gp","series_twd_med_gp","series_twd_min_gp","series_twd_max_nogp","series_twd_med_nogp","series_twd_min_nogp","series_twd_max_frost","series_twd_med_frost","series_twd_min_frost","series_gro_start_doy_med","series_gro_end_doy_med","series_gro_max_yr","series_gro_med_yr","series_gro_min_yr","series_gro_max_month","series_gro_med_month","series_gro_min_month","series_gro_max_week","series_gro_med_week","series_gro_min_week","series_gro_max_day","series_gro_med_day","series_gro_min_day","series_gro_max_hr","series_gro_med_hr","series_gro_min_hr","series_timing_gro_year_max","series_timing_gro_year_min","series_timing_gro_month_max","series_timing_gro_week_max","series_timing_gro_doy_max","series_timing_gro_hour_max","series_timing_gro_hour_min","series_grohours_med","series_grohours_gp_med","series_grohours_percent_med","series_mds_gp_med","series_mds_gp_max","series_twd_gp_morning","series_proc_tol","series_proc_tol_out","series_proc_tol_jump","series_proc_frost_thr","site_id","site_name","site_subplot","site_exposition","site_xcor","site_ycor","site_altitude","site_forest_type","site_soil_type","site_affiliation","site_area","region","country","site_annual_temp","site_growth_temp","site_annual_precip","site_growth_precip","site_annual_rad","site_growth_rad","site_annual_relh","site_growth_relh","site_annual_vpd","site_growth_vpd","site_n_depo","site_ozon","site_nfk","site_temp_ref"
1381,"LM",2025-01-01,2025-01-31,"Etc/GMT-1","vordemwald-forest_1381_tree-stem-radius-change_1.5_15156.dendrometer-position_pabies",2012-06-16,NA,NA,"1731, 779, 36","Vordemwald-1.dendrometer.ch1, 6629.dendrometer-position, 12851.dendrometer-position","yes","yes",3,"tree stem radius change",10,"µm",248,"15156.dendrometer-position","Dendrometer",647,"Baum 1300",7.886928,47.27405,480.449,"Picea","abies","Picea abies",45.6,31,"1",NA,NA,29,NA,NA,988,1.5,"West",0,29,-60,550.99,58.28,0,856.1,116.61,0,856.1,283.53,0,134,252,8753.29,2531.88,805.76,2302.98,220.13,1.58,851.95,90.61,0.16,261.07,22.27,0.01,175.67,1.87,0,2024,2018,7,28,210,5,15,418.5,3060,16.53,92.8,209.3,64.8,100,15,60,2,120,"Vordemwald-Forest","Forest","Northwest",7.886954,47.274048,494.919,"Mixed","Pseudogley bis Stagnogley, zt verbraunt","WSL_LWF","Vordemwald","Swiss Plateau","Switzerland",9.432972558,17.32104397,3.117092653,3.602790678,132.7910594,223.856905,79.06071049,73.43832747,0.307142892,0.561352315,NA,NA,NA,1379
1382,"LM",2025-01-01,2025-01-31,"Etc/GMT-1","vordemwald-forest_1382_tree-stem-radius-change_1.5_15157.dendrometer-position_aalba",2012-05-31,NA,"16.12.2021 00:00:00 - 08.03.2022 00:00:00","1732, 781, 37","Vordemwald-1.dendrometer.ch2, 6630.dendrometer-position, 12852.dendrometer-position","yes","yes",3,"tree stem radius change",10,"µm",249,"15157.dendrometer-position","Dendrometer",648,"Baum 1301",7.8869563,47.2740765,480.148,"Abies","alba","Abies alba",62.9,33,"1",NA,NA,18,NA,NA,989,1.5,"West",0,80,-55,427.44,3.03,0,672.06,8.53,0,616.72,4.42,0,120,261,3624.94,2069.74,1176.36,1234.38,111.5,0.08,438.99,39.13,0.01,184.7,11.17,0,141.43,1.06,0,2014,2018,7,22,189,6,17,614.5,3168,17.3,47,124.4,111.3,100,15,60,2,120,"Vordemwald-Forest","Forest","Northwest",7.886954,47.274048,494.919,"Mixed","Pseudogley bis Stagnogley, zt verbraunt","WSL_LWF","Vordemwald","Swiss Plateau","Switzerland",9.432972558,17.32104397,3.117092653,3.602790678,132.7910594,223.856905,79.06071049,73.43832747,0.307142892,0.561352315,NA,NA,NA,1379
1383,"LM",2025-01-01,2025-01-31,"Etc/GMT-1","vordemwald-forest_1383_tree-stem-radius-change_1.5_6631.dendrometer-position_aalba",2012-05-31,NA,NA,"1733","Vordemwald-1.dendrometer.ch3","yes","yes",3,"tree stem radius change",10,"µm",782,"6631.dendrometer-position","Dendrometer",649,"Baum 1303",7.8870224,47.2740962,480.084,"Abies","alba","Abies alba",38,30,"1",NA,NA,20,NA,NA,990,1.5,"West",0,67,-40,293.2,32.29,0,331.89,46.01,0,331.89,46.27,0,118,246,3875.72,2115.56,886.28,929.49,162.97,0.6,447.21,43.95,0.03,217.67,14.88,0.01,86.61,1.22,0,2016,2020,7,30,209,5,14,570,3120,19,50,111.2,23.6,100,15,60,2,120,"Vordemwald-Forest","Forest","Northwest",7.886954,47.274048,494.919,"Mixed","Pseudogley bis Stagnogley, zt verbraunt","WSL_LWF","Vordemwald","Swiss Plateau","Switzerland",9.432972558,17.32104397,3.117092653,3.602790678,132.7910594,223.856905,79.06071049,73.43832747,0.307142892,0.561352315,NA,NA,NA,1379
1384,"LM",2025-01-01,2025-01-31,"Etc/GMT-1","vordemwald-forest_1384_tree-stem-radius-change_1.5_17670.dendrometer-position_pabies",2012-05-31,NA,NA,"1734, 783","Vordemwald-1.dendrometer.ch4, 6632.dendrometer-position","yes","yes",3,"tree stem radius change",10,"µm",1921,"17670.dendrometer-position","Dendrometer",650,"Baum 1375",7.8869345,47.2740056,481.113,"Picea","abies","Picea abies",42.7,30,"1",NA,NA,21,NA,NA,991,1.5,"West",0,85,-86,502.58,42.7,0,590.47,155.17,0,590.47,158.33,0,135,223,2168.99,1002.55,236.55,819.98,105.27,0.04,271.62,43.12,0.04,190.75,14.81,0.04,24.17,1.74,0,2014,2018,6,22,150,4,15,417.7,2304,11.46,53.5,120,100.1,100,15,60,2,120,"Vordemwald-Forest","Forest","Northwest",7.886954,47.274048,494.919,"Mixed","Pseudogley bis Stagnogley, zt verbraunt","WSL_LWF","Vordemwald","Swiss Plateau","Switzerland",9.432972558,17.32104397,3.117092653,3.602790678,132.7910594,223.856905,79.06071049,73.43832747,0.307142892,0.561352315,NA,NA,NA,1379
1385,"LM",2025-01-01,2025-01-31,"Etc/GMT-1","vordemwald-forest_1385_tree-stem-radius-change_1.5_19329.dendrometer-position_fsylvatica",2012-06-16,NA,NA,"1735, 784","Vordemwald-1.dendrometer.ch5, 6633.dendrometer-position","yes","yes",3,"tree stem radius change",10,"µm",512,"19329.dendrometer-position","Dendrometer",651,"Baum 1378",7.886912,47.27395,481.939,"Fagus","sylvatica","Fagus sylvatica",25,26,"1",NA,NA,10,NA,NA,992,1.5,"West",0,48,-28,169.01,4.46,0,209.04,10.29,0,207.12,11.83,0,148,204,1364.14,511.16,14.43,580.79,16.53,0.54,219.78,10.08,0,94.15,5.01,0,29.33,0.71,0,2018,2023,6,25,177,23,15,222.8,1380,15.01,15.3,32.1,0.6,100,15,60,2,120,"Vordemwald-Forest","Forest","Northwest",7.886954,47.274048,494.919,"Mixed","Pseudogley bis Stagnogley, zt verbraunt","WSL_LWF","Vordemwald","Swiss Plateau","Switzerland",9.432972558,17.32104397,3.117092653,3.602790678,132.7910594,223.856905,79.06071049,73.43832747,0.307142892,0.561352315,NA,NA,NA,1379
1386,"LM",2025-01-01,2025-01-31,"Etc/GMT-1","vordemwald-forest_1386_tree-stem-radius-change_1.5_6634.dendrometer-position_fsylvatica",2012-06-16,NA,NA,"1736","Vordemwald-1.dendrometer.ch6","yes","yes",3,"tree stem radius change",10,"µm",785,"6634.dendrometer-position","Dendrometer",652,"Baum 1379",7.886844,47.27397,481.332,"Fagus","sylvatica","Fagus sylvatica",22.9,27,"1",NA,NA,12,NA,NA,993,1.5,"West",0,56,-38,62.86,0.8,0,106.67,2.96,0,118.45,2.75,0,137,231,1698.24,1193.11,523.72,734.56,18.23,0.11,210.42,7.89,0,89.8,2.9,0,47.34,0.28,0,2013,2024,6,24,171,21,13,362.8,2304,15.37,3.8,11.6,2,100,15,60,2,120,"Vordemwald-Forest","Forest","Northwest",7.886954,47.274048,494.919,"Mixed","Pseudogley bis Stagnogley, zt verbraunt","WSL_LWF","Vordemwald","Swiss Plateau","Switzerland",9.432972558,17.32104397,3.117092653,3.602790678,132.7910594,223.856905,79.06071049,73.43832747,0.307142892,0.561352315,NA,NA,NA,1379
