dates,precip,globrad,windspeed,tmax,tmin,tmean,vappres
2024-01-01,0,1.4939424000000001,0.346625,2.76309,-1.0807333333333333,0.7564324537037037,0.6312196043012723
2024-01-02,7.972,2.9453658,0.21564583333333334,6.169726666666667,-0.7943533333333334,2.4766330810185186,0.6299695295938661
2024-01-03,5.632,1.1074356,0.44377083333333334,8.425252666666667,-0.10393333333333334,4.082324159722222,0.7570493451407581
2024-01-04,1.664,2.901639,0.3412777777777778,7.464113,2.3567133333333334,4.898372451388889,0.7617603717553356
2024-01-05,7.266,1.270929,0.2457638888888889,5.56909,0.7819666666666667,2.777034275462963,0.6845811210917186
2024-01-06,0.376,2.6571906000000003,0.2905902777777778,4.932383333333333,0.90803,2.938538509259259,0.6854695480001051
2024-01-07,0,2.9509518000000003,0.3697986111111111,4.8743533333333335,0.28724666666666665,1.922400275462963,0.6140228297421123
2024-01-08,0.005,2.5635174000000003,0.27129166666666665,2.2779,-1.1903333333333332,0.29683507407407406,0.5246163641164012
2024-01-09,0,2.7587070000000002,0.19065277777777778,2.38191,-1.6171,-0.3700074930555555,0.4993048583537125
2024-01-10,0,2.7876942,0.3588263888888889,4.021846666666667,-2.7803733333333334,0.043872245370370384,0.5410458846753698
2024-01-11,0,0.726135,0.4208125,0.43536,-3.05584,-1.4605209027777777,0.4881357506880351
2024-01-12,0,1.0353414,0.34897222222222224,-1.1560966666666668,-5.1236033333333335,-2.665634349537037,0.46169951430446443
2024-01-13,0,0.5453958,0.5587847222222222,-1.6558766666666667,-6.019126666666667,-4.270844131944444,0.3874944803981257
2024-01-14,0.018,2.6455836,0.3123472222222222,2.332073333333333,-5.766593333333334,-1.7859912407407408,0.38412675276832536
2024-01-15,1.06,1.7524146,0.33181944444444444,3.9636833333333334,-1.1153233333333334,1.2319537962962963,0.5850145108627833
2024-01-16,0,2.7947268000000003,0.3706111111111111,2.5625566666666666,-3.7882166666666666,-0.6038705439814814,0.4681333492332414
2024-01-17,20.346,2.7278322,0.29893055555555553,5.99628,0.8671866666666667,3.365242659722222,0.737107836525521
2024-01-18,16.32,1.9723602000000002,0.3467222222222222,5.969873333333333,2.142803333333333,4.549961210648148,0.8342265932726236
2024-01-19,0,1.5032982000000001,0.6352916666666667,2.0435266666666667,-4.514026666666667,-0.44656143981481483,0.4760097238322494
2024-01-20,0,0.7519392,0.40902777777777777,-1.9268033333333332,-7.283319666666666,-4.6342875,0.3204213531903638
2024-01-21,0,3.36762,0.4124305555555556,2.1781333333333333,-5.483356666666666,-2.1234206203703705,0.3652600015531007
2024-01-22,7.603,3.5340444000000004,0.3562638888888889,7.079933,-2.60123,1.8330479652777778,0.5277687198793999
2024-01-23,0.9550000000000001,2.5297326,0.4139583333333333,7.526829333333334,2.7329966666666667,4.852522956018518,0.7472742236867664
2024-01-24,0.006,4.07667,0.30822222222222223,11.390286666666666,2.8166533333333335,7.480703134259259,0.8913157701045344
2024-01-25,0,0.9343859999999999,0.4913125,13.203676666666667,3.6840566666666668,9.002707768518519,0.8784263452791853
