dates,precip,globrad,windspeed,tmax,tmin,tmean,vappres
2024-01-01,0,1.4939424000000001,0.346625,2.7805,-1.1006666666666667,0.7358324074074074,0.6296027969379853
2024-01-02,7.972,2.9453658,0.21564583333333334,6.1195,-0.8311666666666666,2.474434027777778,0.6258379510252213
2024-01-03,5.632,1.1074356,0.44377083333333334,8.513667000000002,-0.17666666666666667,4.054644561689814,0.7496540557430907
2024-01-04,1.664,2.901639,0.3412777777777778,7.336666666666667,2.025166666666667,4.824988773148148,0.7597817016055823
2024-01-05,7.266,1.270929,0.2457638888888889,5.569333333333334,0.7543333333333333,2.776034722222222,0.6841422892873558
2024-01-06,0.376,2.6571906000000003,0.2905902777777778,4.859166666666667,0.6856666666666666,2.8978915509259258,0.6846843751941409
2024-01-07,0,2.9509518000000003,0.3697986111111111,4.8425,0.26949999999999996,1.9073792824074074,0.6119389057033205
2024-01-08,0.005,2.5635174000000003,0.27129166666666665,2.3026666666666666,-1.1851666666666667,0.2776516203703704,0.5232330417171384
2024-01-09,0,2.7587070000000002,0.19065277777777778,2.4255,-1.5943333333333334,-0.3648497685185185,0.4987182865820752
2024-01-10,0,2.7876942,0.3588263888888889,3.9735,-2.7713333333333336,0.046920254629629635,0.5346926704029044
2024-01-11,0,0.726135,0.4208125,0.43683333333333335,-3.0366666666666666,-1.4491160879629628,0.4878167069646021
2024-01-12,0,1.0353414,0.34897222222222224,-1.1425,-5.1445,-2.678276736111111,0.45924760674051107
2024-01-13,0,0.5453958,0.5587847222222222,-1.7238333333333333,-5.971166666666667,-4.253329282407408,0.38597025274610386
2024-01-14,0.018,2.6455836,0.3123472222222222,2.342833333333333,-5.7571666666666665,-1.7573423611111112,0.37604087492537613
2024-01-15,1.06,1.7524146,0.33181944444444444,3.9684999999999997,-1.108,1.1985385416666667,0.5827862133234145
2024-01-16,0,2.7947268000000003,0.3706111111111111,2.5380000000000003,-3.7571666666666665,-0.5969015046296297,0.4634741144001545
2024-01-17,20.346,2.7278322,0.29893055555555553,5.9505,0.8525,3.369061805555556,0.7365929304916319
2024-01-18,16.32,1.9723602000000002,0.3467222222222222,6.025666666666666,1.9741666666666666,4.528702893518519,0.8329258945296927
2024-01-19,0,1.5032982000000001,0.6352916666666667,2.019,-4.521833333333333,-0.5039539351851852,0.47139065193355123
2024-01-20,0,0.7519392,0.40902777777777777,-1.8824999999999998,-7.290166666666667,-4.631152546296296,0.319321593918647
2024-01-21,0,3.36762,0.4124305555555556,2.1580000000000004,-5.5185,-2.098002199074074,0.3592773359148693
2024-01-22,7.603,3.5340444000000004,0.3562638888888889,7.0423333333333336,-2.592833333333333,1.8560319444444444,0.515845272175238
2024-01-23,0.9550000000000001,2.5297326,0.4139583333333333,7.511166666666666,2.6293333333333333,4.814522685185185,0.7451514787685971
2024-01-24,0.006,4.07667,0.30822222222222223,11.505333333333333,2.818,7.477112849421296,0.8706789514624678
2024-01-25,0,0.9343859999999999,0.4913125,13.212499999999999,3.6301666666666668,8.923170954050926,0.8603634818643592
2024-01-26,2.22,2.7491202,0.3943333333333333,9.439499999999999,1.5465,5.896560650347222,0.8162212277607194
2024-01-27,0,0.8471706000000001,0.5024583333333333,6.328166666666666,0.9656666666666667,4.009227777777777,0.7304280377446812
2024-01-28,0,0.9905130000000001,0.5665277777777777,6.5,-0.7253333333333334,2.672421412037037,0.46088549462044137
2024-01-29,0,3.1981038,0.49698611111111113,9.021166833333334,1.2361666666666666,4.250760419097222,0.5292411245261991
2024-01-30,0,3.3936078000000003,0.4536736111111111,8.287999666666668,0.9956666666666667,3.757631945601852,0.5829476474895012
2024-01-31,0,3.4562724,0.4434444444444444,8.593666666666667,-0.48566666666666664,3.321357062615741,0.5737111410027049
2024-02-01,0,3.093468,0.40875,7.216,-0.4648333333333333,3.0608347222222223,0.6160368984020349
2024-02-02,0,3.0821556000000006,0.325,7.668333333333333,1.0876666666666668,4.146470486111111,0.6874725883152518
2024-02-03,0,2.386242,0.5765,8.3563335,0.2436666666666667,3.4536658603009256,0.6223017480620161
2024-02-04,0,2.8087374,0.6088333333333333,9.665,-0.30300000000000005,3.527187844560185,0.616565457807696
2024-02-05,0,3.3701423999999998,0.5608611111111111,10.8485,0.5933333333333333,4.112670139930556,0.5953356887052603
2024-02-06,0,4.1512932000000005,0.5529097222222222,9.718999833333333,-0.06733333333333333,3.592493054166667,0.5441010734882797
2024-02-07,0,3.4851870000000003,0.3829402985074627,7.301500166666667,-0.7446666666666666,3.239937732986111,0.63312263703361
2024-02-08,0,5.823254400000001,0.2673623188405797,11.872,3.0315000000000003,7.499846186574074,0.8019229008685912
2024-02-09,0,3.1658226,0.39021951219512196,12.438666666666666,6.378,9.501748037962962,0.7718524849093762
2024-02-10,0,6.222787800000001,1,14.657333333333334,7.4638333333333335,11.487267825925926,0.6622534337664726
2024-02-11,0,5.9035458,0.6394444444444445,11.036833333333334,4.512166666666667,6.868637741087963,0.6670138037225175
2024-02-12,0,6.2507244,0.47095555555555557,10.086500166666667,0.13866666666666666,5.138020028819445,0.6203121524864118
2024-02-13,0,6.533087399999999,0.5249375,10.376333333333333,0.42483333333333334,4.703115858449074,0.5548366344287445
2024-02-14,0,5.5107096,0.3316527777777778,11.947833333333334,0.22833333333333333,5.777420144328704,0.4999263562325541
2024-02-15,0,6.3329868,0.40568055555555554,14.981333333333332,2.263,8.121908336226852,0.6068925083021011
2024-02-16,0,6.6696425999999995,0.46158333333333335,14.461166666666667,4.344833333333334,8.630094100694444,0.7054986331865534
