dates,precip,globrad,windspeed,tmax,tmin,tmean,vappres
2024-01-01,0,1.4939424000000001,0.346625,2.7841666666666667,-1.1485,0.7051568287037038,0.6302512569395436
2024-01-02,7.972,2.9453658,0.21564583333333334,6.145833333333334,-0.8594999999999999,2.4800564814814816,0.6275841515605252
2024-01-03,5.632,1.1074356,0.44377083333333334,8.506833166666667,-0.16366666666666668,3.9980453706018517,0.7527659993548292
2024-01-04,1.664,2.901639,0.3412777777777778,7.329166666666667,2.053166666666667,4.842841782407408,0.7618728006667632
2024-01-05,7.266,1.270929,0.2457638888888889,5.609333333333334,0.6541666666666667,2.7588525462962963,0.6852340456803478
2024-01-06,0.376,2.6571906000000003,0.2905902777777778,4.8759999999999994,0.6056666666666667,2.8859571759259257,0.6847773868116462
2024-01-07,0,2.9509518000000003,0.3697986111111111,4.829333333333333,0.2406666666666667,1.8844549768518517,0.6130137589191861
2024-01-08,0.005,2.5635174000000003,0.27129166666666665,2.2755,-1.2031666666666667,0.25705671296296295,0.5237229946614471
2024-01-09,0,2.7587070000000002,0.19065277777777778,2.4118333333333335,-1.6025,-0.3808952546296296,0.4997153700430971
2024-01-10,0,2.7876942,0.3588263888888889,4.005333333333334,-2.7923333333333336,0.009010300925925929,0.5350602296937852
2024-01-11,0,0.726135,0.4208125,0.26,-2.9948333333333332,-1.4878256944444446,0.48872774041041617
2024-01-12,0,1.0353414,0.34897222222222224,-1.1686666666666667,-5.193,-2.6898055555555556,0.4602186265770589
2024-01-13,0,0.5453958,0.5587847222222222,-1.9498333333333333,-5.968666666666667,-4.319850578703703,0.38700039437689304
2024-01-14,0.018,2.6455836,0.3123472222222222,2.3274999999999997,-5.748333333333333,-1.7855037037037036,0.37640730855552734
2024-01-15,1.06,1.7524146,0.33181944444444444,3.9926666666666666,-1.1176666666666666,1.1787439814814813,0.5841485713083207
2024-01-16,0,2.7947268000000003,0.3706111111111111,2.544833333333333,-3.774,-0.6104715277777777,0.46423331279523533
2024-01-17,20.346,2.7278322,0.29893055555555553,5.953333333333333,0.8095,3.3569155092592595,0.7388881430540654
2024-01-18,16.32,1.9723602000000002,0.3467222222222222,6.030666666666667,1.9753333333333334,4.527550462962963,0.8340578210000319
2024-01-19,0,1.5032982000000001,0.6352916666666667,2.053166666666667,-4.490166666666667,-0.49356342592592595,0.4713631662756646
2024-01-20,0,0.7519392,0.40902777777777777,-1.8696666666666666,-7.314833333333333,-4.645493981481481,0.3187910753013415
2024-01-21,0,3.36762,0.4124305555555556,2.1915,-5.545999999999999,-2.1110050925925927,0.35928034938084896
2024-01-22,7.603,3.5340444000000004,0.3562638888888889,7.1786666666666665,-2.579,1.8585690972222222,0.5155167295137294
2024-01-23,0.9550000000000001,2.5297326,0.4139583333333333,7.546666666666667,2.580166666666667,4.7972879629629634,0.7475294070045477
2024-01-24,0.006,4.07667,0.30822222222222223,11.535166666666665,2.8033333333333337,7.485697686226851,0.8722992509777174
2024-01-25,0,0.9343859999999999,0.4913125,13.272833333333335,3.6306666666666665,8.945197459953704,0.8622567474804476
2024-01-26,2.22,2.7491202,0.3943333333333333,9.378333333333334,1.5348333333333333,5.871732989236111,0.8181194309180088
2024-01-27,0,0.8471706000000001,0.5024583333333333,6.290333333333333,1.0556666666666668,3.9415015046296293,0.7344646496186631
2024-01-28,0,0.9905130000000001,0.5665277777777777,6.483333333333333,-0.8856666666666666,2.6223923611111113,0.46379635361944505
2024-01-29,0,3.1981038,0.49698611111111113,9.026166833333333,1.2825,4.260611340046296,0.5282807731406292
2024-01-30,0,3.3936078000000003,0.4536736111111111,8.229666833333333,1.0103333333333333,3.756014585185185,0.5838208991343685
2024-01-31,0,3.4562724,0.4434444444444444,8.516000333333334,-0.47450000000000003,3.322826852777778,0.5758735117155686
2024-02-01,0,3.093468,0.40875,7.209333333333333,-0.4793333333333333,3.0399329861111113,0.6168154064231784
2024-02-02,0,3.0821556000000006,0.325,7.6401666666666666,1.0235,4.1393712962962965,0.6890553112248718
2024-02-03,0,2.386242,0.5765,8.373333666666667,0.23566666666666666,3.433813774189815,0.624671659225946
2024-02-04,0,2.8087374,0.6088333333333333,9.898333333333333,-0.4111666666666667,3.477040160763889,0.6186127489793545
2024-02-05,0,3.3701423999999998,0.5608611111111111,10.898833333333332,0.5723333333333334,4.102422916898148,0.5976404625444618
2024-02-06,0,4.1512932000000005,0.5529097222222222,10.141333333333332,-0.099,3.6186249997685187,0.5452947608481309
2024-02-07,0,3.4851870000000003,0.3829402985074627,7.510666666666666,-0.7151666666666667,3.243161342939815,0.6341051754001276
2024-02-08,0,5.823254400000001,0.2673623188405797,11.827166666666667,3.0298333333333334,7.4937899290509264,0.8033699529478643
2024-02-09,0,3.1658226,0.39021951219512196,12.396166666666666,6.3821666666666665,9.51335347175926,0.772184362172949
2024-02-10,0,6.222787800000001,1,14.658999999999999,7.4591666666666665,11.510573265393518,0.6611803473665004
2024-02-11,0,5.9035458,0.6394444444444445,10.981833333333334,4.515333333333333,6.861869213773148,0.6680932376972083
2024-02-12,0,6.2507244,0.47095555555555557,10.024833333333333,0.12166666666666666,5.136362730208333,0.6215334728077238
2024-02-13,0,6.533087399999999,0.5249375,10.761333333333333,0.48233333333333334,4.752161806944445,0.5555558523659212
2024-02-14,0,5.5107096,0.3316527777777778,11.917666666666666,0.1865,5.812382174189815,0.5009158181833879
2024-02-15,0,6.3329868,0.40568055555555554,14.9845,2.231,8.141047452083335,0.6081989040309446
