date,depth,SWP
2016-04-24,110,-18.491082916666667
2016-04-24,160,-17.14792625
2016-04-25,20,-18.375319166666667
2016-04-25,80,-16.81651958333333
2016-04-25,110,-18.67565625
2016-04-25,160,-17.316569583333333
2016-04-26,20,-18.393750833333332
2016-04-26,80,-16.91151625
2016-04-26,110,-18.903094583333335
2016-04-26,160,-17.575876666666666
2016-04-27,20,-18.453250416666666
2016-04-27,80,-17.00524125
2016-04-27,110,-19.153898333333334
2016-04-27,160,-17.818069583333333
2016-04-28,20,-18.51602541666667
2016-04-28,80,-17.093429166666667
2016-04-28,110,-19.44866875
2016-04-28,160,-18.109696666666668
2016-04-29,20,-18.576005833333333
2016-04-29,80,-17.205380416666667
2016-04-29,110,-19.79369833333333
2016-04-29,160,-18.524972916666666
2016-04-30,20,-18.69907
2016-04-30,80,-17.31935875
2016-04-30,110,-20.172114583333332
2016-04-30,160,-18.94408125
2016-05-01,20,-18.730751666666666
2016-05-01,80,-17.39434875
2016-05-01,110,-20.431715833333335
2016-05-01,160,-19.048464583333335
2016-05-02,20,-18.666512916666665
2016-05-02,80,-17.486298333333334
2016-05-02,110,-20.688421666666667
2016-05-02,160,-19.276194583333332
2016-05-03,20,-18.691376666666667
2016-05-03,80,-17.585650416666667
2016-05-03,110,-21.082407916666668
2016-05-03,160,-19.600723333333335
2016-05-04,20,-18.77635875
2016-05-04,80,-17.69799
2016-05-04,110,-21.51234625
2016-05-04,160,-20.00003583333333
2016-05-05,20,-19.010795
2016-05-05,80,-17.869074583333333
2016-05-05,110,-22.093465416666668
2016-05-05,160,-20.755862083333334
2016-05-06,20,-19.474565833333333
2016-05-06,80,-18.083355
2016-05-06,110,-22.80732625
2016-05-06,160,-21.826824583333334
2016-05-07,20,-20.140515
2016-05-07,80,-18.334510416666667
2016-05-07,110,-23.61270625
2016-05-07,160,-22.937807916666667
2016-05-08,20,-20.953712083333333
2016-05-08,80,-18.59574375
2016-05-08,110,-24.555451666666666
2016-05-08,160,-23.957079166666666
2016-05-09,20,-21.790054583333333
2016-05-09,80,-18.834123333333334
2016-05-09,110,-25.440003333333333
2016-05-09,160,-24.6396975
2016-05-10,20,-22.786320416666666
2016-05-10,80,-19.11372
2016-05-10,110,-26.41807625
2016-05-10,160,-26.059850416666666
2016-05-11,20,-23.9635225
2016-05-11,80,-19.37290541666667
2016-05-11,110,-27.58426
2016-05-11,160,-27.58414875
2016-05-12,20,-24.329682083333335
2016-05-12,80,-19.469279583333332
2016-05-12,110,-28.406445
2016-05-12,160,-27.231499166666666
2016-05-13,20,-18.61669375
2016-05-13,80,-19.46891875
2016-05-13,110,-28.621470833333333
2016-05-13,160,-26.856689166666666
2016-05-14,20,-16.776100833333334
2016-05-14,80,-19.474431666666668
2016-05-14,110,-28.863431666666667
2016-05-14,160,-27.08334375
2016-05-15,20,-18.048521666666666
2016-05-15,80,-19.496240416666666
2016-05-15,110,-29.243112083333333
2016-05-15,160,-27.959164166666667
2016-05-16,20,-19.05627875
2016-05-16,80,-19.536947916666666
2016-05-16,110,-29.915769166666667
2016-05-16,160,-28.665002916666666
2016-05-17,20,-19.766765416666665
2016-05-17,80,-19.594242083333334
2016-05-17,110,-30.750105833333333
2016-05-17,160,-29.670045416666667
2016-05-18,20,-20.597551666666668
2016-05-18,80,-19.70521875
2016-05-18,110,-31.938648333333333
2016-05-18,160,-31.432884583333333
2016-05-19,20,-21.24157333333333
2016-05-19,80,-19.772682083333333
2016-05-19,110,-32.9636475
2016-05-19,160,-31.790464166666666
2016-05-20,20,-21.65936625
2016-05-20,80,-19.84359625
2016-05-20,110,-33.786969166666665
2016-05-20,160,-32.66977708333334
2016-05-21,20,-22.438195
2016-05-21,80,-20.0107425
2016-05-21,110,-35.37511625
2016-05-21,160,-35.51752125
2016-05-22,20,-23.6888125
2016-05-22,80,-20.348687916666666
2016-05-22,110,-37.45236083333333
2016-05-22,160,-39.83910708333333
2016-05-23,20,-14.92253125
2016-05-23,80,-20.581851666666665
2016-05-23,110,-38.948242083333334
2016-05-23,160,-40.17236625
2016-05-24,20,-11.3355975
2016-05-24,80,-20.282509583333333
2016-05-24,110,-38.85057416666667
2016-05-24,160,-39.66677625
2016-05-25,20,-12.765754583333333
2016-05-25,80,-19.654532500000002
2016-05-25,110,-37.66634916666667
2016-05-25,160,-40.752669166666664
2016-05-26,20,-14.753326666666666
2016-05-26,80,-19.36330625
2016-05-26,110,-36.3025225
2016-05-26,160,-41.70196791666667
2016-05-27,20,-16.78676875
2016-05-27,80,-19.429005833333335
2016-05-27,110,-35.86491125
2016-05-27,160,-43.74717041666667
2016-05-28,20,-18.206857916666667
2016-05-28,80,-19.582407916666668
2016-05-28,110,-36.138592083333336
2016-05-28,160,-44.77252166666667
2016-05-29,20,-18.051054166666667
2016-05-29,80,-19.63399666666667
2016-05-29,110,-36.19183916666667
2016-05-29,160,-43.2130275
2016-05-30,20,-15.926252916666666
2016-05-30,80,-19.658185416666665
2016-05-30,110,-35.83962125
2016-05-30,160,-42.595582916666665
2016-05-31,20,-16.8286175
2016-05-31,80,-19.727434583333334
2016-05-31,110,-35.87929166666667
2016-05-31,160,-42.838674166666664
2016-06-01,20,-17.89856208333333
2016-06-01,80,-19.825558333333333
2016-06-01,110,-36.08885166666666
2016-06-01,160,-43.17756375
2016-06-02,20,-18.471498333333333
2016-06-02,80,-19.878891666666668
2016-06-02,110,-36.2446075
2016-06-02,160,-42.47887958333333
2016-06-03,20,-18.568501666666666
2016-06-03,80,-19.87177416666667
2016-06-03,110,-35.89136583333333
2016-06-03,160,-41.76127833333334
2016-06-04,20,-18.73545875
2016-06-04,80,-19.90921375
2016-06-04,110,-35.783629166666664
2016-06-04,160,-41.94153708333333
2016-06-05,20,-19.23597375
2016-06-05,80,-20.017522916666667
2016-06-05,110,-36.13874833333333
2016-06-05,160,-42.90667333333333
2016-06-06,20,-20.1542025
2016-06-06,80,-20.230554583333333
2016-06-06,110,-37.16703583333333
2016-06-06,160,-45.087125416666666
2016-06-07,20,-21.38504208333333
2016-06-07,80,-20.50086
2016-06-07,110,-38.943045
2016-06-07,160,-47.891017500000004
2016-06-08,20,-22.38271375
2016-06-08,80,-20.676459166666667
2016-06-08,110,-40.42978708333333
2016-06-08,160,-48.1644525
2016-06-09,20,-23.103689583333335
2016-06-09,80,-20.775134166666668
2016-06-09,110,-41.287602916666664
2016-06-09,160,-47.981907916666664
2016-06-10,20,-24.709812083333333
2016-06-10,80,-21.19855875
2016-06-10,110,-43.02044125
2016-06-10,160,-51.51773166666667
2016-06-11,20,-25.220780416666667
2016-06-11,80,-21.58469291666667
2016-06-11,110,-44.512750833333335
2016-06-11,160,-51.6277325
2016-06-12,20,-23.714149583333334
2016-06-12,80,-21.702850833333333
2016-06-12,110,-45.06953791666667
2016-06-12,160,-51.062635
2016-06-13,20,-23.743685416666665
2016-06-13,80,-21.9116775
2016-06-13,110,-45.730097083333334
2016-06-13,160,-51.18703625
2016-06-14,20,-24.270789166666667
2016-06-14,80,-22.27883041666667
2016-06-14,110,-46.52431125
2016-06-14,160,-52.436684166666666
2016-06-15,20,-25.249406666666665
2016-06-15,80,-23.002357916666668
2016-06-15,110,-47.988771666666665
2016-06-15,160,-55.73951666666667
2016-06-16,20,-25.83346625
2016-06-16,80,-23.4705375
2016-06-16,110,-49.32937458333333
2016-06-16,160,-55.29341208333334
2016-06-17,20,-24.68736625
2016-06-17,80,-23.676217916666666
2016-06-17,110,-49.83622125
2016-06-17,160,-55.64220958333333
2016-06-18,20,-23.979995416666668
2016-06-18,80,-24.414405
2016-06-18,110,-51.35097375
2016-06-18,160,-58.38526708333333
2016-06-19,20,-24.470569166666667
2016-06-19,80,-25.12444
2016-06-19,110,-52.92612625
2016-06-19,160,-59.34153833333333
2016-06-20,20,-25.47811125
2016-06-20,80,-26.132775416666668
2016-06-20,110,-54.89988375
2016-06-20,160,-62.72266
2016-06-21,20,-26.325222083333333
2016-06-21,80,-26.915522083333332
2016-06-21,110,-56.66205625
2016-06-21,160,-63.86155458333333
2016-06-22,20,-27.731192083333333
2016-06-22,80,-27.828742916666666
2016-06-22,110,-58.38357666666667
2016-06-22,160,-67.80338541666667
2016-06-23,20,-30.836665
2016-06-23,80,-30.208351666666665
2016-06-23,110,-61.916131666666665
2016-06-23,160,-75.9423925
2016-06-24,20,-35.289332916666666
2016-06-24,80,-33.56898458333333
2016-06-24,110,-66.40309958333333
2016-06-24,160,-84.55973291666666
2016-06-25,20,-38.822675833333335
2016-06-25,80,-36.128405
2016-06-25,110,-70.10483666666667
2016-06-25,160,-87.4846875
2016-06-26,20,-42.45567208333333
2016-06-26,80,-37.94081083333333
2016-06-26,110,-73.02882958333333
2016-06-26,160,-89.82513458333334
2016-06-27,20,-48.96846875
2016-06-27,80,-42.55077958333333
2016-06-27,110,-78.66410458333334
2016-06-27,160,-97.34447791666666
2016-06-28,20,-56.055759583333334
2016-06-28,80,-48.45835833333334
2016-06-28,110,-84.3578775
2016-06-28,160,-106.5108
2016-06-29,20,-64.26216291666667
2016-06-29,80,-56.25096333333333
2016-06-29,110,-90.31405708333334
2016-06-29,160,-119.7517475
2016-06-30,20,-71.12416458333334
2016-06-30,80,-63.305508333333336
2016-06-30,110,-97.64081
2016-06-30,160,-127.30392958333333
2016-07-01,20,-78.338115
2016-07-01,80,-69.20519625
2016-07-01,110,-103.81265458333334
2016-07-01,160,-135.16534416666667
2016-07-02,20,-84.65006291666667
2016-07-02,80,-74.1523025
2016-07-02,110,-108.76141208333334
2016-07-02,160,-135.38062291666668
2016-07-03,20,-90.47654458333334
2016-07-03,80,-75.883415
2016-07-03,110,-110.40912375
2016-07-03,160,-139.731555
2016-07-04,20,-101.64539166666667
2016-07-04,80,-83.54741791666666
2016-07-04,110,-118.67337458333333
2016-07-04,160,-155.54798416666665
2016-07-05,20,-114.68111833333333
2016-07-05,80,-95.14227833333334
2016-07-05,110,-128.54251583333334
2016-07-05,160,-172.48545458333334
2016-07-06,20,-131.78477166666667
2016-07-06,80,-110.90048458333334
2016-07-06,110,-140.0174925
2016-07-06,160,-197.59173333333334
2016-07-07,20,-156.40307541666667
2016-07-07,80,-137.15179083333334
2016-07-07,110,-156.69699333333332
2016-07-07,160,-232.68372833333333
2016-07-08,20,-185.26512125
2016-07-08,80,-176.68390916666667
2016-07-08,110,-176.84179125
2016-07-08,160,-267.99751333333336
2016-07-09,20,-221.18452708333334
2016-07-09,80,-228.94738958333332
2016-07-09,110,-202.67785541666666
2016-07-09,160,-311.96622333333335
2016-07-10,20,-266.71429708333335
2016-07-10,80,-291.975125
2016-07-10,110,-237.75833
2016-07-10,160,-364.20418125
2016-07-11,20,-315.2837020833333
2016-07-11,80,-357.36032208333336
2016-07-11,110,-278.4692933333333
2016-07-11,160,-411.43883916666664
2016-07-12,20,-326.82896041666663
2016-07-12,80,-380.91304083333335
2016-07-12,110,-293.44579666666664
2016-07-12,160,-391.56978541666666
2016-07-13,20,-325.5681666666667
2016-07-13,80,-377.4428425
2016-07-13,110,-293.3102983333333
2016-07-13,160,-360.8940283333333
2016-07-14,20,-329.07669833333335
2016-07-14,80,-380.09939875
2016-07-14,110,-300.15445083333333
2016-07-14,160,-357.590775
2016-07-15,20,-336.8787654166667
2016-07-15,80,-388.6819425
2016-07-15,110,-309.88938916666666
2016-07-15,160,-371.27368333333334
2016-07-16,20,-353.8335466666667
2016-07-16,80,-405.96469541666664
2016-07-16,110,-325.1277625
2016-07-16,160,-396.82974625
2016-07-17,20,-375.77091041666665
2016-07-17,80,-428.02356208333333
2016-07-17,110,-348.2224345833333
2016-07-17,160,-424.4975483333333
2016-07-18,20,-409.8099129166667
2016-07-18,80,-460.4804779166667
2016-07-18,110,-385.07325083333336
2016-07-18,160,-461.5313208333333
2016-07-19,20,-457.4529866666667
2016-07-19,80,-505.6833179166667
2016-07-19,110,-437.60162041666666
2016-07-19,160,-510.67386791666667
2016-07-20,20,-512.9889279166666
2016-07-20,80,-560.26385
2016-07-20,110,-495.35059708333335
2016-07-20,160,-560.5911645833334
2016-07-21,20,-568.9246745833333
2016-07-21,80,-615.0773908333333
2016-07-21,110,-548.7989670833333
2016-07-21,160,-604.2876095833334
2016-07-22,20,-589.2858429166666
2016-07-22,80,-649.942965
2016-07-22,110,-576.2714870833333
2016-07-22,160,-614.8022641666666
2016-07-23,20,-578.8324004166667
2016-07-23,80,-655.3295066666667
2016-07-23,110,-577.8488454166667
2016-07-23,160,-600.7488508333333
2016-07-24,20,-588.3277762499999
2016-07-24,80,-673.156605
2016-07-24,110,-594.7768991666667
2016-07-24,160,-611.0797491666667
2016-07-25,20,-491.0294475
2016-07-25,80,-691.7235808333334
2016-07-25,110,-610.9003795833333
2016-07-25,160,-616.4383629166666
2016-07-26,20,-393.45121166666667
2016-07-26,80,-692.7324925
2016-07-26,110,-610.7579608333333
2016-07-26,160,-605.79055375
2016-07-27,20,-388.20721208333333
2016-07-27,80,-700.61106375
2016-07-27,110,-618.8390129166667
2016-07-27,160,-611.7307208333333
2016-07-28,20,-418.55539375
2016-07-28,80,-714.4943695833333
2016-07-28,110,-631.9477341666667
2016-07-28,160,-625.9420989178292
2016-07-29,20,-477.25100541666666
2016-07-29,80,-734.56987625
2016-07-29,110,-655.92608625
2016-07-29,160,-652.6498957009417
2016-07-30,20,-543.8847566666667
2016-07-30,80,-755.6727866666666
2016-07-30,110,-688.7411495833334
2016-07-30,160,-693.4437480479834
2016-07-31,20,-566.1255670833333
2016-07-31,80,-768.7860153850542
2016-07-31,110,-703.7518945833333
2016-07-31,160,-700.4422232635042
2016-08-01,20,-577.9050166666667
2016-08-01,80,-779.8592696191208
2016-08-01,110,-708.9418454166666
2016-08-01,160,-694.6120814391584
2016-08-02,20,-604.5073675
2016-08-02,80,-811.3374027212375
2016-08-02,110,-723.53231
2016-08-02,160,-725.98686642655
2016-08-03,20,-656.5025213991584
2016-08-03,80,-855.5538338389583
2016-08-03,110,-744.9857429166667
2016-08-03,160,-760.7501913375459
2016-08-04,20,-797.4430031231958
2016-08-04,80,-928.7155412776084
2016-08-04,110,-790.2323891666666
2016-08-04,160,-841.7259630738208
2016-08-05,20,-850.8279409401208
2016-08-05,80,-981.7462836135417
2016-08-05,110,-814.6198933333334
2016-08-05,160,-874.2920226411042
2016-08-06,20,-834.0916094683583
2016-08-06,80,-982.1147575691916
2016-08-06,110,-813.3628958333334
2016-08-06,160,-855.2266812386625
2016-08-07,20,-904.140753439075
2016-08-07,80,-1028.8113613916667
2016-08-07,110,-827.7821133333333
2016-08-07,160,-904.4906512086
2016-08-08,20,-1014.8893800494625
2016-08-08,80,-1098.158287216029
2016-08-08,110,-859.12506125
2016-08-08,160,-972.697763062225
2016-08-09,20,-1141.788429035225
2016-08-09,80,-1171.1058540848333
2016-08-09,110,-888.1477620833333
2016-08-09,160,-1038.4073799771209
2016-08-10,20,-1137.834200972054
2016-08-10,80,-1206.0409851718875
2016-08-10,110,-899.6756829166667
2016-08-10,160,-1053.6998778872166
2016-08-11,20,-1130.0685152258
2016-08-11,80,-1213.1954315773417
2016-08-11,110,-908.9655353536625
2016-08-11,160,-1062.3594375143625
2016-08-12,20,-1227.1675793204292
2016-08-12,80,-1256.0966234392374
2016-08-12,110,-944.3979811130291
2016-08-12,160,-1103.7852744192917
2016-08-13,20,-1355.8430331498791
2016-08-13,80,-1341.0851937363625
2016-08-13,110,-982.2043386549542
2016-08-13,160,-1160.8272811825334
2016-08-14,20,-1506.2727807066874
2016-08-14,80,-1425.5868514403667
2016-08-14,110,-1042.3993044026583
2016-08-14,160,-1255.8184997587791
2016-08-15,20,-1655.6917513194
2016-08-15,80,-1517.0068420585583
2016-08-15,110,-1132.2201095553
2016-08-15,160,-1346.6171465060124
2016-08-16,20,-1797.0784997711626
2016-08-16,80,-1618.9896697957793
2016-08-16,110,-1188.2595738660875
2016-08-16,160,-1396.8180141426333
2016-08-17,20,-1892.6761536604874
2016-08-17,80,-1712.960440655129
2016-08-17,110,-1230.2989478117584
2016-08-17,160,-1438.3451438279333
2016-08-18,20,-1914.1431823049709
2016-08-18,80,-1761.8172448566293
2016-08-18,110,-1255.9661186507958
2016-08-18,160,-1464.0070173106458
2016-08-19,20,-1899.9166090866418
2016-08-19,80,-1779.098198915925
2016-08-19,110,-1271.2590193208875
2016-08-19,160,-1473.6370853328667
2016-08-20,20,-1946.0299418497125
2016-08-20,80,-1797.9476806046582
2016-08-20,110,-1287.3639294555417
2016-08-20,160,-1488.553235514625
2016-08-21,20,-1890.6946489491543
2016-08-21,80,-1807.2159257978958
2016-08-21,110,-1294.621745852471
2016-08-21,160,-1499.0242842352666
2016-08-22,20,-1954.878904048275
2016-08-22,80,-1832.0017521528584
2016-08-22,110,-1345.2393368991625
2016-08-22,160,-1543.1169484371292
2016-08-23,20,-2022.1780115518125
2016-08-23,80,-1866.2108728155042
2016-08-23,110,-1388.1312698389168
2016-08-23,160,-1586.6782589892
2016-08-24,20,-2124.1208269650333
2016-08-24,80,-1902.8729185415375
2016-08-24,110,-1421.953942977975
2016-08-24,160,-1630.8309160175374
2016-08-25,20,-2341.198088245421
2016-08-25,80,-1959.397800148071
2016-08-25,110,-1456.0113691409792
2016-08-25,160,-1677.7426320457957
2016-08-26,20,-2422.672004030396
2016-08-26,80,-2034.5838113684458
2016-08-26,110,-1487.4450952659167
2016-08-26,160,-1722.6889217836251
2016-08-27,20,-2493.704515470879
2016-08-27,80,-2117.633132783254
2016-08-27,110,-1526.2915954298708
2016-08-27,160,-1758.1201545119459
2016-08-28,20,-2570.936035216954
2016-08-28,80,-2180.794018147
2016-08-28,110,-1554.5419726713708
2016-08-28,160,-1794.6615741498126
2016-08-29,20,-2644.2120871428374
2016-08-29,80,-2222.89958519645
2016-08-29,110,-1586.7522425630166
2016-08-29,160,-1818.5856836358626
2016-08-30,20,-2653.691340388725
2016-08-30,80,-2267.831295936829
2016-08-30,110,-1614.4584117805707
2016-08-30,160,-1847.6913046260458
2016-08-31,20,-2696.9618702061957
2016-08-31,80,-2287.2651602383376
2016-08-31,110,-1641.3243125565416
2016-08-31,160,-1878.0674171422208
2016-09-01,20,-2711.5082107898165
2016-09-01,80,-2313.2867301132833
2016-09-01,110,-1677.5067261648958
2016-09-01,160,-1902.3288561703125
2016-09-02,20,-2775.2594338861622
2016-09-02,80,-2350.9527864701918
2016-09-02,110,-1709.979990121821
2016-09-02,160,-1932.3080047177916
2016-09-03,20,-2827.9527467100584
2016-09-03,80,-2385.9931454119
2016-09-03,110,-1743.6314130159208
2016-09-03,160,-1948.5097167780334
2016-09-04,20,-2795.5575094165083
2016-09-04,80,-2395.7511318225543
2016-09-04,110,-1783.0391537373541
2016-09-04,160,-1980.2318713119084
2016-09-05,20,-2584.1849442274793
2016-09-05,80,-2395.160404366008
2016-09-05,110,-1780.512643941846
2016-09-05,160,-1975.5107364206583
2016-09-06,20,-2446.3077424653916
2016-09-06,80,-2347.11617565085
2016-09-06,110,-1758.629940004425
2016-09-06,160,-1922.2444586605625
2016-09-07,20,-2314.0101241345624
2016-09-07,80,-2297.460682987625
2016-09-07,110,-1740.9067836730333
2016-09-07,160,-1855.4539307440125
2016-09-08,20,-2259.286924062496
2016-09-08,80,-2268.2912583336292
2016-09-08,110,-1728.7161446053917
2016-09-08,160,-1804.3517287377458
2016-09-09,20,-2275.865508421125
2016-09-09,80,-2260.7043352230835
2016-09-09,110,-1710.6187842433833
2016-09-09,160,-1794.9888401217665
2016-09-10,20,-2377.5991972678166
2016-09-10,80,-2262.24291365325
2016-09-10,110,-1714.8023195692542
2016-09-10,160,-1818.8612732448125
2016-09-11,20,-2490.5838950176376
2016-09-11,80,-2275.4974525272332
2016-09-11,110,-1723.3018931242584
2016-09-11,160,-1868.4431685443626
2016-09-12,20,-2592.4106845581623
2016-09-12,80,-2304.6509044064624
2016-09-12,110,-1735.4694968062083
2016-09-12,160,-1913.1180164673542
2016-09-13,20,-2625.7199252273876
2016-09-13,80,-2288.181162066225
2016-09-13,110,-1752.9493485031207
2016-09-13,160,-1948.4266299327876
2016-09-14,20,-2629.0237195436334
2016-09-14,80,-2268.4107308759667
2016-09-14,110,-1785.6845256167292
2016-09-14,160,-1977.0432448891459
2016-09-15,20,-2600.3360505535793
2016-09-15,80,-2293.675745823871
2016-09-15,110,-1803.327540319454
2016-09-15,160,-1986.3064984686
2016-09-16,20,-2478.3552961401792
2016-09-16,80,-2297.7093841977626
2016-09-16,110,-1811.2770427303958
2016-09-16,160,-1997.659914083725
2016-09-17,20,-2386.700359334525
2016-09-17,80,-2258.5291026560167
2016-09-17,110,-1804.8928613557666
2016-09-17,160,-2007.3005861884126
2016-09-18,20,-2428.181641181654
2016-09-18,80,-2193.3390930596456
2016-09-18,110,-1814.3356008041167
2016-09-18,160,-1998.6384033309791
2016-09-19,20,-2386.7991655037627
2016-09-19,80,-2210.9830324949667
2016-09-19,110,-1829.7229619073917
2016-09-19,160,-1992.9296499623708
2016-09-20,20,-2372.6882578852083
2016-09-20,80,-2270.4599265004417
2016-09-20,110,-1844.9324012425666
2016-09-20,160,-2001.3762335873457
2016-09-21,20,-2377.2766666275666
2016-09-21,80,-2293.9312950334124
2016-09-21,110,-1853.5042804679958
2016-09-21,160,-2004.0711760162376
2016-09-22,20,-2410.2622101318207
2016-09-22,80,-2287.2071966474878
2016-09-22,110,-1844.7644337948168
2016-09-22,160,-2013.6117199493542
2016-09-23,20,-2469.1849243647584
2016-09-23,80,-2279.573181310942
2016-09-23,110,-1836.8087607083376
2016-09-23,160,-2015.0035316677793
2016-09-24,20,-2464.3158584997873
2016-09-24,80,-2282.4971204264666
2016-09-24,110,-1832.1643529664334
2016-09-24,160,-2033.4572966846792
2016-09-25,20,-2448.073304898196
2016-09-25,80,-2303.9012778597544
2016-09-25,110,-1827.5442492387708
2016-09-25,160,-2047.205237773771
2016-09-26,20,-2423.0752630024585
2016-09-26,80,-2321.0142217082916
2016-09-26,110,-1833.917657224771
2016-09-26,160,-2063.0005380163543
2016-09-27,20,-2425.5335636437
2016-09-27,80,-2340.7548451722582
2016-09-27,110,-1840.5655911924835
2016-09-27,160,-2079.072422628329
2016-09-28,20,-2469.5445828786833
2016-09-28,80,-2354.0984147854124
2016-09-28,110,-1856.0466759792666
2016-09-28,160,-2085.9709208100835
2016-09-29,20,-2473.3373688707375
2016-09-29,80,-2366.8555042507915
2016-09-29,110,-1867.7239979342207
2016-09-29,160,-2102.97454488125
2016-09-30,20,-2488.0490874717666
2016-09-30,80,-2384.4898628834335
2016-09-30,110,-1883.9803602212667
2016-09-30,160,-2111.2223217998
2016-10-01,20,-2499.1575291374793
2016-10-01,80,-2395.8412526605457
2016-10-01,110,-1888.8092965611834
2016-10-01,160,-2127.2890323554125
2016-10-02,20,-2606.620818803067
2016-10-02,80,-2407.556393964779
2016-10-02,110,-1890.9490010337333
2016-10-02,160,-2135.4864910460915
2016-10-03,20,-2489.4098998538375
2016-10-03,80,-2399.601060720967
2016-10-03,110,-1897.4546589259207
2016-10-03,160,-2142.455438630771
2016-10-04,20,-2451.9900247939167
2016-10-04,80,-2366.811055195104
2016-10-04,110,-1906.757528712896
2016-10-04,160,-2144.690492049896
2016-10-05,20,-2460.169753118304
2016-10-05,80,-2337.507701844446
2016-10-05,110,-1913.608364881096
2016-10-05,160,-2163.447266916271
2016-10-06,20,-2525.288876408221
2016-10-06,80,-2319.2915954582418
2016-10-06,110,-1926.2003446254707
2016-10-06,160,-2166.6532500447206
2016-10-07,20,-2525.7568324949834
2016-10-07,80,-2308.258750496821
2016-10-07,110,-1937.5200167215917
2016-10-07,160,-2175.2515822314876
2016-10-08,20,-2495.3974959586376
2016-10-08,80,-2315.3121523642917
2016-10-08,110,-1961.1456247375208
2016-10-08,160,-2175.3677789303542
2016-10-09,20,-2441.7084823740915
2016-10-09,80,-2335.227311195342
2016-10-09,110,-1974.7818403795875
2016-10-09,160,-2185.1490695311877
2016-10-10,20,-2414.043013075917
2016-10-10,80,-2358.359603026646
2016-10-10,110,-1993.1392536993667
2016-10-10,160,-2180.5005362637917
2016-10-11,20,-2482.6699813496457
2016-10-11,80,-2377.467282474325
2016-10-11,110,-2004.4060730529416
2016-10-11,160,-2184.939485405608
2016-10-12,20,-2499.8489259871126
2016-10-12,80,-2386.323053376604
2016-10-12,110,-2008.1127721984792
2016-10-12,160,-2188.5732902435416
2016-10-13,20,-2499.6944840291
2016-10-13,80,-2360.4714091224378
2016-10-13,110,-2005.2058386212375
2016-10-13,160,-2188.7000523734
2016-10-14,20,-2502.5459017850876
2016-10-14,80,-2336.2620543861667
2016-10-14,110,-1992.9971176733334
2016-10-14,160,-2185.5906583988667
2016-10-15,20,-2501.1068149848875
2016-10-15,80,-2312.121328633125
2016-10-15,110,-1976.9198655831958
2016-10-15,160,-2173.8933873144415
2016-10-16,20,-2482.9375237703043
2016-10-16,80,-2294.5420986509585
2016-10-16,110,-1965.8184573192084
2016-10-16,160,-2153.4296166607583
2016-10-17,20,-2465.622900080479
2016-10-17,80,-2296.6204159964
2016-10-17,110,-1956.6833330614666
2016-10-17,160,-2146.9001816547793
2016-10-18,20,-2510.7899849966416
2016-10-18,80,-2293.4354203886373
2016-10-18,110,-1942.054757798875
2016-10-18,160,-2131.475593304604
2016-10-19,20,-2515.9448761192666
2016-10-19,80,-2284.2826781094
2016-10-19,110,-1940.8616160672416
2016-10-19,160,-2117.2108129991625
2016-10-20,20,-2479.8606640141293
2016-10-20,80,-2275.5003386160292
2016-10-20,110,-1928.8451249611041
2016-10-20,160,-2109.4758191668207
2016-10-21,20,-2421.5117210000208
2016-10-21,80,-2268.0111981115665
2016-10-21,110,-1929.8918143187375
2016-10-21,160,-2106.9616162213583
2016-10-22,20,-2416.1852295139333
2016-10-22,80,-2273.9535527366374
2016-10-22,110,-1923.4100778310126
2016-10-22,160,-2098.7083386696627
2016-10-23,20,-2403.5113431404584
2016-10-23,80,-2298.2472810568083
2016-10-23,110,-1931.5231537402042
2016-10-23,160,-2104.359361778754
2016-10-24,20,-2430.7931620944623
2016-10-24,80,-2321.7088141692043
2016-10-24,110,-1936.7286775004168
2016-10-24,160,-2103.744279370896
2016-10-25,20,-2499.5202983374334
2016-10-25,80,-2307.9151957949707
2016-10-25,110,-1941.3865586378
2016-10-25,160,-2100.8245652820124
2016-10-26,20,-2422.985385747571
2016-10-26,80,-2275.9526869476667
2016-10-26,110,-1954.0235927438835
2016-10-26,160,-2069.2802075425752
2016-10-27,20,-2253.0852587447625
2016-10-27,80,-2279.5122145320083
2016-10-27,110,-1935.4908832762626
2016-10-27,160,-2008.676150605625
2016-10-28,20,-2066.913039776196
2016-10-28,80,-2259.519731687496
2016-10-28,110,-1928.5146783393584
2016-10-28,160,-1923.4596540996624
2016-10-29,20,-1797.8506992839
2016-10-29,80,-2239.934439449104
2016-10-29,110,-1911.9665277374168
2016-10-29,160,-1853.3261007264582
2016-10-30,20,-1608.2251099302791
2016-10-30,80,-2215.263375072504
2016-10-30,110,-1877.9496314610458
2016-10-30,160,-1805.1044152806376
2016-10-31,20,-1486.518392867279
2016-10-31,80,-2190.3762684981084
2016-10-31,110,-1847.3832689017208
2016-10-31,160,-1756.8469478560833
2016-11-01,20,-1391.6833670272374
2016-11-01,80,-2176.0695933158167
2016-11-01,110,-1813.9071904454875
2016-11-01,160,-1660.0144703026083
2016-11-02,20,-1315.7695073548916
2016-11-02,80,-2163.7115727722
2016-11-02,110,-1787.3930282793458
2016-11-02,160,-1572.966548177354
2016-11-03,20,-1275.2972517087082
2016-11-03,80,-2144.5990170096416
2016-11-03,110,-1764.3343717050668
2016-11-03,160,-1518.2102694881041
2016-11-04,20,-1234.9629572269541
2016-11-04,80,-2133.8708554715836
2016-11-04,110,-1745.88708634815
