date,depth,SWP
2021-07-17,-0.5,-16.454049097222224
2021-07-17,-0.8,-4.64118662037037
2021-07-17,-1.5,-1
2021-07-18,-0.15,-50.30417546296296
2021-07-18,-0.5,-16.621554444444445
2021-07-18,-0.8,-4.05527174537037
2021-07-18,-1.5,-1
2021-07-19,-0.15,-53.12992083333333
2021-07-19,-0.5,-16.128122291666667
2021-07-19,-0.8,-1.0867726481481481
2021-07-19,-1.5,-1
2021-07-20,-0.15,-57.169041944444444
2021-07-20,-0.5,-17.65502227777778
2021-07-20,-0.8,-1.0993876944444445
2021-07-20,-1.5,-1
2021-07-21,-0.15,-60.63385523148148
2021-07-21,-0.5,-19.114920756944443
2021-07-21,-0.8,-1.6548439074074073
2021-07-21,-1.5,-1
2021-07-22,-0.15,-62.80976166666667
2021-07-22,-0.5,-20.179708944444446
2021-07-22,-0.8,-3.6192228101851853
2021-07-22,-1.5,-1
2021-07-23,-0.15,-64.82215060185185
2021-07-23,-0.5,-21.301858194444442
2021-07-23,-0.8,-5.07985025
2021-07-23,-1.5,-1
2021-07-24,-0.15,-66.79535166666666
2021-07-24,-0.5,-22.60265267361111
2021-07-24,-0.8,-6.4986658703703695
2021-07-24,-1.5,-1
2021-07-25,-0.15,-64.14728601851851
2021-07-25,-0.5,-23.64954272916667
2021-07-25,-0.8,-7.833097662037037
2021-07-25,-1.5,-1
2021-07-26,-0.15,-53.02939016203704
2021-07-26,-0.5,-21.795909
2021-07-26,-0.8,-7.785613287037037
2021-07-26,-1.5,-1
2021-07-27,-0.15,-53.929374305555555
2021-07-27,-0.5,-20.944413159722224
2021-07-27,-0.8,-6.944592546296296
2021-07-27,-1.5,-1
2021-07-28,-0.15,-48.71582409259259
2021-07-28,-0.5,-19.863327520833334
2021-07-28,-0.8,-6.249524166666666
2021-07-28,-1.5,-1
2021-07-29,-0.15,-47.94748736111111
2021-07-29,-0.5,-16.742239444444444
2021-07-29,-0.8,-1.1671572037037037
2021-07-29,-1.5,-1
2021-07-30,-0.15,-52.76732
2021-07-30,-0.5,-17.924242083333333
2021-07-30,-0.8,-1
2021-07-30,-1.5,-1
2021-07-31,-0.15,-49.024845828703704
2021-07-31,-0.5,-18.37992173611111
2021-07-31,-0.8,-1
2021-07-31,-1.5,-1
2021-08-01,-0.15,-30.042962777777777
2021-08-01,-0.5,-3.3424327638888887
2021-08-01,-0.8,-1
2021-08-01,-1.5,-1
2021-08-02,-0.15,-38.55645416666667
2021-08-02,-0.5,-1.0828916875
2021-08-02,-0.8,-1
2021-08-02,-1.5,-1
2021-08-03,-0.15,-45.87842328703704
2021-08-03,-0.5,-5.219019333333334
2021-08-03,-0.8,-1
2021-08-03,-1.5,-1
2021-08-04,-0.15,-44.224372125
2021-08-04,-0.5,-7.547579902777778
2021-08-04,-0.8,-1
2021-08-04,-1.5,-1
2021-08-05,-0.15,-34.163400324074075
2021-08-05,-0.5,-1
2021-08-05,-0.8,-1
2021-08-05,-1.5,-1
2021-08-06,-0.15,-42.235387777777774
2021-08-06,-0.5,-1.071614013888889
2021-08-06,-0.8,-1
2021-08-06,-1.5,-1
2021-08-07,-0.15,-44.20785499074074
2021-08-07,-0.5,-3.5907514097222224
2021-08-07,-0.8,-1
2021-08-07,-1.5,-1
2021-08-08,-0.15,-30.685332037037035
2021-08-08,-0.5,-1
2021-08-08,-0.8,-1
2021-08-08,-1.5,-1
2021-08-09,-0.15,-39.59707569444444
2021-08-09,-0.5,-1
2021-08-09,-0.8,-1
2021-08-09,-1.5,-1
2021-08-10,-0.15,-45.48925962962963
2021-08-10,-0.5,-1.3057526527777776
2021-08-10,-0.8,-1
2021-08-10,-1.5,-1
2021-08-11,-0.15,-49.71122773148148
2021-08-11,-0.5,-6.042376909722222
2021-08-11,-0.8,-1
2021-08-11,-1.5,-1
2021-08-12,-0.15,-53.11594324074074
2021-08-12,-0.5,-9.562190069444444
2021-08-12,-0.8,-1
2021-08-12,-1.5,-1
2021-08-13,-0.15,-55.86420662037037
2021-08-13,-0.5,-11.879116041666666
2021-08-13,-0.8,-1
2021-08-13,-1.5,-1
2021-08-14,-0.15,-58.04587152777778
2021-08-14,-0.5,-13.424252173611112
2021-08-14,-0.8,-1
2021-08-14,-1.5,-1
2021-08-15,-0.15,-59.82910555555556
2021-08-15,-0.5,-14.653607159722222
2021-08-15,-0.8,-1.0359058703703703
2021-08-15,-1.5,-1
2021-08-16,-0.15,-49.83886090740741
2021-08-16,-0.5,-14.228281645833333
2021-08-16,-0.8,-1.1043444027777778
2021-08-16,-1.5,-1
2021-08-17,-0.15,-44.826598796296295
2021-08-17,-0.5,-9.638948611111111
2021-08-17,-0.8,-1
2021-08-17,-1.5,-1
2021-08-18,-0.15,-49.528032083333336
2021-08-18,-0.5,-10.451981111111111
2021-08-18,-0.8,-1
2021-08-18,-1.5,-1
2021-08-19,-0.15,-53.09666439814815
2021-08-19,-0.5,-11.872668333333333
2021-08-19,-0.8,-1
2021-08-19,-1.5,-1
2021-08-20,-0.15,-55.647595879629634
2021-08-20,-0.5,-13.250192986111111
2021-08-20,-0.8,-1
2021-08-20,-1.5,-1
2021-08-21,-0.15,-57.47577101851852
2021-08-21,-0.5,-14.270352520833333
2021-08-21,-0.8,-1
2021-08-21,-1.5,-1
2021-08-22,-0.15,-59.00822935185185
2021-08-22,-0.5,-15.115957861111111
2021-08-22,-0.8,-1
2021-08-22,-1.5,-1
2021-08-23,-0.15,-60.683292083333335
2021-08-23,-0.5,-16.212893541666666
2021-08-23,-0.8,-1.0265551064814815
2021-08-23,-1.5,-1
2021-08-24,-0.15,-62.276742731481484
2021-08-24,-0.5,-18.130751881944445
2021-08-24,-0.8,-1.6487229861111112
2021-08-24,-1.5,-1
2021-08-25,-0.15,-63.213567777777776
2021-08-25,-0.5,-19.597513756944444
2021-08-25,-0.8,-4.451279712962963
2021-08-25,-1.5,-1
2021-08-26,-0.15,-64.26198870370371
2021-08-26,-0.5,-20.3891186875
2021-08-26,-0.8,-5.797520912037037
2021-08-26,-1.5,-1
2021-08-27,-0.15,-59.84057717592592
2021-08-27,-0.5,-21.636130006944445
2021-08-27,-0.8,-6.94433237037037
2021-08-27,-1.5,-1
2021-08-28,-0.15,-67.34452560185186
2021-08-28,-0.5,-22.948048340277776
2021-08-28,-0.8,-8.498782101851852
2021-08-28,-1.5,-1
2021-08-29,-0.15,-68.55683342592593
2021-08-29,-0.5,-23.910956437499998
2021-08-29,-0.8,-9.902357041666667
2021-08-29,-1.5,-1
2021-08-30,-0.15,-58.59821523148148
2021-08-30,-0.5,-22.825230131944444
2021-08-30,-0.8,-9.651449787037038
2021-08-30,-1.5,-1
2021-08-31,-0.15,-59.53580125
2021-08-31,-0.5,-21.96347222916667
2021-08-31,-0.8,-9.263049430555556
2021-08-31,-1.5,-1
2021-09-01,-0.15,-61.32193851851852
2021-09-01,-0.5,-21.766048090277774
2021-09-01,-0.8,-8.960016699074075
2021-09-01,-1.5,-1
2021-09-02,-0.15,-63.09566671296296
2021-09-02,-0.5,-21.70144759722222
2021-09-02,-0.8,-8.783140574074075
2021-09-02,-1.5,-1
2021-09-03,-0.15,-64.48685851851852
2021-09-03,-0.5,-21.871740513888888
2021-09-03,-0.8,-8.825733069444444
2021-09-03,-1.5,-1
2021-09-04,-0.15,-65.74652509259259
2021-09-04,-0.5,-22.14805457638889
2021-09-04,-0.8,-8.97362286574074
2021-09-04,-1.5,-1
2021-09-05,-0.15,-67.01017351851851
2021-09-05,-0.5,-22.503999444444442
2021-09-05,-0.8,-9.238349930555556
2021-09-05,-1.5,-1
2021-09-06,-0.15,-68.26932013888889
2021-09-06,-0.5,-22.944945055555557
2021-09-06,-0.8,-9.556517662037038
2021-09-06,-1.5,-1
2021-09-07,-0.15,-69.59168370370371
2021-09-07,-0.5,-23.405683020833337
2021-09-07,-0.8,-9.902020953703705
2021-09-07,-1.5,-1
2021-09-08,-0.15,-70.8714475
2021-09-08,-0.5,-23.930154777777776
2021-09-08,-0.8,-10.5204615
2021-09-08,-1.5,-1
2021-09-09,-0.15,-72.47891412037036
2021-09-09,-0.5,-24.798137416666666
2021-09-09,-0.8,-11.614367680555556
2021-09-09,-1.5,-1
2021-09-10,-0.15,-73.84285763888889
2021-09-10,-0.5,-25.90703946527778
2021-09-10,-0.8,-12.725579189814814
2021-09-10,-1.5,-1
2021-09-11,-0.15,-75.14954226851852
2021-09-11,-0.5,-26.781053486111112
2021-09-11,-0.8,-14.148197125000001
2021-09-11,-1.5,-1
2021-09-12,-0.15,-76.78803805555556
2021-09-12,-0.5,-28.235761097222223
2021-09-12,-0.8,-16.43742924537037
2021-09-12,-1.5,-1
2021-09-13,-0.15,-77.61514226851851
2021-09-13,-0.5,-29.992763340277776
2021-09-13,-0.8,-18.529398921296295
2021-09-13,-1.5,-1.003275763888889
2021-09-14,-0.15,-74.54943476851851
2021-09-14,-0.5,-31.821652041666667
2021-09-14,-0.8,-19.46747856944444
2021-09-14,-1.5,-1.046681125
2021-09-15,-0.15,-74.32552527777779
2021-09-15,-0.5,-33.589110902777776
2021-09-15,-0.8,-20.436050722222223
2021-09-15,-1.5,-1.1265605555555556
2021-09-16,-0.15,-74.4779425925926
2021-09-16,-0.5,-34.68261493055556
2021-09-16,-0.8,-21.415555537037037
2021-09-16,-1.5,-1.3234242916666665
2021-09-17,-0.15,-65.45433989814815
2021-09-17,-0.5,-34.94250319444444
2021-09-17,-0.8,-22.136393953703703
2021-09-17,-1.5,-1.4831890833333334
2021-09-18,-0.15,-74.78030248465609
2021-09-18,-0.5,-34.95823534722222
2021-09-18,-0.8,-23.08412276851852
2021-09-18,-1.5,-1.6231121041666667
2021-09-19,-0.15,-74.89697087962963
2021-09-19,-0.5,-35.25454659722222
2021-09-19,-0.8,-23.912513055555554
2021-09-19,-1.5,-1.7252638194444445
2021-09-20,-0.15,-62.206383826164874
2021-09-20,-0.5,-33.530921944444444
2021-09-20,-0.8,-23.843731712962963
2021-09-20,-1.5,-1.8594744375
2021-09-21,-0.15,-65.20073796560847
2021-09-21,-0.5,-32.717290902777776
2021-09-21,-0.8,-22.978023657407405
2021-09-21,-1.5,-1.8791132847222223
2021-09-22,-0.15,-67.55399678571429
2021-09-22,-0.5,-32.816381944444444
2021-09-22,-0.8,-22.58480925
2021-09-22,-1.5,-1.8324785277777778
2021-09-23,-0.15,-70.69923102693602
2021-09-23,-0.5,-32.985935833333336
2021-09-23,-0.8,-22.49724598148148
2021-09-23,-1.5,-1.803522
2021-09-24,-0.15,-74.02850347423511
2021-09-24,-0.5,-33.27329638888889
2021-09-24,-0.8,-22.742812861111112
2021-09-24,-1.5,-1.8262931041666666
2021-09-25,-0.15,-76.46623822089947
2021-09-25,-0.5,-33.63569451388889
2021-09-25,-0.8,-23.102497685185185
2021-09-25,-1.5,-1.9139243888888888
2021-09-26,-0.15,-77.9695878525641
2021-09-26,-0.5,-34.03483104166667
2021-09-26,-0.8,-23.46729527777778
2021-09-26,-1.5,-2.061885826388889
2021-09-27,-0.15,-78.38586393518518
2021-09-27,-0.5,-34.160480069444446
2021-09-27,-0.8,-23.693444166666666
2021-09-27,-1.5,-2.352628597222222
2021-09-28,-0.15,-81.92667152777778
2021-09-28,-0.5,-34.33291381944444
2021-09-28,-0.8,-23.888803287037035
2021-09-28,-1.5,-3.72479425
2021-09-29,-0.15,-51.494109298611114
2021-09-29,-0.5,-32.10322911805556
2021-09-29,-0.8,-22.57149523148148
2021-09-29,-1.5,-4.425185819444445
2021-09-30,-0.15,-54.94277465277777
2021-09-30,-0.5,-29.557851409722222
2021-09-30,-0.8,-17.206557185185183
2021-09-30,-1.5,-4.727147097222223
2021-10-01,-0.15,-58.88161173611111
2021-10-01,-0.5,-29.312702881944446
2021-10-01,-0.8,-16.55885949537037
2021-10-01,-1.5,-4.607699736111111
2021-10-02,-0.15,-62.622408194444446
2021-10-02,-0.5,-29.557533701388888
2021-10-02,-0.8,-16.540856550925927
2021-10-02,-1.5,-4.4776424375
2021-10-03,-0.15,-65.622383125
2021-10-03,-0.5,-29.99956688888889
2021-10-03,-0.8,-16.6686215
2021-10-03,-1.5,-4.486364458333334
2021-10-04,-0.15,-68.51659597222223
2021-10-04,-0.5,-30.522473361111114
2021-10-04,-0.8,-17.055233787037036
2021-10-04,-1.5,-4.658435916666667
2021-10-05,-0.15,-70.66730819444444
2021-10-05,-0.5,-30.97439920138889
2021-10-05,-0.8,-17.515457680555553
2021-10-05,-1.5,-4.744218743055556
2021-10-06,-0.15,-72.64129527777777
2021-10-06,-0.5,-31.536036034722223
2021-10-06,-0.8,-18.38939484722222
2021-10-06,-1.5,-5.2777363125
2021-10-07,-0.15,-74.40376875
2021-10-07,-0.5,-31.985601791666667
2021-10-07,-0.8,-19.314783583333334
2021-10-07,-1.5,-5.764655881944444
2021-10-08,-0.15,-75.89065326388888
2021-10-08,-0.5,-32.4044358125
2021-10-08,-0.8,-20.47819637962963
2021-10-08,-1.5,-6.094113472222222
2021-10-09,-0.15,-77.38938875
2021-10-09,-0.5,-32.82745904861111
2021-10-09,-0.8,-22.338978185185184
2021-10-09,-1.5,-6.263609791666667
2021-10-10,-0.15,-78.95317958333334
2021-10-10,-0.5,-33.306198430555554
2021-10-10,-0.8,-23.226928472222223
2021-10-10,-1.5,-6.388740902777778
2021-10-11,-0.15,-80.80956888888889
2021-10-11,-0.5,-33.84421811111111
2021-10-11,-0.8,-23.807600324074073
2021-10-11,-1.5,-6.520923472222222
2021-10-12,-0.15,-82.45971138888889
2021-10-12,-0.5,-34.57176704861111
2021-10-12,-0.8,-24.30738277777778
2021-10-12,-1.5,-6.6076125
2021-10-13,-0.15,-83.80520222222222
2021-10-13,-0.5,-35.44954573611111
2021-10-13,-0.8,-25.038296111111112
2021-10-13,-1.5,-6.800891388888889
2021-10-14,-0.15,-85.01311652777778
2021-10-14,-0.5,-36.47495895833333
2021-10-14,-0.8,-25.846818240740742
2021-10-14,-1.5,-6.989553819444445
2021-10-15,-0.15,-86.1783851388889
2021-10-15,-0.5,-37.0558425
2021-10-15,-0.8,-26.755173518518518
2021-10-15,-1.5,-7.04177625
2021-10-16,-0.15,-87.52995993055555
2021-10-16,-0.5,-37.86433972222222
2021-10-16,-0.8,-27.93394263888889
2021-10-16,-1.5,-7.151354027777778
2021-10-17,-0.15,-89.44262534722222
2021-10-17,-0.5,-38.58343840277778
2021-10-17,-0.8,-29.04818597222222
2021-10-17,-1.5,-7.2940829166666665
2021-10-18,-0.15,-91.40680597222223
2021-10-18,-0.5,-39.31532395833334
2021-10-18,-0.8,-30.062167916666667
2021-10-18,-1.5,-7.554422013888889
2021-10-19,-0.15,-93.57341076388889
2021-10-19,-0.5,-40.05397430555555
2021-10-19,-0.8,-31.015297361111113
2021-10-19,-1.5,-7.770646111111111
2021-10-20,-0.15,-95.34437541666667
2021-10-20,-0.5,-40.78872854166667
2021-10-20,-0.8,-32.161493148148146
2021-10-20,-1.5,-7.861166180555555
2021-10-21,-0.15,-96.8400355
2021-10-21,-0.5,-41.48838016666667
2021-10-21,-0.8,-32.99597688888889
2021-10-21,-1.5,-7.915547
2021-10-25,-0.15,-105.99499178571429
2021-10-25,-0.5,-45.476304880952384
2021-10-25,-0.8,-38.51551952380952
2021-10-25,-1.5,-8.887564404761905
2021-10-26,-0.15,-108.97078965277778
2021-10-26,-0.5,-46.67331263888889
2021-10-26,-0.8,-40.144205185185186
2021-10-26,-1.5,-10.07792423611111
2021-10-27,-0.15,-111.74310993055556
2021-10-27,-0.5,-48.10253791666667
2021-10-27,-0.8,-41.28288583333333
2021-10-27,-1.5,-11.467745131944444
2021-10-28,-0.15,-114.69890409722223
2021-10-28,-0.5,-49.545630833333334
2021-10-28,-0.8,-42.675302546296294
2021-10-28,-1.5,-12.40262170138889
2021-10-29,-0.15,-117.67192548611112
2021-10-29,-0.5,-50.88788791666667
2021-10-29,-0.8,-43.91375296296297
2021-10-29,-1.5,-13.8247296875
2021-10-30,-0.15,-120.70547812499998
2021-10-30,-0.5,-52.53206708333333
2021-10-30,-0.8,-45.25344861111111
2021-10-30,-1.5,-18.288799375
2021-10-31,-0.15,-123.35338041666668
2021-10-31,-0.5,-53.92500923611111
2021-10-31,-0.8,-47.253198240740744
2021-10-31,-1.5,-19.610337847222223
2021-11-01,-0.15,-123.17583194444444
2021-11-01,-0.5,-54.673466041666664
2021-11-01,-0.8,-48.16798736111111
2021-11-01,-1.5,-21.44881986111111
2021-11-02,-0.15,-100.88472833333333
2021-11-02,-0.5,-54.02635395833333
2021-11-02,-0.8,-48.12097527777778
2021-11-02,-1.5,-21.85285236111111
2021-11-03,-0.15,-88.92855965277778
2021-11-03,-0.5,-53.85489416666667
2021-11-03,-0.8,-47.91636347222222
2021-11-03,-1.5,-21.45605361111111
2021-11-04,-0.15,-75.93941777777778
2021-11-04,-0.5,-53.687199097222226
2021-11-04,-0.8,-47.902832546296295
2021-11-04,-1.5,-21.605303472222225
2021-11-05,-0.15,-78.404839375
2021-11-05,-0.5,-53.50023701388889
2021-11-05,-0.8,-47.94064837962963
2021-11-05,-1.5,-21.929407986111112
2021-11-06,-0.15,-81.86878840277777
2021-11-06,-0.5,-53.39497729166666
2021-11-06,-0.8,-47.94149296296296
2021-11-06,-1.5,-22.062679236111112
2021-11-07,-0.15,-85.0784473611111
2021-11-07,-0.5,-53.314787361111115
2021-11-07,-0.8,-47.88704060185185
2021-11-07,-1.5,-22.01881763888889
2021-11-08,-0.15,-87.72692694444444
2021-11-08,-0.5,-53.37394972222222
2021-11-08,-0.8,-47.92366773148149
2021-11-08,-1.5,-22.145570972222224
2021-11-09,-0.15,-90.33913423611111
2021-11-09,-0.5,-53.51302777777778
2021-11-09,-0.8,-48.066993796296295
2021-11-09,-1.5,-22.521132361111114
2021-11-10,-0.15,-78.87044821527778
2021-11-10,-0.5,-53.64436333333333
2021-11-10,-0.8,-48.21036319444445
2021-11-10,-1.5,-22.850870486111113
2021-11-11,-0.15,-59.330761368055555
2021-11-11,-0.5,-53.55634354166667
2021-11-11,-0.8,-48.20808101851852
2021-11-11,-1.5,-23.02723909722222
2021-11-12,-0.15,-59.424955069444444
2021-11-12,-0.5,-52.294216666666664
2021-11-12,-0.8,-47.65380162037037
2021-11-12,-1.5,-22.426414513888886
2021-11-13,-0.15,-60.388545763888885
2021-11-13,-0.5,-48.60206229166667
2021-11-13,-0.8,-44.91460717592592
2021-11-13,-1.5,-20.450029375
2021-11-14,-0.15,-58.67264041666667
2021-11-14,-0.5,-40.580469722222226
2021-11-14,-0.8,-38.44634407407408
2021-11-14,-1.5,-14.9499855625
2021-11-15,-0.15,-55.93745694444444
2021-11-15,-0.5,-31.272125722222224
2021-11-15,-0.8,-24.687827462962964
2021-11-15,-1.5,-12.653090625
2021-11-16,-0.15,-53.357846111111115
2021-11-16,-0.5,-27.307427847222222
2021-11-16,-0.8,-19.935760425925928
2021-11-16,-1.5,-11.492094523809524
2021-11-17,-0.15,-54.894016666666666
2021-11-17,-0.5,-26.6980128125
2021-11-17,-0.8,-17.874960412037037
2021-11-17,-1.5,-6.3408078913043475
2021-11-18,-0.15,-56.85226902777778
2021-11-18,-0.5,-26.849123868055557
2021-11-18,-0.8,-17.21018786574074
2021-11-18,-1.5,-4.11660185
2021-11-19,-0.15,-59.52791111111111
2021-11-19,-0.5,-27.052712375
2021-11-19,-0.8,-16.832937694444446
2021-11-19,-1.5,-1.596999546875
2021-11-20,-0.15,-61.737637847222224
2021-11-20,-0.5,-27.31275867361111
2021-11-20,-0.8,-16.718199800925927
2021-11-20,-1.5,-1
2021-11-21,-0.15,-42.09396666666667
2021-11-21,-0.5,-27.51500234027778
2021-11-21,-0.8,-16.681627425925925
2021-11-21,-1.5,-1
2021-11-22,-0.15,-46.207938593915344
2021-11-22,-0.5,-27.714277833333334
2021-11-22,-0.8,-16.73507175925926
2021-11-22,-1.5,-1.0193316875
2021-11-23,-0.15,-64.60487993055555
2021-11-23,-0.5,-27.90798996527778
2021-11-23,-0.8,-16.809668555555557
2021-11-23,-1.5,-1
2021-11-24,-0.15,-47.859590571895424
2021-11-24,-0.5,-28.10443823611111
2021-11-24,-0.8,-16.840487773148148
2021-11-24,-1.5,-1
2021-11-25,-0.15,-52.55385358703704
2021-11-25,-0.5,-28.26558345833333
2021-11-25,-0.8,-16.80624737037037
2021-11-25,-1.5,-1
2021-11-26,-0.15,-55.9673162
2021-11-26,-0.5,-28.416146875
2021-11-26,-0.8,-16.799873597222224
2021-11-26,-1.5,-1
2021-11-27,-0.15,-56.51461526851852
2021-11-27,-0.5,-28.61698802777778
2021-11-27,-0.8,-16.84582485185185
2021-11-27,-1.5,-1
2021-11-28,-0.15,-58.02724158320292
2021-11-28,-0.5,-28.916216458333334
2021-11-28,-0.8,-16.95312171296296
2021-11-28,-1.5,-1
2021-11-29,-0.15,-56.767909805555554
2021-11-29,-0.5,-29.317291569444443
2021-11-29,-0.8,-17.243530476851852
2021-11-29,-1.5,-1
2021-11-30,-0.15,-59.829083528951486
2021-11-30,-0.5,-29.730875756944442
2021-11-30,-0.8,-17.629155449074073
2021-11-30,-1.5,-1
2021-12-01,-0.15,-61.42974687091503
2021-12-01,-0.5,-30.003344541666667
2021-12-01,-0.8,-17.746037203703704
2021-12-01,-1.5,-1
2021-12-02,-0.15,-62.912433981481485
2021-12-02,-0.5,-30.265952847222223
2021-12-02,-0.8,-17.908329444444444
2021-12-02,-1.5,-1
2021-12-03,-0.15,-72.97049506944444
2021-12-03,-0.5,-30.789131611111113
2021-12-03,-0.8,-18.371308689814814
2021-12-03,-1.5,-1
2021-12-04,-0.15,-60.868445925925926
2021-12-04,-0.5,-31.1249025625
2021-12-04,-0.8,-18.637574046296297
2021-12-04,-1.5,-1
2021-12-05,-0.15,-63.32199171296296
2021-12-05,-0.5,-31.61195323611111
2021-12-05,-0.8,-18.93891190277778
2021-12-05,-1.5,-1.0083393623188406
2021-12-06,-0.15,-75.26106888888889
2021-12-06,-0.5,-32.069326743055555
2021-12-06,-0.8,-19.377406615740743
2021-12-06,-1.5,-1.099990798611111
2021-12-07,-0.15,-75.76719902777778
2021-12-07,-0.5,-32.495733305555554
2021-12-07,-0.8,-19.710346
2021-12-07,-1.5,-1.1546736126760564
2021-12-08,-0.15,-76.13340694444445
2021-12-08,-0.5,-32.72251338888889
2021-12-08,-0.8,-19.972751657407407
2021-12-08,-1.5,-1.1156778720930234
2021-12-09,-0.15,-51.462266712962965
2021-12-09,-0.5,-33.181647222222225
2021-12-09,-0.8,-20.91636410648148
2021-12-09,-1.5,-1
2021-12-10,-0.15,-57.74164937037037
2021-12-10,-0.5,-33.47433359722223
2021-12-10,-0.8,-21.292415273148148
2021-12-10,-1.5,-1
2021-12-11,-0.15,-63.55147427248677
2021-12-11,-0.5,-34.17756893055556
2021-12-11,-0.8,-22.722681805555556
2021-12-11,-1.5,-1
2021-12-12,-0.15,-60.208873435672515
2021-12-12,-0.5,-34.87729920138889
2021-12-12,-0.8,-24.28955162037037
2021-12-12,-1.5,-1
2021-12-13,-0.15,-60.18657160802469
2021-12-13,-0.5,-35.33331895833334
2021-12-13,-0.8,-24.56320361111111
2021-12-13,-1.5,-1
2021-12-14,-0.15,-71.76043526322752
2021-12-14,-0.5,-35.67081652777778
2021-12-14,-0.8,-24.766377777777777
2021-12-14,-1.5,-1
2021-12-15,-0.15,-78.0165513271605
2021-12-15,-0.5,-35.959069166666666
2021-12-15,-0.8,-25.091545787037038
2021-12-15,-1.5,-1
2021-12-16,-0.15,-80.66314284722222
2021-12-16,-0.5,-36.241698125
2021-12-16,-0.8,-25.99784513888889
2021-12-16,-1.5,-1
2021-12-17,-0.15,-80.96563006944444
2021-12-17,-0.5,-36.57965548611111
2021-12-17,-0.8,-27.005467546296295
2021-12-17,-1.5,-1
2021-12-18,-0.15,-81.24535263888889
2021-12-18,-0.5,-36.845643333333335
2021-12-18,-0.8,-27.29178361111111
2021-12-18,-1.5,-1
2021-12-19,-0.15,-81.44125638888889
2021-12-19,-0.5,-37.059741527777774
2021-12-19,-0.8,-27.600330925925928
2021-12-19,-1.5,-1
2021-12-20,-0.15,-81.64848291666667
2021-12-20,-0.5,-37.214761875
2021-12-20,-0.8,-27.87845652777778
2021-12-20,-1.5,-1
2021-12-21,-0.15,-81.96376375
2021-12-21,-0.5,-37.487385625
2021-12-21,-0.8,-28.125306157407408
2021-12-21,-1.5,-1
2021-12-22,-0.15,-82.38873847222223
2021-12-22,-0.5,-37.77469388888889
2021-12-22,-0.8,-28.401582083333334
2021-12-22,-1.5,-1
2021-12-23,-0.15,-82.71499888888889
2021-12-23,-0.5,-38.08223576388889
2021-12-23,-0.8,-28.635845787037038
2021-12-23,-1.5,-1
2021-12-24,-0.15,-82.96328645833333
2021-12-24,-0.5,-38.37378666666667
2021-12-24,-0.8,-28.85996916666667
2021-12-24,-1.5,-1
2021-12-25,-0.15,-83.22792298611111
2021-12-25,-0.5,-38.61766527777778
2021-12-25,-0.8,-29.09270824074074
2021-12-25,-1.5,-1
2021-12-26,-0.15,-83.57056652777777
2021-12-26,-0.5,-38.92533041666667
2021-12-26,-0.8,-29.574797037037037
2021-12-26,-1.5,-1
2021-12-27,-0.15,-83.92776770833333
2021-12-27,-0.5,-39.22303506944445
2021-12-27,-0.8,-29.882194953703703
2021-12-27,-1.5,-1
2021-12-28,-0.15,-84.35988055555556
2021-12-28,-0.5,-39.514981319444445
2021-12-28,-0.8,-30.15496550925926
2021-12-28,-1.5,-1
2021-12-29,-0.15,-83.75670134027777
2021-12-29,-0.5,-39.86911645833333
2021-12-29,-0.8,-30.543381342592593
2021-12-29,-1.5,-1
2021-12-30,-0.15,-52.5382205
2021-12-30,-0.5,-37.01590528472222
2021-12-30,-0.8,-26.680103092592592
2021-12-30,-1.5,-1
2021-12-31,-0.15,-55.07970013888888
2021-12-31,-0.5,-32.249548125000004
2021-12-31,-0.8,-18.547166666666666
2021-12-31,-1.5,-1
2022-01-01,-0.15,-56.682588680555554
2022-01-01,-0.5,-30.99849261111111
2022-01-01,-0.8,-17.913772731481483
2022-01-01,-1.5,-1
2022-01-02,-0.15,-57.44029472222222
2022-01-02,-0.5,-30.67548726388889
2022-01-02,-0.8,-17.677111712962965
2022-01-02,-1.5,-1
2022-01-03,-0.15,-57.080546597222224
2022-01-03,-0.5,-30.336808805555556
2022-01-03,-0.8,-17.449695833333333
2022-01-03,-1.5,-1
2022-01-04,-0.15,-57.74871381944445
2022-01-04,-0.5,-29.89121651388889
2022-01-04,-0.8,-17.08670972222222
2022-01-04,-1.5,-1
2022-01-05,-0.15,-54.97154902777777
2022-01-05,-0.5,-29.27043711111111
2022-01-05,-0.8,-16.769870555555556
2022-01-05,-1.5,-1
2022-01-06,-0.15,-57.06940402777778
2022-01-06,-0.5,-28.443299256944442
2022-01-06,-0.8,-16.42913412037037
2022-01-06,-1.5,-1
2022-01-07,-0.15,-59.572595069444446
2022-01-07,-0.5,-28.26011836111111
2022-01-07,-0.8,-15.52358287037037
2022-01-07,-1.5,-1
2022-01-08,-0.15,-61.50793118055556
2022-01-08,-0.5,-28.333032319444445
2022-01-08,-0.8,-14.73205699074074
2022-01-08,-1.5,-1
2022-01-09,-0.15,-62.73426055555555
2022-01-09,-0.5,-28.451660368055556
2022-01-09,-0.8,-13.933071435185186
2022-01-09,-1.5,-1
2022-01-10,-0.15,-63.82059673611111
2022-01-10,-0.5,-28.7358190625
2022-01-10,-0.8,-13.777909583333333
2022-01-10,-1.5,-1
2022-01-11,-0.15,-64.91207694444444
2022-01-11,-0.5,-29.103946486111113
2022-01-11,-0.8,-13.844752546296297
2022-01-11,-1.5,-1
2022-01-12,-0.15,-66.29851784722223
2022-01-12,-0.5,-29.481808520833333
2022-01-12,-0.8,-13.930168101851853
