date,depth,messvar_name,SWP
2020-09-08,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-08,-0.8,Bodenwasserpotential_80cm_2,-1.4580695277777778
2020-09-08,-0.8,Bodenwasserpotential_80cm_3,-8.501553361111112
2020-09-08,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-08,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-08,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-09,-0.05,PsiSoil05_kPa_Avg,-9.698613729166667
2020-09-09,-0.15,Bodenwasserpotential_15cm_1,-51.697269444444444
2020-09-09,-0.15,Bodenwasserpotential_15cm_2,-74.53044902777778
2020-09-09,-0.15,Bodenwasserpotential_15cm_3,-52.19161277777778
2020-09-09,-0.15,PsiSoil15_kPa_Avg,-14.113571111111112
2020-09-09,-0.45,PsiSoil45_kPa_Avg,-10.799049097222222
2020-09-09,-0.5,Bodenwasserpotential_50cm_1,-30.293024305555555
2020-09-09,-0.5,Bodenwasserpotential_50cm_2,-24.05085861111111
2020-09-09,-0.5,Bodenwasserpotential_50cm_3,-31.89930236111111
2020-09-09,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-09,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-09,-0.8,Bodenwasserpotential_80cm_3,-8.482315166666666
2020-09-09,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-09,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-09,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-10,-0.05,PsiSoil05_kPa_Avg,-9.715077916666667
2020-09-10,-0.15,Bodenwasserpotential_15cm_1,-53.14940513888889
2020-09-10,-0.15,Bodenwasserpotential_15cm_2,-73.70008277777778
2020-09-10,-0.15,Bodenwasserpotential_15cm_3,-48.22977
2020-09-10,-0.15,PsiSoil15_kPa_Avg,-15.429082916666667
2020-09-10,-0.45,PsiSoil45_kPa_Avg,-10.789343958333333
2020-09-10,-0.5,Bodenwasserpotential_50cm_1,-32.321622222222224
2020-09-10,-0.5,Bodenwasserpotential_50cm_2,-24.181988750000002
2020-09-10,-0.5,Bodenwasserpotential_50cm_3,-32.39788819444445
2020-09-10,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-10,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-10,-0.8,Bodenwasserpotential_80cm_3,-9.002762888888888
2020-09-10,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-10,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-10,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-11,-0.05,PsiSoil05_kPa_Avg,-9.831707840277778
2020-09-11,-0.15,Bodenwasserpotential_15cm_1,-52.92260986111111
2020-09-11,-0.15,Bodenwasserpotential_15cm_2,-71.19063861111111
2020-09-11,-0.15,Bodenwasserpotential_15cm_3,-37.25016986111111
2020-09-11,-0.15,PsiSoil15_kPa_Avg,-14.154782916666667
2020-09-11,-0.45,PsiSoil45_kPa_Avg,-10.626059166666666
2020-09-11,-0.5,Bodenwasserpotential_50cm_1,-33.59657625
2020-09-11,-0.5,Bodenwasserpotential_50cm_2,-22.826194861111112
2020-09-11,-0.5,Bodenwasserpotential_50cm_3,-30.908247916666667
2020-09-11,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-11,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-11,-0.8,Bodenwasserpotential_80cm_3,-6.3375437777777774
2020-09-11,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-11,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-11,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-12,-0.05,PsiSoil05_kPa_Avg,-9.711072930555556
2020-09-12,-0.15,Bodenwasserpotential_15cm_1,-53.16548125
2020-09-12,-0.15,Bodenwasserpotential_15cm_2,-71.96151125
2020-09-12,-0.15,Bodenwasserpotential_15cm_3,-45.560991666666666
2020-09-12,-0.15,PsiSoil15_kPa_Avg,-13.181792222222223
2020-09-12,-0.45,PsiSoil45_kPa_Avg,-10.63528013888889
2020-09-12,-0.5,Bodenwasserpotential_50cm_1,-34.198367777777776
2020-09-12,-0.5,Bodenwasserpotential_50cm_2,-22.843436805555555
2020-09-12,-0.5,Bodenwasserpotential_50cm_3,-31.224394444444446
2020-09-12,-0.8,Bodenwasserpotential_80cm_1,-1.1713635555555555
2020-09-12,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-12,-0.8,Bodenwasserpotential_80cm_3,-5.940601138888889
2020-09-12,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-12,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-12,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-13,-0.05,PsiSoil05_kPa_Avg,-9.604331972222223
2020-09-13,-0.15,Bodenwasserpotential_15cm_1,-54.06504763888889
2020-09-13,-0.15,Bodenwasserpotential_15cm_2,-72.88577472222222
2020-09-13,-0.15,Bodenwasserpotential_15cm_3,-50.61151347222222
2020-09-13,-0.15,PsiSoil15_kPa_Avg,-13.259624097222222
2020-09-13,-0.45,PsiSoil45_kPa_Avg,-10.67804861111111
2020-09-13,-0.5,Bodenwasserpotential_50cm_1,-36.03243416666667
2020-09-13,-0.5,Bodenwasserpotential_50cm_2,-23.47913375
2020-09-13,-0.5,Bodenwasserpotential_50cm_3,-31.824357222222222
2020-09-13,-0.8,Bodenwasserpotential_80cm_1,-2.061064638888889
2020-09-13,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-13,-0.8,Bodenwasserpotential_80cm_3,-6.732143652777777
2020-09-13,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-13,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-13,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-14,-0.05,PsiSoil05_kPa_Avg,-9.510748659722223
2020-09-14,-0.15,Bodenwasserpotential_15cm_1,-56.28693097222222
2020-09-14,-0.15,Bodenwasserpotential_15cm_2,-73.78851152777779
2020-09-14,-0.15,Bodenwasserpotential_15cm_3,-53.70923583333333
2020-09-14,-0.15,PsiSoil15_kPa_Avg,-14.237441944444445
2020-09-14,-0.45,PsiSoil45_kPa_Avg,-10.758628680555555
2020-09-14,-0.5,Bodenwasserpotential_50cm_1,-37.808461111111114
2020-09-14,-0.5,Bodenwasserpotential_50cm_2,-24.312684722222222
2020-09-14,-0.5,Bodenwasserpotential_50cm_3,-32.49489263888889
2020-09-14,-0.8,Bodenwasserpotential_80cm_1,-4.055770583333333
2020-09-14,-0.8,Bodenwasserpotential_80cm_2,-1.0212155694444445
2020-09-14,-0.8,Bodenwasserpotential_80cm_3,-7.824971722222222
2020-09-14,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-14,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-14,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-15,-0.05,PsiSoil05_kPa_Avg,-9.862480048611111
2020-09-15,-0.15,Bodenwasserpotential_15cm_1,-58.17308194444445
2020-09-15,-0.15,Bodenwasserpotential_15cm_2,-74.55483777777778
2020-09-15,-0.15,Bodenwasserpotential_15cm_3,-56.38177125
2020-09-15,-0.15,PsiSoil15_kPa_Avg,-16.087317916666667
2020-09-15,-0.45,PsiSoil45_kPa_Avg,-10.850441597222222
2020-09-15,-0.5,Bodenwasserpotential_50cm_1,-39.19556763888889
2020-09-15,-0.5,Bodenwasserpotential_50cm_2,-25.193612083333335
2020-09-15,-0.5,Bodenwasserpotential_50cm_3,-33.41926166666667
2020-09-15,-0.8,Bodenwasserpotential_80cm_1,-7.506945555555555
2020-09-15,-0.8,Bodenwasserpotential_80cm_2,-1.6773757638888889
2020-09-15,-0.8,Bodenwasserpotential_80cm_3,-8.875383222222222
2020-09-15,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-15,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-16,-0.05,PsiSoil05_kPa_Avg,-10.566034305555556
2020-09-16,-0.15,Bodenwasserpotential_15cm_1,-59.94184888888889
2020-09-16,-0.15,Bodenwasserpotential_15cm_2,-75.54369861111111
2020-09-16,-0.15,Bodenwasserpotential_15cm_3,-58.878585694444446
2020-09-16,-0.15,PsiSoil15_kPa_Avg,-18.667238402777777
2020-09-16,-0.45,PsiSoil45_kPa_Avg,-10.939133541666667
2020-09-16,-0.5,Bodenwasserpotential_50cm_1,-41.51155819444445
2020-09-16,-0.5,Bodenwasserpotential_50cm_2,-26.139418055555556
2020-09-16,-0.5,Bodenwasserpotential_50cm_3,-34.564617222222225
2020-09-16,-0.8,Bodenwasserpotential_80cm_1,-11.798435833333333
2020-09-16,-0.8,Bodenwasserpotential_80cm_2,-3.167805527777778
2020-09-16,-0.8,Bodenwasserpotential_80cm_3,-10.565943291666667
2020-09-16,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-16,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-17,-0.05,PsiSoil05_kPa_Avg,-11.682167569444445
2020-09-17,-0.15,Bodenwasserpotential_15cm_1,-62.142273333333335
2020-09-17,-0.15,Bodenwasserpotential_15cm_2,-76.77648069444444
2020-09-17,-0.15,Bodenwasserpotential_15cm_3,-61.52526958333333
2020-09-17,-0.15,PsiSoil15_kPa_Avg,-21.83288347222222
2020-09-17,-0.45,PsiSoil45_kPa_Avg,-11.046962916666667
2020-09-17,-0.5,Bodenwasserpotential_50cm_1,-43.680659444444444
2020-09-17,-0.5,Bodenwasserpotential_50cm_2,-27.07794388888889
2020-09-17,-0.5,Bodenwasserpotential_50cm_3,-35.541620277777774
2020-09-17,-0.8,Bodenwasserpotential_80cm_1,-14.67011236111111
2020-09-17,-0.8,Bodenwasserpotential_80cm_2,-5.4367340833333335
2020-09-17,-0.8,Bodenwasserpotential_80cm_3,-11.793537222222222
2020-09-17,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-17,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-18,-0.05,PsiSoil05_kPa_Avg,-12.788518680555555
2020-09-18,-0.15,Bodenwasserpotential_15cm_1,-64.42534791666667
2020-09-18,-0.15,Bodenwasserpotential_15cm_2,-78.18637416666667
2020-09-18,-0.15,Bodenwasserpotential_15cm_3,-64.62172305555556
2020-09-18,-0.15,PsiSoil15_kPa_Avg,-25.005041666666667
2020-09-18,-0.45,PsiSoil45_kPa_Avg,-11.180293055555556
2020-09-18,-0.5,Bodenwasserpotential_50cm_1,-45.31390277777778
2020-09-18,-0.5,Bodenwasserpotential_50cm_2,-28.32108236111111
2020-09-18,-0.5,Bodenwasserpotential_50cm_3,-36.30853472222222
2020-09-18,-0.8,Bodenwasserpotential_80cm_1,-17.018506944444443
2020-09-18,-0.8,Bodenwasserpotential_80cm_2,-8.534697916666666
2020-09-18,-0.8,Bodenwasserpotential_80cm_3,-12.607322083333333
2020-09-18,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-18,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-18,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-19,-0.05,PsiSoil05_kPa_Avg,-14.136170208333333
2020-09-19,-0.15,Bodenwasserpotential_15cm_1,-66.41057027777778
2020-09-19,-0.15,Bodenwasserpotential_15cm_2,-79.37244166666666
2020-09-19,-0.15,Bodenwasserpotential_15cm_3,-67.22328833333333
2020-09-19,-0.15,PsiSoil15_kPa_Avg,-28.62557784722222
2020-09-19,-0.45,PsiSoil45_kPa_Avg,-11.364232430555555
2020-09-19,-0.5,Bodenwasserpotential_50cm_1,-47.13154263888889
2020-09-19,-0.5,Bodenwasserpotential_50cm_2,-29.79510986111111
2020-09-19,-0.5,Bodenwasserpotential_50cm_3,-37.028515694444444
2020-09-19,-0.8,Bodenwasserpotential_80cm_1,-20.888157638888888
2020-09-19,-0.8,Bodenwasserpotential_80cm_2,-11.517174027777777
2020-09-19,-0.8,Bodenwasserpotential_80cm_3,-13.25036
2020-09-19,-1.5,Bodenwasserpotential_150cm_1,-1
2020-09-19,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-19,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-20,-0.05,PsiSoil05_kPa_Avg,-15.728395486111111
2020-09-20,-0.15,Bodenwasserpotential_15cm_1,-67.99594291666666
2020-09-20,-0.15,Bodenwasserpotential_15cm_2,-80.37424708333333
2020-09-20,-0.15,Bodenwasserpotential_15cm_3,-69.1194275
2020-09-20,-0.15,PsiSoil15_kPa_Avg,-31.898110625
2020-09-20,-0.45,PsiSoil45_kPa_Avg,-11.561526527777778
2020-09-20,-0.5,Bodenwasserpotential_50cm_1,-48.912350000000004
2020-09-20,-0.5,Bodenwasserpotential_50cm_2,-31.17456111111111
2020-09-20,-0.5,Bodenwasserpotential_50cm_3,-37.965694166666665
2020-09-20,-0.8,Bodenwasserpotential_80cm_1,-23.109568888888887
2020-09-20,-0.8,Bodenwasserpotential_80cm_2,-12.316173888888889
2020-09-20,-0.8,Bodenwasserpotential_80cm_3,-14.122354583333333
2020-09-20,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-20,-1.5,Bodenwasserpotential_150cm_3,-1.0511235416666667
2020-09-21,-0.05,PsiSoil05_kPa_Avg,-17.20101986111111
2020-09-21,-0.15,Bodenwasserpotential_15cm_1,-69.89284597222222
2020-09-21,-0.15,Bodenwasserpotential_15cm_2,-81.5414548611111
2020-09-21,-0.15,Bodenwasserpotential_15cm_3,-71.05387986111111
2020-09-21,-0.15,PsiSoil15_kPa_Avg,-33.780850625
2020-09-21,-0.45,PsiSoil45_kPa_Avg,-11.703731388888889
2020-09-21,-0.5,Bodenwasserpotential_50cm_1,-50.71669166666667
2020-09-21,-0.5,Bodenwasserpotential_50cm_2,-32.659394444444445
2020-09-21,-0.5,Bodenwasserpotential_50cm_3,-39.02469902777778
2020-09-21,-0.8,Bodenwasserpotential_80cm_1,-24.27958361111111
2020-09-21,-0.8,Bodenwasserpotential_80cm_2,-14.383212638888889
2020-09-21,-0.8,Bodenwasserpotential_80cm_3,-15.150138055555555
2020-09-21,-1.5,Bodenwasserpotential_150cm_2,-1.5309845694444444
2020-09-21,-1.5,Bodenwasserpotential_150cm_3,-1.2774471250000001
2020-09-22,-0.05,PsiSoil05_kPa_Avg,-18.253399305555554
2020-09-22,-0.15,Bodenwasserpotential_15cm_1,-71.64814763888889
2020-09-22,-0.15,Bodenwasserpotential_15cm_2,-82.51743222222223
2020-09-22,-0.15,Bodenwasserpotential_15cm_3,-73.00454375
2020-09-22,-0.15,PsiSoil15_kPa_Avg,-34.93470694444444
2020-09-22,-0.45,PsiSoil45_kPa_Avg,-11.867794513888889
2020-09-22,-0.5,Bodenwasserpotential_50cm_1,-51.998215
2020-09-22,-0.5,Bodenwasserpotential_50cm_2,-34.291333611111114
2020-09-22,-0.5,Bodenwasserpotential_50cm_3,-40.48138236111111
2020-09-22,-0.8,Bodenwasserpotential_80cm_1,-24.982794305555554
2020-09-22,-0.8,Bodenwasserpotential_80cm_2,-16.980710416666668
2020-09-22,-0.8,Bodenwasserpotential_80cm_3,-16.11360597222222
2020-09-22,-1.5,Bodenwasserpotential_150cm_2,-2.3793598194444447
2020-09-22,-1.5,Bodenwasserpotential_150cm_3,-1.5218188888888888
2020-09-23,-0.05,PsiSoil05_kPa_Avg,-19.418377222222222
2020-09-23,-0.15,Bodenwasserpotential_15cm_1,-73.42997583333333
2020-09-23,-0.15,Bodenwasserpotential_15cm_2,-83.39246791666667
2020-09-23,-0.15,Bodenwasserpotential_15cm_3,-75.06209861111111
2020-09-23,-0.15,PsiSoil15_kPa_Avg,-36.25959256944444
2020-09-23,-0.45,PsiSoil45_kPa_Avg,-12.061727708333333
2020-09-23,-0.5,Bodenwasserpotential_50cm_1,-53.32084805555556
2020-09-23,-0.5,Bodenwasserpotential_50cm_2,-35.598996944444444
2020-09-23,-0.5,Bodenwasserpotential_50cm_3,-41.51393125
2020-09-23,-0.8,Bodenwasserpotential_80cm_1,-25.607757083333333
2020-09-23,-0.8,Bodenwasserpotential_80cm_2,-21.221240416666667
2020-09-23,-0.8,Bodenwasserpotential_80cm_3,-17.083374027777776
2020-09-23,-1.5,Bodenwasserpotential_150cm_2,-6.93153725
2020-09-23,-1.5,Bodenwasserpotential_150cm_3,-1.8468923194444444
2020-09-24,-0.05,PsiSoil05_kPa_Avg,-18.91301548611111
2020-09-24,-0.15,Bodenwasserpotential_15cm_1,-71.51349
2020-09-24,-0.15,Bodenwasserpotential_15cm_2,-80.81834611111111
2020-09-24,-0.15,Bodenwasserpotential_15cm_3,-64.40664916666667
2020-09-24,-0.15,PsiSoil15_kPa_Avg,-36.22587013888889
2020-09-24,-0.45,PsiSoil45_kPa_Avg,-11.857845555555556
2020-09-24,-0.5,Bodenwasserpotential_50cm_1,-54.159116805555556
2020-09-24,-0.5,Bodenwasserpotential_50cm_2,-36.09100930555555
2020-09-24,-0.5,Bodenwasserpotential_50cm_3,-39.050984166666666
2020-09-24,-0.8,Bodenwasserpotential_80cm_1,-26.283372777777778
2020-09-24,-0.8,Bodenwasserpotential_80cm_2,-22.853938055555556
2020-09-24,-0.8,Bodenwasserpotential_80cm_3,-15.972598777777778
2020-09-24,-1.5,Bodenwasserpotential_150cm_2,-11.120046444444444
2020-09-24,-1.5,Bodenwasserpotential_150cm_3,-2.143681375
2020-09-25,-0.05,PsiSoil05_kPa_Avg,-10.197875625
2020-09-25,-0.15,Bodenwasserpotential_15cm_1,-27.803505416666667
2020-09-25,-0.15,Bodenwasserpotential_15cm_2,-57.62064208333334
2020-09-25,-0.15,Bodenwasserpotential_15cm_3,-29.736580305555556
2020-09-25,-0.15,PsiSoil15_kPa_Avg,-30.4913475
2020-09-25,-0.45,PsiSoil45_kPa_Avg,-10.447844861111111
2020-09-25,-0.5,Bodenwasserpotential_50cm_1,-34.90330597222222
2020-09-25,-0.5,Bodenwasserpotential_50cm_2,-9.334127694444447
2020-09-25,-0.5,Bodenwasserpotential_50cm_3,-4.425225457142856
2020-09-25,-0.8,Bodenwasserpotential_80cm_1,-16.037061319444447
2020-09-25,-0.8,Bodenwasserpotential_80cm_2,-3.670369888888889
2020-09-25,-0.8,Bodenwasserpotential_80cm_3,-1
2020-09-25,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-25,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-26,-0.05,PsiSoil05_kPa_Avg,-10.2608425
2020-09-26,-0.15,Bodenwasserpotential_15cm_1,-33.028427638888886
2020-09-26,-0.15,Bodenwasserpotential_15cm_2,-64.0862638888889
2020-09-26,-0.15,Bodenwasserpotential_15cm_3,-39.13941347222222
2020-09-26,-0.15,PsiSoil15_kPa_Avg,-21.3141525
2020-09-26,-0.45,PsiSoil45_kPa_Avg,-10.430614930555555
2020-09-26,-0.5,Bodenwasserpotential_50cm_1,-24.27574402777778
2020-09-26,-0.5,Bodenwasserpotential_50cm_2,-11.770878861111111
2020-09-26,-0.5,Bodenwasserpotential_50cm_3,-12.78403
2020-09-26,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-26,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-26,-0.8,Bodenwasserpotential_80cm_3,-1
2020-09-26,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-26,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-27,-0.05,PsiSoil05_kPa_Avg,-10.269612569444444
2020-09-27,-0.15,Bodenwasserpotential_15cm_1,-36.096946805555554
2020-09-27,-0.15,Bodenwasserpotential_15cm_2,-67.86098527777779
2020-09-27,-0.15,Bodenwasserpotential_15cm_3,-39.34308986111111
2020-09-27,-0.15,PsiSoil15_kPa_Avg,-16.488922569444444
2020-09-27,-0.45,PsiSoil45_kPa_Avg,-10.4474575
2020-09-27,-0.5,Bodenwasserpotential_50cm_1,-24.22088986111111
2020-09-27,-0.5,Bodenwasserpotential_50cm_2,-16.040696805555555
2020-09-27,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-27,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-27,-0.8,Bodenwasserpotential_80cm_3,-1.001004888888889
2020-09-27,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-27,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-28,-0.05,PsiSoil05_kPa_Avg,-10.291500972222222
2020-09-28,-0.15,Bodenwasserpotential_15cm_1,-33.50484527777778
2020-09-28,-0.15,Bodenwasserpotential_15cm_2,-68.19715569444445
2020-09-28,-0.15,Bodenwasserpotential_15cm_3,-35.081950694444444
2020-09-28,-0.15,PsiSoil15_kPa_Avg,-13.938364375
2020-09-28,-0.45,PsiSoil45_kPa_Avg,-10.430601944444444
2020-09-28,-0.5,Bodenwasserpotential_50cm_1,-17.897445
2020-09-28,-0.5,Bodenwasserpotential_50cm_2,-15.66759375
2020-09-28,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-28,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-28,-0.8,Bodenwasserpotential_80cm_3,-1
2020-09-28,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-28,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-29,-0.05,PsiSoil05_kPa_Avg,-10.357610138888889
2020-09-29,-0.15,Bodenwasserpotential_15cm_1,-29.80228166666667
2020-09-29,-0.15,Bodenwasserpotential_15cm_2,-67.49603638888888
2020-09-29,-0.15,Bodenwasserpotential_15cm_3,-29.637350694444443
2020-09-29,-0.15,PsiSoil15_kPa_Avg,-12.039584166666666
2020-09-29,-0.45,PsiSoil45_kPa_Avg,-10.330026666666667
2020-09-29,-0.5,Bodenwasserpotential_50cm_1,-11.25888152777778
2020-09-29,-0.5,Bodenwasserpotential_50cm_2,-13.683828958333333
2020-09-29,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-29,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-29,-0.8,Bodenwasserpotential_80cm_3,-1
2020-09-29,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-29,-1.5,Bodenwasserpotential_150cm_3,-1
2020-09-30,-0.05,PsiSoil05_kPa_Avg,-10.223850138888888
2020-09-30,-0.15,Bodenwasserpotential_15cm_1,-23.592873472222223
2020-09-30,-0.15,Bodenwasserpotential_15cm_2,-66.65162388888889
2020-09-30,-0.15,Bodenwasserpotential_15cm_3,-33.759
2020-09-30,-0.15,PsiSoil15_kPa_Avg,-10.573232083333334
2020-09-30,-0.45,PsiSoil45_kPa_Avg,-10.286749791666667
2020-09-30,-0.5,Bodenwasserpotential_50cm_1,-1
2020-09-30,-0.5,Bodenwasserpotential_50cm_2,-8.17581451388889
2020-09-30,-0.8,Bodenwasserpotential_80cm_1,-1
2020-09-30,-0.8,Bodenwasserpotential_80cm_2,-1
2020-09-30,-0.8,Bodenwasserpotential_80cm_3,-1
2020-09-30,-1.5,Bodenwasserpotential_150cm_2,-1
2020-09-30,-1.5,Bodenwasserpotential_150cm_3,-1
2020-10-01,-0.05,PsiSoil05_kPa_Avg,-10.027536659722223
2020-10-01,-0.15,Bodenwasserpotential_15cm_1,-25.76045625
2020-10-01,-0.15,Bodenwasserpotential_15cm_2,-67.73041347222222
2020-10-01,-0.15,Bodenwasserpotential_15cm_3,-40.875476666666664
2020-10-01,-0.15,PsiSoil15_kPa_Avg,-10.194265833333333
2020-10-01,-0.45,PsiSoil45_kPa_Avg,-10.301545486111111
2020-10-01,-0.5,Bodenwasserpotential_50cm_1,-1
2020-10-01,-0.5,Bodenwasserpotential_50cm_2,-12.519954861111112
2020-10-01,-0.8,Bodenwasserpotential_80cm_1,-1
2020-10-01,-0.8,Bodenwasserpotential_80cm_2,-1
2020-10-01,-0.8,Bodenwasserpotential_80cm_3,-1
2020-10-01,-1.5,Bodenwasserpotential_150cm_2,-1
2020-10-01,-1.5,Bodenwasserpotential_150cm_3,-1
2020-10-02,-0.05,PsiSoil05_kPa_Avg,-9.879385166666667
2020-10-02,-0.15,Bodenwasserpotential_15cm_1,-31.081805
2020-10-02,-0.15,Bodenwasserpotential_15cm_2,-68.84668347222222
2020-10-02,-0.15,Bodenwasserpotential_15cm_3,-45.53910583333333
2020-10-02,-0.15,PsiSoil15_kPa_Avg,-10.176473611111112
2020-10-02,-0.45,PsiSoil45_kPa_Avg,-10.388328055555556
2020-10-02,-0.5,Bodenwasserpotential_50cm_1,-1.6114705416666666
2020-10-02,-0.5,Bodenwasserpotential_50cm_2,-15.628462222222222
2020-10-02,-0.8,Bodenwasserpotential_80cm_1,-1
2020-10-02,-0.8,Bodenwasserpotential_80cm_2,-1
2020-10-02,-0.8,Bodenwasserpotential_80cm_3,-1.00170375
2020-10-02,-1.5,Bodenwasserpotential_150cm_2,-1
2020-10-02,-1.5,Bodenwasserpotential_150cm_3,-1
2020-10-03,-0.05,PsiSoil05_kPa_Avg,-10.009936798611111
2020-10-03,-0.15,Bodenwasserpotential_15cm_1,-23.363985416666665
2020-10-03,-0.15,Bodenwasserpotential_15cm_2,-67.11525263888889
2020-10-03,-0.15,Bodenwasserpotential_15cm_3,-35.743805486111114
2020-10-03,-0.15,PsiSoil15_kPa_Avg,-10.0543869375
2020-10-03,-0.45,PsiSoil45_kPa_Avg,-10.370882638888888
2020-10-03,-0.5,Bodenwasserpotential_50cm_1,-2.7679560277777773
2020-10-03,-0.5,Bodenwasserpotential_50cm_2,-13.950662083333334
2020-10-03,-0.8,Bodenwasserpotential_80cm_1,-1
2020-10-03,-0.8,Bodenwasserpotential_80cm_2,-1
2020-10-03,-0.8,Bodenwasserpotential_80cm_3,-1.1176575833333333
2020-10-03,-1.5,Bodenwasserpotential_150cm_2,-1
2020-10-03,-1.5,Bodenwasserpotential_150cm_3,-1
2020-10-04,-0.05,PsiSoil05_kPa_Avg,-9.954040166666667
2020-10-04,-0.15,Bodenwasserpotential_15cm_1,-22.252949027777778
2020-10-04,-0.15,Bodenwasserpotential_15cm_2,-66.71176277777778
2020-10-04,-0.15,Bodenwasserpotential_15cm_3,-39.08976208333333
2020-10-04,-0.15,PsiSoil15_kPa_Avg,-9.840720590277778
2020-10-04,-0.45,PsiSoil45_kPa_Avg,-10.25429361111111
2020-10-04,-0.5,Bodenwasserpotential_50cm_1,-1
2020-10-04,-0.5,Bodenwasserpotential_50cm_2,-9.867023069444445
2020-10-04,-0.8,Bodenwasserpotential_80cm_1,-1
2020-10-04,-0.8,Bodenwasserpotential_80cm_2,-1
2020-10-04,-0.8,Bodenwasserpotential_80cm_3,-1
2020-10-04,-1.5,Bodenwasserpotential_150cm_2,-1
2020-10-04,-1.5,Bodenwasserpotential_150cm_3,-1
2020-10-05,-0.05,PsiSoil05_kPa_Avg,-9.98626075
2020-10-05,-0.15,Bodenwasserpotential_15cm_1,-29.11732125
2020-10-05,-0.15,Bodenwasserpotential_15cm_2,-67.61522291666667
2020-10-05,-0.15,Bodenwasserpotential_15cm_3,-38.11101375
2020-10-05,-0.15,PsiSoil15_kPa_Avg,-9.704914777777779
2020-10-05,-0.45,PsiSoil45_kPa_Avg,-10.247940069444445
2020-10-05,-0.5,Bodenwasserpotential_50cm_1,-1.0621545138888888
2020-10-05,-0.5,Bodenwasserpotential_50cm_2,-13.890277777777778
2020-10-05,-0.8,Bodenwasserpotential_80cm_1,-1
2020-10-05,-0.8,Bodenwasserpotential_80cm_2,-1
2020-10-05,-0.8,Bodenwasserpotential_80cm_3,-1
2020-10-05,-1.5,Bodenwasserpotential_150cm_2,-1
2020-10-05,-1.5,Bodenwasserpotential_150cm_3,-1
2020-10-06,-0.05,PsiSoil05_kPa_Avg,-9.914426444444445
2020-10-06,-0.15,Bodenwasserpotential_15cm_1,-32.06926875
2020-10-06,-0.15,Bodenwasserpotential_15cm_2,-68.69019
2020-10-06,-0.15,Bodenwasserpotential_15cm_3,-41.959952638888886
