scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80
1,0.3440679635518853,0.07318341498955079,-0.0553194257645131,0.08241391558577985,0.618024358997298,0.05252788354069455,0.6782336539358076,0.05263451889724346,-178.40162436415963,-0.37232056272850667
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.3567332924943465,0.10525203245044178,-0.7153632437119994,0.10507191127301943,-0.2591522338599024,0.09536986952490918,-0.12374290715788394,0.09836346750246545,-0.042298229731321024,-0.32835611952140265
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.524347260328777,0.06232011572793203,-0.04102519281635164,0.08185386710320879,-0.4207429167959853,0.10130475208866682,0.022827189249516877,0.09172464413924403,-0.2565582864410989,-0.4142734054134938
6,-1.4807903248858536,0.14232404541060262,-1.1338839772749152,0.11719092534239114,-1.9381348561046399,0.14568268295927195,-1.2223137821687176,0.13832575142225115,-0.15781925725841028,-0.4265732113475438
7,0.5621206912980792,0.0597943930325176,-1.633017486603768,0.13017735824757,-0.9063284861937915,0.11734671517116704,-0.6723345457666974,0.11999466258165939,-401.81682219234904,0.0024073394487102995
8,0.2527943770736828,0.0781094024842317,-3.9036140123534153,0.177650617315071,-2.6457313463107406,0.16227977598197857,-1.916465183932151,0.15846331844313774,-3712.8864511011698,-1.5142021972893107
9,0.25990602053315104,0.0777368047260137,0.5393882081133439,0.05444726990119862,0.8199046865450279,0.036068100745857326,0.8844375895445545,0.03154341024218032,0.4172798012414529,0.4900723603620072
10,0.2836699324662012,0.07647858433222011,-0.3387965870388181,0.09282519720085004,0.17092559806936836,0.07738714441290637,0.11674155295245403,0.08720557460227694,-0.3637027867771636,-0.7680777611565774
11,-0.12472412224338125,0.09583105177887723,0.7223334397609473,0.042273710834380696,0.8983772589551722,0.02709365028281328,0.8683558170068927,0.03366674930210609,0.11019640868137193,0.06065313386158677
12,-0.16880817592872477,0.0976910708767565,0.2665806792346199,0.06870443231891799,0.02309854343447404,0.08400351269084816,0.2399095808161802,0.08089710449873853,-5.805377729771814,-0.4383326788138544
13,-0.6103243203263922,0.11466738959106158,0.5532623999870334,0.053620990933096885,0.19950907984524047,0.07604142964845141,-0.15685756970890963,0.09980224131758325,-2.9998885374124082,-0.6347400123223352
14,0.6993363333237341,0.04954772569793985,-1.3097646409179702,0.12192491081279097,-0.6400046234743226,0.10884152159082017,-0.42252332319248365,0.11067003469684951,0.1341828500698462,0.6098864914896933
15,-0.33592783358240164,0.10444189642959474,-1.245884185329063,0.12022706931331043,-0.5947734116021557,0.10733010680508429,-0.4267905950940052,0.11083590385425574,0.06716247677302212,-0.2571228879229306
16,-0.00754995267559444,0.09070193314588099,0.3966913138799887,0.06231295851291513,0.7796623518425806,0.039894812023289136,0.8624476818642673,0.034413932710537894,-3331.680217888274,0.848622412695727
17,0.43702711523289806,0.06779957769776603,-3.4141709197416583,0.16855170689984145,-2.2686038142242873,0.15365730432609054,-1.686771704784603,0.1520952780842279,-966.5424186888742,-1.1574362859829308
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-1.2052919713176227,0.13418880892237323,0.39081400766729935,0.06261574274699785,0.7844165112657765,0.039462065781453746,0.7544411668612766,0.04598097000069352,-0.4227147581262878,-0.12498347264195275
20,0.0696540657521032,0.08715764395620484,0.08453513639411392,0.07675902018677376,0.5320795045356936,0.05813773425587569,0.516541880558212,0.06451783380536999,0.6793310302299649,0.6306006580631505
21,0.23465743509429315,0.07905169450137065,-2.876430984388136,0.15795181125035984,-1.7781817066310075,0.1416616813333788,-1.3009116836677914,0.14075062207020886,-2.4767699389458568e59,-1.684570886770202
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.2045245846180983,0.09917245953184417,-0.038214765857785826,0.08174330311908998,0.23946306589744348,0.07411945599851018,0.27711269610620326,0.07889248699511063,0.15553607811790204,-0.7305279310145452
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.20673666394723123,0.09926348163412142,-1.254439667173295,0.12045584842576232,-0.6112567312220525,0.1078833542091029,-0.39009524036836996,0.1094013362118162,-0.4612199405943995,-0.14356714506347834
27,-0.07642668383219609,0.09375090686492724,-1.0459044987687798,0.11474962129278762,-0.5708808788800295,0.10652307507596427,-0.41609097539387907,0.11041953802797884,-0.4768025274474015,-0.6419927882110679
28,0.6966063856525047,0.049772157616203336,0.7037922514035727,0.043662318149799366,0.8035270415604893,0.03767241491494353,0.8988715043814859,0.02950781973385531,0.5944714914304645,0.6729470841439534
29,-1.0626689122226454,0.12977708393673176,-1.8335041563984271,0.13504251242377346,-0.8466332046951712,0.1154947886740017,-0.503831370802249,0.1137889050502508,0.5614356946489827,-0.0940339504356047
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.3381577117775447,0.10452902523956566,0.6797361921775391,0.04540069631522326,0.42595418536247154,0.0643939914745153,0.23283503623359403,0.08127270760116458,0.5744930166458599,-0.5212978260006118
32,0.16052902643393097,0.08279156496882026,-0.2971584098458975,0.09137030825305928,0.051261319813800665,0.08278380268902599,0.09589319715503308,0.08822876838344182,0.047726543796866916,0.060925184471516625
33,0.20531203716387214,0.08055297180255568,0.09711181959757642,0.07622993792794773,0.6356700309921148,0.05130025415839945,0.7743741614936529,0.0440752480258501,-48743.59971257386,-0.17099586556655644
34,0.34954862404866316,0.07287703049764503,-0.27501881495963554,0.09058720895978604,0.17694308668854763,0.07710579190759347,0.15641136586983484,0.08522474454750505,-1236.1001284899844,-4.299043772635627
35,0.34082678078847983,0.0733640042193504,0.2583072959475988,0.06909085795916188,0.2495567008173667,0.07362596675126266,0.34614853414989644,0.07503085564371134,-0.5377505103331979,-0.7269991804402047
36,0.6200904691975666,0.05569591514805955,-1.088648789554166,0.11594213452211745,-0.4981000521742025,0.10402613857967205,-0.3234882256712843,0.10674815787680046,0.47190706882778855,-0.025523414375571152
37,0.549479032090779,0.0606513893998395,0.6476270957849847,0.04762224173167208,0.8077580749281706,0.03726457064218491,0.7543168055098362,0.045992611878300935,0.1649366121802116,-0.5748557217069095
38,-0.565475772828677,0.11305933464978518,0.5892974772751141,0.05141291966296153,0.7338313617482515,0.04384807275646455,0.9145952872594463,0.027116976603750127,-3.7723992710320028e6,0.5523351882604026
39,0.5817369887873862,0.05843970026037455,0.6232582997547799,0.04924140418943291,0.7107133760241482,0.04571263384424771,0.7270878193629748,0.04847432921560757,-0.3095205889144501,-1.6533283803860361
40,-0.42316215155904113,0.10779793526035948,-4.395793180553263,0.18635293181022788,-3.1377846481812535,0.17288448092043177,-2.4750563939906796,0.17297417849060942,-118.8406556465841,-3.8448426060213095
41,0.6880255425614497,0.050471099859232885,-0.11499353747519692,0.08471196529202542,0.17709907479468734,0.07709848490598324,0.21334804511598293,0.08229845105427754,-0.26605470774386686,-4.868598842836686
42,-2.9127089235378203,0.17874010975821955,-0.700955064853074,0.10462970542989562,-0.011050704423287261,0.08545914360292092,0.09936851900525823,0.08805903257740946,-150453.9001892055,0.05995650236085659
43,-0.3501807732803228,0.10499756066388116,0.014881834956930295,0.07962560513770509,0.48640845524413956,0.060908934316068065,0.011783508768262285,0.09224150851936948,-9.287887271046963e59,-5.64158788580326
44,-2.1973385026255787,0.1615762627232468,-1.2973933954017927,0.12159795365698006,-0.5690709530272582,0.10646169090721645,-0.33269694866503463,0.10711888660216057,0.2199510072742128,0.36821165447172954
45,-0.5800514854941452,0.11358444731060958,-0.029901707967987523,0.08141538322174627,0.6151989929200397,0.052721792597991535,0.7665837476827173,0.04482970635973621,-98126.71423444976,0.769964509677304
46,-0.5766903748738117,0.11346357367495899,-0.847112446055672,0.10903231910457155,-1.2682256047732663,0.12800153939064085,-0.8467943854711009,0.12609841306354044,-0.4804862532491132,-0.7185803392184489
47,-1.0694633167772243,0.12999065022300602,-2.442737908891729,0.148854018375978,-1.59105430776204,0.13680763214053177,-1.317290671702319,0.14125069876987495,-1.2383849694729284e59,-0.9476429995731368
48,-0.042726107099112065,0.09227166843695346,-0.5099584608825767,0.0985805149072228,0.04304503406336435,0.08314149291382066,0.1972175313864133,0.08313794551279113,-86.70624705453976,-0.00162119301053254
