scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.7988843567464099,0.015528394175841637,0.6200390546154977,0.021216764853099868,0.7387686339524389,0.5471442494731455,5.712079308866825,2.8996267722072377,2.600898781986025,3.302606650921246,0.6918870201277872,-2.978502940103034,3.667050875762521,279.8420943853081
3,0.8070617174344349,0.015209426018582634,0.6661552657883318,0.019887580405760514,0.7252194590472274,0.5185661088388036,5.761472807410912,2.916269265157748,3.0646816761814053,3.4810082897926033,0.6993439385696748,-2.5994103391713286,3.648451817485829,272.1423127621701
4,0.841675327538637,0.013777737930290173,0.6536752714311795,0.02025589488158047,0.753143090985579,0.5418588336375547,5.828603602946968,2.9112305753385255,2.5814660593085645,3.320200993221046,0.6885487109291766,-3.0663157496605438,3.8463837788318727,277.25430109008914
5,0.7445942179781403,0.01749923175948378,0.5953649693943275,0.021894822185107,0.6774188060374047,0.47150423683031195,5.861600789488223,2.9564109818680997,3.2776582617428165,3.386773643680403,0.7463557363654674,-2.5534460822099345,3.6109636179707296,278.81956616513816
6,0.8015849179634262,0.015423784938072125,0.6396747937235103,0.020661269628741017,0.7277752238193418,0.5115716917543596,5.766545485305579,2.8945635453460548,2.6299798815119004,3.204452164245211,0.7079721094424183,-2.254148182865364,3.540575499470731,262.21270190892756
7,0.8325980189226645,0.014167196484716394,0.6556091968894877,0.02019925983909262,0.7208920350412902,0.5059670598063472,5.777617496922978,2.9118084655584053,2.8867943069581092,3.4881221672163374,0.7138901697345964,-2.754193193991466,3.6525742412619437,278.4762128985407
8,0.8196190601325818,0.014706148371434158,0.6610920106314837,0.02003782534136707,0.7237622880092491,0.5139751530340034,5.862259792584088,2.901665668073483,2.6457150673562047,3.3343929807759944,0.7130854994156535,-2.510058681442675,3.624395877155587,273.24404130037834
9,0.7881709207964832,0.015936627063875615,0.6666069440536355,0.019874122310887185,0.714814911147981,0.5178172766207465,5.82068308498761,2.909121878318616,2.991701304332627,3.3995126267073834,0.7123399225996987,-2.9058811783545697,3.701675084392451,283.43718633910595
10,0.8435139941707852,0.013697502027844451,0.6408775876161803,0.020626756330707072,0.742210469844117,0.5286386714034315,5.955422618004105,2.9108007741299535,2.648015573123306,3.3449342325809144,0.7009221845010174,-3.1010758103576483,3.7994878321177112,282.5805275594133
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
