scen,swc_nse15,swc_rmse15,swc_cor15,swc_nse50,swc_rmse50,swc_cor50,swc_nse80,swc_rmse80,swc_cor80,swp_nse15,swp_nse50,swp_nse80,et_cor,et_nse,max_ET
1,-33.249830607513616,0.08073457884127877,0.6615088107625646,-9.50843046951992,0.0660859216004932,0.6576093435855669,-182.37606839522994,0.11879743650025516,0.6281201304828563,-5.3852327790837915,-1.0010967803218755,0.06790920695514713,0.6933271290955114,0.25227453057736315,3.8866278903503
2,-12.273315293102312,0.05025972123868087,0.6732018747152548,-1.194695741590662,0.030201407542620923,0.6552943260341129,-75.69823821717512,0.07682957569439479,0.6285697773969618,-3.398106784714922,0.1267856206122253,-0.023463575606444742,0.6851367532649318,0.27141213250583873,3.938215322195121
3,-3.204283146623001,0.028286313380411734,0.6489594706443812,-23.990253740288384,0.10191200741797764,0.6398664208373348,-333.39536379542545,0.16042271586031626,0.6355876766957088,-2.447425383817963,0.04534381263480092,-1.973068239919955,0.6924131288085261,0.2530658570732107,4.008914433922526
4,-103.56645053743158,0.1410673646991896,0.6370258873114519,-1.176260766501526,0.03007429737142192,0.6438046089900802,-25.595001679665128,0.045241370407160586,0.6082687741806364,-6.003881257591488,-1.3070974202039607,-0.07617759965298188,0.6956076007128243,0.23212044914664798,4.075013241192208
5,-45.2542775115006,0.09382235309198693,0.6428889263816381,-0.19295580057575057,0.02226651245306256,0.6475116411345191,-22.73293461888471,0.042737731082490384,0.6278794594129186,-5.831406198189452,-1.1040305934491106,-0.0074627603750290206,0.6907060477678273,0.26367947818872095,4.0310601622217295
6,-42.67294391959393,0.09116677753878405,0.656982437310585,-6.407786683145017,0.05548610727734395,0.6388598436990319,-162.0608098785157,0.11202386131240304,0.6288515606316122,-0.9200707243405111,-1.0849619855543855,-7.366852761343292,0.6880791992355942,0.23485923774701511,4.215685146816169
7,-25.146483850247037,0.07054025365019931,0.6605480164751001,-0.2812074161373601,0.023075426950426366,0.6560305468320063,-28.301097028889888,0.04748732224634323,0.6270436882970162,-5.75567240725368,-1.227412541997448,-0.045905100872120075,0.686232740011699,0.235689024704421,4.104558752450114
8,-4.261318518671219,0.031643001181830374,0.6701233811604151,-0.8813273465322196,0.027962256003028402,0.6357830863364486,-55.64524357904754,0.06602637664040437,0.6317280472537724,-3.882369053830402,-0.1700464685107428,0.18805549713376424,0.6806133723706828,0.2601651606682708,3.792808763781939
9,-8.873111854209945,0.0433468356090963,0.6520305916473108,-3.6068043442223745,0.0437562310765282,0.6268512241337102,-123.90527461586368,0.09804515330063934,0.6281174218078913,-2.5833049573009315,0.27807320274350256,-1.0254000425126506,0.6898258208343342,0.28337981925246447,3.832588564040482
10,-32.11133914230655,0.0793813979687268,0.6712389291073286,-0.06652731182275473,0.021053582866505376,0.655099875728841,-46.246789020107656,0.06030063559597046,0.6218515269467214,-5.292757022425549,-0.9971984801899911,0.14741332556382225,0.688129833690726,0.26848445896501594,4.1765984202166635
11,-21.011838211738564,0.06472298315151358,0.6791294412227652,-2.70570581701496,0.03924420113862549,0.6505277396311653,-101.19912531810432,0.08868687047436599,0.6377007922598071,-5.099515688879113,-0.6766558677493855,0.21763329813940846,0.688434216875157,0.2749946703162567,3.967767370891371
12,-30.90866273284926,0.07792641050350835,0.6691630109803987,-0.48745810854997607,0.02486350752454983,0.6403652144675659,-45.06275765273417,0.05954025740396942,0.6338007702542023,-5.215136273295343,-0.658954959551072,0.28101115295203694,0.679738252762878,0.2572277133726092,3.9900397579426663
13,-7.505409129837437,0.04023258844101336,0.6470045688851198,-4.377114255672241,0.047273162366601146,0.6291961461932507,-129.09774714794708,0.1000623339785122,0.6374620432138192,-3.799906872337819,0.0242863385080353,0.13873534275398935,0.6877630053724039,0.237507965512458,4.063489170637519
14,-37.416936390626795,0.08550504391812798,0.6119304775033789,-14.003041125524593,0.0789640969745821,0.6317884090235948,-250.74279880800572,0.13919199796656062,0.6273984570854397,-1.2421214424647298,-2.0735210889256193,-9.786899377044394,0.699638099915029,0.2176086549860874,4.320969830569609
15,-2.515057809623899,0.025864054462237593,0.655932844833695,-3.518791956777707,0.043336236917132384,0.6673479740026166,-18.8746753743332,0.03910981508059409,0.6460353281042704,-2.087720125439693,0.335969887024577,-1.4204322110802399,0.6965385612502163,0.21602281269094115,4.226471791610129
16,-3.7245211743162825,0.029985360187932034,0.6576681707043491,-0.21063809112445697,0.022430925372156747,0.6671112639026545,-77.38446261771615,0.07766954004172216,0.6349947875416284,-3.6073672051303003,-0.04049710790524208,0.06683262999609274,0.7026913681007095,0.20864802262943338,4.206358060125111
17,-90.24406245025847,0.13177489434422407,0.6407724970598819,-9.25975941922107,0.06529931295641378,0.6664667621592681,-206.30313257367982,0.12631027277679813,0.6447618808309039,-4.66914757604248,0.038084056178725234,0.13720028287052177,0.7046302635984628,0.13424601211511855,4.382422287614101
18,-2.212734262080041,0.024726791826204637,0.65846431308512,-15.727378380196274,0.08337847811274902,0.6397174449598478,-271.64539872770683,0.14485544579485396,0.6317414133262083,-4.699981492466789,0.09654881171212981,-0.0466184809510406,0.690900512369684,0.2619418481332362,3.9867514668316137
19,-14.137338950714575,0.05367290947447544,0.6636001578745624,-8.179558448270699,0.061766205074820564,0.6634405088103235,-4.301008225164332,0.020198307501929184,0.6405599758697997,-5.351640095506373,-0.8816201478817289,0.12303810679201965,0.6926154130476951,0.2271691212176351,4.25196191345921
20,-56.66274132099004,0.10475578429371386,0.6472332261257383,-4.207025071582996,0.04651948066682118,0.6594757676499834,-148.06449989565684,0.10710823291530162,0.6072848875645553,-5.037800825093614,-0.8229933395225764,0.19281914519423915,0.6954653184163564,0.2154626066006159,4.185386411608169
21,-2.3967080805966576,0.025424913399295097,0.6791006190580215,-0.20579702949404655,0.02238603240761028,0.6426848410616064,-46.61054304207822,0.06053231844880445,0.6264458867124298,-5.563469088786676,-1.0372009836109921,0.055641679036306235,0.6691583716759718,0.24830615920125487,3.9738082324223774
22,-7.631729187216324,0.0405302491317463,0.6572902233766749,-8.839703092704282,0.06394859694524052,0.6544146108965017,-177.26417826814694,0.11712990240390449,0.6455452116485562,-4.725193787814203,-0.43361379994470206,0.32849234279440165,0.693419321783403,0.24267193532749276,4.180703663412708
23,-4.531563178507835,0.03244548785422148,0.6808723593341767,-1.6130472469297295,0.032954418639003544,0.63513874380093,-87.44528189123513,0.08250363356561057,0.6175008579341887,-4.72684164272977,-0.4179103787286822,0.27845354568966285,0.6792941651245915,0.26836784514337264,3.677648279666543
24,-3.2160249934442353,0.02832578526805828,0.658897624834528,-8.369508903736197,0.06240198969611016,0.6847085054389553,-8.036910707899953,0.02637216207942044,0.6430993255245457,-4.598863129344097,-0.5883524804211426,0.26516276182364806,0.7049942633733443,0.1697662857964144,4.24707513142005
25,-11.46995077217295,0.04871500367372199,0.6746706333981358,-4.0943849505857735,0.04601356714409266,0.6403510138714424,-132.5302643725941,0.10137376935524797,0.6289546914809976,-4.097797550528765,-0.08171631743557839,0.18504288162328741,0.6767552264366327,0.26515849156052984,3.867155437503868
26,-31.393075101992693,0.07851569134555296,0.6218648564751946,-2.7738763644419073,0.039603526315085416,0.6747281879606425,-103.21156659677158,0.08955579694050016,0.6328660621376144,-6.14824519294542,-1.4356992223464107,-0.19718123069923066,0.700227325977255,0.11540794298412482,4.592259139138572
27,-16.34095085887501,0.05744692989680261,0.6711528476087936,-0.0835295676525123,0.02122073425645293,0.6548779923708495,-63.71193595087554,0.07057127062537884,0.619632150779885,-4.24158607611901,-0.3330362444624422,0.22303005229343043,0.6932858510667924,0.28017164185670773,4.0266877638521255
28,-2.9035723822836594,0.027255960331700593,0.6139204578834957,-6.054823124158205,0.05414808328172293,0.6204891901347727,-149.20850859265212,0.10751845315816519,0.611610223023154,-2.218128235348138,0.05249362086561782,-1.9941787829708848,0.70022317543281,0.23482950824973636,4.1575013614674114
29,-1.784941729275951,0.023021754928777335,0.6293498013877442,-14.02860234943909,0.0790313353419679,0.6512266116135551,-245.61548048255548,0.13776722412945067,0.6331339550957423,-1.0082167927701056,-1.401184062846165,-7.9507818627352105,0.6992164143173865,0.1667066736755628,4.3610953412898565
30,-22.24891578125225,0.06651685733112825,0.5960594422703587,-56.29895752799925,0.15431686207778894,0.6061631418937228,-604.5316585618168,0.21587590319925115,0.6050963701055054,-29.169402323391424,-115.08012223132496,-250.8674229140145,0.6880746821499668,0.19168124711679613,4.278836726932253
31,-21.304157415151476,0.06515132925979567,0.6712959388691556,-1.973774041684289,0.035155558875046955,0.645118555784962,-94.60587112348198,0.08577841598044851,0.6235721409042909,-3.4690753377671912,0.08572138292526132,0.0034870791462463524,0.6747077462952046,0.26585557038705554,3.9406752516210766
32,-115.14006180785405,0.14866933421809045,0.6517023057229318,-6.268938423498134,0.05496364403065137,0.6419411588783619,-172.82127769907277,0.11566107103519091,0.6346986816912843,-5.084053497371405,-0.2429075811359691,0.2667469626670036,0.6941704056876391,0.2621977387824842,4.208074118750899
