scen,twd_pd_cor,twd_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
45,-0.7883327961881145,-0.7955669297792297,-1803.0250945342102,-1803.0250945342116,0.3069275207130084,2.3985406435027827
46,-0.7978613343760969,-0.8008514350178971,-1839.1937324856603,-1839.2407998506046,0.3002709242439614,1.8604297602488111
47,-0.7861361389461631,-0.7691909955170979,-2056.4514202692894,-2065.392954922554,0.0794133516959683,0.6517285812434616
48,-0.776465547857852,-0.7900128934810138,-1495.8677685950415,-1495.8677685950427,0.38725804281249987,2.843435660401046
49,-0.7735761558072068,-0.7910829000903173,-1040.8002520478917,-1040.8002520478917,0.21913839123531514,1.4985409982418758
50,-0.7802591851922289,-0.7899728780326499,-1523.2983097304714,-1523.2983097304718,0.19768803430918996,1.6982378058233334
51,-0.6948620669969512,-0.7300124806092357,-322.54929186337114,-322.54929186337114,0.09959505543795726,0.4431923461420385
52,-0.7552088254627873,-0.7714680400713505,-2713.8217557895705,-2717.25101073649,0.18804588619468166,1.4244044037938601
53,-0.7877381191420038,-0.7780466466726111,-2581.984847456107,-2589.566423915437,0.07155848686696362,0.6364594148201967
54,-0.7747303904842908,-0.7757417021892082,-1543.6293442939443,-1545.9896352971095,0.08852291337058152,0.5591557866164028
55,-0.5605654484789689,-0.548322842300409,-2675.531052861267,-2965.618302803892,0.4080873659885397,1.826820874527204
56,-0.7710789807391657,-0.7818253359223283,-2521.3866558193135,-2535.344514863324,0.5472832987900088,3.1974342553472344
57,-0.6395829990638031,-0.7306925795927214,-5009.233533581156,-5761.988551186307,0.31596486156929005,2.8078170209930913
58,-0.7732302485599427,-0.781968154742288,-2742.795464738209,-2742.905647372405,0.31858627543498547,2.75729883583876
59,-0.7705011453241544,-0.7890633363889523,-1078.0787134997913,-1078.0787134997913,0.3291771326522249,2.3029161854991673
60,-0.7794019624623633,-0.7876828227464865,-2313.37236784458,-2315.201006735418,0.4893354327321657,3.266379106770056
61,-0.7649767581862345,-0.7768157377498233,-1913.498960868803,-1919.8924670552474,0.5226090406016053,2.645854359540918
62,-0.7382194103804726,-0.7694677141944622,-569.9387162670691,-569.9387162670694,0.1763921795106788,0.9011798866469369
63,-0.7197052024931003,-0.7543841279488347,-357.6979116075776,-357.6979116075776,0.028751730539170912,0.1802696690970639
64,-0.7335771107729258,-0.7590869050872104,-1880.5258432746493,-2037.896211432422,0.4803817974240629,2.727667544819259
65,-0.7548405762697816,-0.7721853374973786,-2618.734471941394,-2625.580863655303,0.7105641656221168,3.1864527233074047
66,-0.7586209481998556,-0.7808660027892212,-832.269455385031,-832.269455385031,0.3086655654159262,1.6606535401979574
67,-0.7718123041634846,-0.7855846809154957,-1273.4199268239952,-1273.4199268239952,0.32442396634910947,1.7938830405584174
68,-0.788996390674632,-0.7947487460781398,-2562.10544854794,-2562.10544854794,0.3886018581586846,3.2666967305246124
69,-0.6161218633844746,-0.5248807152518767,-5228.561061496724,-5724.934367699713,0.8046389223004736,3.770241491128028
70,-0.7798613799862293,-0.794462210827162,-1275.7179452608839,-1275.7179452608839,0.30914626860688027,2.485059386306907
71,-0.7957492604133626,-0.7942767466604939,-1908.583866140661,-1908.583866140661,0.17041983104303163,1.6610230744027887
72,-0.6862872449994466,-0.5733153504716236,-1202.4623803009567,-1202.4623803009588,0.6531712422854393,1.7580000000000005
73,-0.7654944525290311,-0.7738421163374037,-966.0287081339726,-966.0287081339726,0.046730928653481996,0.3158911667464692
74,-0.74499443928613,-0.7672674603081712,-529.0774767948488,-529.0774767948488,0.17155255209532858,0.7266278004256728
75,-0.7658911139504113,-0.7788945676347784,-1135.210570234831,-1135.293733088473,0.25835652928139974,1.1160595807013847
76,-0.7902092767096454,-0.7939242043174557,-1793.9359249428567,-1794.0434550107236,0.2279625226533418,1.4151021223542106
77,-0.8002965815480675,-0.7928385680251875,-2176.463088104039,-2176.463088104039,0.1714386843633491,1.446674755404867
78,-0.7648337801652796,-0.7828235239408105,-969.1172986545422,-969.5546864835967,0.28535039100057813,1.0718809989117788
79,-0.7769343088366906,-0.7758453606354141,-1419.9293966623966,-1419.9293966623966,0.09029202656665145,0.595632892642157
80,-0.8085641300942297,-0.8084835584185763,-2642.886654730753,-2642.886654730753,0.36476320930963013,3.0395829629632303
81,-0.7748012606259509,-0.7774804638221714,-1438.7610551724902,-1440.7840742835037,0.1046159406723221,0.6246216917694797
82,-0.7929905420034784,-0.7998186867164151,-1898.3591300382468,-1898.3591390308518,0.3551942115631564,2.7298152775765585
83,-0.7932105631763569,-0.7889101435204022,-2255.489657052797,-2257.30740967381,0.1446102215519493,1.1668040125957262
84,-0.7751126611024103,-0.7845930558563751,-2293.8062148994136,-2293.8062148994136,0.3553465917403727,2.7818534598237785
85,-0.750577259555926,-0.7592580142756992,-1314.1275568120557,-1330.2731733186629,0.38564550146880056,1.7956597580426814
86,-0.7587477415845462,-0.7726456545302981,-819.0142217027078,-819.0142217027078,0.34571607061265963,1.4856150105723644
87,-0.7220242493825635,-0.7189436629267376,-1141.388233842478,-1346.5930974619232,0.3834168782611047,1.758951659967217
88,-0.7717088695001317,-0.7602277574844023,-1474.4652208613593,-1482.1024906676237,0.02851433645570499,0.21482345647509687
89,-0.7710654845429197,-0.7816053875825155,-1970.6607828378876,-1972.7969773643802,0.5071596051024553,2.731924207970694
90,-0.7808290529473271,-0.7783441720320702,-1625.525946704076,-1625.525946704076,0.10279474608670963,0.6892042285076488
91,-0.7280039194595889,-0.7342253477872835,-2074.7213173336722,-2277.996507929208,0.726903789091307,3.3180165261911907
92,-0.7585620249778319,-0.7691223799181413,-2058.3591380481316,-2058.3591432697995,0.12754138238829613,0.8165348764578345
93,-0.7967451494822326,-0.8007942794430245,-1780.2824889945377,-1780.3056923437978,0.31424279213616724,1.8775618109801286
94,-0.681071071439813,-0.4083888661550946,-216.4205977673746,-216.42059776737474,0.20092684349316559,0.66917398238394
95,-0.7811136000768503,-0.7935786173963811,-1228.7425149700612,-1228.7425149700612,0.2177024265553533,1.7089084533924706
96,-0.7661744402833628,-0.784754478321209,-1003.8144644491958,-1003.8144644491958,0.3244731716774476,1.945940679401452
97,-0.36002789791481904,-0.28657776771334437,-3826.458295018141,-4357.918382628232,0.6780159084068471,1.1640000000000004
98,-0.7534029763495477,-0.7797494275531764,-737.077217613274,-737.0772176132746,0.21559805088889064,1.3606615656266234
99,-0.7711222640175358,-0.7844631284050658,-1343.1066296740998,-1344.5132017562246,0.38571414503742024,2.3274196119698343
100,-0.619427519016318,-0.5486467606070224,-8961.360938914606,-9709.921138656477,0.7238269901311135,3.7703623781402613
101,-0.7610309468357475,-0.771694258224056,-986.1326241887467,-988.4792868464992,0.33409444218443746,1.221533332091333
102,-0.7806769869900786,-0.7842558635499007,-1740.6111717692527,-1740.9713359225395,0.1491509658384103,0.9280552304979856
103,-0.751125409337235,-0.7760515714215824,-735.8662613981757,-735.8662613981762,0.24101420168854404,0.9384951334704439
104,-0.7608710353044015,-0.7737430483441021,-848.3256730137898,-848.3256730137898,0.06614012281089772,0.7314691285397495
105,-0.6124287033595625,-0.6126170287457671,-5573.758397175187,-5809.380983375956,0.5695322287267028,3.5501127189410284
106,-0.746241745548837,-0.7738095039213717,-2351.201427415779,-2371.5352845090165,0.36002917641627125,2.5849558794583185
107,-0.7761081001203226,-0.7890014861359965,-1266.317116718336,-1266.3354620540854,0.28578706974011897,1.4646435838368201
108,-0.7533221513229175,-0.7719124438646234,-3118.7863491797325,-3118.7863491797325,0.7283099959695182,3.4798533727832166
109,-0.8045227705328399,-0.806990727325598,-2530.2631578947357,-2530.263157894739,0.43292825885552116,3.266783125697592
110,-0.7790678519132309,-0.7924054470408626,-1527.0479134466798,-1527.0479134466798,0.39469781086132777,3.0543171684055297
111,-0.7424584563405386,-0.7023130654099558,-488.66498740554255,-488.6649874055426,0.3515404285473719,1.3012932294563295
112,-0.7687812851387291,-0.774623141152719,-1168.6567716808092,-1170.9700821501756,0.11916375537124764,0.6076360787078022
113,-0.8010497648578947,-0.8019231504566046,-2025.6566890653696,-2025.65668906537,0.2838698082479458,2.027343344748479
114,-0.7546666073130474,-0.7511111866589109,-523.2054455445544,-523.2054455445544,0.20361310017705092,0.73250627437186
115,-0.7603769840759503,-0.7649530905068687,-1062.8149541126393,-1068.6081943610336,0.47816185290790714,1.6946155943289785
116,-0.7705620424235708,-0.7603289495709051,-1351.574333330279,-1358.268566249158,0.03619069750192313,0.2545533710272304
117,-0.7630958108173177,-0.7747191521676754,-983.7391378608794,-985.911791167155,0.13244380458469188,0.5625523134819449
118,-0.6008193292444151,-0.4808889232549878,-5853.957363391315,-5853.957363391328,0.6967899883230232,2.3890000000000002
119,-0.7268053782724987,-0.7508972590223961,-1402.4390243902535,-1402.439024390254,0.33295045657117067,1.6100000000000003
120,-0.8003755663129352,-0.7962116028620431,-2558.6907433859933,-2559.410095034448,0.19014553940470216,1.5996293518576075
121,-0.7918077114581156,-0.8001517604768441,-1980.1691455234763,-1980.1691455234766,0.40448163176627755,3.1935544542874457
122,-0.7807662886242301,-0.7950041027782179,-1297.1502897008404,-1297.1502897008404,0.33784045287475817,2.629749218128876
123,-0.8026138475488132,-0.8049481283443297,-2121.2801796743383,-2121.2801796743383,0.35322567307750363,2.8325997138972396
124,-0.6804491787154412,-0.6652582442144654,-323.7049415134885,-323.7049415134885,0.22525368863461734,0.8588137209319417
125,-0.7739153234101238,-0.7905352447483431,-1158.7040087863802,-1158.7040087863802,0.3254870179335781,2.2532624332000983
126,-0.568024510334859,-0.615772086575716,-184.0808918848846,-184.0808918848847,0.027144936234322948,0.11094043007935289
127,-0.7650937550682124,-0.7465150060130971,-1581.5712796732028,-1588.7488119732684,0.0387112074185513,0.3097387141124911
128,-0.7739443832624205,-0.7892286372806054,-1160.301812257388,-1160.3310964490365,0.32738126698882586,1.5717465106219806
129,-0.749233900625147,-0.768362398732294,-1984.3982883195038,-2024.8334481396935,0.5787878526893582,2.8273161659046644
130,-0.7793870931035618,-0.7916170657074176,-1537.8633483127285,-1538.282710265024,0.39298395495275984,2.851037643795638
131,-0.7742711141024968,-0.7911645473683844,-1170.3461433633154,-1170.3461433633154,0.34730086913323954,2.511410606743526
132,-0.7643427192315241,-0.7792132858194523,-2520.683848270375,-2520.683848270375,0.5807702060115882,2.7917365922584128
133,-0.582053190430672,-0.31815624087773425,-159.4943174562638,-159.4943174562638,0.1165503656095769,0.42352123117559504
134,-0.7613447600232491,-0.7731379868430064,-988.0911656741608,-989.4400834703722,0.17420504579858348,0.6222550769130393
135,-0.7668994353199062,-0.781949419045615,-1009.7228882497966,-1010.3533322883769,0.22539197501493674,0.9226364659786803
136,-0.7650072952921776,-0.786514700145634,-959.8135680994307,-959.8135680994307,0.3265023649438815,2.0419538985629946
137,-0.7625486352016465,-0.7710107694288143,-1815.5956577528682,-1840.1554980278893,0.636618102478368,2.693430736185889
138,-0.7471898359921795,-0.7711872751699127,-1983.892013665337,-2001.0962650913145,0.24712944922062233,1.6180071415014123
139,-0.748094198380652,-0.7272474138878888,-979.7092786561334,-1020.5710726025843,0.5107784486219421,1.9830627337800886
140,-0.7708859775973075,-0.7795334845709063,-2164.022747680351,-2164.022747680351,0.5662841477714483,3.2573560316461037
141,-0.7277571409670816,-0.7552145087785206,-534.8211281821245,-534.8211281821245,0.2615632020348527,1.049055885427246
142,-0.7763922641427249,-0.7821501443714955,-1560.3394589751517,-1560.5624819103039,0.14691424684034998,0.8215681038863853
143,-0.7511257262882803,-0.7610997579708723,-767.9765886287638,-767.9765886287638,0.05248636325092946,0.6004559719904878
144,-0.7375949793039589,-0.7549515882621406,-1419.625564880566,-1419.6255648805688,0.41489273297067275,2.1240585176546167
145,-0.578528149699872,-0.19696645548844816,-111.4564355374558,-111.4564355374558,0.05309500697205859,0.20796134319770002
146,-0.7396011262481916,-0.7197809745495157,-1264.6750524108993,-1264.6750524108993,0.5907393849613146,2.4130000000000003
147,-0.7795810376971786,-0.7891809237236264,-1364.2240081096847,-1364.261732146918,0.23348249544193633,1.2200351671993699
148,-0.6337575853893842,-0.7008788894859321,-4862.07688929935,-5035.207223789019,0.4415673429215159,3.1641242194290053
149,-0.7307272867383467,-0.7726069978943849,-2948.4246500734557,-3044.588380828186,0.41511197546254686,3.1916577396426313
150,-0.7410637486858774,-0.7722788089816263,-584.9506298944513,-584.9506298944513,0.1810514520513708,0.8494116039472572
151,-0.7675138961781712,-0.7770986625175706,-1101.0573853028948,-1102.4674548975352,0.12450407397354185,0.5468772530127058
152,-0.6261354879452551,-0.5660466994042441,-251.3725032122421,-251.3725032122424,0.17483412563659406,0.6735398820248759
153,-0.7427905635758765,-0.7621328902101432,-1633.599515264544,-1669.267604553393,0.41007393495547456,2.128859163017664
154,-0.7839041339885428,-0.7906511731321336,-2568.478637464484,-2568.478637464484,0.4596137675202952,3.266651989975108
155,-0.7882844696288555,-0.7950097860253036,-2347.8902431409283,-2347.899657819595,0.4127884565571456,3.2666509029976765
156,-0.7697284005103096,-0.7819333967611435,-1207.3871409028745,-1207.3871409028745,0.34489493810307653,1.8856853000911094
157,-0.7636556151861396,-0.7715920261538111,-1274.4259451766184,-1277.607122836541,0.4387468211295153,1.7786574006699805
158,-0.7597363869110464,-0.7628111184913433,-1194.8753125162207,-1213.9246221571836,0.4572356076307479,1.7814280608378195
159,-0.755784773395734,-0.6957417387569743,-738.1443298969075,-738.1443298969077,0.29889417547452435,1.074
160,-0.7352556546990167,-0.7708693315223383,-2562.062715951735,-2582.6688960415495,0.29424265913270986,2.3093131506047526
161,-0.7692295402278909,-0.7856826649248857,-1099.3489235352629,-1099.3557692828551,0.34907949175108544,1.6459208128784553
162,-0.7787007785857687,-0.7933509461902417,-1216.843501326268,-1216.843501326268,0.29980084908071225,2.386784354438291
163,-0.7870557774865244,-0.794897439149514,-1470.4569132311385,-1470.4569132311387,0.20290773995459208,1.9031640729257333
164,-0.7203994754134554,-0.6913975302295419,-424.94746322425806,-424.94746322425806,0.3295277507392844,1.229028269032315
165,-0.7770458991510351,-0.7837213143546733,-1201.5463378957256,-1201.5463378957256,0.13647065446235418,1.0659091462879315
166,-0.7486246632494272,-0.7334506100642599,-977.7782143905304,-981.9530892257676,0.017346992649216835,0.12731817775245585
167,-0.7535401114398116,-0.7791161202171903,-718.2712666583622,-718.2712666583622,0.20140796496386335,1.1266514276852972
168,-0.7763446228240952,-0.7840962245807931,-2479.4086589229228,-2479.408658922923,0.29012489593507096,2.8175384736964215
169,-0.7695934373397691,-0.7889850335404982,-980.3053257196162,-980.3053257196162,0.24321627833338216,1.5805764824583657
170,-0.7812628356731174,-0.7880193932860028,-2285.7142857142935,-2285.7142857142935,0.2581964426668534,2.5184898791184884
171,-0.5967677010700813,-0.6283252522618191,-213.19569120287255,-213.19569120287267,0.06273230165458475,0.25232733510398503
172,-0.7958800626109505,-0.8009937172749232,-1721.7171135918989,-1721.7171135918989,0.2818757403411225,2.628604317645634
173,-0.6586126335077824,-0.587573688385767,-2167.017796636782,-2340.011007886248,0.6911224223335576,3.3579157963167656
174,-0.7883332497763604,-0.7962425185977164,-1508.4890680346912,-1508.4890680346912,0.2676599451275242,1.978484202312448
175,-0.784945679588595,-0.7960711965365668,-1502.8749028749119,-1502.874902874912,0.29743013194673534,2.611564838125974
176,-0.7530796628205464,-0.7718210735090955,-1831.1389114383935,-1836.6649330144094,0.21362696468705344,1.3022547163235336
177,-0.7774970644507427,-0.791419716532943,-1337.8552971576232,-1337.8552971576232,0.3014352400702229,2.3624297338302878
178,-0.7181700854237048,-0.6775651271381554,-415.1651651651657,-415.1651651651658,0.3413462403916632,1.2776404911982202
179,-0.7943106672925587,-0.8020126521106745,-1833.90563398193,-1833.9056339819376,0.3765388093002533,3.274619497089896
180,-0.6652204425987138,-0.6696463861372969,-299.13678618857966,-299.1367861885798,0.1773403951890431,0.6801630122599005
181,-0.7618454122386791,-0.7665933184017074,-2209.040992734164,-2209.126871108459,0.10288217093842036,0.7958151135235628
182,-0.7739380900537116,-0.7914615392366177,-988.0335061826875,-988.0335061826875,0.15880086471887,1.1710447750863793
183,-0.7651825931057372,-0.7750756205659757,-1373.4885069971745,-1376.3238581393668,0.4041663184853338,1.8081721322553326
184,-0.7410269334607047,-0.7714748858358295,-545.9976105137405,-545.9976105137405,0.09278502270217563,0.6648809595709586
185,-0.7935710728029571,-0.7832679196475985,-2379.950258274352,-2379.950258274352,0.0997115545158236,0.8594283285488128
186,-0.7797690422186824,-0.7830683802654618,-2838.358977799106,-2838.3590486805874,0.22158575483491036,2.485189396796235
187,-0.7859307263341184,-0.7896104347288638,-1443.4937215246127,-1443.4937215246127,0.18761502635545174,1.266390469496851
188,-0.7881892326937873,-0.7960982412696641,-1910.0091827364602,-1910.0091827364602,0.3067087639863255,2.89816658804779
189,-0.7797826516357685,-0.7865321931744594,-1578.6350148368003,-1578.6350148368003,0.13433410625110895,1.0591423309491967
190,-0.7432109702793586,-0.7673325690724143,-1749.1883059652366,-1775.005969239175,0.3294726500357605,1.9154415549422488
191,-0.5953864378463122,-0.5438397200286189,-5478.167820597058,-6346.216748290317,0.6484494470393394,3.673824875585341
192,-0.778085609596672,-0.7869241829881877,-1782.3589797750858,-1782.3590499329953,0.24874898324889752,1.849705845023298
193,-0.7616429802409627,-0.7663202038200024,-1151.3190876891936,-1157.1196613727122,0.4598154672191102,1.6835403029857705
194,-0.7817731196764307,-0.7915962648089346,-1344.169876413212,-1344.219956879685,0.2670416956700659,1.3616022986617387
195,-0.7433026341077033,-0.7678135996985304,-626.9292176689721,-626.9292176689721,0.26688547027216775,1.1110214219962562
196,-0.7731546492353466,-0.7834660928230587,-1120.0488748599992,-1120.0488748599992,0.20065115459885155,1.0180885053269149
197,-0.7698446460037319,-0.7640544502780047,-2264.7884620473205,-2270.387510385873,0.032451902497209015,0.2701224983003783
198,-0.7629565759828226,-0.7781306782854626,-908.3824768323514,-908.3824768323515,0.18462467406662497,0.7593127271322332
199,-0.7363505813129622,-0.7160652976727112,-481.428056256761,-481.4280562567611,0.32686167781801206,1.2051022480203644
200,-0.6539811147038719,-0.4437519403265307,-250.76656445807237,-250.76656445807245,0.2712133596907508,1.0190343017737797
201,-0.7604964759333566,-0.7803856320116918,-902.9475197699546,-902.9475197699546,0.3618742655417848,1.9423747570173566
202,-0.7366192708938383,-0.7627002565912567,-561.0010427528707,-561.0010427528708,0.23899915898364496,0.9595044035863496
203,-0.7857830926842707,-0.7753774494370762,-1617.6783812566532,-1617.6783812566532,0.09247279968513483,0.7105743474548606
204,-0.801036149190957,-0.7993646145035546,-2427.234042553194,-2427.2340425531943,0.2352041401017405,2.001437197681842
205,-0.7913745572710348,-0.7977740073998114,-2167.325811582267,-2167.325811582267,0.3720528674549114,3.224333560916101
206,-0.7627845426470905,-0.7577979842466849,-882.0973348783325,-882.0973348783325,0.4417448154541795,1.571347269070634
207,-0.5721560896024066,-0.6541691573100727,-7895.841682370521,-8699.740841610066,0.27784525001630755,2.2584527224819766
208,-0.7631412421076633,-0.7699631023529497,-1548.725206208984,-1548.8760042561516,0.09996212053777721,0.5494853694793443
209,-0.7967949158336909,-0.8016972381962095,-1753.3057434137502,-1753.3057434137502,0.323853123705805,2.7673427790485396
210,-0.7624071915451825,-0.7583581915969356,-980.1455837495452,-984.6650825023922,0.03072287480335928,0.17854694448412062
211,-0.7720502803393331,-0.761704937870076,-1369.4800242155247,-1376.1337611136248,0.04727390848314882,0.326932758154639
212,-0.7670183119226407,-0.7826944709493658,-912.2583386445733,-912.2583386445733,0.11763295230420744,0.6738326363903259
213,-0.7940962814119611,-0.7956054040464019,-1688.3666772520412,-1688.3666772520419,0.24592896516007068,1.6549325894796474
214,-0.7582976227948072,-0.7810822078345875,-722.8444444444448,-722.8444444444448,0.20159778658509908,0.9657680048953463
215,-0.7731330435742473,-0.7886791313549368,-1184.356609937235,-1184.3582739322678,0.35186104735150087,1.7928917597224894
216,-0.7826249767895759,-0.7911828099636754,-2250.458719560958,-2250.460029438606,0.47964123162360206,3.266577520880327
217,-0.7802362023367023,-0.7809765283563482,-2153.5106737081496,-2154.0804130835227,0.12901926166112931,0.9441984080644532
218,-0.6823929656973746,-0.6527604541419506,-1617.7665790514077,-1627.4961597542356,0.6508648451042054,2.1190000000000007
219,-0.7899471011006892,-0.7964790421706178,-2668.6791949322205,-2668.6791949322205,0.47258483158268094,3.372532095004934
220,-0.7296875363754151,-0.7667834646366495,-2288.166905329279,-2412.743009607023,0.34111421719273355,2.463344766703307
221,-0.7631201369126226,-0.7840454272318897,-960.37964904536,-960.37964904536,0.32600221055491757,1.8180797637858754
222,-0.787159256123914,-0.7928717916328627,-2582.212963030805,-2582.212963030805,0.3651524258070977,3.266664750956793
223,-0.7734932287480811,-0.7913898015436643,-1092.8849702686048,-1092.8849702686052,0.3083415964442251,2.233144540885608
224,-0.791427908393749,-0.7903346228403166,-1662.3008076839187,-1662.3008076839187,0.16749155245373248,1.3965459238367568
225,-0.7871565607849484,-0.7825363743321992,-1798.99403874814,-1798.99403874814,0.08447839960454992,0.8062206589221869
226,-0.7597915487620343,-0.77441774239483,-2418.5332450427827,-2422.057118279363,0.21735676479258345,1.4372059540691824
227,-0.7710116968090587,-0.77416197270623,-1234.7027972027995,-1234.7027972027995,0.10854594496697036,0.5889016539732622
228,-0.7671715508823379,-0.7720897660448119,-1137.7087991582243,-1137.7087991582243,0.09451159433262704,0.4864135672884925
229,-0.7372109903388143,-0.7651111096204428,-1874.1879908584415,-1888.1145031936394,0.09688564581162094,0.6719629776190074
230,-0.7756562681554959,-0.783668671978671,-2711.695802540254,-2713.984539704853,0.5496838594893281,3.266402530468308
231,-0.7759008842666492,-0.7893473501039575,-1187.957863047197,-1188.15733446874,0.29206601477210664,1.3497382751839675
232,-0.6301461544577035,-0.6986960581833166,-6381.081909834428,-6660.965818795319,0.4001042782768386,3.130653934833814
233,-0.5670811519517253,-0.5755154366940449,-6278.763971071673,-6278.763971071674,0.4458818470939581,1.9100000000000004
234,-0.7947328236702649,-0.7935514588098661,-1777.928385857902,-1777.9283858579033,0.18716696953813386,1.6201492077936928
235,-0.5818658183730052,-0.5551078407638673,-2948.1887395771664,-3102.4619674383107,0.5254645035673395,2.487243759295251
236,-0.765227481154033,-0.7695726337996497,-1174.2361684558236,-1174.2361684558236,0.5210695911374734,2.1151517519534275
237,-0.7864671839544898,-0.774796646310041,-1864.0362702318803,-1871.863855054371,0.08656849251496154,0.6587037789140697
238,-0.785266051699884,-0.7953926907218101,-1378.1250000000068,-1378.125000000007,0.3052072657728445,1.7830574346412813
