scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80
1,0.35507782019619416,0.06418992568922419,-0.0060313360320820575,0.054191698306027304,0.18391912400616162,0.061747178207018596,0.014157030913791724,0.05973107789288549,-0.4567625283183836,-0.5233802863062076
2,0.522294529263549,0.05524504399440414,-0.07035785943230422,0.05589738723446099,0.4516381241785318,0.05061557114991747,-0.1593023819375745,0.06477312412356784,-0.048737882569736435,-0.15752287276514254
3,0.4133077191266883,0.06122353522691234,0.23713158163385784,0.047190200805404446,0.43259915337298105,0.05148675310196942,0.1604804789224562,0.05512033899010119,-0.03736380707060638,0.15492208707870792
4,0.5067953245609547,0.05613410579019361,0.1384524320407715,0.0501495035036224,0.36263882289582805,0.05456866363936974,0.29987269843792874,0.05033672857141581,-0.18685331082155976,-0.4664919933554721
5,0.49982791836792273,0.05652921306150796,0.05018092848961275,0.052655949701919835,0.3071084377744181,0.05689618557603303,0.24581974416917807,0.05224371595215652,-0.0779976456128697,-0.44923180853228617
6,0.5576562438435897,0.053161003091670475,-0.16380441778019583,0.058286369888846175,0.4735912877228665,0.04959204864447626,-0.03476074428599829,0.06119507234323633,0.061662502237379235,-0.053979327253596665
7,-0.23010112575183284,0.08865099701948871,0.12333737557717972,0.05058750414084581,-0.8630954772119375,0.09329708417747674,-0.6008999340029797,0.07611645852273137,-0.4814840222423509,-0.5629797049463949
8,0.3275114962481509,0.06554742699589122,-0.9117234699893955,0.07470325806497712,0.2441618650395977,0.0594244150113087,-0.09436387834691162,0.06293284353527875,0.008247703427887054,-0.2677517879839837
9,0.2477573103493823,0.06932537129664029,0.49069236741773004,0.03855823089344776,0.1180059229692273,0.06419236101533417,0.10835943511606405,0.05680563113958232,-0.3928954981279775,-0.5753558517679336
10,0.07891020723407771,0.07671215817716956,0.46706017025313107,0.03944265099129281,-0.09544704401243509,0.07153955082602648,0.06905687386324155,0.05804409644400423,-0.42206797369467464,-0.4686775129602616
11,0.3428700444980791,0.06479460532775051,0.4613460850467985,0.039653535743802634,-0.05138303460322802,0.07008595533696745,-0.11730329862577449,0.06358900372075839,-0.39245540972141724,-0.6555314223025275
12,0.2368383894089503,0.06982669299315708,-1.2924134560404958,0.08180380067322714,0.16336500615326832,0.06251993647056711,-1.2840298610465877,0.09091747567387913,0.26076962147513494,-0.5876325708092178
13,-0.4479595400773144,0.09618147426693764,0.027159744561526034,0.05329025198997431,-0.6496594986315178,0.08779053004643209,-0.2259365916758873,0.06660862740232606,-0.3576095454745767,-0.413356247162447
14,0.48680590625884124,0.05726035564024815,-0.8197799555304344,0.07288471264053677,0.5129299852490612,0.047703057106272054,-0.25840610981846734,0.06748494361698715,-0.460358462828206,0.15743636389570226
