scen,swc_nse15,swc_rmse15,swc_cor15,swc_nse50,swc_rmse50,swc_cor50,swc_nse80,swc_rmse80,swc_cor80,swp_nse15,swp_nse50,swp_nse80,et_cor,et_nse,max_ET
1,-46.68238071993904,0.09525972767910784,0.6510103777735186,-43.585198435177645,0.1361242109203455,0.6326090414588155,-498.27331429722307,0.19602204589725758,0.6059026232665987,-5.701136637172721,-0.9389710485902785,0.18026952938210938,0.686278626335719,0.274403498585564,3.7971316213125457
2,-7.25073621139483,0.03962567938261584,0.6439767247390984,-22.215053363153114,0.09822563983741074,0.6580297930018748,-305.89172423379614,0.15368388452336093,0.601688091370248,-5.267080899444021,-0.7334615789478847,0.24622343037472594,0.6895130213584776,0.07314400001366639,4.373509556982468
3,-58.511143066361555,0.10642153435882551,0.525740127887713,-76.68510640831308,0.17968379263799225,0.6119755599126238,-760.8255484500027,0.24213831010752693,0.5427121337391114,-6.3165760187502125,-1.9178065724254827,-0.39770742383640223,0.6867820959400762,-0.1597482048206027,5.0999520173800565
4,-34.94711482285777,0.08271083201963236,0.5701880999351319,-4.467929977673208,0.047670696302426686,0.6785938194082408,-147.14250970412397,0.10677647748360157,0.5849985009752293,-5.232941346712832,-0.33176557867158074,0.23063290343150222,0.710079380632825,-0.23819952841932346,5.099689197452254
5,-0.22322241949816712,0.015257489729805075,0.5400086393590228,-33.87549868893903,0.12039272278262447,0.5733839888105756,-432.04891045146746,0.18255940674086724,0.4961934067979952,-5.918186995665878,-1.4044533513482866,-0.08012413359691117,0.6622686952239121,0.24978011816031076,4.156157219754558
6,-2.7957839487384586,0.026877019884294754,0.46909683623021464,-108.90294840448041,0.21371976850499022,0.6089529569958765,-991.0497865124033,0.2763137358058393,0.5546751253313562,-6.854654462865496,-0.5770409138935757,0.10365275660308193,0.6863928025697114,-0.04119044239170999,4.949604974981456
7,-82.48612209874977,0.12604845141982995,0.5345815515248268,-3.633164297326836,0.04388123822595225,0.6657581087956082,-128.26901446046148,0.09974312242175001,0.5699439969277543,-5.796274948646483,-1.3220074211206327,-0.005438103622197987,0.7017170732128468,-0.5825859885213545,5.614480135112798
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-1.3588367796923326,0.021187480485063998,0.5608557176851995,-0.21557845623141136,0.022476646771731192,0.5445577981509007,-46.784911074350156,0.06064306340377812,0.4384749352180146,-6.54733275552141,-1.8653102313748557,-0.3852792729266816,0.6624860604921282,0.22961569296804474,4.547866139726715
10,-11.616522389423336,0.04900046501407528,0.5753195450406339,0.13200054861263277,0.01899327029034137,0.6766021725344712,-68.74527513046152,0.07326442348949691,0.6113857795662547,-5.804035480129598,-1.1481056343182163,0.10302161940273957,0.7004287001928757,-0.41152836626890665,5.426303342558147
11,-50.98311806856576,0.09946299515199855,0.4612135157226531,-35.68129184574565,0.12347025198284736,0.6521462955061338,-447.7238376372911,0.18583405830204627,0.54474349357386,-6.3062866717816055,-1.1188188655354239,-0.5553121151107492,0.7019828130148058,-1.7027542590837959,6.291573248872572
12,-123.10539717345223,0.15368295571435503,0.4235659401828599,-40.96883737647295,0.1320697916117967,0.6293526915597646,-490.6965112604298,0.19452897751512677,0.5146295493336484,-6.00879542047475,-1.6568615102931763,-0.21453271282887587,0.6973896786949803,-0.987102442186955,5.217295134563496
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-77.52836092800277,0.12224852745466344,0.6673316181868699,-75.15796678212843,0.17790890792887484,0.6179703165762392,-700.5921159083229,0.23236894737310218,0.6027405542155778,-6.0574751397234605,-1.1391675078826409,0.01758854168261592,0.6446511028563913,0.1805452791518697,4.340794195954466
15,-96.49488251154128,0.1362138537924825,0.6235756353194566,-15.910256026696317,0.0838330206492078,0.6369978089046751,-272.8060968304727,0.1451634555367631,0.5941965046074604,-7.2801284631118985,-1.6284237190656627,-0.1683641204670543,0.6804780025949404,0.02427270955844596,4.554907001360071
16,-141.61831852965128,0.16474719387816988,0.6572677264702493,-40.25381143164847,0.13093991747850295,0.6102746597196489,-444.76857266194406,0.18522110211635884,0.5675430562761518,-5.891108081552241,-1.3444099467259423,-0.10429098640359324,0.6567789342893178,0.22992244496286596,3.846967759821247
17,-9.071292138350614,0.0437797187260305,0.555635205185538,-169.7975840027794,0.26642862587981175,0.6818970303806581,-1407.1723029370933,0.3292028903834006,0.579888114465151,-5.139882759081006,-0.8451486211008314,0.19360806829611865,0.6946082546492927,-0.25392505569557033,4.787598291644972
18,-10.36996049169423,0.046516801819621964,0.3294827009391115,-8.372988568632945,0.06241357610147734,0.6416797606133491,-198.48451179272013,0.12390542786934723,0.5234582207536899,-6.0562008032356776,-2.037844803668339,-0.4839165041192508,0.6853570560323451,-0.426628665730854,5.219578187008145
19,-9.360810455833567,0.044404525585606494,0.6229942141407181,-25.094777821476608,0.10413982057184117,0.6603778340134777,-358.901509117248,0.16642845230254405,0.5987768185341431,-5.135142527970016,-0.7133185641626716,0.1902699526286793,0.7012492161433566,-0.15332477109151466,5.2677506194346595
20,-9.172463290463956,0.04399906379871452,0.4750669698980857,-53.39233258223945,0.15035188078520503,0.5992257361575687,-586.7197215691211,0.21267717000151115,0.5001122463209748,-6.7917881041149855,-1.5891188058366295,-0.17437472190168535,0.7028490966753175,-0.9605317778126696,5.613402813104801
21,-28.657944678004906,0.07512783876840093,0.6335898076290422,-7.402180666475861,0.05909299899162294,0.6634681688798703,-13.978306681524092,0.03395213584761824,0.6090481227093743,-5.095369944378962,-0.7741639511255893,0.22296379072400185,0.6881725473212609,0.18160110309647315,4.488595192071994
22,-23.114176986445703,0.06774333797268223,0.6266818069202531,-25.15602014721746,0.10426195280876309,0.6272447221719221,-312.3097388791791,0.15528256203922897,0.5719325458048354,-5.931624023626211,-1.3518035206009542,-0.14805611369441674,0.6842230034913228,-0.059878964284931335,4.851912359826093
23,-3.19460455652663,0.028253735962863367,0.6005659943904251,-32.32751477790983,0.11769052174235392,0.6842918781018043,-421.0093954070734,0.18021743352957795,0.593848428986557,-4.922108314231534,-0.7829409942659427,0.1375653905152423,0.6915342219838269,-0.5089310793387278,5.6280138301353615
24,-110.21441126057564,0.14548254966445745,0.5864600427776114,-4.342656657291614,0.047121451098314754,0.6975243667991521,-144.7236061180345,0.1059011547195402,0.6296039966006137,-5.45439955430421,-0.9770902470026623,0.16921799880471222,0.6955682455820935,-0.1147636022072347,5.032221433212971
25,-54.453512541494135,0.10272943519378089,0.5792019736562303,-100.71721021213123,0.20560669090748634,0.6276283680579888,-933.9348621260388,0.2682417771586978,0.5800954761038616,-3.6035875362549286,-10.317228369621075,-29.083445261446364,0.6741077825688229,0.14452491894320252,4.312506942240737
26,-40.98423100271313,0.08938681678330195,0.6183071546588492,-59.82505333567376,0.1589941965917975,0.6967143378625014,-638.3590852046635,0.22182381034191015,0.5864614448397316,-5.633891484218817,-1.2049274221141668,0.08938557989127449,0.7142775373194379,-0.17483388013817414,5.124274808387281
27,-3.690563479800952,0.029877405337274513,0.4680760081143843,-48.563030891814776,0.14352215661962522,0.5945816443441645,-538.766121615343,0.20381613040364596,0.5261404455314922,-5.902473250918388,-2.2138573183772965,-0.7591029261490456,0.694946562738261,-1.1481334157424161,5.478856072551832
28,-144.43809873771178,0.1663678730655744,0.5445211262583843,-57.0546590818802,0.1553311518892122,0.5793562002407551,-604.8048849637818,0.21592460118508788,0.5347121302921025,-6.144283335117978,-1.5692918294065747,-0.21725225506910206,0.6855634297889301,0.11175404376597986,4.781477207878692
29,-77.77955430506209,0.12244389319507953,0.6467886930152335,-78.53122357826719,0.18180626940861647,0.5837003268801584,-774.0352203695704,0.24422856631898845,0.4886315486846238,-7.003862860962549,-1.735935468896765,-0.2718979073287715,0.602260921693124,0.07985536279804095,3.8332698494438286
30,-72.93961778293068,0.11862301844193293,0.5301005539346186,-88.2808761240606,0.19262792438219414,0.6459720524729397,-846.2948089027635,0.2553600845402881,0.54265417482098,-6.202750679327912,-1.6602426067496392,-0.21682924010874216,0.7001783505774488,-0.5593229903089736,5.23645483532629
31,-1.8620569548738866,0.023338315475178794,0.5823776969506227,-8.502987189181717,0.06284490806147651,0.6425425536142176,-197.72020342779513,0.12366783338395938,0.5935096324270345,-6.056816842765675,-1.388210484955207,-0.055812975853734015,0.6788045074251263,0.0473862454334949,4.825258637572844
32,-8.173914559850905,0.04178377898760324,0.5779035507213185,-10.838535147787194,0.07014375436061536,0.6662158783110084,-211.79675356013564,0.12797296719310683,0.5938645772631329,-5.544141359117753,-1.005788910618584,0.07159915580171627,0.698380770702685,-0.48244616929421236,5.439229290489462
33,-2.224198716132243,0.024770870592320807,0.5977022294831018,-44.577936539083254,0.13763134467513413,0.6607032489705436,-519.7915622780042,0.2002016766455329,0.582940257307932,-4.77069444574233,-0.6594224056708398,0.07809172874903136,0.7014941269534907,-0.28225465259239346,4.80431002652914
34,-4.697598753802426,0.03292883006131369,0.6490044920082264,-112.91588742883799,0.21758661314320737,0.6136657767646946,-1018.4698010776153,0.2801063300282476,0.5325594052551121,-3.8434810937801425,-0.31367107180542586,-0.07585961980242484,0.6491256470049975,0.201867677121785,4.481734970111812
35,-5.666101747478064,0.03561773834945342,0.6118970694919887,-4.1233092254482155,0.046144007354461565,0.6204543461742309,-142.43473457788673,0.1050661715886685,0.5523682606088501,-5.893428854261349,-0.975417408366092,0.13899216561008965,0.6529768152606147,0.18568423916477816,4.762578437901956
36,-4.101380282176232,0.031158333378246972,0.5233946748340187,-13.4229059155455,0.07742236056327967,0.5951589247467348,-250.4985758268116,0.13912446448898466,0.4765256704900301,-6.457739838686185,-1.656938480048162,-0.2412464356030397,0.6695730369248691,0.19545690870503418,4.27594130948651
37,-13.820410679668514,0.05310806636357453,0.5948276500851009,-70.65047466133,0.17256374576047137,0.5284047240871262,-714.2289861140912,0.234616360797946,0.53328228143017,-1.4097808142644253,-15.074505827217237,-40.83688974919874,0.6106978635368244,0.08980541663356734,3.7006134376223523
38,-6.358925324844282,0.03742291111489669,0.450492179153983,-2.320389901750049,0.037147925466592215,0.5700077379300027,-97.870232141466,0.08723053127855951,0.5032073130485262,-7.0189330028584695,-1.9709417387867858,-0.4424547661746976,0.6606640601271535,0.23828276528772663,4.04984678744204
39,-7.15233133471685,0.03938866679548286,0.6621867602020177,-76.8334196060388,0.1798552332892558,0.6438156048170994,-763.2979363427963,0.24253090320145998,0.5837923109492043,-1.9002867209729697,-1.6410388545407928,-7.4628462627128584,0.6782939079362331,0.15930720211967409,4.790702594380607
40,-9.41653113045248,0.04452376975112545,0.6439292440928225,-86.76288885062691,0.19098333747410626,0.573971045528869,-833.6044379494299,0.25344054013769607,0.584111949523163,-14.455451684044311,-182.42008109091705,-392.4539557795985,0.6506489071615257,0.17992613137188784,4.503119533836653
41,-12.065349996643047,0.049864434044851386,0.559688749977844,-4.051042029467971,0.045817407787185,0.5831220333428028,-23.909334932323027,0.04378413828124064,0.558367257049159,-7.074589328601892,-2.195076241491321,-0.6509009832701713,0.6972557493857453,0.06900354130634556,4.9531392891602275
42,-31.6994514652485,0.07888612144410519,0.5252573921564214,-33.70025074900723,0.12008985760339577,0.6654847108961681,-432.14944984403814,0.18258059758816322,0.575193161329852,-5.992055046879603,-1.2111672142682743,0.06401477490835816,0.696298178906189,-0.4287368630200463,4.995275657111227
43,-7.489181106938368,0.040194188930809685,0.5855480900172227,-24.2205231340375,0.10238045814180914,0.5268616791785433,-348.8931728772083,0.16409807064243748,0.4258531795408232,-6.265799707714307,-1.8962084595571764,-0.4041459468888349,0.5975308342839414,0.05014611402797986,4.135739615152803
44,-132.418219267071,0.15934481636828057,0.564512346639213,-1.5042452792523955,0.03226104680143572,0.5988594712067916,-31.201666722279235,0.04978229523426046,0.5232748713912988,-6.703696989770763,-2.12890971269302,-0.5598902779720636,0.6936400644363314,-0.028937929194433165,5.026664897718788
45,-3.7159107081766676,0.02995802348399891,0.3541888696306322,-55.95466089609437,0.15385253574806282,0.5463362727415054,-592.3876518852356,0.2137002316505478,0.48017417620026515,-9.192391655064586,-2.495358701591495,-0.5350700179008447,0.6921739771040455,-0.6432949000311832,5.1054544362364584
46,-34.4096783427511,0.08209020892594325,0.5304245095992257,-2.225929999190265,0.036615712795083334,0.6808624309171174,-101.95514543787802,0.08901429752214399,0.5998242788503734,-4.88285290148212,-0.953445363004028,0.006095531237189311,0.7017605310578952,-1.0605192765193676,6.2732975044498325
47,-30.92653708590034,0.07794823356102397,0.5397799989168335,-9.262702462035275,0.06530867793692335,0.6301801921230713,-203.59250093312892,0.12548175848702442,0.5482253704732166,-5.304613632176829,-1.3671609510340637,-0.5822976267284572,0.6967704734265391,-0.5252268513993934,5.2891311075309835
48,-7.4926581915849155,0.04020241965927728,0.5537522980689905,-14.707848226703126,0.08079758339589584,0.5897241738868054,-260.0280535342565,0.14173572615594177,0.5116316676318087,-6.256770087392332,-1.6961535701083763,-0.25983430159732723,0.6840798338316896,-0.07186391910436818,5.12181412542979
49,-123.86845576105925,0.1541546894075473,0.5846335081315885,-21.03226897513316,0.09569067889602088,0.5916148155138248,-322.01988357143335,0.15767047237779014,0.49401363743063664,-6.833799738095175,-2.0534142065496517,-0.5073944241744461,0.6590060239771244,0.1835883073023189,4.576961124466938
50,-95.742261114083,0.13568707703184404,0.6335293657355827,-62.65892302109148,0.16265584224279317,0.648442698175855,-658.1327292832484,0.2252278956673445,0.6059991715302001,-4.505958378879157,-0.19804786407073904,0.1656824470106284,0.6976456123713198,0.08427444054474909,4.6116488882742575
51,-109.4576321765371,0.14498672324584502,0.647457898611776,-109.15415140032201,0.2139638766206184,0.6894265396210483,-947.4861811011698,0.27017878514785637,0.6432577782485717,-5.118289796643713,-0.6068007845844112,0.29057441579709287,0.7078980198059694,0.08714840016452619,4.6760636916746625
52,-27.483366684857927,0.07362512252900484,0.4472419593903947,-72.00917469733622,0.17419221551759914,0.6924713095489051,-729.4267974001735,0.2370959249056511,0.5529625459045333,-7.470484681718563,-0.5836195715143817,0.06404235995163554,0.6963396834566644,-1.2898191311366705,6.091282996018944
