scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80
1,0.7547002383690903,0.044753995407018486,0.7400904235097572,0.04089966238473944,0.8521708628199486,0.03267774574782922,0.9241534196454585,0.025554556647889016,0.8263118394437682,0.8390976216977091
2,0.7580108500916772,0.04445096532604109,0.7659441053982513,0.038812210114328956,0.8623593223335655,0.031531560853122066,0.9348064639527828,0.023692048718037297,0.8554802176219986,0.7935159603612509
3,0.7859990935875395,0.04180142204247547,0.7963226173796594,0.03620595313678395,0.865768653463097,0.031138597065158716,0.9346448443251849,0.02372139771568264,0.7856525235620168,0.6855783795020465
4,0.7517617733321273,0.045021253220423364,0.7637626918596869,0.03899265659060902,0.874994031588802,0.03004951333304733,0.9223226544521699,0.025861132316330374,0.8330664693808583,0.7829081683163714
5,0.7718058591110987,0.04316537264545698,0.7326624986525304,0.04147997868675102,0.8841387813880893,0.02892951243777812,0.9139107233017645,0.02722543815050332,0.8681462922631575,0.7531879804603414
6,0.7832036866287191,0.042073553741982246,0.7594795833904269,0.039344547598971505,0.8740158326257123,0.030166856219357052,0.9345700281166079,0.023734971529374236,0.8346990383092298,0.7811949669775409
7,0.782978145522085,0.042095433378647025,0.7882750217695381,0.036914299431857193,0.8749432093357329,0.03005562115653655,0.9379237677338047,0.02311867943070117,0.837292742490996,0.6910120125220331
8,0.7699750165127583,0.043338188475570597,0.7568398688809279,0.039559861887011945,0.8442034669049717,0.03354678944955967,0.9387944238067668,0.022955980314622645,0.5988196819499935,0.8094232117278839
9,0.7817381814502594,0.04221551916474168,0.7781787468576272,0.03778419374304736,0.8289220353736194,0.035153543251817514,0.9304853409265499,0.024464624080673795,0.8094879326160169,0.5954894893616838
10,0.7573546000699418,0.04451119777154904,0.7421546480809884,0.040736924274003876,0.8541853301707228,0.03245433223589753,0.9347966947937733,0.023693823761509424,0.7576479605219935,0.8340137019598199
11,0.7683846674255452,0.04348774642274712,0.7573027512583795,0.039522190650229376,0.8366347394421069,0.0343519917835791,0.9367053604261871,0.023344459005069366,0.8226873371422087,0.7682165681733524
12,0.7886442076483052,0.04154227985695565,0.7970409776094017,0.03614204842125759,0.8672987487977052,0.03096061487826054,0.9373559729651957,0.02322416896130423,0.8500640055621564,0.5567725547544548
13,0.7724871886329684,0.04310088407445817,0.7520711241021449,0.03994589332719885,0.8518400891398041,0.03271428420980539,0.9346827515776115,0.023714517283451315,0.8326033684023004,0.8270970065480139
14,0.7682385414014423,0.04350146246096073,0.7493300103842706,0.04016610819411592,0.8701851537588189,0.030622049202755665,0.9114468891056904,0.02761227942424464,0.834626766818003,0.8001193516864142
15,0.7458855951360877,0.04555099752585981,0.7814355327114084,0.03750579379993932,0.8515486414226926,0.03274644479606763,0.92908039075381,0.024710612781118108,0.8090101880010813,0.718286288984938
16,0.7608698053443148,0.04418760453535343,0.716216091029924,0.042736845771526456,0.8790146306837204,0.02956231876482482,0.9055019198589663,0.028524092814334004,0.8552675296871268,0.7791279129393698
17,0.775459440502647,0.04281842121464962,0.7544746676806859,0.03975179426163756,0.8748950815739743,0.03006140401175893,0.9312401761850446,0.024331435152291636,0.7970687744231096,0.8054162246225384
18,0.7700041785213789,0.04333544123336763,0.7742012674571277,0.03812144305750082,0.8701827679066721,0.03062233060102503,0.9337477088246816,0.023883655553163918,0.8081981677063641,0.7942996728975896
19,0.7673462183508524,0.043585126212121926,0.7557840610006383,0.03964565385642084,0.8816019061739813,0.02924451501746798,0.9240656600829058,0.025569336538763993,0.8415375002034513,0.7878240470504279
20,0.7568831082740991,0.044554422327860325,0.7606157930372988,0.039251506486618126,0.8499923304384973,0.032917648268508966,0.9233924592063995,0.02568242974905668,0.8224491127050905,0.6536830173242282
21,0.7673191084353577,0.04358766551034649,0.7258210503995572,0.04200738396142835,0.8589318659354657,0.03192173803683196,0.91712940256321,0.026711641856987354,0.7393312448253924,0.811116287056743
22,0.7724461304813272,0.04310477300447277,0.776258444822716,0.037947389802725134,0.8576455998296386,0.03206693977857591,0.9324992460465215,0.024107637925367468,0.8418611160636397,0.7593676934552486
23,0.7589841254858641,0.044361484828110344,0.7611778873276194,0.03920539648073171,0.8795661622388149,0.029494859468102205,0.9229464090944346,0.025757089656450023,0.821428138355683,0.8087189213278378
24,0.7647227581699698,0.04383017553990966,0.761341334722474,0.03919197829968818,0.8483205296299153,0.03310056981718305,0.9363096489908918,0.023417318856742544,0.8145753398952559,0.8051460669669316
25,0.768154645141444,0.043509335382978305,0.7170445779596968,0.04267441658367105,0.8683853476444421,0.0308335967875538,0.9098802419373331,0.02785546141916987,0.7875848289772518,0.8221931121286703
26,0.7518931503024864,0.04500933817672919,0.7580564101346093,0.03946077790230686,0.8747124980136276,0.030083332474220775,0.9071362601107831,0.028276355508700498,0.8372877912890824,0.7843026222934043
27,0.7655737745145148,0.04375083512845445,0.7657385291374965,0.03882925116729407,0.8686633617151931,0.030801014148707482,0.9316276222501575,0.02426278724314647,0.8114038387213411,0.8041453023162227
28,0.7707963727885585,0.04326074487491949,0.7366507544359225,0.04116940794933259,0.878084694728986,0.02967571445409041,0.9078572219326206,0.02816637773404553,0.8486710595456008,0.7832303106652432
29,0.7709030230976627,0.04325067891588472,0.7552039378456002,0.03969271409258603,0.8758761305312908,0.029943304122730937,0.9354935594133056,0.02356686898981381,0.8464331358416326,0.7835781644614255
30,0.7654486820689522,0.04376250653818059,0.7339150289869216,0.04138269355253979,0.8690113997470676,0.03076017620821859,0.911544311713728,0.027597086278968442,0.819389335211376,0.8257521876831387
