DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,ksat1,ths2,ksat2,ths3,ksat3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MXRTLN,MAXROOTDEPTH,BETAROOT
0.17665,0.876625,0.6325400000000001,307.90250000000003,1.225835,-0.2418625,1.2936699999999999,0.141425,1.35447,0.24554500000000004,0.158425,0.0124185,2.6157000000000004,197.6825,-1.1826125,0.415025,16.1754,1174.325,-1.07715,0.9679829999999999
0.19415000000000002,0.851575,0.57786,308.4275,1.203185,0.4333625,1.3223099999999999,0.157425,1.3624100000000001,0.22517500000000001,0.109145,0.0189555,1.6275,157.1275,-1.1142625,0.6542250000000001,14.425799999999999,3343.775,-1.90815,0.968537
0.49275,0.817375,0.67898,285.2925,1.331945,0.3475625,1.28399,0.076625,1.33675,0.125845,0.198115,0.0166245,1.75998,198.7225,-1.1651375,0.34057499999999996,15.2214,3009.875,-1.59405,0.968749
0.67105,0.43672500000000003,0.5543800000000001,437.1575,1.2024650000000001,0.4842875000000001,1.21821,0.308775,1.43231,0.269065,0.140525,0.0123605,2.11722,197.2175,-1.0303125,0.790775,15.1182,2015.8250000000003,-1.44115,0.960387
0.58265,0.569375,0.70238,297.26250000000005,1.388105,-0.03493750000000001,1.21645,0.140575,1.43617,0.20783500000000002,0.12417500000000001,0.019928500000000002,1.7133,154.3875,-1.0543624999999999,0.410375,21.7746,4010.225,-1.86775,0.962607
0.64265,0.625575,0.7869,299.3275,1.190015,0.2954375,1.23523,0.22437500000000002,1.46261,0.12398500000000001,0.14314500000000002,0.018176499999999998,2.12442,168.0775,-1.2359125,0.737025,12.1974,2511.725,-1.16045,0.968131
0.16055,0.830975,0.5613,275.0725,1.366715,-0.0053874999999999895,1.3599899999999998,0.06967499999999999,1.41591,0.11660500000000001,0.16423500000000002,0.0145965,2.28174,181.1325,-1.1116125000000001,0.303425,18.1938,3402.275,-1.45575,0.9613229999999999
0.9307500000000001,0.708025,0.6735800000000001,403.52250000000004,1.356725,0.20228749999999995,1.3828699999999998,0.202975,1.46925,0.10469500000000001,0.10970500000000001,0.0162945,1.83486,160.5725,-1.0918125,0.729375,19.689,2839.3250000000003,-1.53075,0.960989
0.5337500000000001,0.788775,0.45502000000000004,176.6525,1.1776550000000001,0.13613750000000002,1.36199,0.130875,1.32349,0.268675,0.10491500000000001,0.0114515,2.17614,163.2425,-1.1647125,0.561825,23.6094,3405.425,-1.43865,0.9684309999999999
0.45245,0.492375,0.7586600000000001,309.51250000000005,1.193195,-0.05076249999999999,1.21201,0.170625,1.3497700000000001,0.295435,0.172925,0.0101575,1.6713,168.9675,-1.1759375,0.475325,20.446199999999997,740.5250000000001,-1.40725,0.9601069999999999
0.95615,0.547575,0.51658,321.90250000000003,1.157195,0.3921875,1.36063,0.21832500000000002,1.39485,0.261235,0.19809500000000002,0.0139635,2.4558600000000004,183.6575,-1.2234875,0.368275,20.3034,3527.3750000000005,-1.60385,0.973255
0.39365,0.595175,0.6391,253.16250000000002,1.113455,-0.04948749999999996,1.23675,0.083475,1.31299,0.19049500000000003,0.152945,0.0116065,1.89942,152.0975,-1.2169625,0.325175,22.9398,3949.925,-1.04775,0.965455
0.23065,0.630375,0.45930000000000004,380.2825,1.272845,0.06608749999999997,1.37121,0.239225,1.47915,0.30182500000000007,0.181375,0.012153500000000001,1.61514,187.6775,-1.2481875,0.749125,18.2058,909.7249999999999,-1.4137499999999998,0.971899
0.90195,0.520325,0.47302,373.49250000000006,1.356185,0.19306250000000003,1.2852299999999999,0.37092500000000006,1.30593,0.144175,0.13589500000000002,0.0175365,2.03622,160.9475,-1.0982875,0.35662499999999997,18.1746,4512.425,-1.5084499999999998,0.9705969999999999
0.17865,0.666375,0.5149,391.02750000000003,1.225025,-0.2056375,1.34965,0.349425,1.43281,0.24515500000000004,0.16551500000000002,0.0177275,1.94226,189.8525,-1.1544125,0.469025,20.337,1568.9750000000001,-1.00775,0.970587
0.55725,0.518875,0.65682,170.0375,1.160735,0.31171250000000006,1.31425,0.138325,1.44293,0.3702550000000001,0.14136500000000002,0.0175395,2.46294,175.8625,-1.0345374999999999,0.531725,16.893,4021.925,-1.90275,0.963553
0.73485,0.713075,0.75202,261.0725,1.1854850000000001,0.22073750000000003,1.2025299999999999,0.24542500000000003,1.43729,0.356125,0.157365,0.0133765,1.6251,182.2725,-1.1867375,0.38587499999999997,23.340600000000002,1720.625,-1.3244500000000001,0.966853
0.6344500000000001,0.608075,0.68722,437.1925,1.217795,0.009762500000000007,1.2888899999999999,0.329975,1.39395,0.23867500000000003,0.15860500000000002,0.0155575,1.64538,151.6475,-1.1519625,0.790125,23.3994,3832.4750000000004,-1.24025,0.977133
0.25015,0.755075,0.65306,269.6125,1.166735,0.11536250000000003,1.37553,0.286675,1.31223,0.359815,0.12890500000000002,0.0179115,2.67654,197.3125,-1.0357875,0.369175,20.261400000000002,2267.375,-1.33655,0.9647249999999999
0.31885,0.8617250000000001,0.7277,158.8375,1.318025,0.3574625,1.3696899999999999,0.179175,1.32677,0.145465,0.13578500000000002,0.019623500000000002,2.16438,178.4275,-1.1629375,0.751525,18.7158,4411.625,-1.06135,0.9642109999999999
0.6576500000000001,0.581025,0.60962,219.2825,1.300085,0.42871250000000005,1.3591499999999999,0.199725,1.3546500000000001,0.30086500000000005,0.17714500000000002,0.0183625,1.94082,177.3675,-1.0661375,0.640525,21.486600000000003,658.175,-1.78445,0.960509
0.33395,0.736175,0.68882,485.8775,1.340975,-0.030437500000000006,1.36239,0.15877500000000003,1.43741,0.3829150000000001,0.171935,0.0174555,2.6131800000000003,169.2475,-1.0898375,0.31632499999999997,17.4234,1548.7250000000001,-1.28725,0.971135
0.43545,0.8366250000000001,0.43702,466.4525,1.110425,0.12398750000000003,1.3514499999999998,-0.08887500000000001,1.43527,0.14852500000000002,0.184455,0.0150175,1.8568200000000001,180.4675,-1.2416875,0.689925,14.206199999999999,2151.275,-1.92825,0.979243
0.8542500000000001,0.8201750000000001,0.6696200000000001,321.7275,1.227155,0.2727125,1.24071,0.236725,1.45641,0.10247500000000001,0.14255500000000002,0.0157465,1.59786,180.8725,-1.2486125,0.5715250000000001,22.032600000000002,2416.325,-1.33825,0.962811
0.9759500000000001,0.441025,0.58446,152.0475,1.335485,0.15998749999999995,1.25055,0.11787500000000001,1.37063,0.15704500000000002,0.150015,0.0184345,1.83546,151.5675,-1.0045625,0.329325,12.0858,2594.525,-1.2706499999999998,0.962465
0.42285,0.579925,0.4833,194.9225,1.225205,0.37216249999999995,1.30469,0.044125,1.44049,0.283405,0.182065,0.0108195,1.8220200000000002,160.6425,-1.0940875,0.33252499999999996,19.7682,4632.575,-1.85305,0.9690869999999999
0.25645,0.815275,0.6789000000000001,201.3975,1.204715,-0.1519375,1.3531499999999999,0.344125,1.48975,0.33971500000000004,0.166615,0.0131985,2.4333,161.3425,-1.1043375,0.665475,21.102600000000002,1048.775,-1.0342500000000001,0.961841
0.11475,0.794975,0.73062,178.9275,1.247465,-0.08353749999999999,1.32857,-0.08457500000000001,1.35139,0.12515500000000002,0.19467500000000001,0.0146935,1.7463,163.0975,-1.0906375,0.707175,20.5278,4241.075000000001,-1.09055,0.9650489999999999
0.94135,0.724675,0.55442,172.6625,1.104875,0.19343750000000004,1.26223,0.021425,1.49911,0.3776050000000001,0.125055,0.0105995,1.81194,175.6025,-1.0622125,0.324025,15.285,3134.0750000000003,-1.46705,0.965201
0.47995000000000004,0.464175,0.7828600000000001,400.7925,1.3142449999999999,0.007362499999999994,1.30517,-0.09592500000000001,1.48477,0.19160500000000003,0.125475,0.0113775,2.6121000000000003,160.5825,-1.1318125,0.471875,13.019400000000001,2455.475,-1.6776499999999999,0.960117
0.9308500000000001,0.897575,0.4495,370.37750000000005,1.164275,0.4765625,1.2378099999999999,0.279525,1.34949,0.31655500000000003,0.11443500000000001,0.014347500000000001,1.7739,196.1625,-1.0393625,0.553375,12.291,4706.825000000001,-1.25705,0.9667629999999999
0.9369500000000001,0.489775,0.6230600000000001,150.6825,1.203725,0.33901249999999994,1.22067,0.399525,1.49755,0.126145,0.139415,0.0137105,2.45082,171.8675,-1.2432875,0.759825,13.239,1391.675,-1.82755,0.966169
0.13485,0.677125,0.51326,366.35249999999996,1.243685,0.0531875,1.3117699999999999,0.04907500000000001,1.48579,0.30935500000000005,0.19776500000000002,0.0180875,2.52342,156.3125,-1.1504625,0.384675,22.3926,4494.875,-1.52865,0.963681
0.6102500000000001,0.818925,0.53934,415.2475,1.356935,0.14198750000000004,1.26687,0.11502499999999999,1.39831,0.20210500000000003,0.13772500000000001,0.0119225,2.6001000000000003,156.7875,-1.1678375,0.522625,18.287399999999998,1171.1750000000002,-1.83255,0.9774769999999999
0.24315,0.6751750000000001,0.43494,218.0925,1.349585,0.2994125000000001,1.32477,0.186175,1.49867,0.27488500000000005,0.184255,0.0148575,2.5552200000000003,150.6675,-1.0276625,0.749575,22.431,2227.775,-1.68395,0.966797
0.53225,0.851375,0.5717000000000001,402.4375,1.299725,0.3852875,1.28091,-0.010325,1.34563,0.13151500000000002,0.17872500000000002,0.017917500000000003,1.6210200000000001,156.7975,-1.0775375,0.561875,12.9582,2987.8250000000003,-1.08415,0.9776469999999999
0.88265,0.701725,0.54894,320.1175,1.231685,0.14873750000000008,1.3121099999999999,0.35462499999999997,1.38443,0.26888500000000004,0.13037500000000002,0.0122655,2.42406,158.8325,-1.0957125,0.797675,14.2866,3486.425,-1.87175,0.961971
0.87985,0.534825,0.69554,214.1725,1.366985,-0.2002375,1.21387,0.065725,1.30817,0.23741500000000004,0.120105,0.0129465,2.53146,165.4475,-1.0150125,0.371475,20.3442,2572.025,-1.74035,0.966409
0.10955,0.6219750000000001,0.54942,264.4675,1.245725,0.25516249999999996,1.3775899999999999,0.30032500000000006,1.48991,0.3490150000000001,0.174965,0.0183165,2.1093,186.9475,-1.1713625,0.595225,20.796599999999998,1192.325,-1.98555,0.969051
0.024450000000000003,0.624225,0.5462600000000001,339.7175,1.160255,0.030462500000000003,1.37739,0.35692500000000005,1.44883,0.10931500000000001,0.10945500000000001,0.016910500000000002,2.0152200000000002,156.4875,-1.1436875,0.797825,14.8566,3518.8250000000003,-1.8750499999999999,0.9725469999999999
0.08395,0.452075,0.4345,299.9225,1.261655,0.4647875,1.22975,0.17592500000000003,1.37797,0.168325,0.17741500000000002,0.0127755,2.4597,193.6575,-1.1808625,0.697975,20.2326,711.2750000000001,-1.10175,0.973413
0.19375,0.8926750000000001,0.7691800000000001,320.3625,1.266275,-0.09238750000000001,1.26261,0.350225,1.3293300000000001,0.325345,0.155785,0.0193405,2.01558,165.5875,-1.2045875,0.549675,23.0382,3441.8750000000005,-1.89475,0.975405
0.36135,0.5543250000000001,0.5593,299.01250000000005,1.262975,-0.1498375,1.32403,0.19862500000000002,1.3453300000000001,0.31391500000000006,0.114445,0.0148755,1.60794,192.9725,-1.2097375,0.430525,18.3282,2729.525,-1.31615,0.9663689999999999
0.74015,0.476775,0.77786,478.5275,1.152395,-0.0118375,1.3709699999999998,0.09482499999999999,1.35009,0.311365,0.140405,0.0107385,1.60962,162.1475,-1.1894375,0.371625,19.3242,2951.8250000000003,-1.98735,0.968523
0.08265,0.871275,0.4091,428.82750000000004,1.241045,0.19403750000000008,1.32501,-0.06822500000000001,1.35835,0.357835,0.14036500000000002,0.015574500000000002,1.5267,181.5125,-1.1065625,0.649425,23.5698,4158.725,-1.62435,0.970003
0.67215,0.711875,0.50826,201.1525,1.105715,0.040212499999999984,1.36299,0.10977500000000001,1.32265,0.3399850000000001,0.16215500000000002,0.014013500000000002,2.47914,184.2225,-1.1244625,0.358975,14.1858,2756.0750000000003,-1.5625499999999999,0.971707
0.99085,0.7943250000000001,0.52702,150.9275,1.130435,0.22606250000000006,1.23549,0.096725,1.44051,0.306535,0.13415500000000002,0.0116015,2.23098,156.6175,-1.1786125,0.7983750000000001,17.6034,1909.6250000000002,-1.95675,0.9718709999999999
0.42575,0.814225,0.5223,477.12750000000005,1.3770349999999998,0.46358750000000004,1.34147,0.35987500000000006,1.36939,0.229165,0.126305,0.0192325,2.63574,193.14249999999998,-1.0839625,0.580425,20.7558,1608.575,-1.95975,0.9728089999999999
0.73165,0.790625,0.41834000000000005,416.78749999999997,1.219535,0.4914875000000001,1.25485,0.060725,1.44005,0.11639500000000001,0.187285,0.0115095,2.44146,185.1975,-1.2177625,0.612325,15.610199999999999,4849.475,-1.91525,0.9746049999999999
0.11695,0.6387750000000001,0.4893,425.0475,1.163195,0.3470375,1.31809,0.32857500000000006,1.40479,0.31967500000000004,0.165495,0.0131575,1.6077,170.2125,-1.0887375,0.363275,20.6682,2467.175,-1.89275,0.9727509999999999
0.59075,0.762975,0.5873400000000001,472.0875,1.146155,0.23416250000000005,1.3828099999999999,0.223625,1.38825,0.197365,0.11027500000000001,0.0116755,2.03514,164.1825,-1.0339875,0.477275,13.938600000000001,1988.825,-1.04945,0.963167
0.79735,0.6860250000000001,0.6488200000000001,245.8825,1.252415,0.11506250000000001,1.31897,0.22942500000000002,1.32619,0.340855,0.16607500000000003,0.0114025,2.53566,167.5425,-1.1741875,0.701925,21.7422,1744.025,-1.37325,0.960469
0.60675,0.40182500000000004,0.7700600000000001,390.50250000000005,1.142225,0.060012500000000024,1.26233,-0.099025,1.37257,0.19727500000000003,0.198745,0.0155735,2.1174600000000003,151.7325,-1.1930625,0.408725,13.2918,3836.0750000000003,-1.5989499999999999,0.975491
0.89525,0.700875,0.4651,181.7625,1.306325,-0.033812499999999995,1.25311,0.33887500000000004,1.36191,0.3768250000000001,0.19479500000000002,0.0104855,1.73214,151.8225,-1.1420625,0.710725,12.4806,4425.125,-1.7561499999999999,0.971637
0.06305,0.510875,0.7849,491.65250000000003,1.278305,-0.003737499999999977,1.23753,0.18047500000000002,1.40245,0.23753500000000002,0.183125,0.0141235,1.7643,168.7825,-1.1919375,0.442575,17.5086,681.575,-1.89855,0.974565
0.62255,0.497525,0.6773800000000001,334.64250000000004,1.341815,-0.008312499999999973,1.31679,0.374425,1.36513,0.28193500000000005,0.169245,0.0159455,1.5159,169.2775,-1.0303875,0.384525,16.3674,3145.775,-1.4191500000000001,0.9729249999999999
0.86665,0.8282750000000001,0.47874000000000005,459.8725,1.1596250000000001,-0.1750375,1.21655,0.06107499999999999,1.37283,0.16448500000000002,0.18529500000000002,0.0191885,2.18982,198.4925,-1.0550625,0.323975,15.322199999999999,2438.375,-1.3592499999999998,0.966711
0.14905,0.481725,0.6557,420.6375,1.373165,-0.1495375,1.3473899999999999,0.24802500000000002,1.35369,0.138655,0.140435,0.0124685,2.5654200000000005,150.1275,-1.0993375,0.796875,23.9142,2004.125,-1.2344499999999998,0.979893
0.99765,0.652825,0.72682,202.6925,1.205945,0.2631125000000001,1.36787,-0.090725,1.34687,0.26726500000000003,0.10122500000000001,0.019125500000000004,2.05026,185.9575,-1.1070625,0.7488250000000001,23.0118,1659.425,-1.96455,0.977313
0.9982500000000001,0.5170250000000001,0.7061000000000001,442.5475,1.253525,0.37726250000000006,1.24875,-0.090175,1.43217,0.32777500000000004,0.18602500000000002,0.011532500000000001,1.8603,163.4775,-1.1491875,0.643125,23.9526,1304.825,-1.96155,0.9712069999999999
0.32025000000000003,0.508475,0.47554,189.7425,1.1139350000000001,0.11033750000000003,1.29437,0.275475,1.37677,0.21065500000000004,0.19110500000000002,0.0121245,1.62702,187.3075,-1.2194125,0.7438750000000001,21.9054,3758.675,-1.90415,0.976923
0.22615000000000002,0.6528750000000001,0.7642200000000001,401.0375,1.315355,0.2800625,1.33843,0.37202500000000005,1.31221,0.37085500000000005,0.16207500000000002,0.017979500000000002,2.13042,182.0525,-1.0143375,0.523875,19.044600000000003,1873.625,-1.51465,0.961567
0.06185,0.8038750000000001,0.64146,355.0825,1.276955,0.46253750000000005,1.31215,0.271475,1.35457,0.25877500000000003,0.19470500000000002,0.0105085,1.68426,163.5175,-1.0680625,0.575025,22.6914,3296.0750000000003,-1.29425,0.962159
0.99075,0.438375,0.6614200000000001,481.5725,1.183205,0.00803750000000003,1.37275,0.092025,1.49695,0.27761500000000006,0.12119500000000001,0.014304500000000001,2.42298,181.0525,-1.0914375,0.384275,12.597,3246.5750000000003,-1.0728499999999999,0.965681
0.28085,0.544975,0.45522,228.2075,1.3411549999999999,-0.2492125,1.33785,0.054425,1.44477,0.310705,0.194965,0.0102325,1.99266,187.9975,-1.1356875,0.422125,17.1246,2785.775,-1.88745,0.966641
0.51035,0.650925,0.7424200000000001,449.7575,1.249055,0.3483125,1.28503,0.236025,1.35047,0.24704500000000004,0.155375,0.0180115,2.24094,185.2725,-1.2322375,0.582375,16.1082,1294.025,-1.62575,0.970899
0.34555,0.7335750000000001,0.70974,358.4075,1.254905,0.2871125000000001,1.2530299999999999,-0.08157500000000001,1.31579,0.11447500000000001,0.18089500000000003,0.013048500000000001,2.35794,164.8825,-1.2144625,0.730525,15.8946,4424.674999999999,-1.59125,0.9778709999999999
0.41755000000000003,0.41642500000000005,0.5409,452.1725,1.3926949999999998,0.28471250000000003,1.39787,-0.05712500000000001,1.40931,0.34589500000000006,0.187085,0.016334500000000002,2.18382,172.2975,-1.1298124999999999,0.713425,13.0938,1489.775,-1.63975,0.979559
0.50075,0.596875,0.7637,242.2425,1.317515,0.3876125,1.23355,0.398475,1.34257,0.16781500000000002,0.19366500000000003,0.0104325,2.50842,193.9725,-1.1935875,0.7672749999999999,17.4354,1496.075,-1.71235,0.974021
0.69365,0.8859750000000001,0.5479,240.98250000000002,1.229705,0.2832125000000001,1.25095,0.055224999999999996,1.38221,0.129745,0.19016500000000003,0.0137325,2.5927800000000003,176.1725,-1.0968125,0.719625,18.7218,4550.225,-1.05645,0.979463
0.14405,0.679675,0.64014,427.8125,1.197515,-0.0058374999999999955,1.21191,0.123425,1.41761,0.35270500000000005,0.135935,0.0188305,1.65606,194.7475,-1.0189625,0.32737499999999997,14.0478,1086.125,-1.70225,0.978779
0.7222500000000001,0.516875,0.56586,447.7975,1.3931749999999998,0.09226250000000003,1.2339499999999999,0.26232500000000003,1.4586700000000001,0.24473500000000004,0.14836500000000002,0.014496499999999999,2.6314200000000003,160.7175,-1.1531125,0.774375,16.851,4417.925,-1.02365,0.961889
0.50815,0.485325,0.7037,432.0475,1.3955449999999998,0.12443750000000003,1.2543499999999999,0.06517500000000001,1.43207,0.36626500000000006,0.138545,0.0150805,2.2275,190.16750000000002,-1.1368125,0.44132499999999997,21.357,3668.2250000000004,-1.87255,0.9729949999999999
0.96335,0.738775,0.6598200000000001,197.0225,1.2536749999999999,-0.2402125,1.3873499999999999,-0.097525,1.39629,0.266845,0.18444500000000003,0.0196625,2.6811000000000003,172.5375,-1.0271875,0.354225,12.7314,664.475,-1.87865,0.965951
0.7764500000000001,0.49167500000000003,0.42322000000000004,190.6175,1.376255,0.19613749999999996,1.2200499999999999,0.18697500000000003,1.35403,0.104395,0.13132500000000003,0.0167535,2.27814,183.5675,-1.0278375,0.514475,17.8542,713.075,-1.99205,0.968391
0.88085,0.45032500000000003,0.46758,473.6625,1.283165,-0.08676249999999999,1.2673299999999998,0.21977500000000003,1.4048100000000001,0.29918500000000003,0.18751500000000002,0.0199825,1.9500600000000001,179.6325,-1.1499625,0.747475,19.5798,2350.175,-1.5648499999999999,0.979105
0.58325,0.47452500000000003,0.50326,274.5475,1.1818250000000001,-0.1088875,1.27789,0.316025,1.31853,0.147715,0.18813500000000002,0.0158235,2.27694,150.8125,-1.1137875,0.723025,22.1022,2217.425,-1.93575,0.9618329999999999
0.88995,0.7857750000000001,0.76134,325.0175,1.358255,0.022062499999999985,1.2614699999999999,0.148175,1.3029300000000001,0.15701500000000002,0.175315,0.0137695,1.66062,190.8825,-1.1562125,0.429525,14.8794,2788.4750000000004,-1.85605,0.973923
0.67905,0.858125,0.5754600000000001,422.1075,1.268585,0.25883750000000005,1.37079,0.35162499999999997,1.43909,0.26390500000000006,0.17947500000000002,0.0114115,2.6547,176.3625,-1.1288624999999999,0.481975,12.455400000000001,968.225,-1.25095,0.969111
0.54115,0.766375,0.5309400000000001,488.6425,1.314575,-0.001037499999999969,1.2161899999999999,0.030225000000000002,1.33883,0.26558500000000007,0.19893500000000003,0.010035500000000001,2.0976600000000003,193.4925,-1.0677875000000001,0.305175,17.247,1479.4250000000002,-1.93915,0.976969
0.14785,0.820825,0.5785800000000001,328.6925,1.3991449999999999,0.26813750000000003,1.28237,0.135775,1.30633,0.106825,0.171745,0.018520500000000002,1.9390200000000002,165.5375,-1.1447625,0.751675,16.7082,3001.775,-1.44445,0.973737
0.61055,0.40277500000000005,0.57938,310.14250000000004,1.127645,-0.2471875,1.39923,0.377675,1.38277,0.23141500000000004,0.108485,0.0136655,1.81962,176.7375,-1.1296375,0.761725,18.6978,1780.925,-1.29325,0.964469
0.8863500000000001,0.502275,0.7169000000000001,438.3125,1.175105,-0.0665875,1.33995,0.248725,1.3950500000000001,0.169885,0.157095,0.0135235,2.36274,177.3425,-1.1596625,0.399775,23.4786,4037.225,-1.10595,0.968125
0.6273500000000001,0.847125,0.7143,211.4425,1.2199550000000001,0.4494125,1.38743,0.397525,1.31639,0.296875,0.125855,0.0108375,2.5039800000000003,194.5275,-1.0313875,0.310525,15.8586,4505.675,-1.24695,0.973805
0.71055,0.47402500000000003,0.61622,184.4925,1.253315,0.41933750000000003,1.22611,0.052724999999999994,1.46211,0.28532500000000005,0.147965,0.0144315,1.62186,176.3025,-1.0771625,0.790725,19.287,1146.875,-1.96565,0.977725
0.058550000000000005,0.43462500000000004,0.56498,227.3675,1.208765,0.16291250000000002,1.39669,0.07702500000000001,1.37835,0.201085,0.101395,0.016057500000000002,2.4069000000000003,170.0275,-1.2148375,0.38892499999999997,20.0058,4647.425,-1.67825,0.9687749999999999
0.8128500000000001,0.45387500000000003,0.41982,341.4675,1.368605,0.4688375,1.22061,0.317925,1.32701,0.12776500000000002,0.10229500000000001,0.015560500000000001,2.11662,173.3825,-1.0755625,0.560175,12.087,964.625,-1.57765,0.9695389999999999
