scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,0.39210781352433244,0.026539714870290644,0.46063380846637203,0.02659832052940114,-0.43384746479939285,0.5054413440038037,5.893875671091268,2.56125235837658,1.751021881041636,2.0410993645749236,0.7303592731698808,-10.398432849089598,6.7458425594273965,416.012146294392
2,0.40391998452055056,0.02628059859316968,0.3271917647369389,0.0297069458307613,0.6301460371776368,0.4579437257186708,5.830108536128703,2.6216077635728268,1.717021770517507,1.9644414343632934,0.7484419429673864,-2.769859887155367,4.188276915855575,314.5064906038721
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.504895934522601,0.02395141735003348,-0.6955795143122625,0.047159743619321716,0.32891578986334213,0.1962355760197556,5.719941175075114,2.846163094919994,2.323316504831601,1.9267409727103728,0.675848370917801,-0.5412551523245706,2.7151406742485182,248.06634201959884
5,0.7583939959754495,0.016731575340724513,0.49362206881582915,0.025772095978885048,0.5712644268746925,0.5612862413431099,5.694945281575995,2.6502727998306037,1.717118999478367,2.20067516043077,0.7385807008736378,-2.101837179548326,3.9684793611781233,295.89929900739537
6,0.18141739161542525,0.030797412413576832,0.5418693071355891,0.024513597409209473,0.6276113970849706,0.5065028192510648,5.920706088724569,2.541397075943668,1.5635626206926336,2.109733210893685,0.7417240937154573,-3.7175531138184725,4.745799271983763,331.2658586582823
7,0.5145069311525521,0.02371780472768111,0.2902146781640911,0.030512364372856336,0.467420272737189,0.5567141138403766,NaN,NaN,NaN,1258.558629460654,0.7433739838282701,-4.2402724750548355,4.686095070149847,327.7140469747677
8,0.2671173483802658,0.029140714285280592,0.5962305435231021,0.023013309944363947,-0.29561252170880636,0.6541196384179103,5.53493675976491,2.8255985859761004,5.003432471431204,2.3742902544137308,0.7462567096585058,-3.6047565608671004,4.848254623847017,320.9190749282976
9,0.6613369099000972,0.019809198570971,0.6299155191311177,0.0220324499316496,0.5894309946354083,0.6962344822678999,5.575465898245204,3.266286040995408,4.708638782373299,2.543216437951796,0.7327615002065181,-1.69560093462845,3.805404061177856,285.8538332570007
10,0.49641313335039805,0.024155730173453824,0.18435296055115802,0.03270871532963559,-28.254123149421044,0.46104842073559293,5.995744295833303,2.359496906258725,1.7360686071973168,1.9807244679585847,0.7194194599353327,-8.937547758902877,6.623370064861609,394.31196334616345
11,0.5574093800669283,0.02264561266660693,0.6124378717124372,0.022546701806323875,0.6434222213208374,0.6060460921229492,5.856542304319678,2.8127932419569257,3.017715550303649,2.1544308961633,0.7504251173174737,-2.535938338263166,4.0414646102338985,316.9839271087533
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.7792160013207513,0.015994356412213834,0.5739605776420404,0.023639443502441078,0.47905711660627914,0.4716267474760022,5.545430455105861,2.79545178839644,2.0661771440426837,2.290202786041914,0.7355353095059985,-2.0115177235246877,3.9229478807315434,286.445386843072
