scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,0.7534958365165357,0.017191578316780906,0.6237341003133665,0.021113348373399517,0.7287814422776923,0.5571990286752423,5.732141419616047,2.876480669996397,2.55846004068043,3.2800358860569947,0.6884073019454486,-2.810678452854283,3.6060136497573065,273.85249939056587
2,0.8105371557621025,0.015071818199592763,0.6378038800880107,0.020714839851769876,0.7198302854955941,0.5175566125227054,5.788944612282126,2.900117595320021,2.6330361006703145,3.2738126838064905,0.7091824614301556,-2.17694879675261,3.4621043687748485,259.583036108462
3,0.8310668202040771,0.01423184151886407,0.6158089855164111,0.021334540078776186,0.7330817730721003,0.541720757822314,5.81699126386345,2.885193072588862,2.573761902140013,3.3571782544684883,0.6840151056458807,-3.397349399739377,3.979955130194246,285.7526838421069
4,0.7739025713125265,0.016464609402933508,0.6218804961521285,0.02116528997904206,0.7242781951347435,0.5291730875506871,5.781024487724709,2.9039132757220316,2.7197859951626167,3.353328332552213,0.7100270741873337,-2.594866439275044,3.653885089725577,271.39651907794934
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.7923205309481041,0.015779760340693956,0.5451757382438459,0.02321301194798712,0.6135073184507396,0.3431100712902766,5.8999092422205095,2.93042169574717,2.8067855950885052,3.216646402084279,0.7762179095850666,-1.498956654511539,3.118503871483545,256.7572377113556
7,0.8060129145606345,0.015250708832131303,0.6369789257081541,0.0207384169657067,0.735743627904171,0.5223139964866766,5.733451476543911,2.90717622791798,2.634148834657346,3.325068843640186,0.7126318364346113,-2.0669631022465405,3.467521103836804,258.1550319732326
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.8095459757154907,0.01511119108605449,0.6583090315309363,0.020119928506197104,0.7034525507961101,0.5137693404182033,5.723522143489576,2.915891748410456,2.661318092768205,3.182830062827386,0.7132720974388322,-2.6235203680328842,3.7359156115661287,272.9052909501124
10,0.8142557837785264,0.01492317631904528,0.6286744697796005,0.020974281295881494,0.7225854079581056,0.5472508845052775,5.763127554891555,2.880665492446972,2.7056343075470872,3.3298457714382708,0.6563284849318733,-3.9460784188263203,4.211054597742221,293.3370504684247
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.837950687319352,0.013938858751742651,0.5745120427334793,0.022451911393533374,0.7440594678096544,0.5700327190835126,5.754547512997844,2.888925359907447,2.683971683444376,3.5204448748774895,0.680537800709627,-3.691205129082597,4.062443179300891,291.15685914035174
13,0.7487515122987176,0.017356228085144865,0.6319189083078147,0.020882449386792637,0.7250669492769146,0.5548111364117481,5.74305742995384,2.8984724821246948,2.816774613070457,3.7378048265470207,0.6803858175282902,-3.1654115239618674,3.917190724930043,282.7689570302911
14,0.750541282305091,0.017294299006113227,0.6002370927810183,0.02176260756513134,0.7296911905390149,0.524591776215626,5.783567676563647,2.9171259136678622,2.738439261905167,3.3443319964246685,0.7085872989147425,-2.330656276208726,3.6644962422685863,263.1877710269229
15,0.8337063098564486,0.014120221384461094,0.6334363695386709,0.020839359650137362,0.7244031531964183,0.5513100514403688,5.893480532000758,2.8770539652392655,2.756193258776914,3.1787783362410864,0.6517629260836104,-4.326935594105621,4.18508735290651,297.1775887956151
16,0.8071390209958649,0.01520637877317294,0.6582207096237489,0.020122528685603536,0.7143609919579088,0.5355230086204961,5.816594842650578,2.9016091743319943,2.607919573095089,3.2309630761337327,0.6962224586131764,-3.333490624541379,3.8833406580751437,287.50473003805206
17,0.810907221760318,0.015057091582055928,0.6082583098019925,0.021543168569519478,0.7192829191530543,0.5299332028378102,5.735707780156036,2.911865342338829,2.723435408725563,3.3459048940215386,0.7188749078345305,-2.5498818728369046,3.6348516898226126,272.69813783094577
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.8048716447273452,0.015295504724788968,0.6483853307873522,0.02041000804885293,0.7245446413332823,0.5467701303692393,5.770933950026767,2.892635635138367,2.544908912775009,3.2256603342956405,0.6763639058335912,-3.3617970941169277,3.732354668346315,285.6310717886539
20,0.8131138449601782,0.014968979205140794,0.6394353154105347,0.020668134405423876,0.6960395887551882,0.455990790847683,5.810469829178216,2.9916873430799806,3.6747197016770135,3.160551506827827,0.7358832518543206,-2.26744968180612,3.4785892239928495,268.3431226108091
21,0.8319671145694617,0.014193868033618178,0.631489206731365,0.020894635022369077,0.7292520012083561,0.5407813140301081,5.782553088948834,2.9244248952141167,2.7067837913933888,3.4157861926305557,0.7084405300029899,-2.7965443632153613,3.7802697778038206,276.76527971545863
22,0.7855288897561689,0.016035703610546067,0.6572084372228352,0.020152305826659285,0.6870155276489729,0.4777061265442386,5.8553612762209095,2.905107065845661,2.74550554482998,3.214062799144769,0.7302545286023077,-2.1123359739479155,3.3976223074872705,263.977851699311
23,0.8420579203472225,0.013761080855512888,0.5976126694091473,0.021833925918102105,0.74164702465005,0.5304091425809258,5.83506733933761,2.9232897200828933,2.645022153393862,3.3016138620123816,0.7133857957395396,-2.7570279333118846,3.762990199543607,277.37754089973845
24,0.7933732563322177,0.015739715797354285,0.5434756954070739,0.02325635430066254,0.7176351733409887,0.5400427041919262,5.78577852675883,2.8926630535003186,2.725747743286649,3.4438100230365523,0.7167512276171614,-2.473623180977345,3.639705622978244,267.65649871348216
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.7941823513379087,0.015708869314648658,0.6269597897236234,0.021022652275373227,0.7479823221509324,0.5565622860212162,5.8360064585074065,2.9081904000665366,2.626698168124495,3.291643008678624,0.6948104137131567,-3.3862797406085683,3.739316843968564,289.696670602287
27,0.8119297111644466,0.015016326975173322,0.6369009420541363,0.02074064434422982,0.7584295389839514,0.5421958255146735,5.838056097154418,2.905275786884266,2.7473556276804456,3.414085032224679,0.6794677907205136,-2.747752857515145,3.7120518943004353,268.96136681345575
28,0.8056683462043926,0.015264247311332099,0.652714804577729,0.020283963402116124,0.7295503763860529,0.5479886116960999,5.785173144474798,2.8796292030744812,2.5938118980245157,3.38364631708152,0.6722716105588092,-3.6108325924016196,3.991365374299671,287.9234789169032
29,0.814680731466235,0.014906095839684167,0.6417827796750841,0.020600744369707876,0.7148013276421772,0.5411406840970536,5.8076461936851125,2.885593896920448,2.5072979039585324,3.4323459742002873,0.6871172457609258,-3.347730180088189,3.958354568718002,286.3605582897966
