scen,swc_nse15,rmse_nse15,swc_nse50,rmse_nse50,swc_nse80,rmse_nse80,swc_nse150,rmse_nse150,swp_nse15,swp_nse50,swp_nse80,swp_nse150,et_cor,et_nse,max_ET,ann_ET
43,-4.758305989676703,0.029805422709805077,-3.024461846360734,0.03261005881719107,-7.390848994816357,0.07499704941759304,-4.501614522426389,0.09149494823244103,-6.993094517877562,-2.1640911817398227,-0.5836886017411227,-0.0006819745935129351,0.6439709572556753,-0.03278500462331957,5.195672269859573,333.729706553886
44,-6.122325306795325,0.033148113629820355,-2.1913809326680536,0.029039357137171942,-1.117931103061228,0.03767880659307522,-1.613835456423125,0.0630654006774831,-6.576509339592226,-1.9770211261406732,-0.4380725517392481,0.02265611350712249,0.6270728966535518,-0.4633634609266777,5.827017505518098,378.62251355196383
45,-17.163988010713936,0.052936292246953946,-4.760982193612383,0.039016287369995004,-9.708345308810138,0.08472321124466878,-7.144332671803925,0.11132168962944967,-6.870921909880107,-2.0851086231598805,-0.5252389993545066,-0.031352750049542744,0.6726960227719619,-0.054073337970207414,5.167693305442993,359.32804867531524
46,-19.153477943821958,0.05576001965530119,-23.956955852186287,0.08120700251990517,-1.289589969269667,0.03917599915191861,0.508362905305801,0.027351072371674806,-6.422807247912109,-1.9346492094854897,-0.4048060317214264,0.009643378606566166,0.692700818885543,-0.4594477024091308,5.7805382385062325,423.64771794693445
47,-58.441437423908226,0.095761858821142,-10.473219633022046,0.05506052253342397,-0.9464665448429663,0.036121410155462795,-0.293108711603971,0.04435775477535242,-6.927909841111097,-1.7327179089245104,-1.2856421339535666,-0.5163975238027039,0.7033103314986017,-2.038957512321327,6.65578503540662,521.54309324033
48,-23.38436479269344,0.06133433195767388,-15.66668456746931,0.06636243041010709,0.05636301678178757,0.025150330789156523,0.36722007559430325,0.03102975760540717,-8.704750554081878,-1.8073579904841055,-0.38503857406871367,0.04558958264344337,0.6865369181671446,-0.6988573834349754,6.027539272047704,432.6953581651746
49,-13.788521381058887,0.0477650561663443,-0.4152664894518874,0.01933823291556225,-1.9679135743164635,0.04460328545409852,-2.8883899319845328,0.07691958666953054,-7.134728121830104,-2.2464183610470605,-0.6521596287366147,-0.07284136037566435,0.6495241785067379,0.019495035585600173,5.012585008986213,330.83941777386667
50,-7.5461153257602405,0.03631050512491981,-3.6017029389098987,0.03487040284615186,-8.490958188341619,0.07976204033160932,-5.7428009678136736,0.10129131448593336,-7.121431057413641,-2.014077923224593,-0.4651821760921955,0.030640360342746642,0.6775618285391826,0.16976949392691243,4.622332546867596,333.5412922398234
51,-4.142545076061697,0.02816676494380605,-11.06564701964563,0.05646417445534911,-13.837919140618835,0.0997304376229608,-10.184554503693114,0.1304551961132973,-7.220092720468511,-2.2429784934397206,-0.6867778977482457,-0.04332485653174811,0.6850882077954209,-0.4725317208648674,5.8056010990793245,420.06982987655897
52,-27.24902190903055,0.06601606344990417,-10.505754494616687,0.0551385354350393,0.21334315735872889,0.02296327818626571,0.253720697643925,0.03369789209804326,-5.742642663061129,-1.366541935055619,-0.060419834816537454,-0.009533027031345398,0.602897707483894,-0.5130690324423643,5.850824084190841,364.1393591600733
53,-33.481545016249676,0.07293588793441796,-1.2481022000546886,0.024372815459678406,-4.437410121325032,0.06037223729148873,-3.5442280135311766,0.08315379877742442,-7.3986009957353005,-1.841474430077163,-0.3274624132187467,0.09036540638031332,0.6856703779175841,-1.1078227861225094,6.201450000345682,476.5511266706724
54,-24.988244949546214,0.06331934179727966,-14.300326733727864,0.0635840266519536,-17.202490770969895,0.11046040583139503,-10.191671301262733,0.13049669421583784,-6.477340078198688,-1.6146181609672907,-0.18744383249474095,0.03141098996611458,0.6841196144819244,0.027607030858430748,5.19028267043185,345.782328962109
55,-23.34548383467663,0.06128541354247348,-7.764680107372499,0.048124442322182846,-0.055544048797007806,0.026599863345328992,-0.33912363128115586,0.04514008514302268,-7.899384398861637,-1.2866713860006485,-0.014766501876842364,0.047956307450780056,0.6933725461563711,-1.0587200730109894,6.54099627377434,457.2908422386993
56,-55.234927839384234,0.09314316412574059,-2.877255051117701,0.03200809741409267,-6.069928300940986,0.06884124713570898,-3.614034064938818,0.08379004721978765,-6.305911798303165,-1.5074068756828076,-0.11405722765747539,-0.08137839830562754,0.6943906337309015,-1.399288434715173,6.889304993720536,473.84170506444366
57,-32.57793303591867,0.07197387666120604,-13.443048445508891,0.06177704189408284,-8.556273552503075,0.0800360250149301,-4.958009102939106,0.09521439629084369,-85.00461500879427,-52.06429558413131,-103.84285553253552,0.03203483512059013,0.6983641811303324,-3.848738246411755,8.116798817776353,607.7705242293484
58,-48.597895403504545,0.08747411155039073,-9.803518389585035,0.0534293982131723,-10.357805000070126,0.0872546194567859,-9.209832236443832,0.12464111915823442,-29.519186978156352,-1.7126001797907713,-0.372211445467705,0.030536422499521265,0.695164026580717,-2.218380037485388,7.064389902464814,524.2223947906218
59,-7.449330526703632,0.036104311349660044,-6.092810109107416,0.043291919415272995,0.00865970233963953,0.025778200956825238,-0.10422497967481714,0.04099027393033737,-6.67038291871286,-1.951703312101115,-0.4271874799791442,0.01369669302481269,0.6342851975123831,-0.2911438445590111,5.506086594903987,371.7911786831527
60,-37.966462269461275,0.07753421695697345,-9.7518351928181,0.0533014439436378,-14.105408187231482,0.10062536240185992,-9.412166423215204,0.12587010295287163,-6.634329758145651,-2.014566454630693,-0.4762225755718925,0.005428517478083594,0.653060897093669,0.17969450467232173,4.445082565031974,303.2173700809631
61,-46.57288985535809,0.08566978616421535,-3.113278757539377,0.03296793507572258,-1.2621891632011182,0.038940872996406244,-2.8865518968133417,0.07690140464307453,-86.13051542135926,-1.7496569503580486,-0.32945352909822767,-0.03404966378039309,0.6836429973589055,-2.0541204093760888,6.509033272460924,519.5676663640146
62,-6.283281036329084,0.033520574252538585,-8.600636792418568,0.05036718683970581,0.03211198328753839,0.025471456608493252,0.13571604051792596,0.036264380538815484,-5.9160097360472275,-1.558725544766978,-0.14732226114355518,0.07396039865579285,0.6904361604613288,-0.3177201335772606,5.6852062639078715,406.838433780937
63,-18.03992729485656,0.05419766282846713,-0.9537607557731387,0.022721309936322855,-3.4583130701707585,0.05466715914649303,-3.213510361346076,0.08007078200001386,-7.02620274036458,-2.158334689971416,-0.5807110727131548,-0.010815826872066614,0.6653266633533005,0.14641791751193767,4.6802510453869495,318.01547714684085
64,-11.892800739552372,0.044598633411280446,-1.222856580517882,0.024235578809782582,-3.3846817159939624,0.054213851448683875,-3.7893593098276437,0.08536714298400672,-6.705311340234653,-1.9532231589193088,-0.4333733061592231,0.003283452980224588,0.5728049973367271,-0.30330857025878144,6.22257870675091,322.6547116738709
65,-63.45340724662819,0.09971737933894999,-6.014778828907969,0.043053123622115254,0.21996146952989248,0.022866476669272055,-0.8138448991238925,0.052535408179930895,-6.404918932889334,-2.123546305545264,-0.5469400663054913,-0.05800234456003528,0.6799008614452012,0.037600028287122944,4.858369116373133,351.2838849129396
66,-22.56425576578303,0.0602940948676276,-5.856122913384484,0.04256346466695012,-9.901293244829928,0.08548309461581456,-6.487861311724236,0.10674091783240555,-6.696337487915909,-2.205508521536017,-0.6499539826445206,-0.006138247408016717,0.6799984922281259,-1.4705825200897906,6.894590554721724,495.25301626526186
67,-4.510514870607907,0.029157078448372748,-4.6225587151138265,0.038544700421780646,-0.043136839756141354,0.026443069496871564,-0.15515258724069492,0.041924869019525676,-7.275137566943512,-2.2466430278693275,-0.648803227350019,-0.021339164525292498,0.6861715207350625,0.0015010319515722514,4.616784906460048,362.4824285713114
68,-104.75209172377544,0.12772984910283644,-14.70963104871877,0.06442889272561862,-0.5308345489365502,0.03203357079078321,0.21943121544056976,0.03446336079616731,-10.003528594580725,-1.594010243635823,-3.2256977701956293,-1.8419803113550293,0.6954695334782727,-2.2977930288055712,7.346288812268457,540.7733680515854
69,-10.152269268618884,0.04147912051004908,-12.500331189374412,0.05972688790756188,-0.1921623110924704,0.028268900596506812,0.2666505847660483,0.033404695084524184,-6.638201031364064,-1.7866415541592198,-0.26812510610520923,0.13145318156325703,0.6972449499814611,-1.4945327449394843,6.96959007049673,490.11973399265196
70,-43.46409011997728,0.08282331722699485,-3.677542086565892,0.035156572399333154,-8.590134274474359,0.08017769536198771,-6.054437716877574,0.10360560202121515,-6.674734965165322,-1.9190787788075512,-0.4040444357911446,0.023475084041071348,0.6631381653271121,0.23183254122532237,4.276507071936801,301.77254614484644
71,-9.57941985916304,0.04039976533720594,-15.276501494208215,0.0655810258910506,-15.682565240432112,0.10574811646843596,-13.713341752186833,0.14962621782293384,-11.653681910041986,-2.0740229821988376,-0.49384049764164306,-0.046763436708639805,0.7037516748075952,-1.6039167817171744,6.740372826050679,504.7807100894372
72,-9.999682933413029,0.04119438270463347,-4.43943765528356,0.03791182374275963,-0.4394452832555331,0.031062671595733754,-1.1168893567913094,0.05675460645916825,-6.749822692639585,-1.8298801029629121,-0.3145479924389605,0.037074278353035894,0.6865948421374671,-1.6514724775326086,7.118709098020673,492.879748432892
73,-47.422115011939354,0.08643105087859745,-2.6094153895875487,0.030882760096226498,-0.5449162968261572,0.0321805677508354,-1.0919171029315047,0.05641885553734196,-6.534861895345988,-1.6210723038068107,-0.20990451513331476,0.024887690310194444,0.6316806194876825,0.1307571262114623,4.682032188696661,289.3730232896778
74,-30.6733027286848,0.0699028031888984,-1.5844598630218742,0.026132596985047166,-6.2807707573585105,0.0698602126472131,-4.549887465827432,0.09189547468314607,-6.698781338700002,-2.0276222818866607,-0.4676951380638221,0.032156729784598825,0.7002870720486672,-0.5696288295958103,5.644617172185159,428.9011116126317
75,-13.212958459914,0.04682633408996957,-15.960766190447732,0.06694534878146391,-16.039626973275794,0.1068738036532074,-13.020284976699802,0.14605971789482242,-29.041895384992916,-1.4291911132252744,-0.6906243438130635,0.10118979643654402,0.6958540330175629,-2.230330030102022,7.021747968467986,520.220827024619
76,-30.43383753803319,0.06963805265676025,-8.173529213236744,0.04923408816890694,-12.516486713975764,0.0951860128873903,-10.178412177247186,0.1304193695434869,-7.4340676526042575,-2.379719005174171,-0.7540580033995665,-0.11653295387891749,0.6797256637356579,-0.2759983421936001,5.255388689389605,393.04101612526813
77,-3.0397511891182596,0.02496463522720016,-4.122869872554356,0.036792079678147134,-7.874220608218085,0.07712698155767429,-5.434832212563328,0.09895110548001855,-6.516072105833869,-1.9767390537891405,-0.4402692692354966,0.0026739291479049854,0.7004181186094204,-0.5131327303643767,5.371449827760671,420.78971373012905
78,-60.333885391381365,0.09727430905019166,-3.0718072535551926,0.03280131695471005,-5.947723826228892,0.06824368946942773,-4.166127825335336,0.08866140531586723,-6.994876569272797,-2.210729580544398,-0.624256442422487,-0.02776824874230943,0.6214592186406602,-0.16895145975581238,5.488463046714452,341.251720528106
79,-6.105846145084959,0.03310974347411684,-3.125490055972138,0.03301683559638687,-0.45243762033667245,0.031202541491228575,-0.9379084522909247,0.054302355093807916,-6.455391546741534,-1.4431609912291194,-0.0631196251548678,0.07504179219126295,0.6972847462986865,-0.5727100022986487,6.1139440300598435,429.8449921957818
80,-76.97352891260121,0.10967850218709653,-6.772446424964432,0.04531860610188119,-0.5704315426791684,0.03244522046588078,-0.18400617404857966,0.04244524262287018,-5.871225346531401,-0.8108015711719263,0.06023505021674458,-0.44504530949251353,0.688415366444838,-0.859353047067487,6.5975246336110445,446.5127663548296
81,-26.69872039821942,0.06536989225719281,-1.312149872167676,0.0247175639007289,-4.114377195915146,0.0585514429317023,-3.1866736267653097,0.07981538084034247,-7.148634839840854,-2.1138385258163064,-0.5465353218933753,-0.006911695781990357,0.6626047255865144,0.11496853695911191,4.813726983651145,332.34752406585505
82,-11.511258374451753,0.043933763966357814,-1.3269712068003896,0.024796659567265983,-2.590525025474461,0.04905917083136825,-3.7832709560586855,0.08531286530128233,-7.038908702234005,-1.8647179013290338,-0.34666016681737677,0.038631894681081635,0.6624496257477201,-0.8446925354289494,6.581551867625168,424.7800411611784
83,-52.804860943361795,0.0911084530324373,-0.40278512980652925,0.019252771286428678,-2.245329504243793,0.04664129753694413,-1.8778925662805044,0.06617429536959468,-7.11159105157949,-2.2472581217026466,-0.6450929216637888,-0.016179335283875274,0.6518357805588425,-0.3739591814992691,5.918355865047493,406.32347552509697
84,-34.49406047176074,0.0739989842515825,-2.566472875808161,0.03069849874526215,-7.79887455204061,0.07679886251882077,-4.9141894517145435,0.09486361120571395,-7.225512393536835,-2.328398116064799,-0.7429747041119834,-0.06423990835679261,0.6218285109426674,-0.24361155747851893,6.101125245795065,334.5562659640078
85,-16.20642302480002,0.05152205939665689,-4.11025442889512,0.03674675015366999,-1.0047303491458788,0.036658037173084364,-1.421177196645075,0.060696734195040104,-6.867008822555446,-2.0046397662525024,-0.5464287045362597,-0.019787616812443565,0.7027059456215259,-2.166308570433133,7.177965327362029,524.238471813059
86,-28.318527948949896,0.06725413580532125,-15.72187151170002,0.06647220968394357,-0.5701389018629397,0.032442197335642985,0.3998794202016893,0.03021838826467322,-6.424613812022516,-1.57778137552293,-0.8955973125560659,-0.17668093828122067,0.6893187565358977,-0.7708883295969347,5.876199796492035,424.822435844498
87,-10.57594413459898,0.04225967250117301,-1.175026706328012,0.02397341877434435,-5.45036885901862,0.06575571429123468,-4.9205718160724485,0.09491478397236065,-7.56337254956107,-1.8940712815383534,-0.3756790244963675,0.011835950996771927,0.68655295698644,-0.5282673247251781,5.715669963792715,410.4357916102153
88,-5.048991125530753,0.03054846478686142,-0.9787454072958974,0.0228661282409287,-1.4727733648295822,0.04071302592755388,-2.16385382315781,0.06938414514221877,-6.9408248816780835,-2.113518778522205,-0.545379648373703,-0.03763741836872825,0.6971754417261784,-0.09575392840090102,5.373498193972975,391.2077886295947
89,-81.27923476347921,0.11266604206961744,-7.671843102403415,0.04786889261300294,0.21498725318574397,0.022939269257209148,0.07936887123284331,0.03742784864594097,-5.969322364689734,-1.1940329382413988,0.015750808314498044,-0.14729398786661285,0.6896562922241942,-0.18111735067038848,5.991237498718041,396.45472043621965
90,-4.363327914388339,0.028765047218757583,-2.0716355463002523,0.028489348465381953,-1.6646602553366487,0.04226317760405159,-1.620947335930862,0.06315113844999122,-6.162140470993621,-1.3804114553662874,-0.10326832805986808,-0.01632473677399826,0.5451270620107239,-0.2751725920186765,5.334779408943375,283.4013387332897
91,-5.3022239729682825,0.031181344154462238,-3.026991307913274,0.032620305272019263,-0.520997087815247,0.03193047770608429,-1.04725972668973,0.05581340374162619,-7.447878843700789,-2.306721018633988,-0.6982517584431371,-0.0621366552412308,0.6754427812027097,-0.0074275726871575465,4.949704309793888,366.36847945904907
92,-16.902123920015477,0.05255332461897168,-15.564917795708183,0.06615951569486091,-2.907199462655905,0.05117690479462119,-1.0774139651175632,0.056222941083050856,-18.251729191459358,-48.105114252194966,-96.09231377489485,-11.007148834880097,0.6934225302426288,-2.7675718595131698,7.261189287425719,558.9634277666771
93,-5.475549771857097,0.031607215599446355,-3.846819729823215,0.03578706716988241,-8.980474776325071,0.08179312955655858,-6.316964846216818,0.10551580610369948,-7.576554177011314,-1.6813370951731454,-0.225440676514445,0.06949648667405173,0.6618936935984208,-0.07470189715478881,5.148043936620639,362.2010377461419
