scen,swc_nse15,swc_rmse15,swc_cor15,swc_nse50,swc_rmse50,swc_cor50,swc_nse80,swc_rmse80,swc_cor80,swp_nse15,swp_nse50,swp_nse80,et_cor,et_nse,max_ET
1,-22.2494279842354,0.06651759005228879,0.645266916412051,-2.646399353345186,0.038928900586517656,0.6735926844499649,-117.42010987644025,0.09546594380620534,0.6474781285874202,-2.5439926374435933,0.2733652208433902,-2.127889523863807,0.6950546376088712,0.1746482795224813,4.231707186468405
2,-3.215681836898888,0.028324632478827955,0.6469488236516058,-3.047470058004075,0.041013973421830364,0.681789244555124,-10.912495155781823,0.030278691921497576,0.6331517166249415,-5.3417043650263505,-0.9669780410251025,0.08095997480103834,0.6906888041088974,-0.06140803199038802,4.719187663555235
3,-2.5520492430096735,0.02599979113044963,0.6075710540213504,-48.2796526607377,0.1431112721817961,0.6447745352540071,-538.0822818593175,0.20368698025851528,0.6183403117117885,-1.156497516221517,-6.714994059947577,-21.9487497848659,0.6951850101739511,0.1284484071073293,4.387153566874998
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-6.007823906452048,0.03651925928982741,0.6563285294006742,-5.17126899963148,0.05064391392365799,0.6431429453103762,-122.47942299540333,0.09748393161086674,0.602208127877985,-6.278189677020183,-1.5133648283829837,-0.2566520395029719,0.6821414311209171,0.21272251704382006,4.340434169693292
6,-11.43000909623523,0.048636923194140425,0.6412331496476182,-0.3141739518040234,0.02337041641427568,0.6245961583345535,-40.195760023124166,0.05630694961688129,0.5947107417695262,-6.183671125812821,-1.450204198916242,-0.16597182894208817,0.6685047922507812,0.24330872687871274,4.054843223120594
7,-2.60186817982802,0.026181485093897915,0.6555792407755532,-4.820558645085386,0.049183831502676405,0.6780023701836049,-11.892729038548916,0.0314998269784509,0.6520927453207509,-3.7853689383748055,-0.11738707887361399,0.20843384172752322,0.7018048345419158,0.1514919770292814,4.336527724572957
8,-5.238549183721233,0.03445658020657814,0.5957441848498567,-110.08757160456616,0.21486850388537795,0.5951411564530901,-988.5009771076279,0.2759585500078892,0.5836070211780812,-8.815634838704954,-26.232780193935973,-64.11301696236767,0.6687471101842346,0.2322786376160727,4.143934991209143
9,-44.40930662937445,0.09296143207213695,0.651649623412214,-39.10395072371521,0.1291021878933819,0.6798084260157768,-449.7666819892207,0.1862565887458445,0.628134798765408,-4.492752767039281,-0.4163611530470328,0.2878534150161477,0.6963325179025662,0.10017486752658866,4.749645035101887
10,-2.2675087082447924,0.02493668658840068,0.6325728432952192,-56.09716333185515,0.15404488755921053,0.6410653436745007,-608.170364009656,0.21652354258710588,0.6311813977645113,-1.4523124522938193,-1.8445141497855375,-9.157240774411415,0.6948586485196825,0.1781808622719967,4.637155899047526
11,-7.044596347916325,0.03912753592564628,0.6608695097390413,-5.876118509371772,0.053457876073536845,0.6560389711937349,-157.68963935556457,0.1105121497627453,0.6445911289664971,-2.780974962015112,0.28137184760616807,-0.5254178237514044,0.6823050224648243,0.21784991046576396,4.0959774882884785
12,-27.35313415711417,0.0734566141654258,0.6815757473620264,-0.5158125007617285,0.02509936680755259,0.628774195767639,-62.81105041098085,0.07007832090780097,0.620557809727273,-3.744855738968054,-0.09990832645845305,0.181898715359343,0.6393483996523933,0.17509060955461986,4.0252454892000475
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-41.1931127338298,0.08960890144041962,0.6752645470860705,-18.42248382917229,0.08984468856299292,0.6205464376614002,-297.8925360760234,0.1516677610367748,0.5977226818281843,-5.866232399220869,-1.2662363411009676,0.03989395517183403,0.6608353836151664,0.2339690712219984,3.897980953065509
15,-22.379434361631418,0.0667033076431786,0.63900070279902,-51.431232499588994,0.1476165519229463,0.6627727536674047,-558.9843401709331,0.2075982469159145,0.6280024147573924,-2.251892591853136,0.03945077755251358,-2.2213619901086936,0.7014459281499613,0.14349997049065943,4.378933918191596
16,-1.404379721605216,0.021391039928853085,0.6729392931643212,-5.805237805811508,0.0531816339362842,0.6630836947988531,-168.801662841038,0.11431591848434038,0.6238301154875401,-5.0227923580417615,-0.8716501420035865,0.19623256065982897,0.6848214293862483,0.23522066547507725,4.259215053453314
17,-1.7637309087301931,0.02293391760732649,0.6515344019117373,-4.000833379199987,0.045589120683543365,0.672989277434463,-140.1209410207088,0.10421529747054104,0.6417336900697392,-1.727863996611379,0.09109559988824034,-2.501225251919792,0.6910879203765732,0.17115188042622576,4.274338492370008
18,-58.13689411325968,0.10608637895382607,0.6178040509106137,-18.092437103106796,0.08907805128027929,0.6538280101241634,-276.6402659608293,0.1461763005524837,0.6406155074453241,-2.6931805914700733,0.2784619882849343,-0.6721833317785555,0.6983014032120575,0.16909715513159662,4.236877037669017
