scen,swp_nse20,swp_nse80,swp_nse110,swp_nse160,trans_cor,max_trans
89,0.6962642947544304,0.7656839784599854,0.5801574062141681,-0.8470739968848604,0.7522229334651614,5.026365141741518
90,0.6233158176013567,0.676233893162803,0.8422415575629172,-0.31184660296229594,0.7678229765162454,5.593120488001971
91,0.6612774776211547,0.8540131192012519,0.676378272756786,-0.5736092430896611,0.6622175230391486,7.812748693338583
92,0.34671537020745546,0.350665270475231,0.431002509755978,-0.3830847250963605,0.7628022650481251,4.199599679611732
93,0.6638200972518129,0.7518150294277586,0.4077029530952986,-1.3433541187247968,0.7547755523477567,4.204942149495969
94,0.5806748104044803,0.582392130334707,0.5233535210377531,-1.5905752875966583,0.7731715388679183,4.225713927577108
95,0.702376579881655,0.8671587064477932,0.7336284176898729,-1.1509429277399255,0.7338508625295889,4.935367600419194
96,0.5110803541816924,0.46958822461546157,0.5842312019080433,-0.669156101354293,0.7556931352887147,4.670513252955548
97,0.5908025807132852,0.5249033918729777,0.6326056666291205,0.39873554083838014,0.5882659527385883,7.396349742887652
98,0.6123319618226635,0.7341341950787712,0.5275247394997318,-1.2431417621653011,0.7544052209849613,4.857567108557174
99,0.506604208692196,0.5564565539589603,0.5304287354118178,-0.1300315684599238,0.5794013894964246,6.698299304507333
100,0.06408032709796418,-0.03685916959445423,-0.005940585920250152,-0.4641546552197684,0.756120707394305,3.439545333927118
101,0.6099621577738406,0.761326906151221,0.8329371636281035,0.0827021432349827,0.7690807962525992,4.564281911390489
102,0.7086354965126703,0.8049213569872462,0.7390580143423124,-0.7755873173170988,0.6978020370160365,6.73045463306018
103,0.37166771668727494,0.5420502095877224,-0.0009357160268579356,-0.6625082447630823,0.6237175028824807,7.5793903026278135
104,0.600461835948304,0.4679748528742673,0.48645786841975325,-0.9577787339828561,0.6189313451945083,7.7346447278081785
105,0.6945219822400327,0.7876365904121316,0.6035780099993235,-0.5968441101084043,0.7694814921752635,4.956060707382743
106,0.651555891340335,0.5414692734846362,0.6987771931890235,0.06176670690314312,0.6824419408701804,5.784774999802152
107,0.7866898946046127,0.8008693610262485,0.5247076384545373,-1.8588337112340918,0.67559719530137,6.730657857133641
108,0.5765904710249086,0.6541895751666429,0.8623366534445557,-0.14836475489286216,0.7463973083506801,5.60354468535824
109,0.5837843355278044,0.5313963039269861,0.6862814979804772,-0.48700116626323964,0.7613045122043799,5.078963307296162
110,0.5984112662008512,0.6945523185109632,0.817527411734558,0.36867732472357273,0.7616298851442945,4.971139300794103
111,-0.4220918565730103,0.5308401474339424,0.18564871865158117,-0.06256822255375094,0.5986573366748861,6.91660895910071
112,-0.24467196361955867,-0.455485419529988,-0.41894483311704933,-0.5667579691524904,0.7479402425869396,3.8809725153844794
113,0.7476185185261629,0.8747355774347683,0.5134884150687894,-0.47398078330330606,0.749347255514871,5.289921454907022
114,0.6053808616530048,0.6946872154015548,0.7990380324626263,-0.6532975938440775,0.6839757752022805,4.515472377750449
115,0.14277326369777255,0.14459265949874478,0.3093462053183299,-0.33140551880250735,0.7786616320497829,4.018770335670796
116,0.24403057467155687,0.043975437584446775,0.19569312968857333,-0.43611548260973376,0.7811445862540697,3.723973300210648
117,0.6162935896666186,0.6698700611397754,0.7064470462212176,-0.35222737294192186,0.7533425118889645,3.9667862840351233
118,0.6940444570649643,0.6812079250247237,0.6650242576598553,-0.6536822026084399,0.7736950727746197,5.199362263175313
119,0.6185702315700168,0.7810306523056612,0.29370794227907204,-1.011347347263985,0.7224369065536045,5.2100521139811935
120,0.548018288829778,0.42578861227804976,-0.11451485688753316,0.4413622835525053,0.6568218723771393,5.013951142890075
121,0.25732062497935604,0.6776036140674395,-0.6287379972580096,-1.0315149869508042,0.7030531083691094,5.742956046184605
122,0.5266522048010115,0.5641692011917807,0.6262153583696015,-0.2376023478812661,0.7654336874457577,3.8666699541248972
123,0.72344726463165,0.6593402010251703,0.4069033290178745,-1.7908619966895647,0.6711984351096864,6.098061621391274
124,0.4377311769329961,0.4710015196156587,0.6378652885060316,-0.45638564987483665,0.7821365967195942,4.92895036307111
125,0.03077652739943537,-0.07142628937449813,-0.016239473642139624,-0.5092770651704981,0.7575628879379936,3.718092109000457
126,0.40584899967968624,0.5976529758312006,-0.33529461431633356,-2.1194352797887843,0.694776266061853,5.469234784596309
127,0.5738053475810307,0.6438394696766456,0.8596652804393244,-0.08563246624703313,0.6837123589478268,5.483046922239658
128,0.5946616934704363,0.6725878985856308,0.18893278981400752,-1.9172046632044495,0.720847466566696,5.416113955692741
129,0.5181198617850082,0.4152307999574679,0.6375946509432288,0.5579985403272443,0.7594654446496144,4.2198107479589355
130,0.642906147010144,0.9076726846951281,0.2195605817136438,-1.7481237592852423,0.7425173809727459,4.660890803576617
131,0.6346890063648487,0.6417528940989747,0.8305676671396546,0.30293142401048523,0.7287572145194496,5.568935881344587
132,0.5757363225744672,0.7332613329379996,0.8006808892669284,0.504502062058456,0.7593315909812849,4.432722663473309
133,0.6640658837189479,0.754656027344383,0.6592790450847186,-0.6117681173671816,0.7175139331388823,6.255806572233409
134,0.4936419015384733,0.5908205131499956,0.7552709732006404,-0.1849358046122691,0.7583415920731221,4.718529665687697
135,0.33023735565506585,0.2319801929617249,0.5196411879233775,-0.16600208007075845,0.7590194600704013,4.612624563224149
136,0.2159582666235611,0.29344214073870944,0.38641031504868995,-0.5309799135950632,0.7715699129373679,3.7678616844055175
137,0.7066503034578591,0.7284854390510973,0.7207154517728045,-0.11339938348762058,0.6980709517147704,6.048061778717636
138,0.6342625580650023,0.6588450086101019,0.8110016631403848,0.560420498441692,0.7530997824584903,4.800214594119794
139,0.6750694849960011,0.7508655101938999,0.8328912176998945,0.4152039164638237,0.736661891279552,4.9669425419228705
140,0.7681194218564614,0.8551880793852881,0.5751889950102713,-1.767929809054619,0.6997391760130364,6.758125497204681
141,-0.1133427968362617,-0.2555080907051501,-0.23577595482309244,-0.6184138599757214,0.7586306377476956,3.5728801990022974
142,0.6255207249461244,0.7293857984870686,0.8219030474895882,-0.1096256962602753,0.7630499278218406,4.651646323708714
143,0.5876195153001191,0.5470877191506913,0.7233531592172405,0.35817780613626293,0.6438191949848853,6.330019282000771
144,0.50933761032009,0.5231274312271575,0.17105826680534075,-0.10554661075244365,0.5907106777389902,7.278105621661019
145,0.8231057564933435,0.8946285113590291,0.31503147463555137,-1.6624721047433546,0.713155435415961,6.728900856877642
