DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,thr1,ksat1,alpha1,npar1,ths2,thr2,ksat2,alpha2,npar2,ths3,thr3,ksat3,alpha3,npar3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MAXROOTDEPTH,BETAROOT,scen
0.20359125,0.8564705357142858,0.5892946428571428,349.63660714285714,0.5880182142857142,0.029339642857142856,-0.04695535714285709,0.5253258928571428,1.2441781250000001,0.21541392857142858,0.012447008928571429,-0.09646517857142856,1.0178625000000001,1.2215925,0.234165625,0.0011303125,0.20494375,0.8409035714285714,1.291659642857143,0.16552785714285714,0.005258158035714286,1.6981375,80.43642857142858,-1.4837866071428572,0.33806875000000003,13.838607142857143,-1.9225839285714286,0.9697934642857142,422
0.24005160714285717,0.8663973214285714,0.5370267857142857,345.79053571428574,0.5963225,0.020323214285714285,0.1735803571428572,0.5237098214285715,1.210660625,0.22152750000000002,0.012755848214285714,-0.0720580357142857,1.0986375,1.224004642857143,0.22483562499999998,0.0004706696428571429,0.21948839285714286,0.730425,1.2817267857142858,0.1667407142857143,0.005898695535714286,1.5069875,96.73357142857142,-1.4991326785714285,0.21616875,15.32917857142857,-1.8061946428571427,0.9707871071428571,426
0.30469875,0.83150625,0.5343339285714286,297.88946428571427,0.5822610714285714,0.01899535714285714,0.1267767857142858,0.69259375,1.232691875,0.22152535714285715,0.010626919642857143,-0.16944553571428572,1.0260267857142857,1.2246717857142857,0.2287774107142857,0.00045370535714285717,0.21068660714285717,0.8071535714285715,1.2876067857142857,0.1769307142857143,0.00533421875,1.6802375,80.94357142857143,-1.4992066071428571,0.31704375,11.069821428571428,-1.8773267857142857,0.9689202499999999,437
0.20040625,0.8238991071428572,0.5354660714285714,243.17625,0.5839217857142857,0.010824642857142857,0.08538392857142862,0.5175758928571429,1.217011875,0.2241475,0.013832098214285715,-0.0774473214285714,0.9341089285714286,1.2261446428571428,0.22625473214285713,0.0017968303571428573,0.19706875000000001,0.7409749999999999,1.2819839285714285,0.19404357142857143,0.00552021875,1.8699625000000002,94.36642857142857,-1.4999833928571429,0.29811875,10.456964285714285,-1.764205357142857,0.9655484642857143,1091
0.2267544642857143,0.8528973214285714,0.5292839285714286,250.06696428571428,0.5925610714285714,0.013358214285714286,-0.11908035714285714,0.7279598214285714,1.2433331250000001,0.2170975,0.012048169642857143,-0.18972767857142858,1.0517410714285713,1.2228982142857143,0.22512812499999998,0.00033281250000000005,0.21200982142857144,0.7254321428571429,1.2914410714285716,0.19590214285714286,0.00535863125,1.6967375,81.37214285714286,-1.4844358928571428,0.41618125000000006,10.923892857142857,-1.9310482142857142,0.96949175,1322
0.21374053571428572,0.8890741071428572,0.5768482142857143,335.78839285714287,0.5806710714285714,0.0218975,-0.06818749999999998,0.5094330357142857,1.242420625,0.22923035714285717,0.010854866071428573,-0.07753839285714283,0.9172875,1.2265010714285713,0.23211919642857143,0.0013204910714285716,0.23729553571428574,0.7557321428571429,1.2953239285714286,0.16616357142857144,0.005644495535714286,2.0829625000000003,102.845,-1.4938569642857142,0.19934375000000001,11.003392857142858,-1.9273839285714285,0.9672301785714286,1347
0.21195767857142858,0.8710205357142857,0.5659696428571428,303.3698214285714,0.5951325,0.01741392857142857,-0.004294642857142816,0.5395848214285714,1.2368981250000002,0.21290964285714284,0.012404955357142857,-0.16443125,0.9243053571428571,1.236134642857143,0.23085705357142855,0.0023308482142857146,0.15430803571428572,0.8433821428571429,1.2925439285714286,0.18106357142857143,0.005151540178571429,2.0214875,80.86642857142857,-1.4989344642857143,0.4411312500000001,10.737892857142857,-1.771180357142857,0.96576725,1513
0.20978017857142858,0.7693366071428571,0.5973375,294.86053571428573,0.5857574999999999,0.014219642857142858,-0.0037410714285713853,0.51421875,1.219036875,0.2289182142857143,0.017104776785714287,-0.14819375,1.1978625,1.234955357142857,0.23462901785714285,0.0003249553571428572,0.2058169642857143,0.8235035714285714,1.2942096428571428,0.185195,0.0064275776785714285,1.5056875,106.77928571428572,-1.4884719642857143,0.13674375,13.990535714285715,-1.7536410714285713,0.9654959642857143,1696
0.21623839285714286,0.8954330357142858,0.5234446428571429,290.31125,0.5985353571428571,0.017309642857142857,0.12018750000000006,0.5591205357142858,1.217084375,0.2269025,0.011676919642857143,-0.07691696428571426,1.1113232142857143,1.220755357142857,0.23488401785714286,0.00010022321428571431,0.20380803571428574,0.7881178571428571,1.2845275,0.1795992857142857,0.0053247526785714285,1.8005875000000002,80.84214285714286,-1.4766905357142857,0.37423125,10.724178571428572,-1.8987660714285715,0.9694906785714286,1889
0.21265410714285715,0.8169133928571428,0.5147589285714286,263.66375,0.5957153571428572,0.019449642857142856,-0.01061607142857135,0.5158348214285714,1.2256968750000001,0.2201025,0.010792991071428571,-0.17332410714285715,0.9559767857142857,1.2264439285714286,0.22641116071428571,0.0018337053571428575,0.11621875000000001,0.7181892857142856,1.290804642857143,0.18546928571428573,0.005832488392857143,1.9825875000000002,111.785,-1.475806607142857,0.42733125000000005,11.09532142857143,-1.7588267857142856,0.9653191785714286,2384
0.23933660714285715,0.8785044642857143,0.5170625,241.77767857142857,0.5977389285714285,0.01583892857142857,0.04440178571428577,0.5023258928571429,1.212754375,0.21528321428571429,0.011524508928571429,-0.06191160714285712,0.9593089285714286,1.2224667857142857,0.22888080357142856,0.00015620535714285717,0.19490982142857144,0.7646678571428571,1.2897403571428572,0.18641928571428573,0.00507188125,2.1248125,99.775,-1.49704875,0.16459375,11.590321428571428,-1.9432089285714285,0.9669942499999999,2660
0.20789053571428573,0.8628294642857143,0.5852303571428571,328.32410714285714,0.5835089285714286,0.014950357142857144,0.06806250000000008,0.5407633928571429,1.218633125,0.2108060714285714,0.01381763392857143,-0.10314553571428571,0.9439553571428572,1.2238039285714286,0.23364651785714285,0.000530044642857143,0.24258303571428574,0.7215821428571428,1.2968732142857142,0.18913214285714286,0.0061392776785714285,1.5513625,106.99214285714285,-1.478293392857143,0.4409937500000001,12.761821428571428,-1.989055357142857,0.9704526071428571,3226
0.2120319642857143,0.8486973214285715,0.5359875,260.23803571428573,0.5930446428571429,0.012505357142857143,-0.14400892857142855,0.6514419642857143,1.221498125,0.22451535714285714,0.0108146875,-0.17734732142857143,1.1326767857142856,1.2375925,0.23014883928571428,0.002392723214285715,0.15313482142857143,0.8513892857142857,1.2920339285714286,0.1848507142857143,0.0054800848214285715,1.7897625000000001,86.97928571428571,-1.4862316071428572,0.31906875,14.991464285714287,-1.9585732142857142,0.9677553928571428,6009
0.24032089285714286,0.8682348214285714,0.5243446428571429,312.7394642857143,0.5867789285714285,0.013535357142857144,-0.14313392857142856,0.5227723214285714,1.220903125,0.22602321428571429,0.011009955357142857,-0.11116517857142855,1.1123946428571427,1.2210460714285714,0.23303258928571427,0.001665669642857143,0.11497053571428573,0.7398392857142857,1.298034642857143,0.1692107142857143,0.006241743750000001,1.5582875,99.57928571428572,-1.4770451785714285,0.10698125,14.82582142857143,-1.9547910714285714,0.9695806785714285,7900
0.2315319642857143,0.8853080357142857,0.5308553571428571,330.1351785714286,0.5939439285714285,0.015202499999999999,-0.15208035714285714,0.52715625,1.222643125,0.2216875,0.0111896875,-0.1986419642857143,0.9714267857142858,1.238744642857143,0.23056294642857142,0.001955133928571429,0.14782589285714287,0.7986607142857143,1.2982982142857142,0.18381357142857144,0.0057851026785714285,1.7113375,92.86928571428571,-1.4962023214285713,0.37763125,12.82075,-1.9845232142857143,0.9700118214285715,7944
0.25298660714285715,0.8883723214285715,0.5214982142857143,276.70660714285714,0.5891175,0.010526071428571428,-0.16429464285714285,0.5061830357142857,1.229043125,0.22056535714285713,0.012315223214285714,-0.15332053571428572,0.9831375,1.2376746428571428,0.23137294642857142,0.0006320089285714285,0.13633482142857145,0.7994749999999999,1.2992975,0.18346928571428572,0.0057443044642857145,1.5357375,86.845,-1.4747823214285714,0.15223125,13.818892857142858,-1.7220339285714286,0.9670133214285714,8911
0.23628625000000003,0.8833151785714286,0.5259517857142857,324.4033928571429,0.5988896428571429,0.012163214285714286,0.08618750000000008,0.5875044642857143,1.210601875,0.2292482142857143,0.012188258928571429,-0.07595267857142854,1.0441017857142858,1.2213839285714285,0.2309861607142857,0.0020083482142857147,0.16627053571428574,0.7966321428571428,1.2909039285714285,0.16317071428571428,0.005627999107142857,2.1661375,94.45357142857142,-1.478686607142857,0.18510625000000003,11.22025,-1.900555357142857,0.9666179642857142,9002
0.23781375000000002,0.81826875,0.5848375,257.81410714285715,0.5879924999999999,0.024735357142857142,-0.014580357142857103,0.6856919642857143,1.2395331250000001,0.21894107142857144,0.015256026785714288,-0.10046160714285714,0.9730982142857143,1.2343789285714286,0.23270098214285714,0.0006912053571428571,0.1479169642857143,0.7098535714285714,1.2969489285714286,0.19833928571428572,0.005729966964285714,2.0723875,110.58500000000001,-1.4967155357142856,0.27355625,11.209964285714285,-1.7069160714285714,0.9684278214285714,10459
