DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,thr1,ksat1,alpha1,npar1,ths2,thr2,ksat2,alpha2,npar2,ths3,thr3,ksat3,alpha3,npar3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MAXROOTDEPTH,BETAROOT,scen
0.11971285714285715,0.6913178571428571,0.7667780357142857,799.2607142857144,0.5415522321428572,0.016770535714285717,0.06563571428571435,0.7714508928571429,1.23339125,0.20777178571428573,0.008416714285714286,-0.22940625,0.9701196428571429,1.2153680357142858,0.21501589285714284,0.0013172142857142857,0.19931696428571427,0.6689508928571429,1.2930075892857142,0.18933535714285715,0.005544805357142857,1.1629375,63.431785714285716,-1.5955151785714285,0.28717857142857145,9.974482142857143,-1.423892857142857,0.9667480892857142,3320
0.1295757142857143,0.673725,0.7789841071428572,742.7678571428571,0.5854861607142857,0.01340625,0.017250000000000043,0.72565625,1.22156375,0.20718107142857142,0.006810714285714286,-0.21159374999999997,1.0051660714285715,1.206058392857143,0.2175380357142857,0.0006455000000000001,0.18821875,0.6621383928571429,1.2895549107142856,0.1985482142857143,0.0062728875,1.1464375000000002,83.84464285714286,-1.59604375,0.3207957142857143,8.280339285714286,-1.5894642857142856,0.971921625,3549
0.12363,0.6300321428571428,0.788970892857143,669.2178571428572,0.5960209821428571,0.008676964285714286,-0.12365,0.6766830357142857,1.23361125,0.21261607142857142,0.013075000000000002,-0.06784374999999998,0.9504375,1.22458875,0.23505910714285713,0.003611785714285715,0.3433526785714286,0.8418080357142858,1.2975558035714285,0.19072392857142859,0.005556316071428571,1.042169642857143,60.59464285714286,-1.5955616071428573,0.2576357142857143,9.331303571428572,-1.602207142857143,0.9682495892857143,4544
0.10246142857142858,0.6294321428571429,0.6741483928571429,763.8321428571429,0.5810852678571429,0.0018583928571428573,0.026235714285714307,0.7244776785714285,1.19553375,0.20286821428571428,0.008980714285714286,-0.39598125,1.0799839285714286,1.2126026785714286,0.23285946428571427,0.0021699285714285718,0.22229910714285714,0.8214866071428572,1.2920754464285715,0.19283107142857142,0.0055695160714285714,1.2845267857142857,80.82964285714286,-1.5776241071428572,0.32729857142857144,8.736232142857142,-1.7668071428571428,0.9709661964285714,4689
0.11627571428571429,0.5732178571428571,0.6964991071428572,725.1321428571429,0.5664174107142858,0.021270535714285718,0.12352142857142862,0.6701383928571428,1.23647375,0.21042107142857142,0.009744428571428572,-0.07541874999999998,1.1592910714285714,1.2165476785714286,0.22762232142857142,0.0009575000000000001,0.25579910714285714,0.77859375,1.2943638392857144,0.18561964285714286,0.005783741071428572,1.0167232142857143,72.67178571428572,-1.5819205357142858,0.2505185714285714,10.118160714285715,-1.7738642857142857,0.9647048392857143,7172
0.11419285714285715,0.6341107142857143,0.7806416071428572,641.8035714285714,0.5803272321428572,0.004306607142857143,0.01452142857142863,0.6119866071428571,1.21356375,0.20004535714285715,0.008575285714285714,-0.34675625,0.9254196428571428,1.2099594642857143,0.22109517857142857,0.002877071428571429,0.13792410714285713,0.7048169642857143,1.289139732142857,0.18391392857142858,0.006387876785714286,0.8479910714285714,71.52535714285715,-1.55380625,0.25429,9.875482142857143,-1.7812642857142857,0.9619972678571428,7204
0.10944714285714285,0.6703607142857143,0.7797966071428573,752.0392857142857,0.5862709821428571,0.0007248214285714285,0.1645928571428572,0.76103125,1.19845125,0.1996517857142857,0.006747285714285714,-0.30283125,0.9502446428571428,1.20298125,0.22809696428571427,0.002276357142857143,0.31376339285714283,0.6881473214285715,1.287515625,0.19801607142857144,0.0056940910714285715,0.9223482142857143,73.31035714285714,-1.5525348214285715,0.3044614285714286,9.796839285714286,-1.6863214285714285,0.9631884107142857,8051
0.12403571428571429,0.6362535714285714,0.6817255357142857,704.0607142857143,0.5866700892857143,0.023031964285714288,0.08173571428571436,0.6147276785714285,1.18854625,0.2117217857142857,0.008567285714285715,-0.32811875,0.9546267857142857,1.224129107142857,0.22481839285714283,0.0005377857142857143,0.22120089285714284,0.8733437500000001,1.2829808035714285,0.18059178571428572,0.005594894642857143,1.059776785714286,61.0575,-1.5908598214285714,0.25576714285714286,10.298910714285714,-1.68585,0.9692549107142857,8253
0.16058714285714287,0.5175964285714285,0.7195416071428572,604.5107142857142,0.5903316964285714,0.027414107142857143,-0.007949999999999985,0.6437276785714285,1.24921375,0.1973932142857143,0.009971,-0.11915624999999996,1.1019910714285714,1.2049301785714286,0.21899517857142856,1.778571428571429e-5,0.13263839285714285,0.68740625,1.2903897321428572,0.18383035714285714,0.005734555357142857,1.0261875,77.56392857142858,-1.5755419642857142,0.3176614285714286,8.204803571428572,-1.5789499999999999,0.9697518749999999,8459
0.11571000000000001,0.6693178571428571,0.7788541071428572,665.475,0.5903129464285715,0.010344107142857143,0.13335000000000002,0.8190223214285715,1.22003375,0.19720178571428573,0.011082142857142858,-0.06260624999999992,1.0332589285714286,1.2036519642857142,0.2309769642857143,0.0019660714285714286,0.34990625,0.76746875,1.2908986607142856,0.19382107142857144,0.005703244642857142,0.9708660714285715,65.50821428571429,-1.5669223214285715,0.2790557142857143,9.928196428571429,-1.7124642857142858,0.9660967321428571,9783
0.1011557142857143,0.5815035714285715,0.7949648214285715,660.0607142857143,0.5830165178571428,0.02699839285714286,0.03543571428571432,0.7911741071428572,1.20507125,0.19869607142857143,0.011493857142857142,-0.15833124999999998,0.9333160714285714,1.210134107142857,0.2284044642857143,0.0004180714285714286,0.22972767857142856,0.6804776785714286,1.297021875,0.18425178571428572,0.005796076785714285,1.0140803571428572,61.18607142857143,-1.5967258928571428,0.2896242857142857,10.22144642857143,-1.4433642857142857,0.9670879107142857,11179
0.10883285714285715,0.5475321428571428,0.6929055357142857,740.5607142857143,0.5872995535714286,0.02543732142857143,0.14303571428571432,0.6283169642857143,1.24480625,0.20204035714285715,0.013585857142857144,-0.05106874999999994,1.0559410714285715,1.2164233928571428,0.21614624999999998,0.0013055000000000002,0.17934375,0.7136473214285715,1.2829638392857143,0.18924464285714285,0.006486326785714286,0.8344732142857143,80.46535714285714,-1.5816169642857143,0.27609285714285714,9.524482142857144,-1.4382642857142856,0.9619905892857142,11631
0.12911285714285714,0.5200178571428571,0.7938598214285715,755.7321428571429,0.5844897321428572,0.008419821428571428,-0.16956428571428572,0.7814241071428571,1.21538125,0.20205464285714286,0.008766714285714286,-0.11540624999999999,1.1488767857142856,1.21374375,0.22648982142857144,0.0006840714285714286,0.17390624999999998,0.6967723214285715,1.2975933035714287,0.18827107142857144,0.0063045517857142856,1.0460803571428572,82.91892857142858,-1.569313392857143,0.2521242857142857,9.825875,-1.4319642857142856,0.9650112678571429,12713
0.11613000000000001,0.5837535714285714,0.7067180357142857,685.0678571428572,0.591834375,0.019400892857142856,0.07780714285714285,0.6609955357142857,1.23526375,0.2017625,0.009747857142857143,-0.29029375,1.1182125,1.208398392857143,0.22036446428571427,0.0023575000000000002,0.16321875,0.6730580357142857,1.284546875,0.19760178571428572,0.006010066071428571,0.8696339285714286,67.79892857142858,-1.55218125,0.29173000000000004,10.308660714285715,-1.5437214285714285,0.9688431964285714,13440
0.14413857142857142,0.5067321428571429,0.7979780357142858,679.2535714285714,0.5915558035714286,0.014900892857142857,-0.15826428571428572,0.7967276785714286,1.18184625,0.2010925,0.013435,-0.22518125,1.0180446428571428,1.2191501785714285,0.22879339285714284,0.0003236428571428572,0.2573794642857143,0.8778616071428572,1.2869486607142857,0.19234464285714287,0.0061964375,0.9152232142857144,76.42392857142858,-1.5973169642857143,0.2815642857142857,10.228410714285715,-1.6057642857142858,0.9652080892857142,14509
0.15303285714285714,0.5198035714285715,0.6920883928571429,776.3964285714286,0.5647004464285714,0.004600178571428572,0.1316214285714286,0.66690625,1.23004625,0.19834892857142858,0.008873285714285714,-0.16811874999999996,1.0413160714285714,1.2038833928571429,0.22163732142857143,0.00031064285714285715,0.17645982142857142,0.7875580357142857,1.291228125,0.18401892857142857,0.006230183928571428,0.9528125000000001,80.7825,-1.5952419642857143,0.2711442857142857,10.714732142857143,-1.7541357142857144,0.9662409107142856,15292
0.12445285714285714,0.5635821428571428,0.6946883928571429,655.2964285714286,0.5952040178571428,0.010525178571428572,0.005221428571428627,0.6124508928571428,1.18978125,0.20639392857142858,0.01280957142857143,-0.22738125,1.0595839285714286,1.221178392857143,0.21755089285714285,0.00025064285714285716,0.13745982142857144,0.6600758928571429,1.2926299107142858,0.1983732142857143,0.005957148214285714,1.0070982142857143,65.96464285714286,-1.575263392857143,0.28099,9.979517857142858,-1.442792857142857,0.9694513392857143,15450
0.1024357142857143,0.649925,0.7153491071428572,758.4821428571429,0.5472066964285714,0.006147321428571429,-0.026892857142857135,0.8132723214285714,1.21546125,0.20076464285714285,0.008546428571428571,-0.31105625000000003,1.1220267857142856,1.2049376785714285,0.21993696428571427,0.0002822142857142857,0.15785267857142857,0.70815625,1.2819799107142857,0.1930382142857143,0.0055888446428571424,0.9665982142857144,62.8575,-1.582275892857143,0.30603285714285716,10.945839285714285,-1.5617928571428572,0.9652925535714285,15980
0.12640142857142858,0.699575,0.7791930357142858,724.4464285714286,0.5357290178571429,0.004748035714285714,-0.18280714285714286,0.6314598214285714,1.22258375,0.20238964285714287,0.008147285714285715,-0.07373124999999997,1.1258732142857144,1.2109516071428572,0.22847839285714286,0.0019120714285714288,0.3307098214285714,0.8198794642857143,1.2874834821428571,0.19707535714285715,0.005813244642857143,0.9657589285714286,69.9225,-1.5795080357142859,0.3217042857142857,10.056125,-1.7629785714285715,0.9617261964285714,16282
