scen,swp_nse20,swp_nse80,swp_nse110,swp_nse160,trans_cor,max_trans
44,0.3364914952099699,0.3404242574674423,-1.8166604739883239,-5.718357648458679,0.6476136197254708,6.61262170791701
45,0.43128837623737204,0.3905342677620618,0.7085709004556314,0.5875272527828475,0.7345328667942171,4.966431583155395
46,0.5173971967486133,0.454429535691393,0.2479486287109477,-0.8123175826567786,0.7828542121067261,3.529123988899889
47,0.6667823952834098,0.7396014945622131,0.5447140719328439,-0.4373787448570474,0.7143822354836735,5.499490525362709
48,-0.16544584139332064,-0.3776452682353675,-0.4172539123634498,-0.76904324022233,0.7392044143994113,2.5966533110744154
49,0.3454972923746312,0.26637209742689616,0.4886311858022908,0.5076400672062417,0.6920907806339825,3.7851247131016597
50,-5.243670185148048e58,0.18747562588836908,-0.7981767943356302,-4.185267679084421,0.6843448761133817,7.1239162357884345
51,-0.48253634504328313,-0.5426852237777104,-6.07412988057914,-5.483176982724621,0.737580026684414,3.4282991075158193
52,0.3882653298805806,0.4794281334129429,0.20371748435065917,-1.0222116252833873,0.7622854350883296,4.23738009676372
53,0.6553651282417992,0.7830016780372817,0.7231746400056283,-0.7167228062787825,0.6621467818384515,7.669313576110229
54,0.35418897225356316,0.4142699102737112,0.30906571713747055,0.45471834092972974,0.6984866269083904,5.255422061339725
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.5871461801796818,0.47031498643075453,0.653905002339933,0.3905811926261973,0.6638311537393412,4.871200420869871
57,-1.7527516343914744,-1.416883116418722,-4.758652473846668,-4.664878804372849,0.5950217943335004,5.677313724161738
58,0.46112113767138885,0.33059751183458186,0.7125127354327052,0.7561755887203758,0.7495369600250817,2.9546498586118206
59,0.048789796334348434,0.010398169347679453,0.1057241756771452,-0.49554870957804287,0.7419500788314257,3.4653185519959364
60,-0.05349545614813889,-0.24042578607476672,-0.10747985545858962,-0.42983460025498643,0.7496469276112666,2.784432396810657
61,0.6041776152145709,0.45697111140869107,-0.19047080992698162,-2.819159747439171,0.6935249695959683,5.429931390363349
62,0.30208484170147065,0.31491719065026125,0.604986586899747,0.6943353524141764,0.7130362859696903,4.56456726499905
63,-4559.465024621896,-0.353662742330475,-2.9505093517719,-8.136214958157607,0.735011775226734,5.849453982429443
64,-4.2104434871116725,0.34113661109050686,-3.047351351581592,-4.63680465740576,0.6369346443168513,7.488533724578324
65,-129.66204234527916,-1.0843451218795792,-4.717322978864973,-9.375505978445078,0.5824341875484242,7.478253209971237
66,-1.7061647211893733,-1.1641170800856826,-5.493054144027331,-6.917582862259889,0.48315381896284154,6.316587868620396
67,0.1611174920290267,0.5544087382389737,0.6550506665765521,0.3098728554221658,0.7654124557576666,4.2635868120851805
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.21118165416319057,-0.05612942994279302,0.19940195846485165,0.35560461580727376,0.7501335524845476,2.916063964387772
70,-1.3261908995475897,-0.689639397901044,-3.9563674066237393,-12.211384274805793,0.6565315870720535,6.830868617669509
71,0.13453309174134342,-0.22841277665300042,-0.04677559170942169,0.14919725487558466,0.7846878743167207,2.7147794250954584
72,0.592267205843886,0.8235767619362484,0.8243144048166441,-0.19437685429755303,0.749545056846859,6.401202394116084
73,0.31819047775859777,0.0321355758925963,-2.2015679310754757,-3.308704042282118,0.7605214109997582,3.5278825817577513
74,0.08245782927043832,-0.0494442072120842,-0.01935132350823099,-0.9485467311256612,0.7582660527445266,3.817827894291773
75,0.0896399203979269,0.25308119970859655,-1.1766861549191643,-3.0566022317857833,0.673120541200783,5.5163417665555405
76,0.28866784226575715,-0.09298694841560562,0.20930526981993758,0.4877493545348822,0.7610797523888624,4.061391451101995
77,-0.15440324369554181,-0.139150224325161,-0.7056805442023522,-0.05551300252252789,0.49075286724374234,4.855319586869318
78,0.31910192835187634,0.6259865772143733,-0.06439994859655052,-1.1659536853225183,0.7584392464164064,4.8949302932262695
79,0.5957941924185399,0.5719435110460045,0.765426507668289,-0.8263422417178834,0.6392500992865161,7.053636948118117
80,0.11382564013682839,0.01928402583684885,-2.943785286808721,-6.211931654411895,0.7549038516839944,4.8692285566836695
81,0.3401724948921283,0.16184852075454226,0.43252250711130813,0.5778118250022243,0.7175452202750944,4.340604497952273
82,0.5290516905759881,0.5611223035930956,0.546926182636243,0.2934998119695713,0.5881362542986422,7.990988536467617
83,-104.3497179092188,-1.3628856985849063,-2.3393071242027355,-4.1371614875516975,0.6120209633506047,6.207151103814305
84,-0.5539315365501831,-0.37994136308998017,-2.240221534094026,-2.737811319265565,0.5996247370998232,6.761869852214259
85,-0.21555160027216602,0.8425531137691668,0.445555950340801,-1.921925781480906,0.6560594880130567,7.6264815641776575
86,-0.21757535758248436,-0.5261961056041606,-0.44727688078650574,-0.5033776117781561,0.7432365140805949,2.796856787903233
87,0.6134756531758339,0.527485156372657,0.7892624013866875,0.6007248332688506,0.7708412856846486,4.087460267883886
88,-2088.9928136050735,0.29497176459859875,-0.3851995228557197,-3.626376058974394,0.7515711612564518,4.454156933059217
89,0.35752564929544794,0.4042031611483329,-0.27128231653196644,-0.3954241029326948,0.7325823982639696,6.090961310569549
90,-0.1549999976351779,-0.42658781987753414,-0.3062561974694984,-0.3770213749828286,0.7789200810162167,3.5001532786551697
91,0.23210103266278648,-0.0024634272437520366,-1.9534334540683922,-5.253977387210498,0.7382106513449166,4.060211561676428
92,0.34973996709410016,0.2238217428700343,0.41941770883932517,0.5493254163952608,0.7923305059515198,3.8461320937413013
93,0.3861103020830092,0.24903971045744366,-0.2719872438389026,-0.35203974809743555,0.5949121223689818,4.997391834858124
94,0.45658889814379844,0.413939956790048,0.6553536720359807,0.6736314482386324,0.7458742179991681,3.9419250848120773
95,-1606.0916831846287,-1.6870459875884642,-6.467231768571859,-11.352760271312325,0.4115585396521859,8.112661245069663
96,0.40239404500498155,0.42409559844312916,0.18917263741913382,-0.572098672443377,0.6053057886295587,7.069053596279893
97,0.6701977013043208,0.811421923232937,0.4702733985868375,-2.0086078212975567,0.7799087474904518,4.856307510827239
98,0.477963969819452,0.14714765578970057,-0.30529759197528605,-2.5368522807804985,0.7620485364408742,4.351965847728069
99,0.1587664599602494,0.20408912020400138,-1.343570125015329,-5.140758541569849,0.7598933210473392,4.2121055936674585
100,0.2576297427924563,0.1365998004881872,0.4847537704379822,0.6242595746727573,0.7874147912556869,3.7169295322817644
101,0.47911895473005883,0.7181575193485378,-0.4768114529458898,-2.2344979369739795,0.7055448786490165,7.180832451824461
102,-0.979044647420815,0.7003575307298904,0.08883694153874855,-2.9773800437236715,0.7226317645109583,5.370773032828871
103,-0.7047792171259182,-0.1412146370676841,-2.9680282204353343,-7.480029184312404,0.6838831611502495,7.062593607723011
104,-3.9163408788930324e55,-1.9769510408021137e39,-17.015083857448616,-12.905047703837896,0.5307740031736535,4.997978741555476
105,0.7578735191752158,0.7454196731825993,0.5829613571401984,-0.6850884876175409,0.755391248022402,4.94652117000626
106,0.44890826295674346,0.27804559699485765,0.6264203474745348,0.31199283908464237,0.6536905536114578,5.262347781218015
107,0.49107897248766663,0.63072065694622,0.8672704736272077,0.24280165769856132,0.7796164247015868,5.414968120774493
108,-5.035816303852739,0.5750174533271528,-0.04775763201886596,-2.5287900239698007,0.7634933782977316,4.226940346114224
109,0.3328015066516793,0.1949541230504549,-0.09685014253001811,-0.16840557692274305,0.5517817207001277,7.682851077995054
110,0.5119842358899485,0.468370573571946,0.6150875258231777,0.3816937080759014,0.6810269370495211,5.591145124678567
111,-0.31007225074144595,-0.6395015567283371,-0.6079554347116014,-0.6231687976514684,0.7558229263344487,2.8324312111812673
112,0.48105350787084067,0.36055974258158585,0.5152368879091712,0.751432126494803,0.693432580988325,4.019672368142116
113,0.6243622856136672,0.7004404805244099,0.8111970595149451,0.6777562125241647,0.7526533708865467,4.242791388222391
114,-6.460945615895787,-1.2684883320807954,-259.43472394599615,-5.314609154987996,0.7544993878539802,4.382028023711589
115,0.5705476814796069,0.5459432662613856,0.09250560735169888,0.009342285572097153,0.6715436285114333,5.742597038391164
116,-15.910730916938572,-0.8861839834992935,-4.229112854810024,-3.967798211395978,0.6346450510825283,4.528035848824913
117,-0.9845905385411426,0.27561358393093927,-1.062664124209697,-6.516400467879744,0.7136692512959789,7.102731703350216
118,-0.07750763854232079,-0.20547835405882764,-0.26804953445312885,-0.7259195905516085,0.7501568840761558,3.3487104802234193
119,-0.7459441680799224,0.15825149247831272,-3.75564111230422,-10.5392123800065,0.7628746071713992,4.187606209844409
120,-1.0619190438328873e7,-0.09653117278901013,-1.6235903152943072,-8.908372274270365,0.7768566597629867,4.559954511785444
121,0.43000126734597544,0.20957309689250436,0.431007751689345,0.608643370666313,0.6554660666839538,5.23905409773815
122,0.7100553780861207,0.6832410416522063,0.703354746969113,0.1651661774586991,0.7113678667109373,5.550920442238037
123,0.4273399895466179,0.4705411390193015,0.6830452953499928,0.06043122716965199,0.6565592394363665,5.565568702915506
124,-1.3613768996281,-0.6958170211251822,-3.2251674933253636,-12.533862743297506,0.6414305339707683,7.594532941604676
125,-0.8631509626946834,0.10072810223277406,-0.9567904754531766,-1.0926023948026038,0.536520110949609,6.857425100016622
126,0.4571436567470468,-0.011480697800812623,-4.056532960088835,-4.984019551087428,0.7629392353103883,4.270561372117276
127,0.576838798899546,0.4654546641565125,0.7168472961499786,-0.6617780136450542,0.7055322204491266,6.80103783848735
128,0.3453936762275728,0.3599580605123479,0.40049895050287676,0.4625597224772964,0.5475300818935498,6.021548328177973
129,0.0,0.0,0.0,0.0,0.0,0.0
130,-0.222018252651615,0.14789228583956437,-2.911115981916415,-8.598329898451913,0.7419906961519056,6.384408717784284
131,0.12553340761744336,0.13505376439718098,0.1202095086052104,-0.8034172957540309,0.7673875029735674,3.120096473004983
132,-3.172720387471098,-2.4837810878854527,-8.581360207379397,-8.295175113952144,0.4992143682094392,6.982998842494668
133,-2.3304822011782593e54,-19.888627361677692,-41.51327245134698,-35.72561890878886,0.48212332562320803,4.679469206099164
134,0.5451470551250113,0.5551175628666549,0.6768957022386102,0.6584138796692185,0.7125474902233909,4.944822565900687
135,0.6457762079906466,0.5418667138257613,0.5478317335339129,0.1701797283627855,0.7056344124290514,5.276850240297758
136,0.3991119979349239,0.3215232162257792,0.22456105230905576,-0.750373845946942,0.603802362544586,5.81112317297451
137,0.25345476407279277,0.23093404891598657,-0.21802437784765427,-1.6738385295172007,0.7637999012780458,4.123402354551049
138,0.401964583384376,0.498228519363496,0.6530087115325254,0.3905044095947031,0.6006775638059592,5.676282609826162
139,-0.0322920867785601,0.5890506302695568,-1.389022787945195,-5.7746333514418655,0.6591227294419141,6.765760648559828
140,-0.3978548169972267,-0.7056792017226807,-0.7492499253776059,-0.8076363662818624,0.7485544158109643,2.668610430492105
141,0.0,0.0,0.0,0.0,0.0,0.0
142,0.508097307447321,0.44205724511393796,0.7250186756681383,-0.26612056786517435,0.765085579144607,4.707711328748933
143,0.4464228081641194,0.07897264011764171,-6.1457079562964125,-4.496180224926718,0.6858001266960269,7.234847012787439
144,-1.8817194870274156,-1.2148690438738008,-5.9616882065987085,-4.4685483347693635,0.5398364377007797,6.543382635491425
145,0.3515694696777423,0.393072746760441,-0.34890223046126745,-3.5942724890265882,0.7576774890516784,4.83279121720515
146,-31.799404267118064,0.15064692893732323,-1.4732701503870476,-3.6331750263069473,0.6539101131189767,7.271442792510818
147,0.5727315704206709,0.637766881498645,-1.0256592400529971,-2.392893856921428,0.6613223656126557,6.649471596728936
148,-18468.734368458703,-2.813522953021467,-7.1391593493033,-10.381473548157034,0.5944386156364756,7.456364728451392
149,-0.028445425279848058,0.41214871489835914,-0.03515072843291511,-2.088295523331033,0.780585187959399,3.8540827405071783
150,0.0,0.0,0.0,0.0,0.0,0.0
151,-0.49529634241239884,-0.4689084599228217,-2.3745181601760943,-6.1495976787859625,0.6694521642028602,5.303176847006954
152,0.35453704960856713,0.642163193572704,0.2596150863655057,0.012574237328855209,0.6937627951567841,5.5154233106590755
153,0.5935972128368814,0.6233705446533255,0.6909151931535027,-0.7959109687933863,0.6211988428653579,8.509274690974983
154,0.10412622119842674,-0.17013625017882994,-2.41777168199048,-8.397449276621694,0.6948930538005695,6.605149899636943
155,0.28898769652278755,-0.06860110863236057,0.2630864420222164,0.4868373946035539,0.7207818535830567,4.578203898916142
156,0.2976013048441696,-0.9160332877531088,-61.08651032184868,0.5943114496754578,0.7737156769294181,3.3790535059017395
157,0.5313756188422838,0.7585620480382579,0.07616247889009364,-2.131113108203296,0.7486759356495861,4.307355239880052
158,0.43395853025756526,0.273180543080207,-0.2526281766884797,-3.5933891683445722,0.7861749432126222,4.165314799722552
159,0.5082755771454917,0.2810900871894504,-1.606306805858543,-5.347071843470327,0.7265885284074874,4.994872026940341
160,0.0876840057626076,0.6801854796505612,-0.32469615704649946,-4.175614456950206,0.6773706747990926,4.818508757101493
161,-0.29213205856018853,-0.6384563772314626,-0.593479652074731,-0.6199128288058404,0.7416661837413882,2.995983107649071
162,0.5461235031565107,0.591550965210051,0.23795335853183508,-0.34346242261655435,0.5957690815092096,6.4483060125025915
163,0.421843125210145,0.32742382447595497,-0.3985905624696915,-3.750891737076567,0.6762933615261956,6.064186269796545
164,-2.059122079353517,0.12894999220409675,-0.6305169454294932,-7.516255158413095,0.7579166532929728,4.826498248184022
165,0.0,0.0,0.0,0.0,0.0,0.0
166,-1.4917689402977768e71,0.20453670574195992,0.6162933936174426,0.6951733133049911,0.7852238728403618,4.050490605598179
167,0.6400225398409903,0.343580795892637,0.6328541965337369,0.5491314403223934,0.7026994950992459,6.611855323253235
168,-0.6228778654978,-0.48265256123311917,-3.088611443640488,-9.127588076881256,0.6911879975271971,5.1884067338147615
169,0.38070820836414687,0.22403045590817938,0.5035855741268216,0.5341211805054444,0.6246863149743428,5.763815814586781
170,0.589159114765213,0.2594664679905505,0.5790459279423995,0.7867164537834485,0.7583830546260611,4.013039700268325
171,-0.6714978457969061,-1.8012429931875094,-10.6628575775059,-11.287397728171339,0.6745562765045133,6.893808635431107
172,-0.23820086271338736,0.006792153348786245,-3.008779207604878,-5.352973939117439,0.6245558275092792,6.31340258429804
173,-7.834907622342715e58,-4.437062720964826,-9.130823387674427,-7.801834240591738,0.4305309921972734,4.866905321668039
174,-4949.462182508385,-2.0248620577582175,-16.096380424691667,-11.256653792671012,0.6316740371192366,7.456467079340283
175,-1.6489376738638515,-0.2797005624293549,-2.907579920760469,-10.068480062639736,0.664341407593472,5.210270648011816
176,0.5546743425141201,0.5819489735817533,0.7841875843565707,0.39680540858443325,0.6635392961104928,7.232343412910659
177,0.16763454732453908,0.213077123573723,-1.1803170340196285,-6.011430437527478,0.769470252834291,4.105531367972458
178,0.5377204754854745,0.5101401357230049,0.48825612077364566,0.3408236812331462,0.6322176478475187,6.6772940263189815
179,0.3026044656599779,0.47398469747933114,0.4144696217654066,0.1998464567677839,0.6199869365636426,5.983955156543937
180,0.0,0.0,0.0,0.0,0.0,0.0
181,0.5484604446910446,0.5960740095154424,0.7591947253837183,-0.18107412087335417,0.702720295974962,5.640304489565908
182,0.3417097506341401,0.2696574352847725,0.5546193048663204,0.6044071403692963,0.760080975077916,3.9714695899632106
183,0.07630003601610258,0.19191159775571742,-0.1633666886597429,-4.749559717709611,0.748453546332677,3.5366071655633244
184,0.11057541675623217,0.07710295973528036,-1.0921310711830183,0.25536676723363183,0.745270178980153,3.815457463626156
185,-25.79195921056109,0.18335713426611044,-2.4652205845148902,-1.7133870130057582,0.5988784099064374,6.731168711151963
186,0.606510774285095,0.7629094057047494,0.025290000692929082,-0.7272170490617862,0.7125080980112786,6.083147356528093
187,0.049841552202916195,0.5339968265413937,-1.5317271600488649,-8.91015584797543,0.764259997373988,5.736597243533944
188,0.10712909816837535,0.14438379766224396,-0.5380755353761917,-3.0350268632973156,0.766062353670226,3.754870863082007
189,-1.716478768204502e59,-0.7008635886642227,-3.3925878186222675,-4.898973293379231,0.6577788560516473,6.2439516110600275
190,0.3684962576679325,0.3921876043879923,-0.7104362252379115,-4.822698842631012,0.7647842251225105,5.253736916264901
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.14863884431857766,0.23082100686208762,0.25292451965567275,-0.3425698667578827,0.6386109452171308,5.055433510166467
193,0.3168145034064682,0.34929881467911494,0.6705852899532792,0.19256177893753124,0.7923061360282803,5.117954248603517
194,0.15705002546323732,0.2729857682816902,-0.8839035066340262,-3.6741122046457173,0.773579449439706,3.45428561998446
195,-0.4795677006947381,-0.5715967675987956,-4.869789164440443,-4.709157905558263,0.6059938655615007,7.219088891962305
196,0.028799120417999258,0.18405652937011174,-0.19464521970625226,0.2239442540344908,0.5570478650218735,6.224042897543819
197,0.31538009275982315,0.5247670265259902,-1.0894360435932442,-5.805568297944452,0.7485658968291128,4.652296605693077
198,0.42727539100423884,0.30718105156151265,0.3105328549040537,0.5269049213715875,0.5751344271895885,5.921464115001185
199,0.4915660772366668,0.35055666684334685,0.02504308786238907,-1.232896196247601,0.6952535027198709,6.872243250312095
200,-4.6207851951876355,-0.872702286613863,-5.933570716776564,-4.186084059698957,0.6217732955786577,6.874217857226375
201,0.0,0.0,0.0,0.0,0.0,0.0
202,0.6459780118966558,0.7502888781747591,0.4585144674709424,-2.6394900237995893,0.7603973651485594,5.732561995663812
203,0.29905165630895647,0.3903473571897417,0.4695858663163268,-0.4963133002778768,0.792586818126778,3.8891439936105288
204,0.2008714822875931,0.6161817917411808,0.3104777731028019,0.3309120814775244,0.712711011008854,4.283600768996609
205,0.4913682916561357,0.41423578552191587,0.7362392866897378,-0.10447444171445275,0.6538813989314791,6.19258115554031
206,0.0,0.0,0.0,0.0,0.0,0.0
207,-1586.6062567480724,-0.07041884839018864,-0.5845174064163681,0.2537020707773028,0.4741438053761389,6.619712246459211
208,0.3625842284131401,0.3706784935176556,0.7479449278385999,0.5052737448423074,0.8049486224325556,4.781366343009381
209,0.35989794005968256,0.46696656119836943,0.481573381964538,-0.1588443751314772,0.7651452726119666,3.209439508125037
210,0.3705950458913604,0.18297350598937,0.42370204410162493,-0.03184901126332229,0.7644140583121142,4.160147853780309
211,-6.335604212158226,0.6751971554668206,-1.008269769845254,-2.141849209459739,0.7742313013131524,4.96450558984525
212,0.1283666671757624,0.5732940720009281,0.6649111810765839,-0.021398688416418565,0.567335850947072,9.010889219880347
213,0.37481574313431143,0.05524404429506202,0.27152750536913894,0.5695677642068376,0.7762756125145819,3.4625400236308463
214,0.5687532573969789,0.5526605607942612,0.8174627065516884,0.10562115167974029,0.7101748179556493,6.802262489005374
215,0.5759524145314593,0.6211982451435012,0.8220246774122218,-0.11845489763367367,0.7484755662473914,5.445173502949645
216,-0.5784646143872361,-0.12874471496133233,-3.5868756836078655,-13.439653884617957,0.7539025137614945,5.225724764947683
217,-1652.6476747337902,0.12388321235244504,-2.820489416140865,-1.87362808447675,0.7057989275665534,5.246912106329371
218,-2.0662264451611914,-20.20046549908124,-3.7451330481874603,-6.434071334366785,0.6207598175761744,4.653331529910238
219,0.0,0.0,0.0,0.0,0.0,0.0
220,0.7754173756872962,0.6525567737137634,0.5836271989367687,-1.2218914883916678,0.7137345096528631,7.528191704200574
221,0.0,0.0,0.0,0.0,0.0,0.0
222,0.632898368371113,0.7805345637585732,0.6247052620377385,-1.2108453667098487,0.665612546523003,7.2044447778994885
223,-9.720200026474874,-1.9521539484028856,-11.743736195398084,-9.118446996519236,0.566438467244989,6.714807946910515
224,0.628462526948431,0.46683221329643265,-1.2826530390001203,-3.9774375441087235,0.7295237038791311,5.816622975122782
225,0.37094301417325803,0.4962637464018089,0.5231371248994441,0.031304544026724335,0.7955715896975072,4.269908082002985
226,-47.61311177711961,-94.5383004479432,-17.93911689323937,-15.759905989093514,0.48296818643016515,5.255680736087514
227,-7.236219921931015e8,-2.3879958013960367,-10.24566375686421,-13.260626323905196,0.6119955070665232,6.3255289886420965
228,0.28478023316721224,0.08927582169318893,0.26288842128960555,0.5747021609286009,0.7627397934697739,3.8635673757218703
229,-0.1748295227578589,-0.03057207199167733,-1.4946920673035202,-6.3221695590119324,0.7600666938025818,4.8713574176620265
230,-4.113933081821886,-0.7722331396789965,-2.9217153445253548,-3.7966159976817275,0.6558192179970449,5.81428793184856
231,-0.6182350825690344,-0.44009537328226966,-2.74391261398649,-7.900488239733518,0.7329718087379617,5.138629579955368
232,-75.17299793739201,-7.0332235711408,-49.17986034431069,-16.898093750519738,0.5596200218431228,5.6370130453230765
233,-7.260598378364135,-0.7618461959033076,-8.361359127350005,-3.8520065188105477,0.6672208165429411,5.725999890638451
234,-360.3004608584507,0.23803409651096963,-0.14090466743911367,-0.1567157550561067,0.6230252056001274,5.631827679775689
235,-0.3169889246515054,-0.5732149074534023,-0.5649453566637732,-0.5989775871272351,0.7444932874275166,2.827793665821311
236,-2.5387638377314763e53,0.24012800444852578,-1.389165189164793,-7.585330025398541,0.7122764489521104,6.246424304882117
237,0.215386218014065,0.2088148452399078,0.534082928963012,0.3644632920091565,0.6780570360177114,5.056393710475669
238,0.4582580848472677,0.3792130249808333,-0.0527381460720282,-0.675307796672511,0.6200214434156707,6.39252381286453
239,-0.6046070863797106,-6995.870866558712,-151.21566701820134,-112.57813421915769,0.4696716339299059,6.674179996190825
240,-6.146294609772436e57,0.332153879302701,0.5630196420714322,0.6238334239734098,0.768122491664533,4.442113907746924
241,0.12513088286840135,-0.06370047305685134,-0.12295055229366048,-1.1703442035374274,0.7511929880547044,3.1345605208996994
242,0.3575241740010241,0.3498010532664234,0.5841881988010675,0.07792152154297749,0.7528160104482883,5.083518810268259
243,0.3687294117218153,0.4170464726625571,0.4067987650661844,-0.2586820382789592,0.7783708780053253,3.6394231089988796
244,-0.19078819513279743,-0.3879594177399952,-0.3724797338579007,-0.516963451838903,0.7305111887388414,2.964838713465966
245,0.1280767563455859,0.2552370369680703,-1.1204167159842155,-2.973396903300252,0.7673542389104967,4.113357809844762
246,0.08297883797837224,-0.11069602995259054,0.09677501405861255,-0.04188073392577141,0.7759458576629319,3.3747527689066317
247,-0.2426919562286074,-5.11547733964131e8,-22.8042970519618,-10.062322173587333,0.49320766455489234,6.285209679561933
248,0.06464351007722557,-0.1209777988615246,-0.2536080314344942,-0.8639638306580617,0.7439630996019957,3.251772052665876
249,0.2526067701232718,0.23416096100268058,0.4775943099830662,0.4861565579759559,0.677498552837509,5.653716949182406
250,-1.995934265820726,-21.56640306250306,-5.605258347595133,-4.9330573317122335,0.5743102779687922,6.878370764316643
251,0.08944619066692339,0.5397579613788102,-0.48813562061342775,-3.991073175804577,0.6836769940247077,7.435438537395831
252,-1.2991871885150048,-168.7181590573123,-4180.892694378013,-0.512460359431772,0.40500669261270134,8.897598114073455
253,0.07383604660289467,0.03282108743649448,0.3145488374914094,0.16418270393512036,0.7633904725041962,3.329987063707721
