scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80
1,0.5477052268358673,0.05375563554037569,0.29645882752459674,0.045318107618252314,0.3984671992299572,0.05301273028628215,0.3344096291246993,0.04907948483118801,0.3002275422830526,0.23250925776267217
2,0.5339363696719198,0.0545677218983294,0.3061747996761286,0.04500409597512382,0.41023859899691373,0.0524914642691535,0.35148460287200234,0.048445855121468796,0.23397438399952275,0.30552944881606103
3,0.5240435747662824,0.05514381561271872,0.3713285747663716,0.042838954956303514,0.33641441665962846,0.055679969184936895,0.4184661215786446,0.04587583589353122,0.22036876597200117,0.12453661859476439
4,0.49813241610423276,0.056624944435276235,0.4718702504175242,0.03926425154271477,0.14660625723936727,0.06314300441066015,0.34859899934140515,0.04855351668918827,0.15286969464560152,-0.026108155954498447
5,0.5514722712898225,0.05353130918519501,0.40054873927950285,0.04183154897094023,0.3523451855191816,0.05500755153123541,0.4422029912762362,0.04492980883146611,0.2752854040032411,0.07721498548326744
6,0.5442176647276544,0.05396248748393008,0.38168364836813484,0.04248468212762912,0.3150132421972426,0.05657070655588727,0.41998509016299346,0.045815882794236505,0.21423999965772167,0.16667471022365932
7,0.5094214912692095,0.05598445769288677,0.4113252228314074,0.041453835660641904,0.32152733864128047,0.05630107554969371,0.4343187914977267,0.04524622556884389,0.18347202428342768,0.11194548387216585
8,0.5418267700054697,0.05410383770838781,0.31669792806426433,0.044661507294914735,0.36053188900233024,0.05465878342637967,0.3510171127414272,0.04846331336470696,0.22570661950252124,0.2721424267297322
9,0.5306600627284668,0.054759184499879036,0.2810901292592134,0.045810415475290654,0.40885040251384064,0.05255320587890594,0.3491354789142824,0.04853351876531917,0.26173062634650235,0.2536538325553772
10,0.538255004729275,0.05431431601265756,0.4743118626556615,0.0391733845382824,-0.009228812452327428,0.06866656702946784,0.25129462251815693,0.05205374215207379,0.17475104308432976,-0.002713535402411482
11,0.5624805943150586,0.05287031239464988,0.39220549532965987,0.042121651623091644,0.4093907955514271,0.05252917991331522,0.37857471439361634,0.047423209261637796,0.2292058310367786,0.22954161204844314
12,0.539341749893441,0.054250362323902186,0.38017609713261313,0.042536442721330524,0.38446314609059873,0.05362626443193131,0.4214221291426672,0.045759091115625705,0.22846803567557572,0.14988538720896227
13,0.5133705002148752,0.055758673406395544,0.08776694411716379,0.05160358928487366,0.4414713514908071,0.05108262921524674,0.136556572401633,0.05590020805656902,0.24592443998624636,0.2541251841928902
14,0.38637862961015534,0.0626128474133569,0.4729625280717691,0.03922362737552566,0.12031614917677169,0.06410823566993143,0.3424525100264538,0.048782049484691406,0.13334452627190396,0.17679593440605734
15,0.5552338983929226,0.05330636345458509,0.44066443657834387,0.04040761559269177,0.23972115062436583,0.05959872507874476,0.4042180795403516,0.046434432297598555,0.25164216845719545,0.07196875509666079
16,0.48552381408069667,0.05733183664611238,0.17462531282915938,0.04908542777166979,0.4350613572244493,0.05137491972128383,0.35215165397227965,0.048420933450172766,0.2688348170053705,0.2582887590660491
17,0.47661036670296386,0.05782634920192715,0.1750781876101971,0.04907195958393667,0.39045807542057176,0.05336448297721871,0.2841157696977201,0.05090001122944029,0.30318174957297417,0.27558458149467757
18,0.5573392664752248,0.05318004689746398,0.3490964768092961,0.04358984437106437,0.2863990310079638,0.05774019293046732,0.36550680610976305,0.0479192447085454,0.28537657740191624,0.27549374042931374
19,0.5663604097107003,0.05263536986288091,0.49249131222391995,0.03849007416057073,0.14261184018785955,0.06329060629317207,0.3830017299752697,0.04725398655982861,0.2582959244814357,0.07617118446037874
20,0.5426543348024493,0.05405495372192629,0.4877937226482598,0.03866779928839949,0.23395822854120574,0.0598241781485911,0.39587250773895744,0.04675852255552361,0.1258015960735256,0.05514161661592909
21,0.5218961081927971,0.05526807722661925,0.1631162210793604,0.049426468610183925,0.43653949285619564,0.051307665659043364,0.16788127015015464,0.054876844269400156,0.3051660672302159,0.2279822992397238
22,0.545883941053159,0.05386375752073093,0.2884390395606775,0.045575670186171424,0.3882463640678837,0.053461211321360745,0.37021963471245467,0.04774094798819917,0.2634537404035029,0.28691432796968275
23,0.5445591603982382,0.05394226795422131,0.3740052246358482,0.042747661484672975,0.3652371605581134,0.05445731969395321,0.38007343114405,0.04736598849473929,0.2800426247596046,0.2338510561114675
24,0.52532731874482,0.05506939877976572,0.3519326277534923,0.043494774720203286,0.36926274873348763,0.05428436421669625,0.31834439525641334,0.049668264502439545,0.2554472146440485,0.26945743605641126
25,0.5523291070254202,0.05348015352388148,0.3603735323142354,0.04321059242145977,0.3663234562433554,0.05441070221829183,0.2920831040165556,0.05061597642670299,0.30668139856862187,0.2574678560789756
26,0.5438483134656427,0.05398434778331459,0.3385882813905414,0.043940293144687594,0.35320000733124035,0.05497123806631487,0.39702610302193087,0.046713857988460075,0.3199067254268645,0.16005329988892913
27,0.5423528171106706,0.0540727693925318,0.2767022844483259,0.045950004053329725,0.4303343550833786,0.05158940626372425,0.38178705824125136,0.04730047766259986,0.3046062648290194,0.18942027723423327
28,0.557591312761054,0.05316490466682473,0.4319413935850127,0.04072148239313139,0.2925184747916937,0.05749208603832611,0.38116259692198484,0.04732436090855685,0.2603118057187507,0.1880315207947808
29,0.5386355033886328,0.05429193267994128,0.28900614330820473,0.045557504992605975,0.4230712296717475,0.05191724202637509,0.3210742882667128,0.049568709044116234,0.2356664319912276,0.22081380843751675
30,0.5374988952629505,0.05435876778862079,0.433575107373239,0.040662883555052806,0.34534514251523474,0.055304021468059364,0.4357399601089519,0.045189353471608205,0.23212046917463236,0.21855054188039236
