scen,nse10,rmse10,nse40,rmse40,nse60,rmse60,nse80,rmse80
1,-1.2676169303107763,0.12036440178633846,-0.31186328690466447,0.061882991015976635,-1.4016223367373413,0.10592607305836271,-2.292600371663927,0.10916061950631395
2,-0.14150676035582443,0.0853989360919545,-2.581493605801478,0.10224900661600547,-0.535087313313698,0.08468706004644955,-0.8702334398849647,0.08227054783124033
3,0.013026166389437654,0.07940832508181637,-1.155954781183195,0.07933171284242156,-0.25911375852967056,0.07669781643990016,-0.4261043901993784,0.07184096191523753
4,0.17960305302808655,0.07239777747272005,0.08746933065963047,0.05161200636103295,-0.11878296689259682,0.07229752631487686,-0.35376740987938016,0.06999524011283688
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.546440770619576,0.09939850713949273,-7.439895461056196,0.15696236762557564,-2.389274470564782,0.12583570462050778,-4.34669930150501,0.1391039172941078
7,0.11884498710562463,0.0750307649975269,-1.0683212318327797,0.07770268077027633,-0.11127857704625432,0.07205464556509511,-0.25620881555519737,0.06742600037743066
8,-0.1760028288076032,0.08667969999350332,0.33031974357555927,0.04421409651434825,-0.009496880326121948,0.06867568591224182,-0.18748145690390716,0.06555561538826038
9,-0.08993662473132513,0.08344759784817149,-2.315869617034187,0.09838428414595779,-0.4550307458975702,0.08244922928594797,-0.6559835063564015,0.07741488691267813
10,-0.07440428250963427,0.08285087161428445,-1.8449031247754424,0.09112986952310925,-0.3915682099662796,0.08063113340063724,-0.5730115295336551,0.0754505540401653
11,0.26356800710576,0.06859295929864889,-3.1507488487998865,0.11007539064048875,-0.44136218407360706,0.08206105138398354,-1.531742288112456,0.09572077983594211
12,0.12520670436767978,0.0747594227417823,-1.6879984158232193,0.088581190250678,-0.0066468381466691095,0.06857867375328704,-0.24925859819089147,0.06723921799611479
13,-0.37781708899334365,0.09382293181015823,-2.9117688551979,0.10685961363772876,-0.8037072917919628,0.09179806896754142,-1.0914023560671495,0.08699920353550922
14,-2.211099372926784,0.14323201088756612,-1.685516180993484,0.08854028060954872,-2.888263853522901,0.13478090840913484,-4.384189862385154,0.13959075726549564
15,0.13432096327918508,0.07436895289069993,-0.8446372775928412,0.07338080939788148,-0.043024664196122275,0.06980681192511398,-0.15501382589803425,0.06465320694276556
16,-0.021608505725473348,0.08078960157883142,0.0978104076901023,0.05131873159202558,-0.07224916357041122,0.07077801413660313,-0.2962915873263319,0.06849325908480183
17,0.2706366854004272,0.06826296910490796,-0.9211650726278062,0.07488750274739005,0.11380992396351275,0.06434487422206993,0.03582616308148534,0.05907097668478581
18,0.05442776804480198,0.07772497147724364,-0.6299735111353024,0.06897906140793521,-0.179639825893388,0.07423782307941047,-0.381664688201528,0.0707127633905332
19,-0.7669504182899121,0.10624913373402492,-4.825051589757368,0.1303997910058675,-1.4549087156112996,0.10709475188653425,-2.021834437922861,0.10457594876413544
20,-0.20379058315822363,0.08769779766089132,0.28938661141105226,0.04554531396114242,-0.3894176186538054,0.08056880384237979,-0.7588057484988513,0.07978209172939983
21,-0.5881856511980754,0.10073116349551602,-6.704723701775969,0.1499703972612296,-1.9677425938239073,0.11775073591729988,-3.835240867183371,0.13228345730291532
22,-0.6074836135066612,0.10134130523960488,0.14319077148690296,0.050011407242851136,-0.7267458006020937,0.08981827694169067,-1.2467429615406722,0.09017230580097337
23,-1.689494929878709,0.1310836667622547,-0.7699394052308073,0.07187969182824064,-1.870441672097709,0.11580435134697217,-2.9254288974133242,0.11919005986119402
24,-0.4665345728274193,0.09679643646526355,-2.9936733909223148,0.10797253045386028,-0.8709521663635855,0.09349359451468323,-1.1759595117550652,0.08874050285345618
25,0.307341533360852,0.06652314757416088,-0.6063665420923916,0.06847772637431929,0.15693905807419772,0.0627595758511252,0.09594142983940168,0.05719983341969422
26,0.2922921624577055,0.06724193754398808,-3.7001366308538204,0.11713380433010402,-0.663085686227203,0.08814705924615014,-1.5389998498461317,0.0958578795564196
27,0.06175756361946938,0.07742313493591978,0.22117589000667814,0.04768114776500282,0.017005014973623944,0.06776823367144705,-0.2047406040794375,0.06603029753176141
28,0.03422082599617948,0.07855107526240557,0.30441876455072847,0.04506101148643957,-0.1375991186079495,0.07290295609188649,-0.3438416329400067,0.06973816666390224
29,-1.0837579052401431,0.11538167691135465,-8.594004277551168,0.16735047955464774,-3.367342891416677,0.14284306507515412,-4.854083239336414,0.14555459726746517
30,0.18900946786048156,0.07198153577085539,0.1603364044769694,0.04950848872789048,-0.09823133733532563,0.07163040902273796,-0.3083636937860441,0.06881145205339147
31,0.0636048639382698,0.07734687839210251,0.27829431371276847,0.04589940659665079,-0.17158872882697573,0.07398405102660807,-0.41290897963076234,0.07150782570266499
32,-0.08229781971304395,0.08315466304909261,-2.255544588972946,0.09748523238527473,-0.27368336181306474,0.07714028746682458,-0.44291569268695574,0.07226316160979986
33,0.20430250166663988,0.07129961957323258,-0.7312869039010568,0.07109049353351979,0.06065704863718102,0.06624644926894478,-0.013776838587171492,0.06057140710705576
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.1204286609265488,0.08460681006941927,0.27667151274810853,0.045950981482596326,-0.18340823035095166,0.0743563063100192,-0.4557585005589764,0.07258404174477258
36,0.05678714688621911,0.07762794177218223,-1.2451339112859752,0.08095583044653484,-0.16207257515801232,0.07368297307402888,-0.2748063879306808,0.06792327156223985
37,0.332215943318651,0.06531775348416999,-0.33147593556562205,0.06234385715065235,0.07865959197945649,0.06560857038214246,0.0852645054636495,0.05753660679971069
38,-0.8951675988097036,0.11003656578192755,0.06815802492937717,0.05215526327790812,-0.8900343855919715,0.09396916501288628,-1.3479066621811122,0.09218004044414711
39,-0.47763483331984724,0.09716207399234374,0.22815504220642935,0.0474670282669243,-0.598684526505854,0.08642351002612515,-1.0204836845215683,0.08551142705247683
40,-0.30704990630417517,0.09138171438449451,0.39998265754297535,0.041851295770723565,0.025254402137040888,0.06748327584076202,0.055875353157835206,0.05845358446034883
41,-0.5785094259521266,0.10042383589065347,-4.190606892157201,0.12309377107561753,-1.134416222199739,0.09985965737775034,-1.8334799895370595,0.10126434436910448
42,-0.45175206415831615,0.09630735209914042,-3.083651547738854,0.1091820755405525,-0.8843176270508013,0.09382694382877904,-1.2912625982918828,0.0910613140847065
43,0.16354942954893514,0.07310268981933588,-1.1867288146680282,0.07989589593042375,-0.051659862223717656,0.07009518149463957,-0.23013807167027722,0.0667226689647622
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.8893145746558968,0.10986651625317907,-4.739574814636289,0.12943951229624726,-1.3336779324925385,0.10441694314334436,-1.9558564408226626,0.10342800530658347
46,-0.9080561926167099,0.11041009831946205,-7.737072437141817,0.1597018604532172,-2.436485998710997,0.12670909951812995,-4.397800468353978,0.139767080506953
47,-0.9849433414682893,0.11261267470018664,-5.436150384459439,0.13706926969542835,-1.6459416184227327,0.11118357745892499,-2.2092149329026483,0.10776950360111058
48,-0.042609275274576364,0.08161575611069644,0.12203537990429991,0.050625055801358704,-0.14305268448304198,0.07307749284750459,-0.3654544232945547,0.07029672372391665
49,-1.3114850086244068,0.12152307683595838,-0.37433451337138623,0.06333929626448785,-1.3296209249193573,0.10432614128177588,-2.109304748715308,0.10607868450060268
50,-1.0688210713582036,0.11496739256728984,-0.5972469874982409,0.06828307117095632,-1.7687820675404682,0.11373520163570383,-2.779296631166162,0.11695046971954172
51,-0.5926490617824272,0.10087261077965587,-3.046280399933104,0.10868134262767352,-0.8131076829239166,0.09203697034954295,-1.0691676617556114,0.08653550280684008
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.2712802110471051,0.06823284785772281,-0.7257408320315404,0.07097653516832471,-0.008399263157419679,0.06863834052047049,-0.1924138259950703,0.06569162147941786
54,0.14023966686193245,0.07411428417622787,-0.911136302681347,0.07469178499363756,-0.033052885596441595,0.06947231848033919,-0.13829986862138477,0.06418371091574472
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.09116946521258795,0.07619994735698941,-5.027197654624532,0.1326431186403255,-1.2539870589221498,0.10261863281337973,-3.133620784460118,0.12230995218404973
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.3543073866878026,0.06422825535935828,-2.179014519564372,0.09633259580307073,-0.16824253374008458,0.07387832190700444,-0.9066297954648468,0.08306721843751232
59,-0.2276078839140363,0.08856110990285276,-2.388710653370659,0.09945903731944852,-0.5317777920543714,0.08459572164246192,-0.71565224898795,0.07879725929152016
60,0.16759941590356675,0.07292549815133384,-0.020504426805716403,0.05458011593090766,0.1451874057694218,0.06319547335481639,0.14376240994700107,0.0556664627207425
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.030958244473316188,0.07868364346158485,-0.24930783772801113,0.06038954251788661,0.1938914565289087,0.06136874996687597,0.2693356299566423,0.051422767409224454
63,-0.4398691421608971,0.0959123934025218,-3.157936117444378,0.11017065046607336,-0.9316412651613855,0.0949978447501972,-1.203731373265858,0.08930500672717583
64,0.2562800624574699,0.06893153162076598,-3.4408865993415114,0.1138575538311741,-0.49145955136621366,0.08347496679898994,-1.898882137050807,0.10242636476057355
65,-1.1169800777394356,0.11629782746010685,-0.4112277039054646,0.06418381894216806,-1.3651397049882559,0.10511844179772749,-1.8226022707398908,0.10106978074273854
66,-1.2248068382703714,0.11922281495130495,-0.5943941329932874,0.06822206347124993,-1.7399519280225269,0.11314151421444527,-2.561541178799747,0.11353126196041737
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.1710151898504627,0.07277571865163328,-1.9300667200971175,0.09248382051157408,-0.15542806722972435,0.07347201854396206,-0.439226702447332,0.0721707276920607
69,0.40103222248856807,0.061860716516430686,0.05274180897467895,0.05258491690593716,0.5082465222538342,0.04793185480987549,0.5631100764778498,0.039763306827964244
70,0.25094458325353597,0.06917834864696026,-0.1501023247491633,0.057942235637896064,0.10842970288830078,0.06453990337081218,0.0129882625569262,0.05976647456194183
71,-1.0472872563351752,0.114367494746349,-6.826214782774189,0.1511481683193992,-2.214418494070669,0.12254672916179046,-3.948648371181368,0.1338257784203303
72,-1.3196361407499815,0.12173715543224363,-0.7820531783792937,0.07212525093911851,-1.9172890837380159,0.11674552663378054,-2.823542228615339,0.11763306847464455
73,0.07715916713493398,0.07678504047729776,-2.0929528166132045,0.09501969996071047,-0.3053260481335567,0.07809262427992059,-0.5529759912819039,0.07496850512840535
74,0.020834628664266552,0.07909358108201497,-1.685138644367775,0.08853405678302334,-0.2775403863973738,0.07725699899993758,-0.47021357404391173,0.07294351619050417
75,-0.4231357822486326,0.0953534444099919,0.05511744034437016,0.05251893658451125,-0.930923596433239,0.09498019568736993,-1.504830546260414,0.09521067753652587
76,0.060464087967257774,0.07747648492548696,0.32610351768155066,0.04435306143285157,-0.40313017997412914,0.08096540602619792,-0.7498210606465607,0.07957805129331612
77,-2.1142931932897473,0.1410564548493099,-1.5091506111922768,0.08558356488808891,-2.6151663579129494,0.12996148303085953,-4.0311075192289385,0.1349361390973452
78,-0.9379041483586985,0.11127032652759239,-5.845338282053762,0.14135932566767753,-1.8392629318743383,0.11517370065077923,-2.8559170853848883,0.11813003253349437
79,0.06427348299249935,0.0773192592654795,-0.010973911066878062,0.054324655577085795,0.10130985294803152,0.06479709042752971,-0.008977072081798765,0.060427848123709355
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.9437424251729865,0.11143781118487465,-0.27329490252545074,0.06096653425643348,-1.012780958334027,0.09697254033572077,-1.4176128926056064,0.09353838381596302
82,0.07797290111522448,0.07675117961294553,-0.8706961860458335,0.07389731138975754,-0.1541666527008363,0.07343190181878165,-0.2937069517603801,0.06842494172203197
83,-0.904401887343973,0.11030431905218734,-5.502283231809389,0.1377716782602289,-1.6066187253797342,0.11035430260452797,-3.325867873718182,0.12512183515274103
84,0.15371313122972552,0.07353126161472276,-0.4965880336597359,0.066096451079224,-0.034644164504199715,0.06952580426871617,-0.15019221172860098,0.06451811815625347
85,-0.6786265457112428,0.10355957505340076,-4.771515333225209,0.12979917562796794,-1.4270938697579267,0.10648631584180503,-2.0550730589936412,0.1051495166039162
86,-0.8239956391952457,0.10795061332915742,-6.049247395678988,0.14344928357037454,-1.8545170486033595,0.11548267514630041,-2.8986867694961265,0.11878337271392711
87,-0.2884021389594418,0.09072749808751188,-2.5505809557107906,0.10180678361246705,-0.6679325454602016,0.08827541269247732,-0.8531983019202762,0.08189500750814012
88,0.3226120016020734,0.06578577043541957,-0.2917845211776364,0.06140758887647889,0.27127072576952527,0.05834902765390023,0.2493758392274098,0.05212040117608733
89,-0.9257413185638332,0.11092059502668407,-5.455166557178003,0.13727161195614632,-1.7376668969064974,0.11309432619590003,-2.617674327802493,0.11442244253713887
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.08867421022661559,0.07630448167928736,0.18565390591855402,0.04875638706574555,-0.1673702335395475,0.07385073512284843,-0.32085665748216585,0.06913919601083741
92,0.3729739034666075,0.06329305004124372,-0.7753936444583174,0.07199035874257423,0.2342195324918479,0.0598139739874186,0.04116915397600751,0.05890707773729815
93,0.023959585108568215,0.07896726865242694,0.310484370189255,0.04486411083718292,-0.08765713556351784,0.07128473210498917,-0.2595470700344573,0.06751553000331866
94,-0.07631733801825136,0.08292459983148975,-1.4892587482579702,0.08524364825468761,-0.3915260755534009,0.08062991270187515,-0.5483875265779419,0.07485767121710514
95,-0.22041611274627182,0.08830131734136423,0.34739516189811015,0.04364677420273839,0.13215537700697333,0.06367537387428454,0.26821619697568677,0.05146214411405176
96,-0.2675104304220415,0.08998890913557961,-2.4717070339972347,0.10066964612916243,-0.6623894216186508,0.08812860556598077,-0.9702153179768307,0.08444099184850613
97,0.03770010716396388,0.07840945496506446,-0.26020502554568825,0.06065234699301362,-0.12681348948635085,0.0725565349019329,-0.34229735679315687,0.06969808532474452
98,-2.49867838380154,0.14950827379331358,-9.81286278053788,0.17766314802958758,-3.7094247209523985,0.14833186073642665,-6.192906520327499,0.16134246519926465
99,0.13830906756141936,0.07419744964984347,0.25618589519766455,0.04659713467177768,-0.03063099983494877,0.06939083535851741,0.024852523982656805,0.05940618054280625
100,-0.021737223358318847,0.08079469096418744,-1.6874973099189203,0.0885729330608406,-0.26443026067852005,0.07685957091684092,-0.37736359233242833,0.070602613857292
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-1.2550277638310834,0.12002982224559273,-7.9389430116043425,0.16153628529559677,-2.6598564249677112,0.13076229654470722,-4.306563736623391,0.13858083465332738
103,0.4678002402180953,0.058311008595783746,-0.11392846458065997,0.05702373479213515,0.33861157868116964,0.05558771330165493,0.36504992292412164,0.047936494347754155
104,-0.4311202219201935,0.09562055839434905,0.25857231066968667,0.046522324676920634,-0.23885292080038556,0.07607822819927233,-0.4302694386056505,0.07194579397726884
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.5495799524178238,0.09949934249002808,0.031152827509467795,0.05318077296734661,-0.8849217330409269,0.09384198292721654,-1.614564092230697,0.09727385477424139
107,-0.10863161895504203,0.0841602170226813,-1.5890674474314648,0.08693580691425468,-0.4462385634736419,0.08219974759191918,-0.6362343322280721,0.07695187934112524
108,-0.7744493178973904,0.10647435454920409,-4.5695136504896015,0.12750747443273888,-1.427850089662149,0.10650290374576027,-1.9190683291875419,0.10278236601553531
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.027539338714404504,0.0810237696728251,-0.6448697866407505,0.06929354324430964,-0.0500126450540741,0.07004026486325038,-0.06673871733932835,0.062133455803227385
111,0.013869242994960618,0.0793744023973207,-1.0290575408902423,0.07696161788900642,-0.2393645462861318,0.07609393609402677,-0.38893286944289684,0.07089850999395823
112,0.05330508388174637,0.07777109947555945,-1.5011206163346262,0.08544650928414317,-0.2728498983166783,0.07711504409116707,-0.4802287460961554,0.07319154204701672
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.17550774012033976,0.0725782525846043,-0.209302619746907,0.05941478147749538,-0.06398233481266136,0.07050464397175162,-0.2491715250082569,0.06723687467234686
115,-0.3977775487593056,0.09450009531899586,0.3666920414712578,0.042996636184849425,-0.424135702640303,0.08156919986900463,-0.7530303540448846,0.07965099370075242
116,0.18248551308492567,0.07227048096855976,0.25101249975270135,0.046758900688303594,0.30210506268686077,0.05710123995519333,0.2555993603121798,0.051903882985108014
117,-1.2247310967537515,0.11922078551811514,-0.25925066504754546,0.06062937645803011,-1.3347793008857667,0.10444157978105,-2.189580331645351,0.107439320401135
118,-0.06983150820253936,0.08267437273100105,-4.639916361957696,0.1283108373328671,-1.1433632563148746,0.10006873408497631,-2.475532961351231,0.11215204218386232
119,0.2621408756960504,0.06865939027104265,-0.029598900155665575,0.054822778481026284,0.03899913042302561,0.0670058013485832,-0.12814414122594653,0.06389675108341486
120,0.12936244921557405,0.07458163734802865,-1.0786032378298294,0.07789557850756972,-0.13226146049584964,0.07273172328367777,-0.2967349387601965,0.0685049709515252
121,0.06276845209217596,0.0773814147767749,-0.2671220442379736,0.06081857363855843,0.12397149079313408,0.06397490285738633,0.09339252442080859,0.05728041135439276
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-0.025415639525850242,0.08093999715568424,-1.3246881567639988,0.08237764245952049,-0.23616798956531482,0.07599574237621216,-0.37596944900326523,0.07056687344582246
124,0.030937616159251613,0.07868448093956863,-1.6305044562713142,0.08762873216331396,-0.19561186371135952,0.07473871437425691,-0.35264508458699173,0.06996621972266955
125,-1.0098888398795305,0.11331808736235703,-0.04203530691880575,0.05515288366718061,-0.9839134219101917,0.096274633259066,-1.452414770760365,0.09420922732636793
