scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80
1,0.44868081941439575,0.05934918607061865,0.108435140321967,0.051015656372714706,-0.14694467007257717,0.07320179807919411,0.06950227992261038,0.05803020929847396,0.15335186862957262,-0.16640935329052198
2,-0.5815430534607176,0.10052028836532777,0.3219440657532343,0.04448972977604278,-0.10801302719605355,0.07194869951555478,0.17806843986044651,0.05453989638955683,-0.1368288277951697,-0.11692021573672484
3,0.4907603415720725,0.057039318161905696,-0.26759119690589483,0.060829831652572226,0.28807989828329605,0.05767215012772281,-0.2766486192073838,0.06797233203229258,0.24881164331903372,-0.7505693509212856
4,0.5111787718858534,0.05588409795453261,0.4170271030250656,0.041252587061680196,-0.06146666126509048,0.07042124426326224,0.14629044262798196,0.05558422464468619,0.229859993291459,-0.18120147750103976
5,0.5196412898683287,0.05539825069862459,-0.051537052858650956,0.05540376742941486,0.21752929379865782,0.060462285397318315,-0.009271190656782391,0.06043665489348058,0.11797808348978223,0.2435096377535907
6,0.5303551134581825,0.05477697124722492,-0.30743770909009815,0.06177852153387491,0.37874810460743125,0.0538746396724094,-0.13495086973156156,0.06408922372575897,0.23449985583351562,-0.6488469243356179
7,0.48193149970435,0.05753164736571643,0.03973636508239575,0.05294467034553473,0.41530595159719663,0.052265468983868066,0.23339792967684492,0.05267220193094798,0.04988664210488347,0.05823584713518626
8,0.2700498778294709,0.06829042399092783,-1.1143943168239558,0.07856335088707007,0.4156853565081986,0.05224850883730421,-0.1263559366040572,0.06384609010158697,-0.16007669535913593,-0.08796118104189499
9,-0.28482525988832563,0.09060147111676554,0.4526473841807914,0.039972435120512996,0.16276001476880886,0.06254253723900269,0.3655852576633306,0.047916282142956124,-0.21737863491072873,0.0620351207236397
10,0.23203809676067122,0.07004595397464222,0.13035177550602994,0.05038471596292436,-0.5644867930600657,0.08549416318197842,-0.20138460207581388,0.0659382642967127,-0.27204079070080733,-0.2676255211218126
11,0.15763824749901867,0.07336054279766177,-0.054873870461109586,0.05549160353345124,0.3251617534317086,0.0561500774058019,0.32808121256698075,0.049312256099901204,0.01648085829975854,0.12004905058975823
12,0.32196317824007314,0.0658172687265605,-1.6387857624032875,0.08776655936013246,0.19236030968197038,0.061427005143127475,-1.141697612611826,0.08803909236183209,-2.3518433981538656,-2.34884276502499
13,0.41989242700620744,0.06087899631542322,0.3835201766775067,0.04242154103119935,-0.1563795440510931,0.07350226384384535,-0.00948496220864703,0.06044305503329335,-0.10891384301787266,-0.3463616175435724
14,0.4803995234681756,0.057616647761717266,-0.05063571962937141,0.05538001745213537,0.3139061071782224,0.056616405339416656,4.347073789545686e-5,0.060157120570639266,0.09914670804559178,-0.011299559040542473
15,0.1102459154232085,0.07539598363612596,0.24205618108792737,0.04703763904474512,-0.5890464825195698,0.08616260401565659,-0.20189609898141536,0.06595229961436262,-0.23768908781402165,-0.3361618565506037
16,0.4945081239804223,0.05682903826818158,0.3029317081930718,0.04510915287153903,-0.0818677651359403,0.07109476214873794,0.13678185842894852,0.055892914957237375,-0.029916372052600115,-0.2844059660040459
17,0.5075790271426284,0.056089489492210286,0.4198426086546868,0.041152850464901324,0.17539481362593312,0.06206882816044479,0.3086564106636499,0.05001997269410809,0.08398119253122938,0.026410583871924187
18,0.38084516935392365,0.06289452609953719,0.1315174876206756,0.050350935770124255,0.20576767411181962,0.06091500647959023,0.0293662324120485,0.059268533061225315,-0.31637974595606444,-0.3476026491208297
19,0.3050702136283989,0.06663212745547159,-0.030971079022093617,0.05485929833864918,0.3727652164197015,0.05413343456078326,-0.11606333538910896,0.06355370895560955,-0.013565418503824311,-0.1313354701029017
20,-0.13737737294969588,0.0852443313168589,-0.4771200633803423,0.06566514473826446,0.3829908035665939,0.053690362194947515,-0.414665668402606,0.07155226521548914,-1.9008940249506834,-1.394929015069314
21,0.38654850927019857,0.06260417970226412,-0.3214300652313924,0.06210822235336427,0.3429733734592769,0.05540411220789158,-0.25358407722107,0.06735552318200849,-0.01655794979627534,-0.24001737111826604
22,0.40540954358925607,0.06163425962172367,-0.7388282623461757,0.07124515777115872,0.3662293036904747,0.054414744277517725,-0.5805796974348487,0.07563184237257774,0.14323955655684517,-0.6229244761600761
23,0.4734117770465177,0.05800277706778824,-0.6836206418870294,0.07010502171802802,0.3902586732223603,0.05337321094544054,-0.5604081866368718,0.07514768224826063,0.16161302812099854,-0.459530787783359
24,0.03394659569116931,0.07856222665031709,-0.5865064570672949,0.06805310251695353,0.36796525665418955,0.05434016982148176,-0.2652927261383049,0.06766934705356796,-0.05345527364020786,-0.6171114660039874
25,0.40480459468606544,0.06166560565023191,0.06850487381547865,0.05214555579577722,0.19204367397368916,0.06143904521343539,-0.0979614944043905,0.06303620149707677,-0.13969612056514324,-0.10886389130991225
26,0.3670472227436643,0.06359147099901848,-0.8034579441847332,0.0725571168132792,0.38855422573102827,0.05344775759778009,-0.7872478746581073,0.08042459358173602,0.07617001009112245,-0.9197124258025282
27,0.07374620813947264,0.07692689719468335,0.07483761252411125,0.05196799858646652,0.3793270139634428,0.05384953246365695,0.026023789723290558,0.059370492950995855,0.12057499382922732,-0.23763934769881945
28,0.07905346748080089,0.07670619229298158,-0.0829373367155326,0.05622489731487919,0.24996301013185218,0.05919593112821959,-0.03629962702900724,0.06124055969596889,0.04665462942668652,-0.04621961511087247
