scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.8664854001309913,0.012437908322000967,0.668323157881036,0.02085786873218832,0.7053257895902836,0.6003080215946515,6.360201936850723,2.7527127861154286,2.0662648213153925,1.9043104509601625,0.7646455062820486,-3.3425996421219297,4.263100063552644,347.8063694605797
3,0.9009717969929486,0.010711799158209424,0.6528655037128852,0.021338370019671066,0.6898233254193118,0.5302612762827905,6.268128210239327,2.5359927438852203,1.7189238416589552,1.966395010512317,0.7573121655332001,-4.135687290496889,4.68835279474116,353.71306301929377
4,0.8643632530760976,0.012536365763418518,0.710241768912557,0.019495314508279852,0.7066442136275175,0.5728479083092093,6.365066717535592,2.617345236479137,1.655365160783744,1.8697612884114152,0.7472807234491883,-2.7069661644586764,4.1294500007055905,322.8931145836465
5,0.7943854786718201,0.015435114788533067,0.7184283102458173,0.019217940681354097,0.6833789971280035,0.5201585720645586,6.4658782757333455,2.6791359058770676,1.9081212265442393,1.8685525580438038,0.7250786745299673,-1.814730934532995,3.4982847657797467,302.4892849235208
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.8318111854529651,0.013959874913971297,0.7214474101542285,0.019114632618009834,0.6952300007606456,0.6058087052308134,6.187077064479463,2.8876473807145993,17.204487321872985,7.7099672690913845,0.74967719728097,-2.501285543959166,3.9412130988848073,319.7440946333242
9,0.8577123798385267,0.012840044530228498,0.6978717108127879,0.019907102414201724,0.7138849008683231,0.5441678634217988,6.280270542242784,2.598512143631011,1.5788628637332216,1.8536807678071139,0.7337439882791331,-1.785729033251466,3.6143605886464085,298.3689795797146
10,0.7596224025932314,0.016688986644699467,0.7045661244545507,0.019685320989870216,0.7045836778014076,0.6059167655178707,6.244111282072283,2.669497430251222,1.922379261015575,1.8864139619551554,0.7451992378764135,-2.816058876133925,4.096263072708249,328.66152703075574
11,0.8741079579910833,0.012077640853880686,0.680261443293788,0.020479052535186865,0.7090071372715983,0.5826095406670555,6.257221164145658,2.656729164033424,1.8130119850740691,1.8705563210065026,0.7539989483653032,-2.4917297350195664,3.8933850276724846,323.8271749635938
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.8888397719791776,0.011349002366576412,0.7145661870099995,0.019349291373769343,0.7115172022083145,0.5695946863199559,6.184596775704969,2.693637115811409,1.8282778943101403,2.0106270741513206,0.7456922092969228,-2.3215425077319605,3.933211187374368,310.53254496847876
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.8914722016512643,0.011213817102705087,0.7089070003228253,0.019540165408564365,0.7061353519536688,0.573874587153532,6.3789450387147415,2.643484654896527,1.710337579138737,1.8731243478492985,0.7541772404973885,-2.750527874771401,4.058436324088069,328.9633474996127
18,0.8276948279705526,0.014129673578222018,0.7046288620369539,0.019683230716677477,0.7147952166427864,0.6124220287777837,6.183550165537182,2.7249934790984702,1.784462954895373,1.9393329399710686,0.7500956704809526,-2.6863926209321782,4.089800755501786,322.5911028828206
19,0.8789915741156751,0.011841065347212711,0.6761672551389815,0.020609750557766475,0.7059922655914295,0.5790931328032656,6.430851040851404,2.651199518849332,4.021656507767881,1.9830136624433539,0.7414141996698891,-2.1024446735036046,3.7194791197832835,312.69581724913763
