scen,nse10,rmse10,nse40,rmse40,nse60,rmse60,nse80,rmse80
1,-2.293026810317723,0.14858498072043363,-12.32101813589928,0.19707429012326186,-4.86246650006531,0.16091379099097347,-5.8925755388626015,0.15793822304724114
2,0.2746000683150268,0.0697374453604527,-2.1720127635595956,0.09616758813797796,-0.01692630649497473,0.06701898105131307,-0.2667776101672552,0.06770904208539587
3,-14.746349203185126,0.32491309732004314,-27.982329681270354,0.29068853774193737,-13.696010203820308,0.2547726485790794,-16.448922602878742,0.2512932298999133
4,-11.166249372246911,0.2855983118055798,-17.194462482670986,0.23031958852399328,-7.710160916361195,0.19613999901582202,-10.840906039952733,0.20700886668370547
5,-2.590756940983888,0.1551566103998528,-11.274364204339893,0.1891737024652822,-4.361201685213715,0.15388069965473525,-5.853921034396667,0.1574947308249923
6,-0.24132568321488912,0.0912263186169373,-4.258318753320465,0.12381826540291513,-0.9460623792223606,0.09271104111190297,-1.2425370227186097,0.09008786426286798
7,-1.3047652578937918,0.12430558116307282,-5.945589525390673,0.1423035773395127,-1.911795738340266,0.11340534720750674,-2.1105241566232595,0.10609948344397478
8,-3.4181154028479286,0.17210591904487124,-12.033435581484577,0.19493540108162588,-4.8085760656687295,0.16017248741177073,-6.177322062407579,0.1611675846902258
9,-0.5938870056593049,0.1033727438405858,-8.28471105708085,0.16453013632392322,-2.527031688630544,0.12481240749821101,-3.631374697456496,0.12946472095221537
10,-3.5499521913814016,0.17465486831947633,-14.208181985072013,0.21057165546875323,-5.8929349696272935,0.1744838237807611,-7.882694937524937,0.17929527879376034
11,-0.03794213635428112,0.08341878316026431,0.10385417207513825,0.05111526359161672,0.12968007725679365,0.06200012172389542,0.008224120985694916,0.05991054234184227
12,0.15089913040840386,0.07544959654630307,-0.9950768058134063,0.07626777399086981,0.3245527911770347,0.05461963394653099,0.36247569643710376,0.048033568573553065
13,-3.7835255315007963,0.1790817489424847,-15.02122439038758,0.2161270435263176,-6.355503809060024,0.18024336715014783,-8.207044999257164,0.1825393976724817
14,-0.6743209625957929,0.10594894494634585,-0.4118939242948092,0.06415969574201882,-0.13644380513676557,0.07084791312873806,-0.07063972216727632,0.06224696144249132
15,-7.053743217466915,0.23236791881372168,-22.403582712500036,0.26121759948386475,-10.547874544116558,0.22584168638631694,-12.61515248764824,0.22197687604798358
16,-0.36501258348839016,0.09566335468323622,-7.5152015751260155,0.1575646277237231,-2.283688850039332,0.12042983149508293,-2.5199195535571084,0.11286592604642662
17,-0.31333611631437597,0.09383507871913417,-6.066115249934019,0.14353295280560738,-1.546063400691461,0.10604438714385911,-2.569074241693743,0.11365126427684762
18,-3.7280153500742044,0.17803964428358426,-11.840384145330544,0.1934863221296567,-4.903166353908865,0.1614713924929207,-5.699007768993773,0.15570469960566186
19,-0.4056841210751678,0.09707807332684781,-8.477193100208074,0.1662268311698467,-2.6402381835407103,0.1267996281494933,-3.613378283907026,0.12921294166659403
20,-3.063069012946447,0.16504576252934336,-10.76721648618545,0.18522437277145423,-4.391500619758638,0.15431491689073096,-4.867887716990306,0.14572611191504684
21,-14.746349203185126,0.32491309732004314,-25.731255894972243,0.27917141175715715,-12.41203324185623,0.24338868828573088,-14.848003380960543,0.23948800039212662
22,-2.964491528194258,0.1630313129310217,-12.418386163388384,0.19779322158775017,-4.930635957464332,0.1618466493276024,-6.6889395072240205,0.16681292680789417
23,-4.902091031994864,0.1989208154023449,-18.40467491928581,0.23785618387531798,-8.337514749735789,0.20308073659525322,-9.961273973510572,0.19917140947035314
24,-0.06350561438416347,0.08443979542269403,-2.1383039087970586,0.09565523873649673,0.029143559987465206,0.06548330453508625,-0.09816545301034951,0.0630420560643047
25,-14.746349203185126,0.32491309732004314,-21.511041639136995,0.25618816131766015,-10.056350405058888,0.22098305673914861,-12.04120793934789,0.21724780147020972
26,-0.4558961522584004,0.09879670899570574,-8.664699823188066,0.16786317994235975,-2.7761105978814955,0.12914435644685782,-4.069167028694786,0.1354455624506471
27,0.15515997712362428,0.0752600528222456,0.0004989042550930245,0.053982488184530386,0.3037619654618835,0.0554538817256219,0.28996180963572715,0.05069175585213403
28,-4.174541511892403,0.18625726292468034,-14.169683752222053,0.21030496437271445,-6.063243465252766,0.17662621718360993,-7.574973966684368,0.17616226491322498
29,-14.703604922926194,0.32447180092270056,-22.211136836191727,0.2601413963304845,-10.445505568458376,0.22483844346085347,-12.521945670747034,0.22121576487606243
30,-0.7441802865824085,0.10813666356564039,-7.206668386927513,0.15468375406407311,-2.2034260061126894,0.11894889940873121,-3.3869195411483695,0.12600167397076112
31,-14.746349203185126,0.32491309732004314,-22.210761633223935,0.2601392937575023,-10.434062997862085,0.2247260249623518,-12.445450530457165,0.22058915641218185
32,-2.8729255321930007,0.16113758564721406,-12.572486870953288,0.19892573720486004,-4.989671340234152,0.16265019038275563,-6.537930799607192,0.16516672343097716
33,-0.7580889862482352,0.10856696708667811,-10.31401437449098,0.18162248946719936,-3.730208962409722,0.14454172814638583,-5.3257028886762035,0.1513041622037467
34,-0.17016063689385175,0.08857272808119579,-4.175614941113782,0.12284068797215701,-0.8942857847708834,0.09146939986164582,-1.2559193019378747,0.09035626289357049
35,-14.746349203185126,0.32491309732004314,-24.80213755965967,0.274276819158164,-11.89625791976088,0.2386629116654521,-14.266672817333115,0.23505455923369084
36,-0.9661547361658749,0.11481169427218241,-6.8511568202338395,0.15129622329005898,-2.1033428119160456,0.11707602154829765,-2.862433240274368,0.1182298049926614
37,-6.803922481787781,0.2287355945686337,-19.85211189852163,0.24656775702286177,-9.137254882511614,0.21159883029942447,-10.92787515666722,0.20776769549542826
38,-1.0777104732851206,0.11802385435127763,-7.564058052301588,0.15801599943378183,-2.4487913360938522,0.12342028329933556,-3.5070553385278345,0.1277152993043833
39,0.14658402121775138,0.07564107006146496,-0.24768194676157296,0.0603133160290823,0.3661856148012663,0.052909557019069256,0.48060048178780546,0.043355804718916896
40,-14.746349203185126,0.32491309732004314,-26.309178935839057,0.2821730825827633,-12.747530446265952,0.24641402611014337,-15.315466023865444,0.24299437583692698
41,-0.8901262125779272,0.11257000399036712,-5.68054340478907,0.1395619908764107,-1.7147623230618398,0.10950122712911556,-2.066806109164601,0.10535123719538712
42,0.31148112303375086,0.06794151156348865,-1.4171036688220062,0.08394771895053013,0.26942008917533267,0.05680504948968222,0.19261223810049344,0.05405521031159653
43,-1.9446579557668158,0.14050594709775466,-12.123166270950918,0.19560528144314626,-4.590456693683826,0.15713637254111354,-6.003673839408384,0.15920600209033453
44,-0.21729765269478762,0.09033908162340229,-3.4544230407662093,0.11396119407696778,-0.7275947793761204,0.08735223493717131,-0.659095623449582,0.07748759630408811
45,-0.8871938908844579,0.11248265014408991,-0.4408623258662969,0.06481454910275031,-0.17403944769617863,0.07201026750774894,-0.07869300727308537,0.062480631730040356
46,-0.031046241508828842,0.0831412119052587,-5.4866183657794325,0.13752144745126904,-1.2087031744074146,0.09876925028156654,-2.2212254016489164,0.10797097865137115
47,-3.0684168221268395,0.1651543433831089,-13.535699528620572,0.20586344188147676,-5.466147908368646,0.16899579434224551,-7.542711389710908,0.17583055518433358
48,-1.8659419150822463,0.13861523675018797,-11.400463572126347,0.19014294736685539,-4.279544161822085,0.15270430932008622,-5.740634263004518,0.15618771167907622
49,-0.24806929772504627,0.09147378061270955,0.062454208305724346,0.05228263956783509,-0.34805486018464693,0.07716260177699946,-0.8253961995575676,0.08127838231753556
