scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80
1,0.7787280593248347,0.04250562655711222,0.749123447222549,0.0401826541112773,0.8242890793965498,0.03562635945245387,0.9277380075560441,0.024943380645345212,0.7765360534612902,0.8041093815574719
2,0.7059017391745028,0.04900376832823937,0.6797132146564684,0.04540232493625416,0.8419851266900733,0.03378477663509583,0.8558157184722321,0.03523378558485267,0.7029673224036703,0.7366243570632178
3,0.7657474011306362,0.04373463020832785,0.7420352807728667,0.040746352588891824,0.8562714702323593,0.03222133720052544,0.9340987171899617,0.02382030305517471,0.8572843588299608,0.7535428736477233
4,0.7828114333860281,0.0421115987376879,0.7327031475434803,0.04147682503412013,0.7323322100893572,0.043971382945993655,0.9039985176384691,0.0287500972316623,0.762127518159952,0.6704357467460668
5,0.7367292681041547,0.046364388929045056,0.639065108221754,0.048197333979887506,0.8484475867261556,0.03308670326233136,0.8486111125054612,0.036103337150072516,0.5037064499306527,0.7510922101061505
6,0.7249997367966521,0.04738597321624167,0.7170748353783928,0.0426721348599258,0.8746822770358674,0.03008696050131559,0.9310455003613582,0.02436585491907522,0.7360764264737525,0.7985758074953402
7,0.7100900933255312,0.04865357732803719,0.7200216706312317,0.04244932523031414,0.8605950852683034,0.031732998477671234,0.9069463575215125,0.028305252744069496,0.7081919234058638,0.8234945280006238
8,0.7379660487918217,0.04625535651900161,0.7377477666823338,0.04108357045979681,0.8390669177184403,0.03409531702366807,0.9133572928806721,0.027312808194646404,0.7647225152660724,0.7504946244520986
9,0.7616920662771397,0.04411156849015466,0.7085124345744109,0.04331303323881961,0.691497487166668,0.04720645861074786,0.8724766103042442,0.03313563306828221,0.746551098415239,0.6538730659915764
10,0.6846931445477841,0.050739940843137536,0.7071832998586776,0.04341167103000162,0.8682376672393941,0.030850890612214254,0.8900312587652628,0.030770529893956337,0.8166573875559444,0.8289969889875939
11,0.6892071048572739,0.05037543285978084,0.5833076317211506,0.051786475594305076,0.8315820828627594,0.034879175832617446,0.7948856466892501,0.042024095460592534,0.805496827007497,0.6941291672736603
12,0.7219369021486732,0.047649124821756414,0.6464002987198589,0.04770506885005135,0.8541226986241552,0.0324613015168284,0.8738260874930222,0.03295984292921095,0.6670031516045396,0.7798868609175628
13,0.7319774703798325,0.04678093532963269,0.6622937830624444,0.0466206270101994,0.8500655149587774,0.032909617491801206,0.8906940831847835,0.03067765675474308,0.7751382699948166,0.831626544178333
14,0.7513345737964396,0.045059975683068014,0.7407127479692739,0.040850668202016945,0.6736175133733284,0.048555171427571625,0.8665199560015582,0.03390068852511917,0.7857632610372597,0.2499528531139107
15,0.7330928441935103,0.04668349458761863,0.6993015851034527,0.043992045072503864,0.8810968353103101,0.02930682528436633,0.9073580334415119,0.028242571116496164,0.8024597933803401,0.7653448778862995
16,0.7646559468218012,0.04383639829489212,0.7577742291607626,0.03948378292570778,0.8505579479191337,0.03285553017325373,0.9336829888071979,0.023895318344455022,0.8446949082142249,0.7730535340263414
17,0.7694073540015969,0.04339163116072806,0.7879462072600457,0.03694295275461534,0.8823850996752377,0.02914762951717932,0.9289077580490898,0.02474066982125031,0.8340037170111407,0.6455115296341589
