scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
27,-29.28266940244769,0.18689174999766783,-9.301173764943378,0.09784430109865529,-8.962280054908819,0.10193774872977303,-8.54795135470137,0.10683820035719511,0.6386479153219362,0.6454768227766619,NaN,NaN,NaN,131.31035031669438,0.5780493796819909,-10.681271653628173,6.2366802687944745,403.40067977878425
28,-13.14111245863332,0.127712921873742,-1.9208727558187317,0.0521012925772113,-2.1555264662420672,0.05737088885016166,-2.5281753883459492,0.06494512366947122,0.5521859557224396,0.42982643126193154,5.379089744905535,2.9992496336317314,2.8902221261208445,3.7429378515657428,0.6062260114301504,-8.254026621061339,5.145385118773482,382.71377861358496
29,0.09498739733607342,0.03230876566889917,-30.409978810243448,0.17085433428017696,-29.346365505027368,0.1779135424859005,-28.867409302113092,0.18896015732104454,-3.355882017993938e60,0.2103812700434694,NaN,NaN,NaN,6.03079976170429,0.544766018907225,-12.24853633807293,6.998704947578622,428.32456081830117
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-52.87502205237866,0.24927962544032747,-11.975169258999728,0.10981172019516076,-12.3320245109479,0.11792441125121178,-10.623214200723648,0.11787849590706857,-0.5027778439220534,-0.7127841095437226,6.04157754762907,3.507317050855355,3.3657465364173587,4.754702130126033,0.7041314170382776,0.12417170194500071,2.0441129598578662,180.88161854450644
32,-7.377572658133362,0.09829969142578249,-1.1140798945673205,0.044325421782765606,-0.512519734584528,0.03971972105477681,-0.27895464865387076,0.03910200595060922,-23.469971607210816,0.4210896969507263,5.317040797880901,2.904755637259623,2.6038642070781797,3.732147478033994,0.6490150158351959,-0.1326983935296835,2.0723235979780927,197.0499174898795
33,-31.257661156355958,0.19288990126688468,-3.3473739488921392,0.06356318904247123,-3.7486432225466793,0.07037856955252388,-4.44357779003907,0.08067030181839759,-0.48263509871362675,-0.45852177638557157,5.237846714813064,4.547669993396219,8.568236585835791,3.9954838668090207,0.4623571835209243,-10.93899405227429,6.109369928661735,372.88205012282924
34,-0.4674564890959556,0.041141078224279884,-17.20619635578241,0.13007738275421185,-17.334517156756853,0.13828988120484362,-16.886534295419324,0.14622935516317948,-0.11262094136430378,-0.14355845451117388,NaN,NaN,NaN,1293.5295242002048,0.5380182711938368,-11.520759415978606,6.670072296371888,424.10962382864966
35,-8.51968558149724,0.10478626370644353,-53.260534754396396,0.22456093797463397,-51.69585809652988,0.23444658193396,-45.640074375867826,0.23612995384472346,-0.5261428417027159,-0.7833096016644165,5.908733801729567,3.453536744884799,3.694141705518327,4.469127498493098,0.6854782009862055,0.3793866393910249,1.8193381160530353,136.96307755073113
36,-60.01443754168142,0.265282962632773,0.49237509413769764,0.0217201909938642,0.3713579150308729,0.02560692272418153,0.4562618167215501,0.02549566716522521,-0.18119903186927666,0.10035525280354174,5.666863259520648,3.1477441283644554,3.6009859726964932,4.030284937182954,0.7529778753073846,-0.45243957406817037,1.7487015235852654,238.1687497111192
37,-34.182612432640795,0.20144527955685557,-1.6619638474081193,0.049738565457674216,-1.552025041089247,0.05159387304505226,-1.5785225031620058,0.05552095504372517,-6.4060809091379465,0.6093066284708264,5.28970221600817,3.5134765827699344,3.626604911478261,4.229239924634154,0.5151698927722408,-11.717003415597977,6.594257178475892,398.4094871902845
38,-1.8014059216505607,0.056843534479709384,-2.186316233368026,0.05441725328563464,-1.3287716111021783,0.049285494010994385,-0.9168307945125342,0.047869991899887276,-980494.2613821311,-0.03057714143391599,NaN,NaN,NaN,2.5603793796833294,0.42116839077838625,-8.52637822199296,6.4327804815865255,304.5016265755522
39,-40.20006195557687,0.21799271859830452,-0.4262526328562324,0.0364074622969861,-0.019583903666497315,0.03261122780771482,0.12385609421177823,0.03236377605125153,0.2756112509903542,-0.6121463063814467,NaN,NaN,NaN,94.64442827730868,0.732224102849161,-0.8402719171984039,1.8381420446395886,264.7671191634583
40,-18.881149871335833,0.15143065559569804,-1.6500320768533787,0.04962696821050508,-0.9024841842837492,0.04454676721267978,-0.5011778149577433,0.042363080583960135,0.4936548739944371,0.43580869328469496,5.255647418588346,3.2220246344432955,2.8484937509936237,3.531574939486769,0.4661897148918922,-7.368123952660568,4.901105599314016,334.67306960893586
41,-41.92219908391691,0.22250205952846228,-37.292755136683994,0.18864725327032156,-37.94943308780742,0.20156087516971125,-37.727775401112304,0.21517050570281032,0.22120725225765714,-0.5166701924799701,5.482979908607072,4.56768534030245,7.6990801220403124,4.278367745064803,0.6127097649239515,-7.117054559805785,4.670051703172119,360.76097284138206
42,-27.12421820714968,0.18010811559482715,-4.976979541786038,0.07453033332182539,-4.558679674041208,0.07614501717012354,-4.073727612470156,0.07788163120291677,0.4089599181976823,0.595483976255875,5.336000417660559,3.271768254659683,4.56901172116329,4.034194296566607,0.6124548653209245,-7.3158109883256515,3.5542529865202717,421.3274886557362
43,0.5407802691596622,0.023014594259497343,-1.0390193200798352,0.043531421518872335,-1.005216044270183,0.04573369071070461,-1.4154514254980928,0.05373665379301867,0.5075749168997687,0.16623973078522836,NaN,NaN,NaN,137632.1104041835,0.507436234360684,-7.72534468652829,4.327894833851696,377.40018154251567
44,-7.183835099434955,0.09715641649046879,0.3098602465840441,0.025325655855116206,0.5238879457988004,0.022284877621827497,0.5418680747860976,0.023402741929727987,-1.7528988900797629,0.12903749760486793,5.505087810380297,2.946764392772835,2.877084698094423,3.2939969223883447,0.6744365590578638,-1.8976515326176222,3.1287896510460995,263.83443250551915
45,-17.540724088460706,0.14623670685248996,-5.966853423295188,0.08046564846856508,-5.233149467992911,0.08063237194685055,-4.759094506861448,0.08297524964979158,-3.1718838259291e24,0.7955098955715705,NaN,NaN,NaN,7.091508408579916,0.3674933523498486,-18.711847369639123,9.008588176382771,426.4680302557849
46,-23.932034684009214,0.1695789391803514,-0.9613909596344796,0.0426947292184165,-0.8579646048332981,0.044022467656428595,-0.5053532807825245,0.04242195527694025,0.16860947821719152,-1.1000696140862778,5.593684873967734,3.275686001446067,3.002394652602393,3.732182908675963,0.5948819646794918,-7.832977082115242,4.764122105555183,353.15566743329225
47,0.4890887534975613,0.02427536587990331,-0.34788530928773587,0.03539310372255313,-0.147467854779729,0.034596003228417084,-0.20220988428673037,0.03791068330278218,-2959.7689953998256,-5.046418875933758,5.476346536854115,2.856476413372419,3.2232308064068245,3.9118275847772828,0.48279536725794886,-11.610578124093406,6.2655349166165495,378.61141014191287
48,-1.1558723954175796,0.04986600529527191,-0.37447859286247653,0.035740544859340306,-0.2826707382591329,0.03657743595533852,-0.5097422365197197,0.04248375225608478,-6.101603669079887e59,0.12454080999618633,NaN,NaN,NaN,13.375184992692832,0.4799388316751711,-11.347058593319435,6.796354321847305,399.06549910799947
