DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,thr1,ksat1,alpha1,npar1,ths2,thr2,ksat2,alpha2,npar2,ths3,thr3,ksat3,alpha3,npar3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MAXROOTDEPTH,BETAROOT
0.5945875,0.27518750000000003,0.805682142857143,280.47767857142856,0.5183298214285714,0.06726892857142858,0.273344642857143,1.0228039285714288,1.23395875,0.23293642857142857,0.021450625,-0.018856249999999963,1.2709125000000001,1.2699875,0.24418125000000002,0.006148214285714286,0.2089125000000001,0.7407535714285715,1.2959866071428572,0.18171875000000004,0.006729553571428572,0.9956125,144.12642857142856,-1.42821875,0.15463571428571432,11.731875,-1.3754714285714285,0.9761603214285715
0.3664875,0.8630375000000001,0.3448178571428571,511.34375,0.47095875,0.04314678571428573,0.2781339285714287,0.7857425,1.21990375,0.23776214285714287,0.010090803571428572,-0.26270625,0.7171875,1.2556560714285714,0.23878625,0.002301071428571429,-0.015612499999999974,0.6912964285714286,1.2753919642857143,0.1571401785714286,0.0055177678571428565,2.7817375,116.45785714285714,-1.3017544642857142,0.3491642857142857,13.355375,-1.5063857142857142,0.9756846071428571
0.6752375,0.7391625,0.3649607142857143,381.78125,0.47004874999999996,0.03632821428571429,0.0028946428571428595,0.6030196428571428,1.20754625,0.23066642857142858,0.01806169642857143,-0.22459374999999998,0.8055625,1.2574710714285715,0.21629375,0.012690357142857146,-0.2710625,1.1712535714285714,1.2797116071428571,0.1000169642857143,0.004662053571428571,1.3319874999999999,176.73642857142858,-1.4258973214285715,0.20939285714285716,11.298625000000001,-1.3878714285714284,0.9673197499999999
0.8173375,0.7456625000000001,0.34715357142857145,339.16517857142856,0.4774773214285714,0.06943535714285716,0.25762678571428577,0.9295160714285715,1.25752375,0.23201785714285714,0.013062410714285716,-0.24679374999999998,1.1010125,1.2740889285714285,0.18105875,0.007968214285714285,-0.2909625,0.6961607142857142,1.2751651785714286,0.1991883928571429,0.007141339285714286,1.5036625,77.91214285714287,-1.372138392857143,0.19423571428571432,16.841625,-1.2971857142857142,0.9681336071428571
0.8465375000000002,0.5413875,0.30849642857142856,573.2723214285714,0.5389905357142857,0.020541785714285714,0.0590803571428572,0.824204642857143,1.25818125,0.2066807142857143,0.017002053571428574,-0.23230625,0.7256874999999999,1.2454217857142857,0.23930125000000002,0.0031903571428571432,-0.1127125,1.120725,1.2672705357142857,0.11493125000000001,0.0074558035714285716,1.3178874999999999,102.06642857142857,-1.2765133928571428,0.49337857142857156,12.150875,-1.9717857142857143,0.9791560357142857
0.7200875,0.7123625,0.3798107142857143,413.33482142857144,0.5671819642857143,0.05710964285714287,-0.03423035714285716,0.5314982142857143,1.24117625,0.21012357142857144,0.012290446428571428,-0.25610625,1.3941124999999999,1.2322196428571428,0.23199625000000001,0.0047860714285714295,0.24871250000000006,0.9727392857142857,1.29373125,0.13280803571428573,0.007800089285714285,2.6839375,109.95642857142857,-1.34228125,0.43363571428571435,15.362125,-1.465842857142857,0.97505975
0.7010125,0.6222875000000001,0.7518964285714287,380.28125,0.5293148214285714,0.023987500000000002,0.3198553571428573,0.5005646428571429,1.21526625,0.21670357142857144,0.02359616071428572,0.012918750000000034,0.9834624999999999,1.251554642857143,0.23807375,0.016591785714285715,0.1715875,0.8387892857142857,1.2929455357142858,0.11530089285714287,0.004743482142857143,2.2853874999999997,100.35642857142858,-1.4468526785714286,0.15569285714285716,13.840625000000001,-1.9013857142857142,0.9683785357142857
0.3195625,0.4489875,0.5533607142857143,732.4598214285716,0.5810780357142857,0.06313321428571429,0.08649821428571436,0.8514403571428573,1.24253125,0.2222292857142857,0.023932053571428573,0.013593750000000016,0.8964874999999999,1.2312039285714285,0.18449625,0.0067517857142857145,-0.2454375,1.0950321428571428,1.2885491071428572,0.17827946428571434,0.0058463392857142854,0.7584624999999999,175.85357142857146,-1.2637544642857144,0.47052142857142865,14.134625,-1.541642857142857,0.9766109642857143
0.26708750000000003,0.4948375,0.303825,344.36160714285717,0.4887548214285714,0.050010357142857155,0.1459625000000001,0.8689553571428572,1.2644837500000001,0.23920357142857143,0.019170625000000004,-0.10606874999999996,1.1907125,1.2765575,0.19541624999999999,0.010932500000000001,0.05903750000000002,0.8879678571428571,1.2752901785714286,0.10691160714285716,0.0064950892857142855,2.6761375,164.4792857142857,-1.4809508928571429,0.23535,10.019125,-1.4309285714285713,0.97667075
0.2566125,0.2893875,0.4199035714285715,195.0044642857143,0.5365576785714286,0.023608214285714288,-0.17022678571428576,0.6750282142857144,1.25700875,0.21484642857142858,0.015706160714285714,-0.15299374999999998,0.9873624999999999,1.2743117857142858,0.19884374999999999,0.0055175,0.13526250000000006,0.7593107142857143,1.26735625,0.1604294642857143,0.007589910714285714,1.2908874999999997,98.62071428571429,-1.3495401785714285,0.3906357142857143,12.833874999999999,-1.6954142857142858,0.98014925
0.7029375,0.43291250000000003,0.559275,493.98660714285717,0.5527241071428571,0.06979535714285716,-0.1694875,0.7707517857142858,1.26049375,0.20620214285714286,0.011493839285714286,0.04464375000000004,1.1052374999999999,1.2382560714285715,0.19519375,0.011034642857142857,0.12063750000000006,0.6042535714285714,1.29150625,0.10623660714285715,0.008910089285714285,1.6320624999999997,84.7307142857143,-1.3655044642857144,0.25260714285714286,13.287125,-1.3461857142857143,0.96686975
0.3990625,0.5776625000000001,0.7142892857142857,477.4866071428572,0.48825803571428567,0.026123928571428576,-0.033169642857142856,1.0199253571428573,1.25244125,0.210945,0.023852232142857144,-0.16165625,0.9562875,1.2456510714285713,0.20751375,0.0015839285714285714,0.16533750000000003,0.9567749999999999,1.2906491071428572,0.07422232142857144,0.007056339285714286,0.8189875,67.12071428571429,-1.4124241071428572,0.4360642857142858,13.753875,-1.634242857142857,0.9707950357142857
0.3784375,0.45866250000000003,0.5825250000000001,421.1026785714286,0.47261624999999996,0.04560250000000001,-0.25289821428571424,0.786849642857143,1.21395875,0.22367214285714287,0.015187589285714287,-0.07754375,0.7818375,1.236415357142857,0.22931625,3.892857142857143e-5,-0.1845625,0.9431892857142856,1.2964830357142858,0.16689553571428575,0.008795446428571429,0.8831125,179.685,-1.3400580357142857,0.13057857142857143,12.256625,-1.7780142857142858,0.9740048214285714
0.6522125000000001,0.8576625,0.3647464285714286,325.77232142857144,0.4804766071428571,0.05853892857142858,0.07164821428571427,0.9794039285714287,1.26528875,0.20858214285714285,0.011966339285714287,-0.02233124999999997,1.2566875,1.2318725,0.18077875,0.008829642857142857,0.26843750000000005,0.8919964285714286,1.2714669642857144,0.05555803571428572,0.008639910714285715,0.9026124999999999,174.0107142857143,-1.2855758928571428,0.3726357142857143,11.578625,-1.2972714285714284,0.98066225
