scen,swc_nse15,rmse_nse15,swc_nse50,rmse_nse50,swc_nse80,rmse_nse80,swc_nse150,rmse_nse150,swp_nse15,swp_nse50,swp_nse80,swp_nse150,et_cor,et_nse,max_ET,ann_ET
12,-9.956221223048304,0.0411129189765778,-10.718045511048032,0.05564488703708033,-0.2856544953516511,0.029356438154912172,0.013739207753785232,0.03873895677570305,-14.30888733414822,-2.732311383780722,-4.323907160857484,-1.3279519387693166,0.7012213270347587,-1.6365477354666171,6.6875911160734365,502.3286437434342
13,-3.416255397180164,0.026102073399571768,-4.917047352767397,0.03954123206101419,-10.309577765359684,0.08706917316896849,-6.683763974887841,0.10812821780271993,-6.332579946207254,-1.7701650690335446,-0.3081113546130987,0.022404509857001598,0.572267306664649,-0.018706025490537792,3.8669243687780703,231.5433216779515
14,-2.35031775460265,0.02273478834536816,-0.3930122451584981,0.01918558923412373,-4.146931885274481,0.058737496902955995,-3.4230094579160992,0.08203722678708895,-7.023118085625283,-1.931312358132355,-0.43403065250823136,0.02290519222823395,0.5641618007732988,-0.12508477332058887,4.783639340091041,284.8646633216508
15,-2.3901958804625414,0.022869691797177728,-12.656706214269773,0.060071801789236184,-16.097466656424142,0.10705503737796734,-10.649616020176884,0.13313978225999204,-7.217352409710829,-2.3291523041704614,-0.7178721977600904,-0.07549285409670214,0.6380247303619268,-0.016222574504531906,5.432492994394372,328.8348925933799
16,-4.14595717634589,0.02817610777780635,-1.776641503425862,0.027086792471527812,-6.6891418325353325,0.07179267916502849,-4.729987133053034,0.09337462276343797,-6.36536391386363,-1.5907292932411687,-0.18956545390068413,0.01818663141189114,0.5782161558584056,-0.0005391092098840922,4.20421636610523,244.66878459068818
17,-3.8599807344832993,0.027382001493887607,-3.706114249734216,0.03526378362351861,-9.06786854062585,0.08215045871714206,-6.2844428085058235,0.10528104956672267,-6.786690353747408,-2.162131400602348,-0.633821326650513,-0.04237848387941612,0.6791158170351288,-0.07095415759233714,5.133942714929766,368.35073302546556
18,-3.5389812222602375,0.026462270773526673,-4.620652336858666,0.03853816540702203,-9.311994096571578,0.08314048479893263,-6.23657191764431,0.10493454364920043,-6.805645887091927,-1.8636360875148883,-0.34774948337425937,0.04885571548071932,0.6758861460937943,-0.3286061623204348,5.7913950386713555,389.6847840982125
19,-1.7155581238722322,0.02046809704507392,-3.447180056561595,0.03427993830359634,-0.3913332775017282,0.03053914057019783,-0.6178242267575376,0.04961553791770447,-5.8115829981165685,-1.2161519883854042,-0.012953014351239078,-0.061641439820999455,0.6464610871244356,-0.18051869976312096,6.101860588230589,354.6176793541914
20,-12.6562209733183,0.045900052655781357,-0.9896880738400642,0.022929267096018235,-3.2012659938222425,0.05306782815417871,-2.5291355447307726,0.07328012581152592,-6.298312827645773,-1.6474234446968494,-0.25030240509181767,0.06989527589220546,0.684730595175859,-0.8230253001121925,6.388630435988855,440.49728224480333
21,-8.116184930677848,0.03750200430369227,-15.34120850843988,0.06571125483470142,-0.01377082834265475,0.026068204528036168,0.4323588166919148,0.02938928261947292,-5.77741481658957,-1.2973502144276199,-0.051488763277103944,-0.05256052316894255,0.6775200522410293,0.09236379164220232,4.957313410865281,340.6001358944346
22,-28.734785163584014,0.06772988192554939,-1.7981616127546212,0.027191556741804703,-2.5333385278213063,0.048666918595110506,-2.4059672777640535,0.07199001640189251,-6.169772907325147,-1.4593998945713094,-0.11912782043779235,0.030170518460075013,0.697731103188262,-1.289266110977647,6.486269458538468,476.87279446264296
23,-3.686733823731551,0.02688952066540978,-2.375703833452611,0.029866191356595812,-0.8346871070650257,0.03506890691130885,-1.5430529685223728,0.06220563674329001,-6.843313551976051,-2.097655735190059,-0.532173071357521,-0.03224942951259924,0.6802705852066773,0.09250078524566985,4.84322682851961,351.78353536336505
24,-15.03168512671867,0.04973218072542058,-2.9149206532664094,0.03216319301931932,-0.729603380515329,0.034049793894395664,-0.9640232483199227,0.05466701354014042,-6.720122735361373,-1.7934072628060278,-0.3526601983638358,0.0347409812023044,0.6205540368703132,-0.18640946176887652,5.5648657716767245,340.32290606504284
25,-2.009067355068383,0.021545861833706617,-0.5649969053894639,0.020335479460521968,-4.4411770663109325,0.06039314609891119,-3.839452914242761,0.08581242425799436,-6.471581407238518,-1.703889494731205,-0.3063424355579012,0.031402446088210745,0.6156077160521911,-0.1008092351443457,5.393655718570634,322.1392719338627
26,-8.160523428902232,0.03759309315510752,-9.843747149510047,0.05352878255997505,-14.142615917685417,0.10074921667192387,-9.356614025867673,0.12553387428857551,-7.119052599143563,-2.1262798262345473,-0.5494804462442726,-0.008612604245782585,0.6567080635790602,-0.09374450643555732,5.189250478422,351.5127590281508
27,-1.6651738695162854,0.02027732627469174,-2.322449424780247,0.029629673390698434,-7.021588723635997,0.0733282668643049,-4.972769583774518,0.09533226627700175,-7.139495919410614,-2.081391750409635,-0.5234149612543675,0.0017376128494106524,0.6566270430057757,0.18438837042925227,4.248647938690797,286.3876947818756
28,-23.450323237280585,0.06141722903404303,-7.340176961706497,0.04694456376326389,-0.009295547535624005,0.026010601976999323,-0.21507603177639756,0.04299854539294996,-40.11875295449694,-1.2311409993303433,-0.007592855458849357,0.15207147485739603,0.687688017551649,-1.4643303757089106,6.134448172765321,480.52593976964806
29,-29.228198272513044,0.06828951794791109,-4.469489260393871,0.0380164064178528,-0.4505895889902214,0.031182684656131495,-0.8023851559554778,0.052369187734016484,-6.0801005983310175,-1.616261765091588,-0.1959647524789967,0.0592229630719856,0.6996892999340517,-0.5431400154743089,6.013713324755968,433.1374059551506
30,-34.78587144163329,0.07430254932600788,-2.6253497414463225,0.030950853512734692,-7.774480445594207,0.07669232958066284,-5.480121122623062,0.09929870819099977,-6.694318586533573,-1.957557651064084,-0.47205544376696973,0.012113230963453958,0.6640404743254156,0.19290094517941447,4.4507772872224365,300.40721623689194
31,-7.845856656872051,0.03694178400896308,-3.1300504748156612,0.03303507936973634,-7.481396299879817,0.0754006175630805,-5.294961179673189,0.09786976939033655,-6.1209957227301635,-1.871900539226763,-0.36417924867930984,0.03983060929449156,0.6875372793263377,-0.4462824846014395,5.757568075259876,409.1058495537697
32,-3.6136242108084478,0.02667896791278029,-0.8707581712182244,0.02223343168370964,-4.594615499988194,0.06123875415953952,-3.5653127079277933,0.08334648754534471,-6.409323045273865,-1.7093577205632244,-0.3210671521411599,0.054502021965089575,0.6904113519398126,-0.1527979597937057,5.100806550900506,399.6700665518872
33,-2.404310251696488,0.022917248938479094,-9.407148399802315,0.05244010451623089,0.03450736625279449,0.025439917996002138,0.015006438747743878,0.038714061237750626,-6.584559384020433,-1.830490818314042,-0.3371537728941789,0.026432857309164892,0.6763698328536517,-5.831510826315167e-5,4.896897177546965,344.50895992472965
34,-5.782280539826481,0.03234713275309852,-0.2913334296408321,0.018472125559575028,-2.600388848375333,0.049126511829865306,-2.5838688775198184,0.0738461899053069,-7.142082523291805,-1.8562303531125748,-0.34400109886111463,0.026656299871976374,0.684126465821813,-0.22159665999359612,5.38215547195984,390.13979800381753
35,-5.070570582049174,0.030602906293535567,-4.236399488446035,0.037197526409076656,-0.5389583232182074,0.03211845558858022,-0.6889852319450587,0.050694980811517104,-6.589596507550973,-2.034197649004075,-0.4760476230054267,0.00022982893041789687,0.6862957450164479,-0.30363890276324557,5.591428091958271,383.79475496021837
36,-8.5708510090204,0.03842582439907707,-6.884355595728521,0.04564369309853762,-0.21433251459491065,0.02853054295059485,-0.22935106562498597,0.04325038700606836,-6.539427338776939,-1.8290922986163642,-0.31889129862245813,0.06672855201415429,0.7004193602832833,-0.8861806500938734,6.155913232672784,454.10642178168575
37,-8.086183974445595,0.037440244741730876,-1.580472559643598,0.026112430525093776,-6.441430745344375,0.0706267865736382,-4.819528904743422,0.09410137117660791,-6.108123936541308,-1.4188871801075416,-0.0808815562105698,-0.00022800116318610897,0.656197987825297,0.16436127293501523,4.731974539094716,307.68549961583847
38,-12.316924776911575,0.04532626037664804,-0.6379725991198086,0.020804198605923342,-2.1250019663940782,0.045768467641328664,-2.2192451458356883,0.06998888288398868,-6.268185939155314,-1.6857386903090394,-0.23792654185336848,0.04837124617501998,0.6934434419174434,-0.34758331540940346,5.088552111118937,416.0174451568522
39,-16.18532351434221,0.051490460042822865,-11.545542243488992,0.05757611981842142,-15.650700132490318,0.1056470742807716,-10.307291455638747,0.13116903703248678,-6.364831754561841,-1.7624477944463721,-0.37482720595100627,0.03859555127076353,0.6897657851579876,-0.27977714199211934,5.113814990490067,398.29517627394694
40,-2.9248564744304186,0.02460706440472602,-3.958859673751256,0.03619833411253986,-0.13454928905662134,0.027577373983278874,-0.5209595209832663,0.048107286907029874,-6.8133494215476915,-1.8397789243050013,-0.3479625741602228,0.02998628134221315,0.6044272813128411,0.05036635956715951,4.634050252291938,286.23433397840495
41,-20.015097467787786,0.056939496211006156,-0.6422229168324467,0.02083117316148168,-5.483237263218443,0.06592303333778307,-3.8870477635949126,0.08623336405256016,-7.359769717407435,-2.1635596822082257,-0.6046490016209523,-0.016799531379236843,0.5965524638643492,0.07130497947419356,4.363052852082175,264.57976785750975
42,-1.8763045842054225,0.021065188644408914,-1.327299590404174,0.024798409165444762,-5.973968889610716,0.06837246342136234,-5.1709264654074465,0.09690076875881296,-6.870689099569795,-2.2114887514540946,-0.6300429764642022,-0.056918441425149346,0.6340296749200551,0.17026234525388084,3.9473198942608776,257.96222771498987
43,-14.056446278959424,0.048195795776697505,-0.6561488837645348,0.020919310351440516,-1.8179195293404327,0.04346158075924234,-1.9661689363134993,0.0671815435797488,-7.38087083049558,-2.0063805062530498,-0.46701215998675893,0.010555114820091527,0.5786525393666845,-0.15187802914005255,5.674542883918432,303.1360204631621
44,-2.129317449353094,0.02197215868502762,-1.1792930566971163,0.023996919381804843,-3.5954199544430123,0.05550138586901815,-3.3844147226846077,0.0816785182681474,-5.9179484823019335,-1.5251631124827623,-0.14745724224527046,0.05608032991827261,0.6916155538128909,-0.4040112789461887,5.595991081055738,427.20992002438953
45,-4.902868318928499,0.030177236296151735,-11.663570345131372,0.05784632303217323,0.11384050676028867,0.024372336851193124,0.27450752011926804,0.03322526813235687,-6.338081089950103,-1.766117291030524,-0.3009492337941446,0.031704027885265385,0.6208404304554631,0.0824068281095951,4.557162313490858,297.0613220187289
46,-8.431348386935506,0.03814475324347911,-4.706135063356571,0.0388301169401927,-8.927387569376714,0.08157530633595048,-7.086882665386364,0.11092836396866614,-8.857322949197158,-1.7990585954481735,-0.325744001903985,0.06073844298740716,0.6974931605692787,-1.3982443949604568,6.365249419645437,483.3855762504347
47,-4.847546774130353,0.030035493232323403,-3.1216858508930674,0.033001609310466536,-7.051096494598903,0.07346301370583878,-5.890074935909759,0.10239152457309153,-5.615606048148943,-1.8145764543400364,-0.31158083698107664,0.06237145222493423,0.6890392072062307,-0.8665542382272604,6.471593910068516,458.9844141701968
48,-4.609757277864891,0.029418461138968975,-7.938026186174909,0.048598010021332454,-12.584264648326199,0.09542436786696956,-9.19955228127104,0.12457835476716693,-6.793755726156382,-2.1337349167930206,-0.5660486002499878,-0.03573345897856339,0.6251259831616627,-0.004421738848131573,5.0659596170542684,307.71203353106307
49,-3.1298135263211897,0.02524138244940522,-1.6687279931659367,0.02655521551908876,-6.9543786071086835,0.07302042459334253,-4.725784777079103,0.0933403761441951,-6.769074935224184,-1.5131283374766653,-0.13180060345579814,0.008513928563954942,0.6030333127639639,-0.03004506932293438,5.711521269568306,308.71925139365413
50,-1.879592886006995,0.021077226470965996,-1.2327521157971928,0.024289463912474243,-3.0473953683864208,0.05208696346258139,-3.0235094914051484,0.07824463193778412,-6.959417511253495,-2.2051428385130154,-0.6192299431119481,-0.04558821086349352,0.6443401690368052,-0.018072186902971188,5.308620016942205,335.9795771817899
51,-18.74974871005619,0.0551986813675105,-1.6208278617445595,0.026315820985037836,-2.3484652324165793,0.047376625254898004,-2.4283280919962014,0.07222594379097302,-6.697463473601739,-1.995594679745806,-0.508935361259089,-0.0005752632880071662,0.6910834413048242,-0.21879754264757234,5.065168073701776,400.21027391884843
52,-31.850134398398573,0.07118958993600914,-3.5112108524167995,0.03452583876611924,-5.271494528153573,0.06483757279062417,-4.058507610493153,0.08773305264261307,-11.680437397777482,-1.8336500108837868,0.040378289996992,0.09425426730600861,0.6923733223448052,-1.7868439089075356,7.149751717881886,511.40106593127234
53,-3.6420766771004454,0.02676110677693981,-1.4631158667715414,0.02551174091810152,-1.1049656455634986,0.03756329931415197,-1.3787613249323267,0.060162721185021036,-5.809623416519311,-1.5486222479306466,-0.1603381472717853,0.029069781762699143,0.6839354750368319,-0.12092687634557886,5.285045942197521,379.74404498778426
54,-30.836864810226484,0.07008306107671598,-5.313757916620506,0.04084525746373143,-9.918143497014594,0.08554913519852665,-6.599828520740186,0.10753601372130162,-7.29971880785069,-1.0842216688943136,-0.05094553951122327,-0.0697636114893685,0.6979634619774603,-0.8300470403425189,6.139161234246316,447.3548749190911
55,-3.6567315861367513,0.02680331553110025,-3.117506626166934,0.03298487391068224,-7.526096302526719,0.07559905061200689,-5.816039109746382,0.10183992568824804,-6.885159848577337,-2.213475326119905,-0.6187929549661384,-0.04576044116116007,0.6655548947283467,-0.34586121353585364,6.2991195720354085,395.06335248477694
56,-29.069258640101634,0.06810974845156487,-0.48335171973111524,0.01979792818791031,-4.07779929073778,0.058341687948049746,-2.9666180179679227,0.0776894822267843,-6.145450749920012,-1.3969054923258093,-0.08463318156499455,0.012967441449286188,0.6295940800401107,-0.2771216410763231,5.653643320418422,366.5364662985834
57,-2.8468097046925203,0.02436117701468472,-0.08123235049311539,0.016902743090691088,-3.8290820211220824,0.05689492321840069,-3.475420900152213,0.08252185459472121,-7.226282374708456,-2.1695988096469447,-0.6173572918624863,-0.040813791327711124,0.6108880090521729,0.011054012831123061,4.788849552586857,305.88105824481397
58,-32.15801762935267,0.07152241907957353,-2.6480881625520554,0.03104776463995072,-5.842712362387436,0.06772599075587887,-4.7412145582338905,0.0934660578336678,-14.831183546639346,-1.5007327234585968,-0.1832289052754621,0.1321919618681079,0.6945994144550727,-2.0981385488003297,7.023714714621564,531.5228783432209
59,-4.299893787719032,0.02859443364304392,-1.252005821780671,0.02439396685269259,-5.982960603713527,0.06841652639441992,-4.3202577209341415,0.08997427839021933,-7.116731762367738,-2.219107684004084,-0.6642602942335587,-0.03759955651313862,0.6106978517558415,0.051951011906888334,4.9388004021033245,290.08276832984797
60,-3.678111411402586,0.02686477429842654,-4.1002086872415,0.03671061399251088,-8.90291566529901,0.08147469905920218,-5.54861395616429,0.09982210677815155,-6.382662776889224,-1.73051236298173,-0.28891118724335896,0.04396663839724113,0.6808683795073001,-0.2715665392388509,5.109409952593612,398.25640617677175
61,-1.686073296297904,0.02035667512077013,-14.346445094834204,0.0636797822775634,-17.340192986235706,0.11087743622212641,-12.450706553913207,0.14306209676492934,-7.191282176083151,-2.2962293620534533,-0.6913496434303443,-0.07977083404793905,0.6721334061822443,0.16584567544330875,4.780833202211624,321.49789729000895
62,-2.944332868126496,0.0246680429132791,-0.9110923183180721,0.02247183349588383,-5.372593239217775,0.06535808577237594,-4.125841397752211,0.08831502963755158,-6.9472017940432576,-2.121720737952155,-0.556432933296702,-0.020973076895713927,0.6234408322596354,0.022980666627077206,4.8873284201328655,303.28068076501063
63,-3.6754965781343847,0.026857265207868204,-0.3946198555269882,0.019196656638166276,-3.2015344524870804,0.05306952363010597,-3.025116487245259,0.07826025589067191,-7.0005723743996295,-2.1975367358940527,-0.6103952090716143,-0.05070434482864661,0.6568260446929558,-0.16317789729525534,6.0775894599477045,362.16734917439317
64,-3.793003706532243,0.027192666626071286,-1.3990928226319377,0.025177998343093744,-6.190267989447762,0.06942466029969255,-4.806760548266672,0.09399808277943328,-6.579076045283555,-1.9878587445036278,-0.4576739627454647,0.006180090327058463,0.6159448561613454,-0.03773214776772216,5.600532297056887,315.17867204900034
65,-21.79935534626083,0.05930744294313847,-4.824504217176107,0.039230799323329665,-0.27499981088352854,0.02923454136080871,-0.5133165212242075,0.04798626229882232,-6.463938213072455,-1.4686831686442017,-0.11149045894704024,0.09069054353214867,0.6898855928915956,-1.3389213942642746,6.948481147695525,482.8198803216201
66,-32.333885674953564,0.07171184345020394,-2.651455512725115,0.031062090579499324,-7.384186053069206,0.07496726695988934,-5.57079761024204,0.09999103923587997,-6.671277752946851,-1.9351517016897346,-0.41725773602317884,0.014654101831058641,0.653767214860827,0.12538537100186953,4.705485189644835,314.09964922534203
67,-8.563786566705273,0.03841164033487406,-1.0006606783854255,0.02299240459694115,-4.900064990605463,0.06288826632858352,-4.114535739591008,0.08821758117771566,-6.837214398723867,-1.8848420612638535,-0.41727073818629346,0.02353085967707691,0.6853284784886191,0.1653060185864038,4.307281884180835,332.59861302975287
68,-3.953418510290157,0.02764397091345328,-5.6451276730080195,0.041903407431134625,-11.418815271844599,0.09123916630164977,-7.214246510245042,0.1117984810005632,-6.546704411027994,-1.7212635480654455,-0.2955682173808192,0.046515506951352426,0.6459813009729436,-0.053736439206780284,5.095992520851321,340.3874259846266
69,-7.765552877987263,0.036773720676309414,-4.1031159857288335,0.036721075672966154,-7.579206301092901,0.07583414250834136,-6.040077254212594,0.10350009521906971,-6.409395875811241,-1.9384917091425016,-0.40036644609382166,0.023229600016634544,0.6916112196201599,-0.7248272527978017,6.069903099369828,439.3583764896864
70,-23.178285780207492,0.061074605334575496,-1.1772848031116574,0.02398586005989279,-5.401859562647025,0.06550799332935374,-4.319247094436187,0.08996573230906138,-6.943793674727713,-2.109690656193433,-0.5376125728189298,0.0025467577833347965,0.6733005790225506,-0.2497380628362731,5.685652219199723,382.74182579162
71,-13.105323760463591,0.046648689268418086,-4.208366284183474,0.03709782381522552,-9.698894173314331,0.08468581483634016,-6.531794161106907,0.10705359551869448,-6.757886319250515,-1.912295943609437,-0.42939562437900536,0.02734131808846829,0.6433413970417086,-0.27361235704850007,6.259248427956102,376.7470695679397
72,-7.988644116777918,0.037238742663865336,-11.044207930859999,0.05641398739662854,0.17930465393535422,0.023454825707445132,0.26949519518063725,0.033339844913574,-6.557088025181419,-1.7088738459995523,-0.2506861051961342,0.042746576721182206,0.6745314965905187,-0.39396608501730657,5.7757959168267,403.98744720919495
73,-5.933250218198389,0.03270516563672911,-3.7405336796813495,0.03539250426818494,-8.190817488566962,0.07849071689037887,-6.691497620431787,0.10818261920058028,-7.036707530994271,-2.2425481602339516,-0.6517768663989376,-0.057541673935981086,0.6299365393180607,0.15768966878932378,4.137129915662578,268.32408464169237
74,-9.764991365121487,0.04075254717971329,-0.5755922090799972,0.02040420072527775,-3.447295450617113,0.05459956917213479,-2.9802896139771673,0.07782325179763412,-7.217555815959706,-2.1161897572685224,-0.5517485557176276,-0.0044441004618545055,0.6051989737148284,0.11029710089600775,4.089867565208048,260.90149699122605
75,-16.326294828949198,0.05170121699580807,-0.17972054930747006,0.0176557937583462,-3.318897738756939,0.05380562559488686,-3.089819242015934,0.07888675537745073,-5.6444906033177995,-1.4084080856755166,-0.09993493046263113,0.05665204184882955,0.6880133197278931,-0.7122415095689603,6.109337331464193,424.0961487622357
76,-24.75569588878769,0.06303540684742236,-0.518612239659791,0.020031852920645306,-2.4752384260412046,0.04826513525230064,-2.999666012640304,0.07801244702742915,-7.346456857065071,-2.2329392329996027,-0.638354024689394,-0.056968184154544854,0.6436917352068856,0.11869707936933471,4.6613892314588625,316.988882659846
77,-2.8638815792275003,0.024415173779102524,-3.8803330073313855,0.03591057865864348,-8.461147916109436,0.07963667900949847,-7.190103772458274,0.1116340649707165,-6.87607403671481,-2.072712690509878,-0.5178623743140147,-0.025741087970730714,0.6284341148281795,-0.13123586729440806,5.474411067311001,336.19416846618725
78,-6.02062843582913,0.03291060835725878,-1.47486126392824,0.025572495096707268,-1.6756466029822552,0.042350213155996574,-1.6613242809179618,0.06363571601426544,-5.416100700393181,-1.1552200840055833,-0.11136212285200231,-0.022989772807142872,0.7057892435240557,-0.7206592630368109,6.060109613042131,442.9245678278107
79,-16.033611341201162,0.05126267711492148,-0.6713999025414732,0.021015409703048597,-3.5148636763052528,0.05501277410926004,-3.537430894601539,0.08309158603514069,-6.1954777548500255,-1.7628851696884267,-0.2955408343243666,0.027850024438555332,0.6599630463231968,-0.49102955743701626,6.102008219361824,403.77856284029906
80,-22.60517192678671,0.0603464184576814,-2.438993288373339,0.030144864704858984,-6.834124839205115,0.07246636358752173,-5.792043014717305,0.10166050218987314,-6.8064614272011275,-2.1757045409249,-0.5959946398459783,-0.04849959731349296,0.666491192230271,0.10042830855147611,4.786502812049058,338.47406277357743
81,-16.373944771939723,0.051772261284292596,-0.8197673501890215,0.0219283325745829,-3.763434874739864,0.056506881574733325,-4.129574648730075,0.08834718456928714,-7.144701790657679,-2.2247812883031264,-0.6282295820934254,-0.053252183474532755,0.6567788616242994,-0.3382777247482358,6.015718841472175,379.30727012270677
82,-8.861223264261755,0.03900437397248362,-2.6501460557475682,0.031056520455702043,-0.9586753602482936,0.036234515173904185,-1.150878540125432,0.05720842351726308,-5.762294512853905,-1.2256962308827482,-0.01981554888818815,0.054661667463403285,0.6873148660307619,-0.7450034814235746,5.083553482313694,438.6049271642446
83,-40.26670582715284,0.07978988093882705,-1.2434637735807792,0.02434765871047442,-1.161695636024091,0.03806610994559116,-1.6464903605494934,0.06345811905229895,-7.022324597697704,-1.7455505969854195,-0.2668623359500293,0.056502131142500134,0.6874442798640121,-0.08175566177278015,5.230313462878437,371.6465941539607
84,-6.531826415628096,0.03408772889261993,-3.1098431198402636,0.03295416387899009,-0.816343375040097,0.034893151961394246,-1.2625153611765083,0.058674284880426766,-6.334953035807807,-2.1038092864273743,-0.5850133165315254,-0.0031518447259153426,0.6891919929424246,-0.512656048593702,5.74764418611197,431.59918668786804
85,-11.068469383782496,0.043149325616584605,-4.271720215315371,0.037322768531005926,-9.4307425647138,0.08361781948619927,-6.547563154967619,0.10716560367957678,-7.033879426727289,-1.7327828935784293,-0.25933558581271665,0.0632477815707918,0.6733779497924309,-0.09652523179952222,5.481151782406266,379.33595052550635
86,-53.860698299953135,0.09199804142479259,-3.1949642910332186,0.03329368061578568,-8.411377806624245,0.07942693952919479,-6.760924639808086,0.10866977555507439,-7.398955725174265,-2.337700299451906,-0.7274579570596174,-0.08146531144348534,0.6107781218103897,0.12727848160266364,4.627321272764836,265.60743732443893
87,-2.270219476577163,0.02246137643574665,-1.680200729623908,0.026612234117669917,-1.0022687315124013,0.03663552397356398,-1.2326307850472835,0.05828549528791435,-6.806284714963351,-1.9139904865149768,-0.4512258804128235,0.017295962741317505,0.6593387405061647,0.22767958489868567,4.2459958733503305,286.8174415021929
88,-11.302603362631329,0.04356587361434379,-5.9065650680399155,0.04271975258421631,-10.418742097562312,0.08748837635552324,-6.671740520422838,0.10804358586382216,-5.923910471239051,-1.7029561743888832,-0.3013315131383705,0.08122750860700445,0.696214300494209,-1.2220537935447795,6.25923381280752,491.1244969133395
89,-2.5104941602472386,0.02327191079055407,-0.3342264937747814,0.018776405464284628,-3.22324582369934,0.05320646496238519,-2.80949530407208,0.07613524649996795,-6.786699900966219,-2.1516728973842585,-0.5765377613652325,-0.02927124380442203,0.6598255087959051,0.12939375657676944,4.8995209631455605,316.53559795025757
90,-7.971126767424028,0.037202438957561784,-2.826177058001541,0.03179656508108098,-7.790213863491848,0.07676105684395108,-5.349315040700108,0.09829138963362967,-6.995616167231396,-1.9736541903506577,-0.4285463246097463,0.03378528173919504,0.6894512017717673,-0.09770454632332193,4.7258279573399475,373.97327040126873
91,-24.316818465257526,0.062496037144282736,-0.2585590213574147,0.018236205117080906,-3.3177500830179483,0.053798476266343334,-3.1652399229775448,0.07961081099071222,-7.5598637659869645,-2.3465988639614737,-0.7544433060430884,-0.07637080616591163,0.5640229304820294,-0.08384348271848396,4.823417802048764,281.932347856586
92,-36.679232611759744,0.07624281813446337,-2.369534250030136,0.029838886498631152,-0.45017795173404584,0.031178259949928913,-0.6101077224047033,0.04949707135991885,-5.822928092452841,-1.260405131099918,0.016281800792630752,-0.06332649325918394,0.6740161468392881,-0.21091929240578322,5.558514724378815,388.64033498527056
