scen,nse10,rmse10,nse40,rmse40,nse60,rmse60,nse80,rmse80
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.4841411374650222,0.11098709808565407,0.012470631513157526,0.08009882679061962,-0.07138274177793558,0.08649344310792711,-0.5302712246036791,0.11008289411182755
3,-0.6671539385223164,0.11763125923952313,-0.1271803395097335,0.08557518516142959,-0.5401490901129058,0.103703220686171,-0.5729024474970168,0.1116057388642837
4,-0.17420162858499655,0.09872024715391431,-1.3649480221681847,0.12395439928198518,-0.5159710624431273,0.10288600833750687,-0.22453240606559066,0.09847381747276902
5,-8.878642121963594,0.28634098920027884,-4.0407480446771356,0.18096668882351,-2.916631721202309,0.16537399999881255,-2.4122005379754596,0.16438148762569968
6,-2.6475137459469607,0.17399363584276417,-4.518437913880442,0.18934734738177963,-3.331587125174792,0.1739139382263349,-2.7814946165929233,0.17304831549704655
7,-8.535818630361844,0.28132860059759346,-6.892245971102149,0.22643911611671683,-5.285731104552857,0.20950228390982115,-4.720598250594696,0.21284152273805432
8,-8.878642121963594,0.28634098920027884,-2.53931685989883,0.15163898450997607,-1.7057343991333185,0.13745275346660757,-1.369903281042287,0.13699380992823254
9,-0.8269270624004312,0.12313896510081145,-0.002709602873015804,0.08071211578268445,-0.022472038507874936,0.08449608415324511,-0.4765673009929785,0.10813399697291562
10,0.3358846006422874,0.07424319790149829,-0.5212685250216378,0.09941549628345729,0.10644245880181691,0.07899000199142246,0.19994622005689855,0.07959672948748227
11,0.31636841449557274,0.07532618192158258,0.14730864053305126,0.07442983839595022,0.6162286673869427,0.05176630033413712,0.5270952750107388,0.061195918771614725
12,0.28053376929698304,0.0772751936386281,0.3724059101492805,0.06385436163191938,0.6787419933064078,0.04736285164996457,0.5622346055512764,0.05887844702856808
13,-2.773530845768811,0.17697374733630586,-1.0084435864742272,0.11423020700010689,-1.3881112248615977,0.12913326669204298,-1.3661080072820946,0.13688407183411194
14,0.14321173578619018,0.08432797068671645,-1.3119686367342283,0.12255812668674186,-0.3354411861805533,0.09656577840415743,0.039143455811465055,0.0872298064931717
15,-2.605207306286804,0.17298164231407934,-5.0622016052359236,0.1984569591250116,-3.772963322435242,0.18255969903544841,-3.1070568836165444,0.18034370675698105
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.09376999228123095,0.09527915501032892,-1.4646316192008135,0.12653980266556716,-0.9577026511315405,0.11691876708378551,-1.198501369416432,0.13194684284389965
18,-0.2810415109919078,0.10311372977952503,-0.5274881781542147,0.09961851737288256,0.1934184059223807,0.07504729034426419,-0.34165368908430094,0.10307559429162835
19,-8.878642121963594,0.28634098920027884,-3.7192934477879955,0.175101407220382,-2.650718778965413,0.15966144388955258,-2.1712051784782362,0.15847027218750798
20,-0.7954214313507297,0.12207257262634515,-0.7750437022922614,0.10738797918726416,0.030786336928531943,0.08226604645479745,0.09528992770613853,0.08464286316742647
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-8.878642121963594,0.28634098920027884,-5.954660148055233,0.21256370002140842,-4.501876722132257,0.196004611859493,-3.7688004808825317,0.19433016041808632
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-8.878642121963594,0.28634098920027884,-3.752648000623636,0.1757190998802914,-2.688260564591914,0.1604802750816176,-2.1945120820587465,0.1590515480239024
26,-1.9347148325578396,0.15606943146449434,-3.815074902439803,0.17686938617583617,-2.618235970196495,0.158949551186276,-2.30626704626298,0.1618097165522706
27,-2.3058726522773574,0.1656448563856048,-4.242643432237214,0.18455520813951087,-2.9894533747431007,0.1669043129876101,-2.709476770560107,0.17139255807022832
28,-1.080153569237957,0.13139613598411456,-2.5244318792961464,0.15131978145453157,-1.402071262936225,0.12951014999664104,-1.0534462902926456,0.12751970719927744
29,-1.6251533603669004,0.14760879492374226,-2.6523965771771705,0.15404234045906953,-1.315137616376501,0.1271449947758935,-0.8725955980968034,0.12177485803600943
30,-0.09794882722207121,0.09546099227645331,-0.03520350254597249,0.08200947115351905,0.50180417141285,0.05898083355622664,0.24288306224458078,0.07743140040940952
31,-4.448223703098157,0.21264851804415122,-4.745286221516983,0.1931999366503522,-3.424134312564397,0.1757620115008973,-5.252032113211595,0.22250830883686662
32,-0.24188371408159526,0.10152555229173678,-0.6397929771725133,0.10321567474535999,-0.0718285422083218,0.08651143611940222,-0.15864819038796396,0.095788070839426
33,0.3979161433043391,0.07069087970553724,0.11418081291986704,0.07586189490075243,0.48571642156898587,0.05992557241122745,0.48452895276083774,0.06389071839024446
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
