scen,nse10,rmse10,nse40,rmse40,nse60,rmse60,nse80,rmse80
1746,0.6816844371126587,0.050981450314879995,0.14130197195466243,0.07434107126295708,0.5287631203463175,0.058343395944235495,0.791652588931566,0.04235399708675375
1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,0.6503051423860033,0.05343525334930581,0.213165711140768,0.07116234010116608,0.5641867982660245,0.05610767326184502,0.817638906659953,0.03962474149206801
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,0.17479836838689877,0.0820849029166701,-1.1838396476836168,0.11855474901171772,-0.44637020695344254,0.10221433371634549,0.16596032146964246,0.08474102336066001
1752,0.5954751749761782,0.05747193761440303,0.011513975643248187,0.07976159848223166,0.36564998245593416,0.06769187541029566,0.7610572874828667,0.04535730509689939
1753,0.3837348506242283,0.07093605858229493,-0.45450312471557397,0.09675332783891731,-0.06142638109593257,0.08756226903924652,0.4800789570396685,0.06690661309478661
1754,-0.527085928910626,0.11166446450871799,-1.8206216413201606,0.13473517758598424,-1.0387234111716155,0.12135319734419542,-0.36022819914766946,0.10821967747882867
1755,0.11567290532811558,0.08497471479293618,0.27191029833710434,0.0684543461187397,0.08343681588359231,0.0813679309465583,0.08177391060897243,0.08891502651660223
1756,0.4245788527657228,0.06854505972078698,-0.647793859502259,0.10298169182528374,-0.03222558742052395,0.0863494108013673,0.4369540046622957,0.06962613458273681
1757,0.24447920114168287,0.07854281494712999,0.5567968565580932,0.05340845295471683,0.43203770718457224,0.0640518709826672,0.4945507985378714,0.06596887921472512
1758,0.49248306879887893,0.06437370678339192,-0.13735714789054776,0.0855572886110001,0.2745757477387225,0.07238825435059208,0.5118274873088988,0.06483164023352178
1759,0.6983500720944933,0.04962892438851602,0.19631128213572213,0.07192047021373317,0.581239256478246,0.05499903245635673,0.8655019817357663,0.034029713359970494
1760,-0.22806256342913667,0.10013675094293284,-1.0278786117092729,0.11424298961471546,-0.45921478264796356,0.10266719073405726,0.018475824467283908,0.09192864287842559
1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,0.03191126903193087,0.08890799824329446,-1.5383979691406804,0.12781694646140687,-0.769326441909689,0.11305142795320516,-0.16121280932043458,0.09998992835832464
1763,0.49639901061859126,0.06412487583593265,-0.39562751459576484,0.0947749019310883,0.0180509999467946,0.08422025158801463,0.5958688723689962,0.05898770499194987
1764,0.6989698629302397,0.04957791265917901,-0.07727718403243888,0.08326688406441671,0.4226195757509368,0.06458075173132222,0.82444933709016,0.038877791395171106
1765,-0.0017163044724088916,0.09043897283788954,-0.9212678484829724,0.11119942454948391,-0.3630353855026476,0.09922603409231946,0.1732331516395239,0.08437074330839524
1766,-0.635534581118383,0.11556148537460513,-1.9662612925803513,0.1381698495024473,-1.139789611836449,0.12432475318553786,-0.4352330012286645,0.11116333158521831
1767,0.4364789555703672,0.06783257746761742,0.674944742060215,0.04573905419916748,0.6956615349581659,0.046886788976810326,0.7988666522876705,0.04161428041947175
1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,0.4189689283746889,0.06887838073197342,-0.4943474662003229,0.0980695941481853,0.08262645419097792,0.0814038929443209,0.5906577058569058,0.059366802425798434
1770,0.2525663114925112,0.07812132203261994,-0.9572997945792623,0.11223731210302004,-0.3471626766724629,0.09864659276506434,0.11449379703091978,0.08731646643561289
1771,0.026491670948985635,0.08915651530068865,-1.1429324259352551,0.11743912869902233,-0.4686504274479275,0.10299859163015816,0.06566628066497004,0.08969151492935432
1772,0.2204919372940436,0.07977991250338778,-0.7818126341676213,0.10708770203618717,-0.19963313482969647,0.09308855625839937,0.2801201367538584,0.07872820705863132
1773,0.7292761109330101,0.0470160933495658,0.34403279847130674,0.06497550219046062,0.6447013216510087,0.050660429138236464,0.8896547882680229,0.03082315529944375
1774,0.6807506315492358,0.05105617474558229,0.14456776552381623,0.07419956990757179,0.46895962885413456,0.06193495660313999,0.7903039523771654,0.042490855066958204
1775,0.13568957698858053,0.08400751246059095,-0.8140535889013891,0.10805220613908925,-0.24595329875647343,0.09486870022683128,0.16149687441872096,0.08496747084672197
1776,0.6639346812902722,0.052383570642666535,0.6392415566316663,0.04818555154660191,0.728464661201486,0.04428791629581602,0.7877055823781264,0.042753299329440365
1777,0.5500478200893493,0.06061309076316361,-0.4636241346376855,0.09705621783471435,0.0817946104545626,0.08144079174919294,0.5839671550532226,0.059850000393154724
1778,0.7109819051512717,0.048578686379739305,0.0882132986162254,0.07660466347702198,0.4505884181758756,0.06299716031644638,0.8438580075519604,0.03666571908052884
1779,0.6855022803363237,0.0506747949793712,0.4016855893308583,0.06205450473788819,0.6507231423820073,0.05022928242597875,0.8118900367248674,0.04024447326853909
1780,0.2540316057987795,0.07804470862311823,-0.6164744742563371,0.10199831745528193,-0.09989646908193506,0.08913493913426011,0.36103180565356474,0.07417199643622807
1781,0.019453597959054103,0.08947821774515793,-1.1936227046558754,0.11882000013296684,-0.5054026639836422,0.10427937233303358,0.0005792462516439612,0.09276294545181267
1782,-0.869082882561889,0.1235371363454512,-2.342049592695663,0.14666113015685966,-1.4628006187957947,0.13337876608428426,-0.5853111170313772,0.11683086733404155
1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,0.5346684762899012,0.06164026358850422,0.4897411804229278,0.05730649440177139,0.4939793987033978,0.0604583328853322,0.5579402487288028,0.06169370262683691
1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,0.08686350857778535,0.0863477646687352,-1.1929454453110164,0.11880165646624039,-0.47016570267566093,0.1030517121603185,0.06788345441025712,0.08958503274701332
1788,-1.1607103337939821,0.13282551986537688,-2.9587676451846,0.15962047113024083,-1.9070582004939314,0.1449101919204735,-1.0917224871874898,0.13419995831779813
1789,0.068193393243692,0.08722603724908072,-0.7154167973282781,0.1050735514320122,-0.22630109180669056,0.09411755268329196,0.2640237865044983,0.07960351360913247
1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
