DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,thr1,ksat1,alpha1,npar1,ths2,thr2,ksat2,alpha2,npar2,ths3,thr3,ksat3,alpha3,npar3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MAXROOTDEPTH,BETAROOT
0.28738214285714286,0.5285678571428571,0.9739535714285714,604.8125,0.5726992857142857,0.022571250000000005,0.2580035714285715,1.0826517857142857,1.24100375,0.19962642857142857,0.036354196428571434,-0.21090625,1.0209982142857144,1.217044375,0.200904375,0.004954017857142857,0.1700330357142857,0.8562812500000001,1.2752464285714287,0.1759374107142857,0.008068330357142857,1.9900964285714284,114.46357142857144,-1.1882464285714285,0.3242696428571429,14.028160714285715,-1.5985267857142855,0.93245375
0.38271785714285717,0.5356107142857143,0.8708107142857143,275.95535714285717,0.5630564285714286,0.01958839285714286,0.35571785714285725,1.176980357142857,1.23359375,0.21652642857142856,0.02573794642857143,-0.07280803571428568,1.0480517857142857,1.2649888392857143,0.199681875,0.0034256250000000003,0.22313624999999998,1.0361116071428573,1.2609821428571428,0.16651955357142859,0.009153580357142857,1.923367857142857,100.185,-1.1331607142857143,0.3849482142857143,12.916339285714285,-1.7182767857142855,0.9289373214285714
0.3915678571428572,0.6326750000000001,0.8945321428571429,516.0803571428572,0.5672492857142858,0.004035535714285715,0.16159642857142864,1.1129196428571428,1.25500875,0.20500357142857142,0.03883991071428572,-0.24617410714285715,0.9688517857142858,1.213859375,0.196681875,0.004752053571428572,0.32577482142857145,0.8055133928571429,1.2434921428571428,0.17820616071428572,0.0080706875,2.3523892857142856,93.465,-1.0289392857142856,0.3698767857142857,12.06969642857143,-1.7962232142857142,0.9266648214285714
0.3801892857142858,0.45815357142857144,0.965225,631.1339285714287,0.5985478571428571,0.005529107142857144,0.37545357142857155,0.9961982142857143,1.26395875,0.2040392857142857,0.027603303571428574,-0.04145982142857141,0.8696053571428572,1.2382320535714284,0.2015161607142857,0.008203125000000002,0.2905205357142857,0.8705312500000001,1.2794878571428572,0.16682598214285715,0.0087741875,2.2048321428571427,101.82071428571429,-1.0935607142857142,0.3159375,13.506696428571429,-1.7204017857142857,0.9349458928571428
0.23997500000000002,0.5239464285714286,0.8442178571428571,437.8482142857143,0.5743592857142857,0.018216964285714284,0.3593392857142858,1.0440482142857144,1.26361875,0.21178785714285714,0.03594276785714286,-0.015013392857142843,1.0635017857142859,1.2493888392857142,0.20646455357142857,0.0004968750000000001,0.20116017857142857,0.8357991071428572,1.245912142857143,0.17246169642857143,0.0082829375,2.456875,91.97785714285715,-1.1561964285714286,0.3631803571428571,14.864196428571429,-1.628580357142857,0.9342805357142857
0.27000357142857145,0.5293678571428572,0.8362464285714286,643.4553571428572,0.5951064285714286,0.012762321428571428,0.13352500000000012,1.1536875,1.27194375,0.2071107142857143,0.039373482142857144,-0.07676339285714284,0.9955839285714287,1.2135854464285714,0.20296044642857142,0.013497589285714286,0.28938267857142863,0.80796875,1.2766107142857144,0.16627741071428573,0.008300294642857142,2.4628321428571427,107.53928571428571,-1.1656464285714285,0.3603767857142857,12.71994642857143,-1.6359910714285713,0.9418341071428571
0.3160678571428572,0.4737821428571429,0.9555607142857143,324.08035714285717,0.5746307142857143,0.01835089285714286,0.35325357142857156,1.0546339285714286,1.25473875,0.18618642857142856,0.03218205357142857,-0.23665625,0.8873267857142858,1.2316809821428572,0.19601169642857144,0.01025169642857143,0.25540125,0.8172098214285715,1.2508007142857143,0.17562080357142856,0.009267741071428571,2.1014392857142856,104.70785714285714,-1.1742178571428572,0.3898625,13.159446428571428,-1.7966517857142856,0.9291730357142858
0.23015357142857146,0.5079107142857143,0.9866535714285715,269.3125,0.5649264285714286,0.028322678571428575,0.2480178571428573,1.1534517857142856,1.2834637500000001,0.18813357142857143,0.03349776785714286,-0.05700446428571426,0.9156660714285715,1.228386875,0.20163348214285715,7.687500000000001e-5,0.15288803571428572,0.8337187500000001,1.2689792857142856,0.17017955357142858,0.009281776785714286,2.4268964285714287,98.41785714285714,-1.0761464285714286,0.3727553571428572,13.315875,-1.7191696428571428,0.9274941071428572
0.22487500000000002,0.6102678571428573,0.943625,284.1517857142857,0.5705964285714286,0.004604464285714286,0.35961785714285727,1.1272553571428572,1.24140875,0.19463785714285714,0.02547169642857143,-0.18562946428571428,1.0982589285714286,1.2263440178571428,0.19549687500000001,0.009261696428571428,0.15848089285714284,0.9820937500000001,1.2723007142857143,0.1661049107142857,0.008167008928571428,2.028410714285714,127.82642857142858,-1.0009035714285714,0.3940482142857143,14.940375,-1.6776696428571427,0.9245423214285715
0.33431071428571435,0.46256785714285714,0.9232035714285715,453.33035714285717,0.5686578571428572,0.018410892857142862,0.0829321428571429,1.1017875,1.24736625,0.19278214285714285,0.037777589285714286,-0.14604017857142856,0.935894642857143,1.263031875,0.20201223214285716,0.010588660714285715,0.4024933928571429,0.8995401785714287,1.2674535714285715,0.169074375,0.0094540625,2.2130392857142858,90.58785714285715,-1.1978678571428572,0.3618482142857143,13.104267857142858,-1.6581339285714285,0.9297708928571429
0.289625,0.5869821428571429,0.8208035714285715,277.95535714285717,0.5825378571428571,0.005642678571428572,0.35835357142857155,1.0351660714285713,1.23787125,0.21815357142857145,0.025661875,-0.23980803571428572,1.0338017857142858,1.2256777678571429,0.20318705357142858,0.011539017857142859,0.1851819642857143,0.933950892857143,1.2520721428571429,0.17307294642857143,0.009221508928571428,1.9564964285714286,119.0807142857143,-1.0187178571428572,0.3286625,12.908517857142858,-1.7527946428571428,0.9403876785714286
