scen,nse10,rmse10,nse40,rmse40,nse60,rmse60,nse80,rmse80
1,-2.9336076532822024,0.17786386578348967,-5.2331270602009035,0.19463098673525547,-3.724106789838303,0.1776035573424044,-2.91823414938834,0.18367309364582068
2,-8.973424908344446,0.28321377198860953,-6.306641848874572,0.21072589373180092,-4.698083291755713,0.19505460311441394,-3.456478206986641,0.19588277226318487
3,0.3294594807291963,0.0734352741196354,-0.6335363492021424,0.09963763162281039,-0.05421119248462247,0.0838987747529186,0.26255335705705796,0.07968299507986235
4,-0.2745088599334564,0.101242680863004,-1.9364986263190245,0.1335899832723395,-0.9455359533574497,0.11397548201998287,-0.2681669095323842,0.10449332691885796
5,-2.8833399095020966,0.17672374661424828,-5.387578958704554,0.1970276308727485,-3.92483015408395,0.18133742137281952,-2.8960385776983886,0.1831521294918892
6,0.24719780225973287,0.07780950389073125,-0.7907416838439383,0.10432189465509115,0.05990593413755252,0.07922777558466672,0.48672773934866187,0.06647743364274136
7,0.1734325666443527,0.08153261133996141,0.39593196692339017,0.060590135165092464,0.28255309293188446,0.06921284334631816,0.1351527339934001,0.08629190500276245
8,0.037868592506516974,0.08796489792096142,0.03723577988475646,0.0764925194167582,0.5556442514654396,0.05446997909084012,0.5642064815291349,0.0612548853918562
9,-8.973424908344446,0.28321377198860953,-6.219796067871488,0.20946982010817475,-4.630061578416643,0.19388686101872987,-3.4127287793722854,0.19491890628411357
10,0.2513022557951867,0.07759709617001737,-0.27890761657958385,0.08816142095611142,0.4469585718540291,0.06076739787525525,0.5692804823782889,0.06089724200655658
11,-0.5144217844423637,0.11036100106225945,-2.418153829893272,0.1441301359648398,-1.3394090149402804,0.12498125653905819,-0.6236765209547526,0.11823610202724123
12,-1.705289220661673,0.14750239029254278,-3.8954856090420806,0.17248720447811583,-2.5483748934148993,0.15392407626556406,-2.077428497781754,0.1627774848998527
13,-8.973424908344446,0.28321377198860953,-4.3888321221468845,0.180969889658871,-3.136466637290537,0.16619064372839745,-2.2875029132558153,0.168241612223098
14,-0.05727300634406429,0.09221164703665007,-1.8601553955227605,0.1318420081044704,-0.9551295439320777,0.11425614747595049,-0.316248617421522,0.1064557961569254
