scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,0.616513459443522,0.021442661191213613,0.2817183370044438,0.0291713866109335,-6574.2396806412125,-0.28022205048990867,5.36912324787953,2.8243863614806233,2.9448940690300076,3.314933291249378,0.39947016218064674,-11.755718662796903,5.693201498412747,345.309579927845
2,0.7431019077390223,0.017550280423653027,0.5293898555716753,0.023612410542867834,0.6626135527487558,0.33780438260600065,5.686765297911025,2.81547120636639,2.549391598575219,3.2033140648743648,0.5909561595952874,-4.838795577074437,3.8196764884592724,308.95047933539865
3,0.6185278072794234,0.02138627088383941,0.40989072073549926,0.026440880003723823,-0.007064706963694656,0.3455537042659953,5.6312252703713055,2.8195331574909797,2.693763475101245,3.3702309202575376,0.4385402753777398,-7.553563383540325,4.826097569189136,305.90666932062237
4,0.6704270092978366,0.019878308533711787,0.27770788105343824,0.02925271105508605,0.6097788083469713,0.39101011578482947,5.530586340456056,2.841294994169793,2.7127672439411747,3.5853028710825456,0.5022348082106493,-5.536964018639348,4.175276524689087,293.2778407918112
5,0.47110036055771787,0.025182002112648854,-0.8939690203622204,0.0473692074857979,0.5931952516065911,0.42071384915168764,5.330685625571088,3.0303635724588065,3.2311856728192887,3.565169655203044,0.6174756197744352,-4.302717484026572,4.202186674953618,304.2920750887514
6,0.6234346312853098,0.021248281391843392,0.3946266333021077,0.026780663861694764,-7.899913387304332,0.2811828395176912,5.327243436749546,2.858754686120943,2.773899026181575,3.2525550507786463,0.40999814133044277,-11.400349227805929,6.0096609234700065,353.9601105570271
7,0.2539402534732166,0.029908210231392486,0.474148667943756,0.024959804104931486,0.4934940862477033,0.397564528967292,5.299138584166138,2.7662478560266655,2.733455921760936,3.317428643725424,0.5032430213071812,-7.311733148256337,4.6540398070200695,318.0150614773953
8,0.07120202183182012,0.03337061812863621,0.45556488918822113,0.025397019120040765,0.5632346081311536,0.39184310220294494,5.506906500988463,2.8637779912095334,2.668489066279453,3.330719670420945,0.5202361002721642,-6.098937841908706,4.642771614456904,304.12027064007907
9,0.6224699540364597,0.02127548068373285,0.4041580384310217,0.026569001030830094,-141324.4503169444,0.342250364960901,5.486725302831299,2.761014974031197,2.922845451176565,3.2680780403357157,0.4729244228854398,-8.8360432532691,5.03200561451999,334.2679675527292
10,0.622178148705937,0.021283701353257557,0.4585386939069791,0.025327562549044162,0.4641970867146291,0.3758910450291465,5.429833275327086,2.8009774424778775,2.5776104727536957,3.2772537065345566,0.553439746410424,-5.137106193848308,3.9900472960650695,300.7006852714841
