scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,-0.15004990740813584,0.036504072286153544,-18.739344868105775,0.16090840219023045,-0.5337990426680774,-1.0745138124444806,5.648344324341396,2.5441153905512035,2.592367463274978,2.9159388107904536,0.6804271247991646,-19.66089507980824,6.438307837823526,580.4733038020127
2,-14.256471786289724,0.132956638731397,-10.597436744502772,0.12333699448901003,-0.4473797677306166,-0.75043963778003,5.967200929667543,2.97171250322619,2.969226470017743,1.7037893899756897,0.4974418686941158,0.13803666858565988,1.7859401438158455,144.27927908354206
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-4.775518168464751,0.08180473634992003,-25.4824321767485,0.1863765590347072,0.5091032046494942,-0.15609844401729167,5.6036544628875,4.1007678229962705,5.464729238000027,2.4608219608575914,0.6773768776523719,-5.763662412782058,5.126347879518586,377.06835733010666
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-32.344715844242586,0.19656060603960668,-28.128703513527146,0.19546676821297243,-3.363398777275412,-0.22638692930208193,5.6068413247250115,3.4798273454782334,5.316402278356152,3.0328200298496406,0.6704035822036958,-18.650070267022794,8.29418859245548,521.4195988265161
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-18.55738931353867,0.150535320862408,-0.059219750870947996,0.03727394758231895,-1.086759100817153,0.3203864704056776,5.8703201216478185,2.375864265569736,1.5671987646631913,3.3031693022815216,0.6663461453949718,-7.6956376599865415,5.806396451863669,387.0001296159441
12,-12.88768428696383,0.12685216669852498,-0.6193424770515044,0.04608734701573509,-1.0935444814607931e7,0.24569636548174478,5.815169646516421,3.271634129552458,2.4432545998564508,2.1778421072856156,0.6300339135975173,-14.572675398655692,7.607626312562365,423.25152812483043
13,-9.126799599599222,0.10832260109885243,0.4616393993895851,0.026573514091307242,0.4221675135454075,0.4596789950896838,5.637326880583743,3.088740188468006,2.8192538402433778,1.916809030297799,0.6047477029830445,-0.7609583471822441,3.0604658229509822,236.01119741222837
14,-12.382380745121775,0.12452302521036047,-35.79241947407444,0.21968051044044604,-39.40915208320214,0.876185853281624,5.606590375439005,2.607723218925905,2.821760428123469,2.5837654009942335,0.7016319431415624,-10.488801216941932,5.7161026154298735,473.25779450874484
15,-13.213161641057962,0.12833003705263357,-4.197622545460206,0.08256856251593636,-0.15436048766888488,0.5457279134536737,6.371069008482801,2.7797032148804317,9.094159365269686,2.1793444118306535,0.6448112214597748,-2.5648025580138074,4.181907704566836,310.992693518305
16,-17.57922077162705,0.14672250049054286,-65.58005482998678,0.2955183336446891,-3.850146039037888,-0.8310425965022452,6.235598425766584,3.7296284349925726,2.9697898372411844,2.0861322171523464,0.5288582361019782,-0.4230437824936899,2.463565566466973,216.0609226707106
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-1.38486702050167,0.05256722556103152,-36.94191896367551,0.22308583795154996,-1.4922875093969513e7,0.15624723205472857,6.042986643635156,3.0571714977341355,3.5869980948467344,2.3732977734861778,0.6916994977671367,-6.457079853701513,5.120787891921687,403.7388112149616
22,-7.279049895673417,0.09794295934506038,-30.636546497240555,0.20370743929416069,-1.283513096255669,0.7067740873094003,5.528410002054086,3.23867270228995,3.3838955695781903,2.724006344302506,0.587152286524577,-2.979383737532016,4.053073970001601,316.15708367183237
23,-24.192361718009124,0.17085095621067703,-5.315991401432555,0.09101922221825902,-0.5010243964753909,0.5550057056693539,5.633975096825386,3.6077727448050454,3.8574811513539773,2.0489679646319643,0.6258175213806868,-2.472166894786251,4.192227654636105,292.8684104442529
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.050481023379598366,0.033169184684438704,-35.346653347766065,0.21834566275768255,-3.703248169997845e7,-0.6738914109341585,6.212352211301825,3.3946224897990387,2.5303940468831136,2.385447368551549,0.6327472459330438,-5.975984336934553,6.255023908401962,378.47929690403913
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-3.5864223666413304,0.07289873555390834,-4.658367936419053,0.08615052870366066,-2235.9640100611473,-0.12665810982616366,5.453800277498805,2.4932498061536945,3.1826314951595305,1.9653726493777333,0.6353844629784958,-12.1562191402999,7.335582351413281,417.7067255724495
29,-52.952890448803586,0.25002896911574846,-11.933823416207234,0.1302494261679467,-11.355120250495737,0.6402047982254526,5.721789742403184,3.903150307089155,4.792520791769088,2.513519219523869,0.590721177628341,-3.888095193732612,4.337346413189627,343.04475625465733
30,-7.933889229937625,0.10174269888631236,-63.105768684730194,0.2899752363269543,0.39193411498832353,-0.580054522851035,5.82685417316191,3.054842398685337,3.954858975268622,2.1257673781575344,0.5681615712563743,-2.041097187758228,3.1166108830709867,305.53568747081243
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-31.884048329964756,0.19519811121091038,-31.66915256867013,0.20700521640105385,0.666578427649656,-0.8900430485995816,6.809697059694556,3.634979776395314,2.6290750253420963,2.32713409698562,0.6043764750023483,0.021371728356149755,2.5706680854997517,188.67604406307802
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-16.638727305678376,0.14296067667323992,-60.356017958629025,0.2836879819721253,0.3261666845993725,0.046865783705988484,6.091205269711752,3.19739737560197,2.7002740762331516,2.598905031665297,0.5118655380951589,-0.6509338474175779,2.8194061895076565,222.2054195787183
35,-21.539051375587484,0.16160350981273355,-10.954081927474789,0.12521906855848194,-4.940735595755242e6,0.665618259586193,NaN,NaN,NaN,2.022212031045672,0.6318652328999259,-20.53766900909702,9.351364637530743,509.52402022158645
36,-46.59990370506559,0.23484753664827418,0.5295251112504484,0.024841658036306623,-1.3426389244000037,-0.996556293482818,5.72969630592654,3.9177854002157164,3.2521801460607858,2.6687315687030173,0.6494945337775576,-9.990433729447231,6.56276755129458,376.05296410384597
37,-12.450340378868775,0.12483880693599005,-15.024441253610789,0.14497856695531083,-982953.1178785786,0.233180184234273,NaN,NaN,NaN,1.4152052096709906,0.685525554243574,-14.586495227649104,7.413155490352313,487.21428952421576
38,-24.658629692235404,0.17242478836219444,-33.227437124821826,0.21188467454292578,-641.9576257987037,0.685238660113519,5.603093464334372,3.2456920596619026,3.8914914016616198,2.465854229712564,0.6793947653025996,-11.167252907757392,6.213161348300904,471.0633947911096
39,0.26940732273864343,0.02909515194493779,-8.127902805739318,0.10942028925567981,-9.413052454007143,-0.014984569034277362,5.674271191285251,2.6684231580290216,3.209343960129725,2.3470194756396427,0.6716479882160502,-16.38133584948556,6.642593644675832,498.91082754795775
40,-20.15533034676355,0.15656434944851888,-16.049583209638058,0.14954408450629514,0.7899328709342572,0.7942522672605896,6.347731811931243,2.9833792421562024,1.901482401153646,2.8353510556328767,0.6670704761139203,-8.547999436926812,5.872111057453991,430.68370517640506
41,-4.458125052913017,0.07952518955313229,-24.198977402757656,0.1818041587870605,-0.3276351148313701,0.4868806272459335,5.706979387401955,3.0532089431480833,3.2034715357000545,2.807354584707746,0.6113939059419741,-3.761588861235876,4.0019948503575655,348.0632019695531
42,-9.413365082012426,0.10984455135565212,-2.4628453612346806,0.06739519029792707,-126663.24049497614,0.5577193305826668,NaN,NaN,NaN,9456.249453652894,0.6571201382231552,-8.457218579364486,5.839913404091188,397.23927372172705
43,-6.922849096460946,0.0958128291544769,-8.578415921669322,0.11208802080837824,0.21442792560219426,-0.6656145037207668,6.278061692658001,2.9432378307888705,2.445042764901882,1.7753547827629705,0.5264674458823967,-0.5450739610721005,2.7312478331573495,220.21350420185576
44,-13.215085584518617,0.12833872236090943,-3.369740291629662,0.07570772014260169,0.6899549458152994,0.5565090583197693,6.281488949643081,2.8587638036675544,1.5337954600762613,2.6222388593894648,0.7271856516109046,-5.918522495996639,3.9098512452536975,415.78713025156696
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-77.69501533025584,0.3019649835564042,-11.32037345796332,0.1271230462189873,-4.402487876115669,-0.34953327312037774,5.66789275444511,2.8085663278244537,4.314542516827344,2.15911074094354,0.6495800987102911,-4.767571233267345,4.608089706952666,335.5121906379362
48,-1.9908227004951624,0.05886786784551534,-26.190737336251672,0.18885254738063995,-26.436476640355583,-3.215548607565502,5.900265291847737,2.472428615950987,2.8423909963132434,2.6741088007914957,0.6657297268951016,-24.439477031744943,8.584367020370477,586.2907979987951
49,-1.7972111898419492,0.05693057897545826,-13.42794076833538,0.13756708358250908,-25.588035862383226,-0.038228200005311797,5.604100913554524,2.789472546447613,2.291924227718403,2.714966383839065,0.662777890587286,-19.004535419355737,8.111402254237694,516.9649729688759
50,-27.141736843407816,0.1805753315305457,0.5122446180816831,0.02529375980269482,-12.564328294590458,0.10805793567929844,6.287868718932681,2.9293667543587465,1.5225280733395161,1.9825445888127244,0.6323352673750545,-0.646466484628426,2.8250780914840217,235.19974009800765
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-2.03815090104492,0.059331816181293344,-15.802601966146288,0.14845698107678154,-3.1780019402123925,-0.8315112629453578,5.560273949334214,2.8815099059729454,2.59590632717832,2.5910506590484728,0.6838093767009829,-11.609921472672779,6.521108810245797,464.18865985188563
53,-35.07204251801836,0.20444116127711184,-4.351993233278107,0.08378574445575745,-6509.158364142732,0.43220123731375404,NaN,NaN,NaN,2.7593424257204053,0.6814424790165894,-8.962087986269598,5.9123937225409335,429.0535577156695
54,0.8371220720907309,0.013737701954951527,-8.71765691064775,0.11289979047384786,-0.5746767127087755,0.47167642446808367,6.181431545488095,2.6535330492879297,1.7089629247660818,2.3501309503344348,0.6403907605855286,-1.8685462262307282,3.3898754523165846,289.0676484110679
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-49.52400302875145,0.24195346630910922,-33.28535410255234,0.21206386606418737,-3286.422115346896,0.5173604548220033,5.598851529258364,3.5247365910659614,3.5979239330138557,2.8406659411793815,0.6713822747541519,-16.214297085645626,7.915886915817291,494.08441408269385
57,-2.720633981856193,0.06565857399076708,-2.2496965198116547,0.06528805904930512,-5.40865125022287e39,-0.5420286341004676,5.986333650948509,2.9817787667802245,2.0729815776854736,2.034755314792752,0.6462258893273297,-7.3065224627125875,5.761539767724076,380.0624786368032
58,-55.240391707030845,0.25527432735526695,-1.2544758907762321,0.05437949280957135,-57.12308836373955,-3.421083548201868e40,5.557299062339781,2.1994657239923625,3.762321901816339,1.7251557602598464,0.6223490994901661,-16.512035089157894,7.778332163245107,449.03652197762233
59,-20.111803228652622,0.15640320084455803,-13.17518829920403,0.1363567913941259,0.01954022749069184,-0.2697754358916098,6.758756431560204,3.4674862016385766,2.1605813368971885,2.617618200893054,0.5312464917725258,-1.3993535281299931,2.9185633565425135,267.7930396668636
60,-37.08447448993803,0.21006657555968794,-18.36465795412062,0.15937392562853073,0.7068358455608917,0.6740923494950233,6.200795067916744,3.214714642040286,2.9687507099994703,2.7768691480886774,0.6283947225789535,-2.9401551439923383,4.087875413022967,308.10214141523153
