scen,twd_pd_cor,twd_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
48,-0.6089658152378102,-0.625836455281511,-1767.565178965976,-1767.565178965976,0.38255279349021437,2.9125714623166274
49,-0.6378289639686803,-0.7070289822428656,-1241.2086480854396,-1241.2086480854396,0.3893837965534841,2.594720722969157
50,-0.6290595895552777,-0.64294366604522,-1178.181818181819,-1178.181818181819,0.2535186625518525,1.8867981951244925
51,-0.627653234699264,-0.6416564579168935,-2209.904441116981,-2209.9044451661184,0.3085179481095837,2.912851794273044
52,-0.658117993251481,-0.6855647648744996,-1448.9044499326426,-1448.9044499650506,0.225185493142777,1.8148714336932192
53,-0.6603961650139168,-0.6887682068023208,-1400.745459118987,-1400.745459118987,0.2837358307925945,2.4787227026131213
54,-0.6333781601134353,-0.6506002173135076,-1547.08247045925,-1547.08247045925,0.32648876406390615,2.5319015888926866
55,-0.6856107708168072,-0.7274027500584734,-936.903914304122,-936.9041586519548,0.18324775069861782,1.0240728080260262
56,-0.6637599088603552,-0.6984075011111688,-1021.516393442624,-1021.516393442624,0.2827434782031824,2.276347273190017
57,-0.652879225143042,-0.6803677738745463,-1144.1165197393657,-1144.1165197393657,0.3015302186803155,2.6338478788085515
58,-0.6225410158760407,-0.6717008747768902,-1979.9562761025136,-1983.0634342657481,0.40790632506475677,2.886219205497712
59,-0.6584962979041701,-0.6992966765527661,-1297.469657751631,-1297.469657751631,0.23932575079256324,1.7900112432726574
60,-0.6513607457211378,-0.6725709016411121,-1282.90282902829,-1282.90282902829,0.30243352858915584,2.312958636255196
61,-0.6704483246155941,-0.7177759495539576,-387.7076411960136,-387.7076411960136,0.11613547025444346,0.6784658944074967
62,-0.6853569996161026,-0.7059305649169899,-926.806004763551,-926.8355741229566,0.2339151672304924,1.2549351710863932
63,-0.6471332731923718,-0.6626884044622003,-1174.6770802042665,-1174.6770802042668,0.211476556765999,1.8734857237734759
64,-0.6567472842786353,-0.6969066766902811,-1343.083783750746,-1344.584910317154,0.3553580663940518,2.862564196537105
65,-0.6323313685234406,-0.659368010346198,-2016.3985711198834,-2016.4366650118538,0.2674181448100289,2.5993806992297523
66,-0.6601184637969791,-0.6875944509563977,-1404.9044473764143,-1404.904448588831,0.20974732668127724,1.6076266427225219
67,-0.6619384574123571,-0.6712055015840158,-1214.3560369131242,-1214.493639879295,0.2318409631082632,1.415324115062913
68,-0.6457218859402364,-0.6529207864429039,-1738.655909923098,-1738.729255693822,0.23691896496656267,1.7662326160292012
69,-0.6114915609832674,-0.619283323504656,-2161.8596875981143,-2161.8750510332075,0.3327484035400512,2.7961551042165724
70,-0.6203501592013476,-0.6735304857913608,-2007.705935737662,-2011.4544225843308,0.4296654166198573,2.9063526359969427
71,-0.6625100561034514,-0.6677144068539859,-1101.184068891289,-1101.184068891289,0.1765094768888848,0.99952000925764
72,-0.6495928577102712,-0.6673586638308073,-1656.9036866417396,-1656.9039983868413,0.270690432527106,2.3721457611088
73,-0.5872829088405886,-0.5916165276556811,-2064.7214854111426,-2064.7214854111426,0.37097199403523956,2.6931503384139135
74,-0.6797956248954535,-0.6892489951710333,-1159.2460605630613,-1159.4066188297736,0.17075976793848074,0.9580978296297568
75,-0.6588051300794227,-0.7419456584321127,-1025.610172419103,-1029.0057155011111,0.37275475189526835,2.1109057703403002
76,-0.6950193161455519,-0.7491278149388291,-462.239132941312,-462.23913294131205,0.18379143089275082,1.0189840189296602
77,-0.6409778524650798,-0.656750202609041,-1960.9044288213997,-1960.904438288375,0.2304844772299631,2.3466510309146713
78,-0.6683775893488197,-0.7080610480487842,-1189.0585211161126,-1189.0585211161126,0.3174112665188645,2.437221929191434
79,-0.6738000273165999,-0.7109815629143713,-519.6703296703298,-519.6703296703298,0.1301302402731637,0.8412580905281039
80,-0.6544376313629948,-0.6755942878802862,-1276.5866818117254,-1276.586681811726,0.2758074193862755,2.181731480256459
81,-0.6750960954312829,-0.728495941430669,-329.0907129759465,-329.0907129759465,0.12356358767751557,0.6561436583734324
82,-0.6263328364779793,-0.6728874457132608,-1894.9761272057603,-1897.8155932838224,0.44526866471575927,2.929937582467892
83,-0.6723761702777891,-0.701371336048106,-1176.9044496391691,-1176.9044498780097,0.27858679286966875,2.1455917633623396
84,-0.6434723424561916,-0.6877614368782492,-1358.2995951416995,-1358.2995951416997,0.346613131893616,2.762218266135497
85,-0.6228617910157995,-0.6405255384746839,-1393.5209771641044,-1393.5209771641044,0.33167430639269424,2.8002755591228725
86,-0.6577940258392116,-0.687526871025387,-1140.0579315045147,-1140.0579315045147,0.26301655620069886,2.1930704252470274
87,-0.6661397637644262,-0.6868765328102122,-1172.901545866045,-1172.9026658580212,0.29010196075620165,2.0350413468038413
88,-0.6426379915438186,-0.6620561751011138,-1471.9041728405343,-1471.904289525264,0.33504332083323257,2.602055885477274
89,-0.6864297966434976,-0.7529417095944347,-444.27333974975886,-444.27333974975886,0.1799604181890931,0.8428424819774165
90,-0.6182742665092031,-0.6467716043431301,-2340.415887214977,-2340.415887214977,0.3330949251734996,2.912322791962574
91,-0.6249430119292365,-0.6413629673399531,-2275.4748920904112,-2275.4748920904112,0.38195668268082417,3.0613456341372607
92,-0.655350434865735,-0.7482128222878991,-980.7189547780126,-984.6740460046989,0.3410009187540319,1.856166618259151
93,-0.6556438819967463,-0.6716658886103545,-1571.8992276764945,-1571.9011992692765,0.2413464292322536,2.0254959020206567
94,-0.6218266344538069,-0.6323795920521669,-1344.5170840014864,-1344.5170840014864,0.24383547293131144,2.272496474874218
95,-0.6558086122554406,-0.6965457292422724,-1162.4450491940563,-1162.4450491940563,0.2962312103006399,2.4836141772892617
96,-0.686913530833503,-0.7402254284002889,-403.7839183470261,-403.7839183470261,0.14884214532878476,0.7857461388389306
97,-0.6101964382280268,-0.6130953779783971,-1623.319512501571,-1623.3195125015711,0.24790724198180755,1.784157484192565
98,-0.6082765859969692,-0.6234455080678305,-1965.5719692345303,-1965.5719692345303,0.39318159400462,3.017883109068864
99,-0.68037016510352,-0.7213939437968088,-738.9830508474604,-738.9830508474604,0.24802606483489584,1.8048796797116375
100,-0.6214128866586477,-0.6530301458273622,-2266.100296196725,-2266.100296196725,0.4195610969195317,3.0437196009107743
101,-0.6347075223222403,-0.6736603279433667,-1525.1989389920427,-1525.1989389920427,0.28654961218409036,2.6322172909543786
102,-0.6833899112058648,-0.7072156961677173,-1090.8888340964581,-1090.8942800803147,0.16503299113236422,0.9777779993580412
103,-0.6357907054100057,-0.6346774064780222,-1461.7879380532347,-1463.0222891292449,0.21360120921813472,1.3305648236352121
104,-0.6834375639039935,-0.7179052563021999,-1015.9044499911188,-1015.9044499971146,0.26448663100186715,1.8052723108015276
105,-0.666106661182718,-0.6905216330158079,-1073.9938869077973,-1073.9938869077973,0.26313664193756436,1.91331339348919
106,-0.6584215076468032,-0.6932022634849379,-1195.0207468879703,-1195.0207468879703,0.33310661107361833,2.749578439242286
107,-0.638436083353306,-0.6424471239522028,-1650.976207234898,-1651.212395759476,0.25541323100699154,1.7283740643145549
108,-0.6339196646704884,-0.6380086715019526,-2344.784365752927,-2344.8249731508263,0.24086270434618556,2.5494082697108937
109,-0.6810132753205009,-0.7263160243290375,-490.5570164953387,-490.55701649533876,0.14740402675558936,0.8688608422108006
110,-0.6455867417340017,-0.7375796059669844,-1105.138603350873,-1109.3077537169493,0.3601622102341963,1.8833330814851432
111,-0.6262253402982886,-0.6482908293047588,-2035.6082628456213,-2035.6082628456213,0.3807522767345718,2.99272059984477
112,-0.6148670118107267,-0.6263737768585094,-2246.904211345253,-2246.904312476178,0.35728113341745,2.94145170031412
113,-0.6789782201270543,-0.6910865675718467,-1057.375077653367,-1057.5052867858126,0.19740557403541892,1.0693031655088374
114,-0.6774285910233661,-0.6991874090843748,-1191.895466293204,-1191.8987105066565,0.17891917416534536,1.1508934935948256
115,-0.6264872191244305,-0.6764493795363256,-1732.705182246469,-1732.705182246469,0.43493326742862154,2.9905797214011094
116,-0.665231107917478,-0.7078712537015623,-1020.5421788179847,-1020.5421788179848,0.3045812660845187,2.371255699987128
117,-0.6744518021506646,-0.7134028363374545,-511.0489098408977,-511.0489098408977,0.1157996134964595,0.7562727567282443
118,-0.669631528774414,-0.7115877331474971,-454.4351781652778,-454.4351781652778,0.10523217302083399,0.643019245234682
119,-0.6514856800302149,-0.6852932897357963,-1484.3376033462164,-1484.3376033462164,0.33791364218430997,2.8689569416753113
120,-0.6789377124575444,-0.7172834472940822,-731.1852971966975,-731.1852971966978,0.22898790277759465,1.6132364308695804
121,-0.6361207222076835,-0.6699836801846616,-1605.5312954876288,-1605.531295487629,0.3854675332574712,3.151075840617838
122,-0.6406138149946541,-0.6639098801304638,-1803.782568379433,-1803.782568379433,0.2881894406536187,2.613623528284745
123,-0.6856735005737171,-0.7365581842271985,-704.9020969309827,-704.9020969309827,0.2604177009088219,1.6565526596156337
124,-0.6518650997819984,-0.6734987905933518,-1534.9044321486388,-1534.904440176054,0.29364694339582076,2.6486511774724906
125,-0.6155151828436353,-0.6330095491200776,-1854.209979209979,-1854.209979209979,0.3592673535636948,2.912873379840587
126,-0.6660955824559629,-0.7109654319929324,-1185.4483057107932,-1185.4483057107932,0.33340534741180355,2.5592381588598414
127,-0.7002569446278705,-0.7595763425532969,-458.65518551348686,-458.6551855134869,0.20311523470901904,0.968695114380888
128,-0.6200962451134191,-0.6561956142023703,-2157.280633473686,-2157.7367932420807,0.3651205917809199,2.9122117302815647
129,-0.6659911556262387,-0.7133454327127343,-990.6952247191028,-990.6952247191028,0.3120069539865623,2.3338131191472637
130,-0.6561341062527052,-0.7049415028667042,-1273.5205630820378,-1273.5205630820378,0.28095929162868916,2.1248117570474587
131,-0.6642226074120853,-0.7344685378450168,-839.2816025788645,-839.2816025788645,0.298454431673247,1.792349184001477
132,-0.6429583523771283,-0.6734897612816696,-1509.648688767941,-1509.648688767941,0.34780746891887293,2.8848282505322684
133,-0.6283258036348766,-0.646556306971945,-1327.4155698398185,-1327.4155698398185,0.3300883383102808,2.5958975285084938
134,-0.6854695735852252,-0.7112176828852396,-1054.8987165573594,-1054.900856437091,0.19562581276275998,1.1818035699071077
135,-0.6342564264757805,-0.6476470621953365,-1185.9388327037893,-1185.9388327037893,0.22932070407750116,2.013881585982192
136,-0.6329127441555802,-0.6906659053535066,-1650.2033426272192,-1653.7110108304746,0.44390667879919593,2.911247771347478
137,-0.6457287471991147,-0.667921197992093,-1121.578189072369,-1121.578189072369,0.2882084115686312,2.5356249445464627
138,-0.6037345019394955,-0.6160650360765951,-2301.9044499985102,-2301.9044499992374,0.40101707475894505,3.0827060330288503
139,-0.6281266236640733,-0.6862783083550492,-1743.2848194350352,-1746.942012397797,0.44685462247503566,2.911265007124575
140,-0.6614143671189467,-0.6918206531453204,-1016.3997437540038,-1016.3997437540039,0.27992646308228164,2.344873018111153
141,-0.6394606044871868,-0.6574763710981305,-1855.9044374858515,-1855.9044431343725,0.29327165466724986,2.865396440748226
142,-0.6524943327782275,-0.6850404280376899,-1467.3081299866728,-1467.3081299866728,0.3446256573563208,2.875066208996002
143,-0.6661037973843876,-0.6890948282872552,-1124.355005159961,-1124.3550051599611,0.2666102574981664,1.939857851108945
144,-0.6800529383808802,-0.6946563845537135,-1146.7699991321772,-1146.8094434121933,0.19172472865650841,1.1541768076947199
145,-0.6639963399994192,-0.6689290045846773,-1258.0660562743246,-1258.4588595100977,0.19434769633008958,1.1479463523454154
146,-0.6069316198709975,-0.6198230805481476,-1988.5386819484281,-1988.5386819484281,0.4084513043657753,3.0510291648628742
147,-0.6506653658507955,-0.6722100252207509,-1295.0385356454751,-1295.0385356454751,0.20500472324243216,1.7397851008766938
148,-0.6844974347941359,-0.6936790253884314,-1067.670280739142,-1067.9389436862987,0.15870618649557752,0.8336655584429142
149,-0.6428464423324456,-0.659636555050928,-1254.627605305351,-1254.627605305351,0.23955988298738023,2.0958286076317965
150,-0.6705011072370339,-0.7162644689780961,-1046.9044493743675,-1046.9044496792333,0.17420440019440256,1.0661221322266865
151,-0.6242989149276474,-0.6334125375969986,-1360.5281773166728,-1360.5281773166728,0.24825869628382355,1.8705795087532837
152,-0.6622248906680201,-0.6830285576380868,-1190.9026355602728,-1190.9033526569006,0.3046067076498284,2.137249107320855
153,-0.6320875286217875,-0.6693116747002912,-1811.897548884609,-1811.8975488846102,0.3292961031740653,2.7234217317814897
154,-0.6708109129460585,-0.695492426980654,-1103.9039811421721,-1103.904178350716,0.2994552366831794,2.1014779009839155
155,-0.6716864590388086,-0.7160824548085877,-932.692307692307,-932.6923076923077,0.30257575860119834,2.2353593454427245
156,-0.6844801348674471,-0.7293589738078821,-704.4783173815445,-704.4783173815445,0.25203910105080146,1.756224702357846
157,-0.6881532146023066,-0.7106358368527804,-925.8554761211489,-925.8713552756677,0.23455248527092165,1.2846680708542833
158,-0.6654413554602838,-0.7000086348751852,-558.0597014925384,-558.0597014925384,0.11238128933188829,0.7759214210174344
159,-0.6276876377079645,-0.6337326097164763,-2011.4948483828343,-2011.6132672830254,0.2739436681734627,2.1379514305100935
160,-0.6761290094662913,-0.7141222129587899,-931.4452091053471,-931.4452091053471,0.16992318644760557,1.0058121006500833
161,-0.6336976863382494,-0.6546750762081096,-2006.6897335844942,-2006.6897335844942,0.2806176948798155,2.6437480940516087
162,-0.6666567022748676,-0.7020111992932696,-1247.0293453367026,-1247.0293453367026,0.2637776658537539,2.000100735516709
163,-0.6771699525130879,-0.7323539758380336,-789.724576271188,-789.724576271188,0.27371255216288004,1.7438575824445217
164,-0.6619487997877899,-0.6914234750680611,-1374.3998073966195,-1374.3998073966195,0.25590784374202996,2.058190794115652
165,-0.6280020966620364,-0.65920038307471,-1966.251994180846,-1966.251994180846,0.3525913929844889,2.9123954260583584
166,-0.6393505165399666,-0.6623477201466755,-1411.2149532710293,-1411.2149532710293,0.30326303844065244,2.7470849804750785
167,-0.6382664430940695,-0.657595060967097,-1172.919361793879,-1172.919361793879,0.28935506164317176,2.5241761714172144
168,-0.6390831616046586,-0.6601840624935268,-1526.7399267399262,-1526.7399267399262,0.31077648258076646,2.57242813815689
169,-0.6482933185712191,-0.6629355456335358,-1208.106473079256,-1208.106473079256,0.2517939200422238,1.8372389946529017
170,-0.6668245536986309,-0.6929092182478623,-1304.9044461907292,-1304.9044479501413,0.26602169591885794,2.212299233612663
171,-0.6772783685063638,-0.7395560142297017,-938.2833954033492,-939.0740491248264,0.30068867888686,1.739792179651552
172,-0.6098527690220716,-0.6264633752808597,-1862.6006121754908,-1862.6006121754908,0.40053733444724277,2.981529002035632
173,-0.6704067978709655,-0.7271801395774359,-1007.8971455007267,-1007.8971455007267,0.23604448185343732,1.383839605761127
174,-0.6422930951775132,-0.6797547340826389,-1443.4330299089802,-1443.4330299089802,0.34237025356075595,2.8944000590269003
175,-0.644480387802486,-0.6559950468343658,-1232.7528911338593,-1232.7528911338595,0.22271036982878414,1.5940916116732706
176,-0.6816217979069,-0.7081377940071331,-1041.9034344110896,-1041.9038523217541,0.25869942507079585,1.7014471125861537
177,-0.6654777778081773,-0.709036410077297,-1191.1894825951426,-1191.1894825951426,0.27801992903945705,2.0096040935345947
178,-0.6817854529645149,-0.7284003910280135,-965.3960053927498,-965.460874742915,0.22223131619700665,1.2886132197175801
179,-0.6501791040853502,-0.6605846418289487,-1624.8289521869804,-1624.8532701455076,0.24660459677766705,1.8744973849134023
180,-0.6391910604447428,-0.6532716888994695,-1808.900609359604,-1808.90208796161,0.2943249389945617,2.682298068473211
181,-0.6792620696142894,-0.7269141372636602,-443.77630787733045,-443.77630787733045,0.1479459554124755,0.8856102168206423
182,-0.6441447703284349,-0.6762642171981327,-1374.5277927684933,-1374.5277927684933,0.24966292169935736,2.280464598090003
183,-0.6888168655613717,-0.7213847637649504,-974.9014763919074,-974.9026710569171,0.18238073852507888,1.030638647410366
184,-0.6754266557593936,-0.7345489965797812,-928.6758670606109,-928.8810067732003,0.21321333886597585,1.193388268118331
185,-0.683316706008851,-0.7521122789959364,-664.597407339784,-664.597407339784,0.2800749848684062,1.5216561712264312
186,-0.6134135360951369,-0.645812554132996,-2399.4599106139867,-2399.4599106139867,0.46581326275661733,3.1517072372588184
187,-0.6803651608498053,-0.732883695433764,-263.4146341463417,-263.4146341463417,0.12515963110780678,0.5984872522885898
188,-0.607472911323649,-0.6134069522726308,-2051.755160904269,-2051.8024958522756,0.33927530445363485,2.7088859670275145
189,-0.6857192817643203,-0.7297636938739569,-778.2625942086493,-778.2625942086493,0.2661890354226651,1.7594135275831175
190,-0.6705475458777453,-0.6823733251939352,-1074.3004171214732,-1074.4461633595424,0.21929701487861414,1.1981112350351228
191,-0.6856523187794923,-0.729867615106575,-413.22552699971277,-413.2255269997128,0.10235965384869418,0.6509111452018496
192,-0.6252658192227186,-0.6300188283420625,-1852.2384137405684,-1852.4177909798216,0.2834804397949654,2.0361269315437514
193,-0.7007394558445169,-0.7579916060069292,-474.67518167804445,-474.67518167804445,0.21494454934973825,1.0833682965406985
194,-0.6615509008887156,-0.7251221076546653,-1118.784822163928,-1121.291658809849,0.36153161618618546,2.3048252289690234
195,-0.6618674101016957,-0.6808081665767155,-1477.903111368835,-1477.9036441728501,0.19338406404519248,1.4617402963967898
196,-0.6174655875989281,-0.6452758591317038,-2406.3887020077477,-2406.3887020077477,0.321521242786349,2.9122667749187503
197,-0.6761448132814869,-0.7059397456888811,-962.118595279217,-962.1185952792173,0.2789105333860052,1.8719205180740726
198,-0.638540143859358,-0.7014749174442217,-1373.992775771057,-1373.9927757710573,0.3572277766033359,2.432346759154133
199,-0.6712540529085731,-0.7081358059629463,-830.0140816737063,-830.0140816737063,0.18500083542559284,1.3791347016151947
200,-0.6528408888782191,-0.671848707220292,-1005.7517388978064,-1005.7517388978065,0.20126209727369404,1.7254071744051438
201,-0.6713811582162911,-0.7087281065504429,-885.7718536887794,-885.7718536887796,0.24170916424446312,1.801307665716143
202,-0.6279877330043189,-0.639904114384334,-1811.8758697224052,-1811.8858581302045,0.31806394280442873,2.586314877053599
203,-0.6490531558822958,-0.6690767244569613,-1645.9044262105126,-1645.9044368362202,0.2819036633180732,2.5377754499161496
204,-0.6447071756209815,-0.652123411558655,-1510.9958877167883,-1510.9958877167883,0.21083814751825353,1.6203570456632315
205,-0.6721599753224384,-0.7090955570244893,-1157.958959469719,-1157.958959469719,0.28573239158228836,2.182905689228492
206,-0.6415173315208799,-0.6501307853387053,-1842.228739002936,-1842.228739002936,0.23969489446499215,1.9659305515567078
207,-0.6538225231807494,-0.6719720068728694,-1406.9023445652358,-1406.903166636925,0.2915713770102298,2.192238643317835
208,-0.6596487712606676,-0.7076087926099903,-352.40312655912163,-352.4031265591217,0.08944269049139676,0.5232274507441945
209,-0.6265899763052238,-0.6544975538082015,-1874.892297087718,-1874.8922970877181,0.40824852392374483,3.1512632444999764
210,-0.6597827529265311,-0.7022479954818203,-1288.3659906572334,-1289.0158769135542,0.34227607835265106,2.6450535115344356
211,-0.6265978311267842,-0.7484074189657492,-1191.5903217644181,-1211.3110216363289,0.46458305685673396,2.229216793135696
212,-0.5950302689911758,-0.6063692921799851,-1719.3755004003217,-1719.3755004003217,0.35626675186889833,2.8083512137253384
213,-0.6304315284461894,-0.6509625700589792,-1344.0743944636679,-1344.0743944636679,0.3360772922082147,2.800936893949345
214,-0.6890283201432966,-0.7365326098180436,-552.9486366518715,-552.9486366518715,0.18307869981827551,1.1511205339764348
215,-0.6767270724911731,-0.7301623005004024,-270.2848656676121,-270.2848656676121,0.1199685284243484,0.5663300604894392
216,-0.6271190543980872,-0.6373248160815257,-1690.8258246293071,-1690.8513321604803,0.31924248553732165,2.430611143690376
217,-0.6790903968585895,-0.7329690215352983,-685.5524079320126,-685.5524079320126,0.20633262844706166,1.3053127113315965
218,-0.6805520839375466,-0.7006392873042796,-1154.8809550074361,-1154.8889338521305,0.1798773580160423,1.1082679609038013
219,-0.6405058961635807,-0.6547512870483662,-1804.9004530995753,-1804.9019853458865,0.2868856298626416,2.6422090254723307
220,-0.612815074615581,-0.6318636293772228,-1557.2858731924357,-1557.2858731924357,0.37966256068510107,3.151030611427105
221,-0.6304173778448997,-0.6934579199144827,-1648.0725816023323,-1652.1009550740123,0.44733221152577884,2.9112343158295517
222,-0.6318964539146963,-0.6760320298508667,-1647.9433878814716,-1647.9433878814718,0.41869655875390316,3.109150458898726
223,-0.673295689211443,-0.7184651185008356,-841.0079767947817,-841.007976794782,0.23925508080064828,1.7019690704238146
224,-0.6097405414461543,-0.6237107473337007,-2038.7062566277882,-2038.7062566277882,0.3691096479491848,2.950718117267936
225,-0.6236529127710271,-0.6423520038730297,-2334.607261299207,-2334.8027189874083,0.4153163349124784,3.082407535323121
226,-0.6049524813376242,-0.6171402837587479,-1995.7879088206146,-1995.7879088206148,0.36369864525420403,2.947087729135538
227,-0.6499912246410364,-0.678517959483838,-1558.3181073310243,-1558.3181073310243,0.3165693473455777,2.7905049708988217
228,-0.6680728121985389,-0.6924741278765626,-1225.9043405662032,-1225.9043883675613,0.28186368931820305,2.174769918175752
229,-0.6646017201212665,-0.6813112595472437,-1080.5606900800997,-1080.5606900801,0.19559835923135124,1.3111142928843957
230,-0.6625637781111156,-0.6653349040171107,-1218.044905800432,-1218.8911079026122,0.1709367811186924,1.0085006213597565
231,-0.6570309131435484,-0.6853990648800713,-1358.7101298880502,-1358.7101298880502,0.3297827877885675,2.773327508538974
232,-0.6478561713435252,-0.6638770920533317,-1019.9283154121879,-1019.9283154121879,0.17646144679243353,1.6221352021037254
233,-0.6812333760402696,-0.7214468792318154,-698.6824282723833,-698.6824282723833,0.21646779395769927,1.4976866977375236
234,-0.6448579185808324,-0.6642234002674182,-1259.207695228453,-1259.207695228453,0.28057303095799424,2.359133179758193
235,-0.6665291215077684,-0.7037474139518002,-560.9311306586593,-560.9311306586593,0.14635530863936044,0.9282117817845121
236,-0.6193345568035736,-0.6196875425350905,-2030.3569503146884,-2030.9565305457972,0.26696035910944715,1.9244324116640603
237,-0.6730466201073099,-0.7210162932250226,-400.7699455728129,-400.76994557281296,0.11629982086604962,0.6338511589338283
