scen,twd_pd_cor,twd_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
3227,-0.7999944669408109,-0.8008116130459333,-2314.2722502659144,-2314.2994835837612,0.27785366617910007,2.2552202204752443
3228,-0.7894865492854661,-0.7972559097647296,-2124.7746694649773,-2124.8940205810745,0.4023200563974117,3.2665969592928406
3229,-0.8022523671643821,-0.803950008552924,-2642.3591199749812,-2642.3591373662643,0.3184217524070152,2.9821689024303133
3230,-0.8001904548385895,-0.8041807297832368,-2070.787759616563,-2070.787759616563,0.34995015847217675,3.0302941481174477
3231,-0.8030685920092786,-0.805498568712594,-2060.3488293410755,-2060.3525282944024,0.3558932030637007,2.5966093735917304
3232,-0.8036699424187279,-0.8041826998505415,-2110.9104430043494,-2110.910443004357,0.3189624267298624,2.773562757975673
3233,-0.7923986702721888,-0.7997169343019647,-1999.7602007435596,-1999.7602007435596,0.39144581496666825,3.149759740415908
3234,-0.7905873244271552,-0.7975421240159455,-2081.1696657489433,-2081.1696657489433,0.3770710178759408,3.226119910716188
3235,-0.8010256938410194,-0.8047578110641309,-2138.2636655948554,-2138.2636655948554,0.3679324015133487,3.0504668975225075
3236,-0.8021351142790936,-0.8041124799448358,-2265.4194679918105,-2265.4194679918105,0.3293337243567996,2.6224510197017845
3237,-0.8035320827758972,-0.8038945911290395,-2764.3526032238747,-2764.355020283618,0.30532231038435315,2.9199841500806447
3238,-0.8024411880003858,-0.8058052777008562,-2321.331151118385,-2321.331151118385,0.38305285072362505,3.192333830490337
3239,-0.8042758260215777,-0.806687053928602,-2625.527579682715,-2625.527579682716,0.40294084038713585,3.266794788173343
3240,-0.7952290293146729,-0.7988412200925012,-2851.3542355164022,-2851.3542355164022,0.4075333751303321,3.2667701726506952
3241,-0.8015608859184371,-0.8003576846882314,-2101.5849244976953,-2101.584924497697,0.24372472675032966,2.095964232434345
3242,-0.7935818175713777,-0.7961061459967317,-2157.2690331771882,-2157.2966466770627,0.24078653521075383,1.8497902726080895
3243,-0.791952575527295,-0.7962877430375227,-2206.3582528330735,-2206.3586055072124,0.2871230600820932,2.584612865299121
3244,-0.8077727875325594,-0.8035079449639305,-2519.2460844173033,-2519.2460844173033,0.26306014626540425,2.1036851221122683
3245,-0.8044775858644534,-0.7997044576728318,-2245.5765348533387,-2245.5765348533387,0.23530214967969837,1.810454247471883
3246,-0.80575103625067,-0.806288264419,-2455.37539174274,-2455.37539174274,0.33930776206845936,2.8830112348267978
3247,-0.7990498096461885,-0.8047599258790953,-1962.5656742557003,-1962.5656742557003,0.4099201474476718,3.0632813257315887
3248,-0.798712160064347,-0.8013805588844006,-1955.8399197089439,-1955.8399197089448,0.291150416069936,2.221101140426495
3249,-0.8007346606787981,-0.7998068113652403,-1954.8565008681492,-1954.8565008681494,0.2562175408185668,2.3778078591298475
3250,-0.7946664403752182,-0.8015523770920275,-1726.5163126779098,-1726.5163126779098,0.3532989254217183,2.8429321242412193
3251,-0.8000828471480206,-0.8031813351382449,-1987.3745913651276,-1987.3745913651276,0.33483847041801573,2.585879293768746
3252,-0.8023863140078904,-0.8033345984379325,-2669.352872520613,-2669.3552140511943,0.3035786283887208,2.862879365723232
3253,-0.8076813655224835,-0.8074111488514709,-2305.316560823949,-2305.330432454192,0.34572631502334866,2.5116189174054617
3254,-0.7974612072809224,-0.8034134937364225,-2234.210904905773,-2234.210904905773,0.41058409647191685,3.4729362765375154
3255,-0.7998227727526088,-0.8055091745508832,-2114.5924354013146,-2114.59243540132,0.4174754494418464,3.4797875315207287
3256,-0.8045640579859319,-0.803714835521257,-2145.888784468564,-2146.0103698135304,0.2941473398809865,2.161490033204214
3257,-0.8026432388972871,-0.8033492295520491,-2719.352017560438,-2719.3546524000694,0.3010356873664623,2.8816187455255147
3258,-0.7938876942475068,-0.8016013798094883,-1647.7387953761925,-1647.7387953761925,0.36117418507218474,2.8713013922678967
3259,-0.7904119649377703,-0.7962775299918229,-2830.2746537684216,-2830.2746537684216,0.46502833681407757,3.3740390882191726
3260,-0.7996070512066292,-0.8031261553889056,-2053.2413113137736,-2053.241311313777,0.33695381835066557,2.7747915948129984
3261,-0.7980139693921758,-0.8037897843699633,-1982.5107810254,-1982.5107810254,0.387718219258643,3.0311121279937705
3262,-0.7989115638627962,-0.804272997689329,-1973.9696312364426,-1973.9696312364426,0.3846493359473413,3.0098160769094187
3263,-0.7982179034404336,-0.8039492477075179,-1882.5774584643134,-1882.5774584643136,0.39407689006634056,2.809416280692178
3264,-0.7952056749381243,-0.8012171765973173,-1759.8416026089026,-1759.8416026089026,0.32211643481051155,2.7756313722567993
3265,-0.795021481594522,-0.798571330803625,-2362.358272739849,-2362.3586212396417,0.3036203459539557,2.7787678013060564
3266,-0.8060325029068246,-0.8013506006027207,-2273.7927801218866,-2273.7927801218866,0.2486224202444563,1.9848275496209573
3267,-0.7893792754996043,-0.7971085519764513,-2184.6828607436914,-2185.4558174829785,0.45856739596557006,3.266657662114042
3268,-0.8023141461846636,-0.8027625087293115,-2104.0738655402647,-2104.152905636718,0.28829212407385046,1.9815054707559088
3269,-0.8044919524819943,-0.8080916345529788,-2268.8356164383513,-2268.835616438353,0.42675261228191896,3.2508176333146253
3270,-0.8035678605156639,-0.8029288690285405,-2335.185481904892,-2335.2361578842247,0.2821985249015368,2.1646154918073175
3271,-0.7958537340023659,-0.8023728170827584,-1711.2299465240737,-1711.2299465240737,0.35455342375029336,2.8465970389444943
3272,-0.8003619721174305,-0.8047830453981131,-1945.0560973052316,-1945.0560973052327,0.3724153021060355,3.3635313559873423
3273,-0.8063712956271827,-0.8066919256911748,-2544.620091789903,-2544.620091789903,0.38097925933123816,3.238317636691548
3274,-0.8018319529647444,-0.8014623242259591,-2100.2183935937915,-2100.218393593792,0.2687512140780801,2.129463754591785
3275,-0.8009511311982558,-0.8020806139494946,-2262.3032865272294,-2262.3213062419836,0.29345119941821607,2.3032476637265873
3276,-0.7938101184332359,-0.7964669648308409,-2293.3372129557206,-2293.3447395612393,0.26651119657388994,2.341443739937847
3277,-0.8047291102356193,-0.8006847795252178,-2192.7259969594334,-2192.7259969594334,0.2459238625739777,1.8658653573963706
3278,-0.8048367138433132,-0.8066922243967037,-2346.3577822919287,-2346.3583253175993,0.358211797560042,2.904771265888647
3279,-0.7940976573747958,-0.8024901757185656,-1691.2989175686948,-1691.2989175686948,0.39466932962041545,2.997649443155956
3280,-0.7914110262438379,-0.7958476181975104,-2138.357570119082,-2138.3581756627464,0.28075150991433495,2.4447568330993192
3281,-0.7943140122303882,-0.7990341998505409,-2484.487079537445,-2484.487079537445,0.3604578947609138,3.258672347191312
3282,-0.7986693546013934,-0.8033673442202268,-1945.4246059750667,-1945.4246059750667,0.36441519770862413,2.7069557811648837
3283,-0.7975489509481286,-0.8010860889009231,-1766.0315509117017,-1766.0315509117017,0.308824958373236,2.0709437143363796
3284,-0.8042413903052879,-0.8052447287438907,-2248.757425142442,-2248.757425142448,0.33484610526793657,2.7153450364233267
3285,-0.799680751274154,-0.8018805507110349,-2042.0808054730865,-2042.0808054730865,0.2904132445419177,2.248273355575051
3286,-0.7978215641465904,-0.7994861489547461,-2254.291802164449,-2254.3132357539216,0.27330736880930356,2.216248608948584
3287,-0.7907017287993137,-0.7973436214589957,-2524.4552505748757,-2524.4552505748757,0.4512900877077413,3.266773928371695
3288,-0.7965745519654771,-0.801350320125503,-2397.5233955885474,-2397.5233955885474,0.3681317835649484,3.2414016321935955
3289,-0.8035021335351725,-0.800935740102035,-2050.348452162012,-2051.118566129532,0.26361509343209144,1.8871537910010208
3290,-0.8000256520091016,-0.7986720214887755,-1966.2921348314528,-1966.2921348314587,0.23159473645813886,2.2598461089303754
3291,-0.7969881475815224,-0.8019336768304265,-1767.363665020493,-1767.363665020493,0.31770650672455697,2.7624492034051435
3292,-0.8002117518663948,-0.8040053484364815,-1948.354311066468,-1948.3561031383108,0.35564010764106296,2.434036225086629
3293,-0.7914092357999496,-0.8004850009937758,-1611.2177436553668,-1611.2177436553668,0.3749563098241704,2.886383418621211
3294,-0.7941735001034136,-0.79918565800698,-2015.357071110811,-2015.3578603143603,0.3063820333077931,2.514869150757062
3295,-0.8023386855665425,-0.8030546646469897,-2075.9659462999307,-2075.9659462999325,0.3028821993678656,2.66067854954983
3296,-0.7924234998758863,-0.7969528857929303,-2246.358791645895,-2246.3589372911897,0.29805307662576275,2.7040148290140893
3297,-0.8028197571196558,-0.8053714242808336,-2590.1541224001235,-2590.154122400124,0.3809589005623503,3.2384660181825398
3298,-0.7967253816236127,-0.8007050918413076,-1771.729776247847,-1771.7297762478474,0.2966227100722466,2.351785259248371
3299,-0.797313272579285,-0.8018020908347517,-1769.59263337004,-1769.59263337004,0.3206062043392699,2.7865533094670627
3300,-0.7981104961817255,-0.8002315348128709,-2173.317960353309,-2173.3314324164444,0.2863485367140129,2.2528841830355235
3301,-0.8018016792708925,-0.8050532203265379,-2083.9379395021797,-2083.9379395021797,0.3707772896470221,2.977035357344146
3302,-0.7960550854875998,-0.8029398261404792,-1805.9147644214659,-1805.9147644214659,0.37354548313123137,3.2200993806054523
3303,-0.7952546972065958,-0.800996309573049,-2025.3591304464564,-2025.3591392208814,0.3566038219120975,2.86477917623076
3304,-0.8004361186557298,-0.8007743112762516,-1961.3679115428822,-1961.6023992715345,0.2732732536634727,1.832734559678962
3305,-0.8044965761473215,-0.8057046073268528,-2235.6599861782934,-2235.659986178303,0.34581518764429836,2.953363852570719
3306,-0.7940029013596837,-0.8010832526408613,-2017.8141120885173,-2017.8141120885173,0.3978928425394196,3.1897824082209767
3307,-0.801703329069453,-0.8028209901912227,-2146.3654223968533,-2146.3654223968633,0.30678539381871767,2.500175741441781
3308,-0.8038186555049016,-0.8047653728205882,-2071.7005076142163,-2071.7005076142163,0.33989254170745326,2.5260945375999646
3309,-0.7998628318721877,-0.8048997312873292,-1924.8673811843641,-1924.8673811843653,0.40577369652963496,2.824856024142217
3310,-0.7951007183425919,-0.7961312659428277,-1737.1252882398205,-1737.1252882398205,0.22141454981278957,1.7564900044830514
3311,-0.7904633231962385,-0.7967609277621186,-2583.5169269641815,-2583.5169269641815,0.43155191540508436,3.266763488098647
3312,-0.7973006514935693,-0.801882951322639,-2058.358903261187,-2058.359005867802,0.3467433170828526,2.740273943596061
3313,-0.7986878642300417,-0.8035822593062065,-1835.6750152718378,-1835.6750152718403,0.3529994616182601,3.0400048219400873
