scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80
1,0.659772808318351,0.052706934770169765,0.500557356816596,0.056695865884301526,0.6985516447128702,0.046663630837447984,0.8037819792964773,0.04110264722020945,0.4457250769000868,0.5876345270188431
2,0.7462230172568107,0.045520745364901014,0.4419209161076616,0.05993168045281276,0.7334706959601104,0.04387777036881212,0.78656193395414,0.042868302518561954,0.6529130089762092,0.7953348736690251
3,0.6930339410415916,0.050064332378810424,0.34717576227911806,0.06481965533112893,0.6567863616978479,0.04979139991351362,0.655408720330958,0.054469387246542184,0.8150919638534749,0.7348372333119164
4,0.30306453535360434,0.07543615293250057,-0.461039253600096,0.09697047531476012,0.06144978264078271,0.08233809705352715,0.13103452698671536,0.08649711226916211,-1.9038965399849546,-0.05055331156913434
5,0.6070100779610196,0.056646614146392715,0.0016183950314844209,0.08015984477800737,0.3675671255380639,0.06758950825686355,0.3647034534201613,0.07395858534856592,-0.7448811806973907,-0.31768096123383716
6,0.7712952317358606,0.043213640984354915,0.6906070680752014,0.04462351495270873,0.8583291128365357,0.03198986262564652,0.9218021089901958,0.025947640273748993,0.7897727385712927,0.8036415692412802
7,0.6096051829959318,0.05645927167951314,0.016195053784829327,0.0795725146969489,0.4105000014561857,0.06525502682101722,0.4141015548134991,0.07102504556791263,0.6487869031087585,0.7960398038801137
8,0.5285639674225399,0.062043263885104845,0.7547653509220885,0.03972825574844789,0.8396400028260866,0.03403455591625646,0.9386279401466554,0.02298718008839486,0.4864595329704058,0.7287140902909026
9,0.7039198565046051,0.049168605497349034,0.7453307959979896,0.04048524741393747,0.8530602977684485,0.032579292291050686,0.8787246508521793,0.03231369452421729,0.4675835581191341,0.11967935680212927
10,0.49340608173064515,0.0643151424278986,-0.03813281370101862,0.08174007682506312,0.3244575080880846,0.06985514590525965,0.37126687627297517,0.07357555025573415,-0.7158100204736169,0.5344311962664949
11,0.2680511505540193,0.07730785369846095,-0.6002636838396991,0.10148558442134817,-0.06645121173608581,0.08776928578683874,-0.026096432706417483,0.09399276752199837,-4.006569992677333,-0.1910920128329059
12,0.7410581757474386,0.045981628839144424,0.6489151235668627,0.04753512532006126,0.836712334060173,0.034343832624575035,0.8777087349125872,0.032448757150322985,0.7844786692786689,0.82034032986075
13,0.7064631532033223,0.04895697351749549,0.5078371568034237,0.05628115398468141,0.7345461362690842,0.04378915793659571,0.7873518967946116,0.04278889831735844,0.34666265630653015,-0.1830794168761838
14,0.6929857582229582,0.05006826138973024,0.36006855786572955,0.0641763933944899,0.6312515615942038,0.05161039265710357,0.6639456926299656,0.05379043810014758,-0.9544927086691899,0.558301261332371
15,0.3351159595582679,0.07368111750971182,-0.5770522786397096,0.10074688507886692,-0.047162181638757295,0.08697191704511767,0.024136246075751155,0.09166318468669772,-0.9495821062398448,0.0806956987056392
16,0.628299090444763,0.05509092466515162,0.39281523056018275,0.06251280937323551,0.6120580177355681,0.05293652863597201,0.6417376450002191,0.05553936838183279,0.27883295696374455,0.4001102439608918
17,0.6913974752538978,0.05019760389620397,0.7848185397517725,0.0372143988080712,0.8129890320865759,0.03675408431929231,0.9011618944119204,0.029171754811029266,0.08767224811941288,-0.010923702786654221
18,0.5360711872065003,0.061547288231991064,0.20757979112740077,0.07141449239016932,0.6125071594090727,0.05290587600255068,0.6257005495542689,0.056768829929214316,0.6597186595095171,0.5458416186992344
19,0.2567102471964734,0.07790446019197249,-0.3478860637735106,0.09313977270602157,0.18360207010186014,0.07679324430664893,0.20627213261016997,0.08266775857751492,0.18194118716667274,0.31251519399931627
20,0.5827361062567988,0.05836986019091098,0.6327786824787687,0.048615250118016075,0.7998956162485106,0.03801897200635319,0.8440858349593746,0.036638959766927985,0.7690694374550957,0.8148265136584578
21,0.747745387087009,0.04538400394194344,0.4953434346342943,0.056991035249213534,0.7422122696230753,0.0431522246234368,0.7238978124210728,0.04875680872881463,0.7442003561216424,0.7611366788037879
22,0.6715882930936453,0.05178363881819989,0.7363935588281256,0.04118950674788221,0.8455354388157124,0.03340307862625983,0.9283032331895663,0.02484563689710854,0.4783807063482315,0.6914640579920103
23,0.41497153297973177,0.06911491040687685,0.05561632587817977,0.07796197232236599,0.34663678420496813,0.06869884070705073,0.28473453332663523,0.07847547933433412,0.6263595332538355,0.5870133240034805
24,0.46029797556435437,0.0663835194182278,0.08677252530680346,0.07666516358526035,-0.4769366634396106,0.10328874583190492,-0.02157814696746785,0.09378559658141986,0.002194933261169596,-0.7711533004542415
25,0.6837296649278315,0.05081740444603416,0.4158123235080997,0.06131754773901671,0.735267121537072,0.04372965078947803,0.7213204660876977,0.048983846560999356,0.8374125584822583,0.6776662518416625
26,0.7148209931154021,0.048254967339638896,0.5279181853557473,0.05512101648266422,0.8010630726588422,0.03790790392237752,0.8099485258685356,0.040451624721927405,0.8521367070913306,0.6703778616070667
27,0.6181497357498403,0.05583799270201481,0.6749666566263208,0.04573751235605454,0.8587850408352291,0.03193834594586182,0.9120332904880591,0.027520702891459324,0.5773842433316618,0.4626195066778943
28,0.49064715262950964,0.06449003594702048,0.04383263075480792,0.07844685581574402,0.42715933034339637,0.06432636196939778,0.4820098625192327,0.06678225717667677,0.7228829372839689,0.7090093767227263
29,0.5579665167868006,0.06007735911552201,0.6045375192456421,0.05045000637409582,0.5939140611224059,0.05416029787744388,0.6859355786184129,0.05200076329124938,-0.21481733904617362,-0.27262014944767166
