DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,thr1,ksat1,alpha1,npar1,ths2,thr2,ksat2,alpha2,npar2,ths3,thr3,ksat3,alpha3,npar3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MAXROOTDEPTH,BETAROOT
0.3891035714285715,0.8747178571428572,0.5486482142857143,295.56875,0.5692621428571429,0.03795303571428572,-0.36694642857142856,0.5930178571428572,1.2304330357142856,0.20287839285714288,0.017305669642857145,-0.180825,0.8487830357142858,1.2212948214285715,0.22483875,0.0018389732142857144,0.22193035714285717,0.8673785714285714,1.268552142857143,0.1877169642857143,0.005742723214285714,1.921055357142857,94.58580357142857,-1.49658125,0.22298125,10.337821428571429,-1.5582232142857142,0.969983375
0.3415321428571429,0.7686892857142857,0.5925910714285714,261.85625,0.5734778571428572,0.01690482142857143,0.17153214285714302,0.5895821428571428,1.2226526785714285,0.21408875000000002,0.013618080357142858,-0.09729642857142856,0.9267258928571429,1.2413273214285714,0.23852732142857141,0.002639330357142857,0.07136250000000001,0.80265,1.2640935714285715,0.16898660714285715,0.006304062500000001,1.5478767857142857,98.47312500000001,-1.4860330357142857,0.37874375000000005,11.99082142857143,-1.9249017857142856,0.968722375
0.30557500000000004,0.875325,0.5652625,271.71875,0.5661235714285715,0.03363839285714286,-0.148075,0.5363892857142857,1.252263392857143,0.20426053571428573,0.016681294642857145,-0.013346428571428565,1.323020535714286,1.235448392857143,0.22223517857142858,0.0006207589285714285,0.0010660714285714286,0.9881642857142858,1.2694221428571428,0.17375267857142856,0.006553883928571429,2.2478517857142855,117.11223214285715,-1.46695625,0.26560625000000004,11.639607142857143,-1.9719553571428572,0.968668875
0.3852535714285715,0.7810035714285715,0.5004089285714286,211.76160714285714,0.5709964285714286,0.018324464285714284,-0.0771464285714285,0.6512035714285714,1.2416776785714285,0.21472303571428572,0.011724866071428572,-0.06059642857142855,1.0673098214285714,1.2487855357142856,0.21128089285714285,0.005721026785714286,0.18803035714285715,0.82395,1.2691007142857142,0.17465803571428573,0.005361026785714286,1.698755357142857,99.69491071428571,-1.4557044642857142,0.32116875,15.954464285714286,-1.9207946428571427,0.971484875
0.3663535714285715,0.7099107142857143,0.5564017857142857,212.26517857142858,0.5920307142857143,0.03142160714285715,0.034303571428571544,0.5480964285714286,1.2558991071428571,0.22332232142857145,0.010444241071428571,-0.09556785714285715,1.27911875,1.248456607142857,0.21228910714285715,0.0071462946428571435,0.03319821428571429,0.9073214285714286,1.299777857142857,0.15942410714285715,0.0063826339285714285,1.8835125,88.298125,-1.4638348214285715,0.10776875000000001,12.694749999999999,-1.7042946428571428,0.970209125
0.2432107142857143,0.7749321428571428,0.5690303571428571,232.34375,0.5906378571428571,0.038621607142857145,0.15308214285714294,0.6837107142857143,1.2103205357142857,0.21185053571428572,0.012124776785714286,-0.07436785714285712,1.147688392857143,1.2238619642857143,0.22625196428571429,0.0034402232142857142,0.2087946428571429,0.8087928571428571,1.271102142857143,0.15915803571428572,0.0068128125,1.8975267857142857,129.094375,-1.4517794642857142,0.37440625000000005,12.944607142857143,-1.721955357142857,0.9675858749999999
0.39912500000000006,0.7177392857142857,0.5280839285714286,220.67589285714286,0.5825121428571429,0.033324464285714284,-0.34815357142857145,0.6835178571428571,1.2554919642857143,0.20472125000000002,0.012541026785714286,-0.102325,1.2643866071428573,1.2213944642857142,0.21502017857142858,0.0012705803571428573,0.2626875,0.8611928571428571,1.2980678571428572,0.17696875,0.0057723660714285715,1.5682232142857142,111.80669642857143,-1.48069375,0.21785625,15.89425,-1.6819553571428572,0.9656018749999999
0.28530357142857143,0.8324750000000001,0.5569339285714285,225.7919642857143,0.5771192857142857,0.03241482142857143,-0.0432035714285714,0.6244678571428571,1.2466205357142857,0.22814589285714287,0.016719598214285716,-0.09869642857142856,1.0007991071428572,1.2416251785714285,0.23642625,0.002854419642857143,0.28457678571428574,1.0764785714285716,1.2826635714285715,0.18694375000000002,0.005662991071428571,2.3506446428571426,130.99580357142858,-1.4923366071428572,0.37605625,15.231678571428573,-1.6734553571428572,0.9661998749999999
0.39008928571428575,0.7083464285714285,0.5995375,270.3098214285714,0.5717764285714286,0.03940589285714286,-0.10738214285714281,0.606225,1.2464258928571428,0.21646946428571429,0.013475312500000001,-0.036153571428571396,1.0524008928571429,1.2324751785714285,0.23957196428571428,0.006205580357142857,0.2500339285714286,0.7284214285714286,1.2973307142857142,0.19115803571428572,0.0067075446428571436,1.5948375,125.08723214285715,-1.4753526785714286,0.13565625,10.96632142857143,-1.8417232142857143,0.966636875
0.23825357142857145,0.8816464285714286,0.5582767857142857,226.51517857142858,0.5689178571428571,0.035561607142857145,-0.008832142857142733,0.6656178571428571,1.2479651785714285,0.21138660714285715,0.015896741071428574,-0.03403928571428569,1.2737366071428573,1.2377723214285714,0.22785910714285715,0.002240223214285714,0.26297678571428573,0.7088214285714285,1.283067857142857,0.17190267857142857,0.0047241517857142855,2.1042375,120.31794642857143,-1.46503125,0.21015625,13.86732142857143,-1.8167232142857144,0.965687875
0.3144178571428572,0.8340035714285714,0.5172839285714286,245.06696428571428,0.5786635714285715,0.013375535714285715,-0.07826071428571424,0.5416607142857143,1.2547901785714286,0.20319125000000002,0.012761741071428571,-0.01563928571428569,1.0263741071428572,1.23581375,0.23356017857142858,0.0066496875,0.061505357142857146,0.9234500000000001,1.296245,0.18917053571428571,0.005640669642857143,1.5740732142857143,98.35919642857144,-1.4893169642857143,0.24816875000000002,10.383678571428572,-1.8706160714285713,0.9658503749999999
0.32386785714285715,0.7331107142857143,0.5975874999999999,212.21160714285713,0.5801221428571429,0.023622678571428572,0.11485357142857155,0.6379392857142857,1.2286580357142858,0.20494732142857144,0.01180763392857143,-0.12669642857142857,0.9961241071428573,1.2469769642857143,0.2176805357142857,0.00048308035714285716,0.19664464285714287,1.0056928571428572,1.2977307142857144,0.19834732142857145,0.0066940625,1.6070196428571428,114.38187500000001,-1.480686607142857,0.38321875000000005,11.31625,-1.6774553571428572,0.965827125
0.32713214285714287,0.7407392857142857,0.5598089285714286,233.79017857142858,0.5683535714285715,0.025164464285714287,-0.27930357142857143,0.6357607142857142,1.2113044642857143,0.21729232142857144,0.012722366071428572,-0.13251785714285713,0.8834330357142858,1.2462076785714287,0.22845910714285714,0.001607544642857143,0.13440535714285715,0.7677214285714286,1.2786364285714287,0.16219910714285715,0.0059403125,2.2545375,89.20758928571429,-1.47338125,0.21554374999999998,12.980607142857142,-1.6623125,0.970879375
0.35101785714285716,0.7126107142857142,0.5046339285714285,245.34553571428572,0.5794692857142857,0.015646964285714285,0.014910714285714333,0.5470321428571429,1.2478598214285714,0.22590553571428573,0.011867633928571429,-0.09178928571428571,1.0638919642857143,1.2372044642857143,0.21966910714285715,0.003311651785714286,0.04920535714285715,0.8669214285714286,1.2853292857142857,0.19265089285714287,0.006334241071428572,2.212205357142857,129.18866071428573,-1.463799107142857,0.24959375,12.455607142857144,-1.5425446428571428,0.969893625
0.2079464285714286,0.8705321428571429,0.5795767857142857,292.8205357142857,0.5612207142857143,0.032891607142857146,0.15768928571428587,0.5684678571428572,1.2182776785714284,0.22666625,0.012012544642857143,-0.1308392857142857,1.0372955357142857,1.230655892857143,0.22687660714285712,0.0036952232142857143,0.0892017857142857,0.7017928571428571,1.2907178571428572,0.15444017857142855,0.004729955357142857,1.5911732142857142,92.30133928571429,-1.4740544642857143,0.19610624999999998,13.58425,-1.9009017857142858,0.969125875
0.3419107142857143,0.818325,0.5163482142857143,268.75089285714284,0.5983207142857143,0.03872017857142857,0.1570464285714287,0.5023964285714285,1.2310955357142856,0.22934910714285717,0.011834955357142858,-0.05961071428571427,1.3021598214285715,1.2338808928571428,0.21358125,0.0011634375,0.008041071428571429,0.7706357142857143,1.2916164285714287,0.15803125,0.006076473214285715,1.7026125,88.20776785714285,-1.4599080357142857,0.30209375000000005,14.565892857142858,-1.6432589285714285,0.9709853749999999
0.2096607142857143,0.7892678571428571,0.5411589285714286,216.85089285714287,0.5889321428571429,0.024595535714285716,0.04932500000000006,0.6405321428571429,1.2458098214285713,0.20887625,0.01041450892857143,-0.006117857142857119,0.9334437500000001,1.2494626785714287,0.21564375,0.0030239732142857143,0.15026250000000002,0.7936214285714286,1.2833792857142858,0.16483482142857142,0.0052795089285714285,1.8539089285714285,121.30794642857143,-1.450486607142857,0.30985625000000006,14.200964285714285,-1.5119196428571429,0.9658536249999999
0.22636785714285718,0.8422178571428571,0.5318696428571429,347.16339285714287,0.5963878571428571,0.012923392857142857,-0.0766107142857142,0.524725,1.2242669642857142,0.20597803571428572,0.012534866071428572,-0.04734642857142854,0.8141330357142857,1.23335375,0.23080875,0.006727366071428572,0.28538035714285714,0.7519928571428571,1.260465,0.15871696428571427,0.006626830357142857,2.146794642857143,109.07633928571428,-1.4712955357142856,0.18113125000000002,15.790750000000001,-1.7109375,0.970136125
0.37986071428571433,0.7400749999999999,0.5808482142857143,345.0098214285714,0.5924692857142857,0.016328392857142857,0.04508214285714296,0.6071464285714285,1.2407919642857144,0.20265660714285716,0.01366763392857143,-0.03869642857142855,1.1900580357142858,1.23013625,0.23610160714285713,0.0005811160714285714,0.10692321428571429,0.9067785714285714,1.299242142857143,0.15539732142857143,0.004989955357142857,2.3450839285714284,100.18598214285714,-1.47748125,0.17784375000000002,12.992821428571428,-1.9552589285714286,0.9658638749999999
