DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,ksat1,ths2,ksat2,ths3,ksat3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MXRTLN,MAXROOTDEPTH,BETAROOT
0.0083,0.57654,0.6412150000000001,102.6,1.42835,0.3289000000000001,1.49425,0.21150000000000002,1.26395,-0.13190000000000002,0.13441,0.018599,2.03157,224.41,-1.29524,0.44225,19.093200000000003,2401.25,-1.5756999999999999,0.976135
0.4353,0.7086600000000001,0.48853500000000005,477.88,1.44975,0.4647,1.05745,0.32930000000000004,1.40585,0.41470000000000007,0.18315,0.014227,1.85581,214.95,-1.21668,0.71245,17.189999999999998,1317.65,-1.1965,0.953275
0.5399,0.6267,0.527255,238.04000000000002,1.06695,0.49470000000000003,1.14385,0.47330000000000005,1.37335,0.46410000000000007,0.12295,0.013967,1.80381,235.79000000000002,-1.36676,0.42945,14.9388,3973.55,-1.7915,0.987935
0.5559000000000001,0.38418,0.610195,191.95999999999998,1.34035,-0.08549999999999996,1.16635,0.25670000000000004,1.49325,-0.16749999999999998,0.12961,0.012013,2.29365,161.41,-1.00148,0.56435,12.0396,1840.55,-1.8879,0.964475
0.2065,0.52074,0.394485,423.4,1.11505,-0.1533,1.24225,0.4021,1.00105,0.4145,0.12517,0.015877000000000002,2.12335,194.29,-1.2826,0.46965,14.6604,4557.65,-1.2252999999999998,0.979155
0.2055,0.39294,0.270955,301.15999999999997,1.29575,-0.4069,1.40725,0.06469999999999998,1.12935,-0.2323,0.11419000000000001,0.011499,1.56981,244.81,-1.12172,0.54355,12.5556,1949.45,-1.3265,0.942915
0.5401,0.6543000000000001,0.266335,308.2,1.46715,0.28090000000000004,1.15365,0.07569999999999999,1.38595,-0.3589,0.13601000000000002,0.015887,2.3183499999999997,249.09,-1.11492,0.76015,19.278,4176.950000000001,-1.4914999999999998,0.9783149999999999
0.4769,0.6953400000000001,0.6855450000000001,242.2,1.08255,-0.4139,1.00895,0.3961,1.02365,0.21989999999999998,0.16467,0.013521,1.75753,166.32999999999998,-1.07876,0.42915,23.8764,2841.35,-1.1921,0.989045
0.8347,0.3291,0.6605750000000001,199.72,1.37745,-0.3859,1.28365,-0.3453,1.33015,-0.3841,0.18265,0.014583,1.85971,184.99,-1.12348,0.31495,21.7452,4826.75,-1.1267,0.948575
0.10270000000000001,0.31529999999999997,0.46070500000000003,473.08000000000004,1.14795,0.3157,1.49115,-0.4905,1.20605,0.23930000000000007,0.13491,0.016657,2.37685,232.55,-1.27468,0.6717500000000001,23.838,2601.9500000000003,-1.8129,0.963185
0.9973000000000001,0.40626,0.606015,273.0,1.39585,0.48950000000000005,1.18015,-0.35009999999999997,1.15175,-0.1417,0.10935,0.011493,2.15013,224.59,-1.31836,0.76865,19.1964,4870.85,-1.3707,0.952415
0.2461,0.3741,0.427265,111.88,1.07835,0.043300000000000005,1.24725,0.4991,1.33285,-0.3949,0.13257000000000002,0.010717,2.44315,213.81,-1.39188,0.42995,16.4508,2574.95,-1.4745,0.947175
0.4185,0.5703,0.630325,333.0,1.24545,-0.17070000000000002,1.09045,0.04910000000000003,1.29735,-0.3175,0.13809000000000002,0.013447,2.49021,222.21,-1.399,0.66815,17.7756,4005.05,-1.3133,0.950565
0.0123,0.51474,0.754295,460.92,1.4372500000000001,-0.2857,1.37965,0.041100000000000025,1.07775,0.3153,0.10873000000000001,0.012729,2.69691,181.17,-1.05932,0.52705,13.4724,1856.75,-1.9304999999999999,0.978475
0.4465,0.49650000000000005,0.537485,459.48,1.23975,-0.06209999999999999,1.41835,-0.14550000000000002,1.27035,0.000500000000000056,0.15479,0.019843,2.57185,234.26999999999998,-1.2307599999999999,0.72915,16.1556,2352.65,-1.8595,0.959325
0.4979,0.4167,0.27997500000000003,325.24,1.2864499999999999,-0.3657,1.31885,0.4909,1.06785,-0.3359,0.19707000000000002,0.013717,1.84073,165.21,-1.3151599999999999,0.49385,23.3652,2376.05,-1.1286999999999998,0.9465549999999999
0.5961,0.4941,0.7384550000000001,141.0,1.2803499999999999,-0.14229999999999998,1.47445,0.2947000000000001,1.4938500000000001,-0.4617,0.12983,0.015243,2.47045,151.97,-1.2900399999999999,0.79635,18.1932,3384.95,-1.7315,0.9703849999999999
0.7451,0.72054,0.572905,171.07999999999998,1.14685,0.3597,1.4758499999999999,0.43610000000000004,1.47655,-0.008500000000000008,0.16855,0.013519,1.64885,190.63,-1.2478799999999999,0.44284999999999997,18.1524,667.85,-1.5493000000000001,0.941545
0.4033,0.7137,0.44211500000000004,273.88,1.41825,0.23250000000000004,1.23335,0.01870000000000005,1.48495,-0.044499999999999984,0.17639000000000002,0.015451,1.93745,181.63,-1.34964,0.46504999999999996,14.7972,1494.0500000000002,-1.4308999999999998,0.9416749999999999
0.09010000000000001,0.7600200000000001,0.282175,451.32000000000005,1.21985,-0.19690000000000002,1.49645,0.43290000000000006,1.19905,-0.4773,0.15335000000000001,0.013071,2.56067,164.25,-1.05532,0.6879500000000001,13.1196,1839.65,-1.2012999999999998,0.946445
0.9813000000000001,0.46878,0.6055750000000001,331.8,1.24855,-0.16149999999999998,1.37855,-0.4051,1.18515,0.06530000000000002,0.19023,0.014079000000000001,1.53107,155.39,-1.25212,0.46635,14.883600000000001,550.85,-1.1583,0.966355
0.6021,0.6408600000000001,0.495135,417.96000000000004,1.36775,-0.29769999999999996,1.04865,0.36130000000000007,1.18555,0.13990000000000002,0.12637,0.014197000000000001,2.21669,172.32999999999998,-1.3042,0.45545,23.3676,3356.15,-1.5177,0.986695
0.7123,0.7641000000000001,0.300765,251.07999999999998,1.49345,0.11550000000000005,1.03775,-0.4465,1.37175,0.40790000000000004,0.17847000000000002,0.010137,1.72035,182.55,-1.10548,0.52765,13.806000000000001,2073.65,-1.2795,0.960125
0.46690000000000004,0.39605999999999997,0.258085,389.96,1.10405,-0.22210000000000002,1.44995,0.02290000000000003,1.15605,-0.4991,0.18289000000000002,0.019093,1.76819,168.53,-1.0502,0.6912499999999999,16.445999999999998,2098.85,-1.5295,0.984205
0.9051,0.46026,0.5529950000000001,464.52,1.02535,-0.13190000000000002,1.3747500000000001,-0.2111,1.16445,-0.1341,0.17829,0.017341000000000002,1.84385,217.99,-1.2381199999999999,0.54035,23.346,1859.4499999999998,-1.3609,0.948205
0.6095,0.8766600000000002,0.29801500000000003,225.64,1.04935,0.2891,1.04685,0.43710000000000004,1.03925,-0.35009999999999997,0.11957000000000001,0.010933,1.51495,161.47,-1.11916,0.31484999999999996,22.2804,3005.15,-1.3959000000000001,0.981035
0.7023,0.6916200000000001,0.41725500000000004,358.44,1.28295,0.4937,1.13945,0.4981,1.04195,-0.1987,0.17767000000000002,0.019317,2.51933,163.93,-1.09812,0.48695,14.7204,2692.85,-1.0747,0.979325
0.6545,0.47982,0.290865,289.96000000000004,1.05725,-0.04149999999999998,1.38225,0.2985,1.4414500000000001,0.2993,0.19481,0.016746999999999998,2.74319,177.75,-1.08324,0.55645,13.866,4959.95,-1.7073,0.986215
0.5417000000000001,0.49062,0.370725,394.28000000000003,1.25275,0.4041,1.48215,0.18469999999999998,1.1391499999999999,0.1361,0.11563000000000001,0.017755,1.88129,184.75,-1.07436,0.6194500000000001,22.4028,2773.85,-1.5335,0.9471449999999999
0.9833000000000001,0.7720200000000002,0.6501250000000001,285.8,1.23685,-0.2875,1.43265,-0.2843,1.43945,-0.1659,0.10071000000000001,0.013569000000000001,2.5809499999999996,221.79,-1.06332,0.39035,16.8732,4855.55,-1.3201,0.970895
0.3699,0.8574600000000001,0.5306649999999999,313.88,1.44675,-0.37129999999999996,1.49055,0.37250000000000005,1.11135,-0.2989,0.10083,0.011621,2.3279699999999997,191.55,-1.22252,0.36185,21.6492,4683.650000000001,-1.4583,0.979075
0.7583,0.6328199999999999,0.607885,140.84,1.21465,0.07769999999999999,1.22565,0.2237,1.12045,-0.20229999999999998,0.13171,0.010979000000000001,2.0086899999999996,226.17000000000002,-1.2341199999999999,0.63835,22.47,3213.95,-1.1745,0.955815
0.41450000000000004,0.6161400000000001,0.298895,490.52000000000004,1.35545,0.10430000000000006,1.40615,-0.030299999999999994,1.28085,0.3899,0.17115000000000002,0.010707000000000001,2.74111,167.81,-1.24572,0.53255,23.67,4912.25,-1.5143,0.9516749999999999
0.3351,0.8146200000000001,0.401085,359.64,1.24355,0.1079,1.49675,0.3679,1.34405,0.24509999999999998,0.13107000000000002,0.014681,2.47383,224.77,-1.11476,0.54245,21.0084,1654.25,-1.3425,0.974225
0.05670000000000001,0.7953000000000001,0.341795,392.84,1.16545,-0.2639,1.49485,-0.2989,1.18645,-0.2531,0.10089000000000001,0.018841,2.26609,172.17000000000002,-1.0258,0.47285,13.0332,3644.15,-1.6975,0.9683149999999999
0.06530000000000001,0.67686,0.265565,109.56,1.24885,-0.4901,1.46935,0.17869999999999997,1.23685,0.19130000000000003,0.18801,0.014841,1.94447,246.49,-1.18892,0.71825,21.013199999999998,1531.85,-1.0869,0.977745
0.7121000000000001,0.53466,0.6654150000000001,482.44,1.22455,0.19669999999999999,1.3827500000000001,-0.20450000000000002,1.39415,0.4559000000000001,0.15011000000000002,0.017175000000000003,1.8768699999999998,190.05,-1.305,0.42005,19.95,800.1500000000001,-1.5167,0.942425
0.3991,0.5127,0.565095,477.56,1.04745,0.3621,1.21725,0.24670000000000003,1.14025,-0.3161,0.14053000000000002,0.019761,2.00063,154.89,-1.0074,0.53885,17.6532,3075.3500000000004,-1.4405000000000001,0.987745
0.059500000000000004,0.6831,0.30945500000000004,201.4,1.01025,-0.2995,1.47565,0.4587,1.03715,0.40470000000000006,0.10037,0.017855,2.19849,204.76999999999998,-1.28772,0.6608499999999999,19.858800000000002,3429.05,-1.7909,0.977935
0.4169,0.71682,0.41164500000000004,430.36,1.14995,-0.3953,1.22435,-0.4239,1.22475,-0.4759,0.11421,0.010639000000000001,2.48163,171.93,-1.3126,0.47795,14.8884,4733.15,-1.5621,0.9577249999999999
0.024300000000000002,0.34326,0.586105,330.84000000000003,1.30405,0.39390000000000003,1.00345,0.3225,1.26515,-0.1971,0.18811,0.011173,2.67975,185.82999999999998,-1.3705999999999998,0.66595,17.094,4848.35,-1.9725,0.981645
0.6067,0.8853000000000002,0.542545,112.68,1.15305,0.21189999999999998,1.11675,-0.13689999999999997,1.3303500000000001,-0.0827,0.11539,0.010569,2.31315,169.57,-1.15932,0.74475,14.9532,4759.25,-1.8635,0.986165
0.8167,0.45030000000000003,0.253795,429.32,1.41775,-0.049699999999999966,1.34035,0.040100000000000025,1.20805,0.4227000000000001,0.18853000000000003,0.015047000000000001,1.53367,166.13,-1.15724,0.60215,14.4252,1629.95,-1.1435,0.949745
0.6031,0.38826,0.454325,410.28000000000003,1.25065,-0.18769999999999998,1.38715,-0.0711,1.03945,-0.3711,0.11801,0.017405,2.75879,162.77,-1.21972,0.7052499999999999,15.282,1845.05,-1.1543,0.9644849999999999
0.5821000000000001,0.77358,0.41274500000000003,131.8,1.06345,0.3759,1.19675,-0.0645,1.49205,-0.03209999999999996,0.17585,0.011351,2.75567,186.65,-1.01524,0.40405,14.6148,2019.65,-1.8857,0.9477249999999999
0.2057,0.53058,0.462905,168.36,1.10435,0.48530000000000006,1.3867500000000001,0.3759,1.37555,-0.2649,0.17179,0.010573,1.74115,182.87,-1.03532,0.60365,12.1836,2177.15,-1.9525,0.9416549999999999
0.7145,0.5869800000000001,0.7909250000000001,242.68,1.44275,0.44910000000000005,1.13095,0.41170000000000007,1.27265,-0.33130000000000004,0.11631000000000001,0.017821,1.97515,198.03,-1.16524,0.70305,20.1276,1079.15,-1.1027,0.970645
0.8861,0.48654000000000003,0.48919500000000005,291.88,1.00105,0.15390000000000004,1.33485,-0.4999,1.41265,-0.3599,0.14267000000000002,0.010827,2.20733,154.13,-1.2962799999999999,0.7060500000000001,20.5596,1306.85,-1.7103,0.963345
0.8845000000000001,0.36438,0.719095,195.0,1.27175,0.12350000000000005,1.46795,0.2935,1.4837500000000001,-0.10009999999999997,0.13637000000000002,0.011485,1.57475,200.89,-1.14932,0.5682499999999999,21.246000000000002,730.85,-1.8615,0.9746549999999999
0.7339,0.5770200000000001,0.7624350000000001,376.44,1.48805,0.24650000000000005,1.34585,0.3275,1.44555,-0.3043,0.10867,0.018591,1.53861,171.07,-1.0181200000000001,0.76705,13.314,3015.05,-1.7570999999999999,0.984395
0.9091,0.74094,0.798405,341.0,1.23835,0.36050000000000004,1.4473500000000001,-0.4823,1.36215,-0.00269999999999998,0.17139,0.018243000000000002,1.63065,231.01,-1.24084,0.6307499999999999,17.778,3313.85,-1.3371,0.946465
0.8159000000000001,0.8561400000000001,0.32177500000000003,318.76,1.32155,0.28590000000000004,1.37785,0.12950000000000006,1.05955,0.04630000000000001,0.17855000000000001,0.017217,2.7294099999999997,234.71,-1.19316,0.65255,23.0244,1978.25,-1.7023,0.958475
0.9347000000000001,0.88842,0.254125,254.12,1.23895,0.2725000000000001,1.23895,0.14370000000000005,1.16835,0.12570000000000003,0.11113,0.018767,2.42313,228.07,-1.27908,0.5641499999999999,22.506,4234.55,-1.0118999999999998,0.960515
0.4227,0.70386,0.755725,240.52,1.4957500000000001,0.14770000000000005,1.10575,0.06730000000000003,1.30935,-0.13629999999999998,0.15721000000000002,0.015317,2.1126899999999997,213.49,-1.3106799999999998,0.32605,21.03,1263.65,-1.0889,0.9487949999999999
0.9949,0.52422,0.5018450000000001,378.92,1.4212500000000001,0.17070000000000007,1.33475,0.18610000000000004,1.49035,-0.4325,0.17029,0.019479000000000003,2.53545,248.37,-1.2722,0.69965,21.9132,819.05,-1.5045,0.9761449999999999
0.06570000000000001,0.45474000000000003,0.429685,429.64000000000004,1.23265,-0.1295,1.40555,0.47830000000000006,1.33955,-0.3809,0.13777,0.013715,2.23567,211.31,-1.17188,0.45015,15.437999999999999,641.75,-1.3293,0.960085
0.9677,0.60318,0.48358500000000004,326.84000000000003,1.29665,-0.3059,1.27175,-0.4691,1.14975,-0.3719,0.10909,0.010623,1.51599,247.23000000000002,-1.2776399999999999,0.35825,19.0956,4146.35,-1.1444999999999999,0.958865
0.49970000000000003,0.38298,0.565975,401.56,1.00825,-0.4063,1.07035,-0.1487,1.19035,-0.4271,0.17961000000000002,0.012787,2.28949,195.33,-1.22444,0.53695,23.8812,2960.1499999999996,-1.1669,0.957625
0.6129,0.8203800000000001,0.7913650000000001,137.0,1.2157499999999999,0.3961,1.42035,-0.2813,1.03765,-0.3787,0.19699,0.011293000000000001,1.82097,214.53,-1.1665999999999999,0.69825,17.7084,2979.05,-1.5357,0.989605
0.6585,0.37698,0.569715,499.8,1.31845,0.05010000000000003,1.01045,-0.3989,1.48105,-0.23970000000000002,0.16247,0.012639000000000001,1.54329,175.19,-1.20588,0.7968500000000001,23.8572,1854.9499999999998,-1.7969,0.983085
0.0699,0.7404600000000001,0.530885,278.2,1.20655,0.3085,1.31945,0.4635,1.34215,-0.04509999999999997,0.13151000000000002,0.017901,2.74683,228.67000000000002,-1.00652,0.41255,14.8524,1145.75,-1.5379,0.9457949999999999
0.2111,0.44646,0.293285,469.24,1.22855,0.46710000000000007,1.39855,-0.3627,1.14275,-0.07950000000000002,0.12921000000000002,0.013877,2.51387,150.41,-1.34484,0.49315,18.5868,3955.55,-1.9057,0.983865
0.46590000000000004,0.78318,0.383925,193.48,1.21745,-0.05509999999999998,1.32345,0.13429999999999997,1.32435,-0.13889999999999997,0.14029000000000003,0.016723000000000002,1.61895,222.09,-1.22228,0.5642499999999999,22.758000000000003,1602.05,-1.4883,0.9544549999999999
0.0979,0.7176600000000001,0.450365,142.52,1.19675,0.36330000000000007,1.05385,-0.3621,1.36555,0.44410000000000005,0.18777000000000002,0.018005,2.68729,232.29000000000002,-1.22004,0.42565,19.7484,4355.15,-1.8403,0.988295
0.4653,0.46374,0.737465,233.96,1.06085,-0.3175,1.10475,0.23950000000000005,1.08825,0.4101,0.10809,0.017701,2.05627,204.25,-1.24596,0.73315,20.482799999999997,517.55,-1.0758999999999999,0.943525
0.6633,0.61266,0.286025,286.12,1.31295,-0.3547,1.39795,0.09670000000000001,1.17375,-0.35850000000000004,0.13041,0.011291,1.80459,195.93,-1.07812,0.72195,19.2324,3870.95,-1.3087,0.955715
0.13069999999999998,0.8934600000000001,0.360825,447.32000000000005,1.32535,0.3699,1.45905,-0.22549999999999998,1.39775,-0.3689,0.15817,0.013015,1.56071,225.35000000000002,-1.2238,0.77495,19.878,4816.85,-1.8075,0.9529749999999999
0.5393,0.56202,0.786965,166.68,1.41135,-0.4635,1.46075,-0.3533,1.17245,-0.21949999999999997,0.15695,0.010633,2.06433,188.43,-1.16812,0.39935,22.3476,1103.4499999999998,-1.5823,0.974815
0.8407,0.58242,0.722175,496.92,1.08915,0.02849999999999997,1.05435,-0.11230000000000001,1.14855,-0.23509999999999998,0.14833000000000002,0.012421,2.51803,234.21,-1.1748399999999999,0.7039500000000001,17.1828,2448.05,-1.7457,0.966885
0.6855,0.8463,0.282395,228.44,1.43245,0.18430000000000002,1.20545,0.4515,1.25915,0.08389999999999997,0.12647,0.018877,1.5952899999999999,156.91,-1.29124,0.60765,21.906,3552.35,-1.9383,0.957715
0.5461,0.8941800000000002,0.7944450000000001,197.32,1.24445,0.3913,1.23055,-0.2717,1.21645,-0.1269,0.18955000000000002,0.013959000000000001,2.65193,191.05,-1.3064399999999998,0.33565,19.8852,4612.55,-1.8827,0.973305
0.5907,0.57498,0.6838950000000001,316.36,1.29765,0.06330000000000002,1.10175,0.43090000000000006,1.29645,-0.4371,0.17481000000000002,0.018149,2.60981,238.47,-1.0446,0.61025,19.3596,2339.15,-1.2507,0.988275
0.03150000000000001,0.48258,0.425175,208.44,1.48615,0.30590000000000006,1.17995,-0.18130000000000002,1.08175,-0.18830000000000002,0.11119000000000001,0.010237,2.60383,203.05,-1.1965999999999999,0.54615,17.046,1764.95,-1.6691,0.964645
0.8319000000000001,0.7459800000000001,0.416925,281.08,1.40445,0.21350000000000002,1.06425,0.027100000000000013,1.08915,-0.4861,0.10667,0.012415,2.53831,235.19,-1.00204,0.38134999999999997,23.9436,2800.85,-1.3049,0.948355
0.3871,0.56562,0.790375,308.68,1.24245,0.22030000000000005,1.07185,-0.20489999999999997,1.44115,-0.2993,0.17507,0.010325,2.1540299999999997,246.53,-1.18556,0.32415,15.5868,1278.95,-1.0471,0.982665
0.1387,0.7420200000000001,0.461695,267.48,1.24205,-0.2207,1.47465,-0.2983,1.23505,0.10870000000000002,0.16153,0.012381,1.56591,244.29000000000002,-1.3538,0.70575,16.434,4096.85,-1.4059,0.972545
0.6469,0.4209,0.6541950000000001,374.76000000000005,1.3467500000000001,-0.05469999999999997,1.35235,-0.2673,1.24955,0.06889999999999996,0.16015000000000001,0.011649,1.55603,242.65,-1.155,0.45145,21.7332,4697.150000000001,-1.8425,0.987175
0.6227,0.4005,0.468295,306.68,1.27445,0.4527,1.34305,-0.15149999999999997,1.21265,0.17410000000000003,0.18087,0.017225,2.27519,249.51,-1.15788,0.69495,16.218,4405.55,-1.5413000000000001,0.9413549999999999
0.9913000000000001,0.47826,0.6797150000000001,406.44,1.19525,0.1845,1.30945,-0.3055,1.20585,0.3621,0.11325,0.018089,2.06589,208.87,-1.0595599999999998,0.41364999999999996,12.2676,3744.0499999999997,-1.1857,0.967865
0.3943,0.85026,0.26193500000000003,290.28,1.42535,0.3415,1.47425,-0.2475,1.26475,0.4125,0.18181000000000003,0.012379000000000001,1.64859,207.71,-1.2058,0.58535,20.6436,3972.65,-1.0074999999999998,0.945345
0.2923,0.67422,0.660795,379.0,1.13565,-0.05990000000000001,1.38365,-0.25270000000000004,1.07925,0.4105000000000001,0.18317,0.012819,2.38205,194.95,-1.19484,0.34125,16.2252,3042.05,-1.7610999999999999,0.948785
0.2279,0.8164200000000001,0.318805,313.0,1.3609499999999999,0.3733000000000001,1.37595,-0.4959,1.09695,-0.15910000000000002,0.15843000000000002,0.010483000000000001,2.04613,209.29,-1.13692,0.51505,22.4628,1303.25,-1.6071,0.963465
0.3221,0.63114,0.696875,268.52,1.49775,-0.37529999999999997,1.48905,0.15610000000000002,1.14065,0.20189999999999997,0.13387000000000002,0.010859,2.28403,184.23,-1.2298799999999999,0.46695,17.7732,1117.85,-1.8187,0.979495
0.1993,0.59838,0.7012750000000001,319.48,1.35365,-0.2475,1.28315,0.3277,1.17655,-0.1049,0.16409,0.018397,1.81161,249.63,-1.33924,0.78505,20.8308,3019.55,-1.8901,0.966015
0.8741,0.66642,0.6205350000000001,425.8,1.22685,0.2915,1.43995,0.4929,1.18635,0.3427,0.13965,0.018829,1.57007,191.07,-1.193,0.56755,20.1588,4164.35,-1.0478999999999998,0.9402349999999999
0.1509,0.7017,0.5830250000000001,392.76,1.13785,0.3627,1.39595,0.36450000000000005,1.3851499999999999,-0.1493,0.12033,0.011253,1.65431,229.69,-1.3114,0.51005,21.735599999999998,1327.5500000000002,-1.8247,0.9628049999999999
0.8211,0.86778,0.618225,181.95999999999998,1.23535,-0.3277,1.23735,0.49250000000000005,1.36325,-0.39649999999999996,0.17113,0.017801,1.65041,180.27,-1.33012,0.35245,15.1284,4878.950000000001,-1.8593,0.975185
0.9281,0.36126,0.653095,359.96000000000004,1.11635,0.18569999999999998,1.25895,0.005900000000000016,1.3225500000000001,0.4969,0.11703000000000001,0.011541,1.97723,150.63,-1.1374,0.76825,21.2076,2696.4500000000003,-1.3103,0.968625
0.5963,0.8893800000000001,0.340915,257.4,1.34095,-0.18269999999999997,1.25865,-0.4755,1.34815,0.18430000000000002,0.17145,0.011903,2.30483,200.65,-1.09652,0.52015,13.6548,4832.15,-1.5693,0.945855
0.0261,0.88002,0.402845,175.48000000000002,1.42155,-0.2369,1.32005,0.16549999999999998,1.19615,-0.2645,0.12751,0.016851,2.5903099999999997,231.91000000000003,-1.06252,0.41925,22.4964,4545.950000000001,-1.6846999999999999,0.9659949999999999
0.9871000000000001,0.7931400000000002,0.333655,473.0,1.44165,-0.4573,1.3568500000000001,-0.18430000000000002,1.36985,0.4477,0.17107,0.017691,1.94577,189.31,-1.13852,0.31775,15.294,1836.95,-1.6719,0.947035
0.4379,0.87738,0.581265,476.6,1.42875,-0.4991,1.36855,-0.10970000000000002,1.01425,0.08510000000000006,0.13807,0.015841,2.42365,192.85,-1.34804,0.7031499999999999,17.25,4542.35,-1.5599,0.9415749999999999
0.2309,0.30102,0.347185,452.76,1.32915,-0.34509999999999996,1.16145,0.4143,1.29115,-0.20489999999999997,0.14633000000000002,0.011623,1.77183,195.55,-1.15412,0.37265,22.1244,4243.55,-1.6833,0.9602149999999999
0.7271,0.48522000000000004,0.266115,321.32,1.23285,0.24130000000000007,1.4090500000000001,-0.1387,1.14985,-0.15589999999999998,0.11775000000000001,0.019995,2.77127,237.67000000000002,-1.24868,0.71575,14.5332,2196.05,-1.9546999999999999,0.985785
