scen,twd_pd_cor,twd_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
1,-0.5190256861477204,-0.564020126465536,-133.04044159062752,-133.04044159062755,0.07455688032490333,0.38395671121243535
2,-0.47411661707627933,-0.5966290177529748,-696.9896725994292,-696.9896725994292,0.29072280598024564,1.4486898515765196
3,-0.5059502960968124,-0.6158123964997378,-194.68906652215205,-194.68906652215207,0.13497425649897465,0.655688971911835
4,-0.48080456028513285,-0.5838280286010721,-554.4644206073438,-554.4644206073438,0.20682565770232303,1.1176002658440152
5,-0.4658131323181198,-0.5982229151125017,-723.9007614836654,-723.9007614836654,0.3078575759766136,1.4544997524046668
6,-0.47758940167281955,-0.5870865162804584,-645.1484359434166,-645.1484359434166,0.24104780975642495,1.2986945236644427
7,-0.4792722150029692,-0.5888768584335193,-396.50207955636233,-396.5020795563625,0.18100399009891838,0.9146554307330593
8,-0.47887494693067134,-0.6043531004073943,-562.4123422159897,-562.4123422159898,0.25574068013922463,1.125926618238715
9,-0.49632647523876966,-0.6236723520347841,-253.0492079069119,-253.0492079069119,0.16081045410434294,0.7556974087240614
10,-0.4323620064753951,-0.5981695324898716,-1252.7994570749938,-1252.7994570749938,0.5476832618567857,2.6338070152395994
11,-0.49065219755501693,-0.6115690356794354,-307.77015630271046,-307.77015630271046,0.17191003933971452,0.9062071949013021
12,-0.4923215162816039,-0.6396650890717266,-276.3552887162281,-276.35528871622813,0.20821458265845752,0.8906826248053907
13,-0.4454270603336744,-0.6096056360953196,-680.9852808651268,-680.9852808651268,0.32358225430342996,1.6143516050927154
14,-0.48777011231808043,-0.6159683639672777,-284.86258542969426,-284.86258542969426,0.16044166366918117,0.7413335221585526
15,-0.4268657463944659,-0.6318828384479765,-529.4306851077517,-529.4306851077517,0.33145541175272786,1.6011823857040013
16,-0.43765720490168053,-0.6386521991712477,-939.1718578233804,-939.1718578233804,0.5563159120258,2.5630000000000006
17,-0.4630145256726267,-0.6233085973965594,-509.16646296749,-509.16646296749013,0.29044802657841423,1.325651245272698
18,-0.4811735501719892,-0.6100748059440051,-505.65892959907967,-505.65892959907967,0.24461116287899,1.071096884431315
19,-0.4846590359902756,-0.605716014816184,-464.33817528970354,-464.33817528970354,0.22028349025846178,1.0059648429683812
20,-0.4786591620031294,-0.594795642406452,-337.8889566809029,-337.8889566809029,0.15949837696168195,0.8049609435718823
21,-0.45279187238498264,-0.6045977270829097,-816.5306659647314,-816.5306659647314,0.39256668223930113,1.8443689349060863
22,-0.43364161897541653,-0.6521678838379009,-669.5429849792273,-669.5429849792273,0.48676236124274025,2.0950000000000006
23,-0.43099033114920865,-0.6704019371488419,-698.2041173893996,-698.2041173893999,0.52038005905321,1.5940000000000007
24,-0.48485245397783067,-0.6018981285878822,-263.46404573262487,-263.46404573262487,0.14115853361109423,0.6837270251474716
25,-0.486069103588044,-0.6088920651837871,-261.4990390775146,-261.4990390775146,0.14273586602436908,0.6823326189553514
26,-0.5015067302481504,-0.6135029163203928,-190.42140083417297,-190.42140083417303,0.13086626306029986,0.6191352568938989
27,-0.4827276850726524,-0.5959735412115144,-375.6439767620303,-375.6439767620303,0.1818879554279716,0.9051743290169111
28,-0.4832657908412457,-0.6358062778693406,-341.45876975814167,-341.4587697581417,0.23451945329138826,1.0260177458444504
29,-0.4911709707143768,-0.6151298832321588,-278.62359202871613,-278.62359202871613,0.1587969382854972,0.7427645656200649
30,-0.47306936062398763,-0.6078460025421729,-554.0990890913131,-554.0990890913131,0.26224868695913894,1.1320648943424865
31,-0.479611354835783,-0.6123726787859874,-468.9628332360394,-468.9628332360394,0.236608286415606,1.0427001466355954
32,-0.4570075897696059,-0.5819154583454833,-901.8371264052673,-901.8371264052673,0.3264055238237382,1.8359108868588052
33,-0.493118477689693,-0.6144106413906261,-342.88042845500075,-342.88042845500075,0.19287430749197598,0.9695063032385859
34,-0.47952273530866507,-0.5812229610710887,-628.3034953111691,-628.3034953111691,0.22339599792015502,1.3305875804772063
35,-0.5188991122358795,-0.6173259819496607,-188.904725359062,-188.90472535906204,0.1330729763750671,0.660627232443323
36,-0.4614022940466398,-0.6479439322052013,-333.565298074694,-333.565298074694,0.2864363608583567,1.2070196678760696
37,-0.4792360121031939,-0.5978043110276294,-365.3022018619781,-365.3022018619781,0.16788209441735197,0.8082458995510309
38,-0.43349568099005675,-0.6359156673870472,-1270.1924543979176,-1592.90133970847,0.6089193204285338,3.128449752834246
39,-0.4809876330968057,-0.6058002532305954,-315.18667261639143,-315.18667261639143,0.15859834995882974,0.808241558845176
40,-0.5040101082515686,-0.6083004185268439,-181.4999469608574,-181.49994696085744,0.10896244771978529,0.574425018331904
41,-0.5029008089196607,-0.6254014883082061,-269.5359200086958,-269.5359200086959,0.17153012972784704,0.826888306432377
42,-0.4314367969042799,-0.6222311457021309,-998.4750285932173,-998.4750285932176,0.4625249865087843,2.3271490621798083
43,-0.486697802983147,-0.6058652682730584,-458.3262314641229,-458.3262314641229,0.20391478452816403,0.9396241395055901
44,-0.4852397529548355,-0.61115073373834,-355.5830881214204,-355.5830881214205,0.18348793807950184,0.8882786158249133
45,-0.48620902897788104,-0.6146185838629481,-406.42845488660464,-406.4284548866047,0.21539298373374033,0.9924053171560646
46,-0.4464574076556182,-0.6211126654825199,-700.2470491353283,-700.2470491353283,0.390314126837683,1.8840258641620924
47,-0.5027475292396636,-0.625741679754332,-221.5845687868648,-221.58456878686482,0.17199471253620363,0.8035342001295243
48,-0.4289739288601577,-0.6103325718004983,-1023.6331569664962,-1023.6331569664962,0.47407777776380633,2.426385068237774
49,-0.5156543872798829,-0.6068180411885792,-168.16392449782984,-168.16392449782984,0.10668572199006454,0.5728605029223061
50,-0.4395950538121441,-0.6474497478044499,-424.1203330647327,-424.1203330647328,0.3438939050323925,1.5490046846901766
51,-0.48316763005675484,-0.5968911783361497,-366.2001473218993,-366.2001473218993,0.18198402429977034,0.9176598660815133
52,-0.48241234503622576,-0.6042374657029682,-485.3944376421213,-485.3944376421213,0.22439794641740146,1.0014351126467989
53,-0.48056667207258685,-0.6003825190396508,-527.30661696179,-527.30661696179,0.23007248330019828,0.9946592094142397
54,-0.4581679441771435,-0.5935712962704026,-851.1616032678082,-851.1616032678082,0.3639093753035978,1.828656444673832
55,-0.4368868367603481,-0.588801515416826,-1157.4266231841084,-1157.4266231841086,0.4887016643447483,2.3260304995727292
56,-0.50440226426704,-0.6260209132932405,-239.40027036991523,-239.4002703699153,0.1589741437748212,0.7414505127346129
57,-0.4861842942837246,-0.6152575106692768,-368.50519584332676,-368.5051958433268,0.19903753013384548,0.9496870972290647
58,-0.44291217978292263,-0.6460197220245223,-416.02750595080676,-416.0275059508068,0.33285004200817087,1.487961200659329
59,-0.4853942062904175,-0.6015032809973776,-243.98660306505724,-243.98660306505724,0.13194457274356267,0.6642344616061682
60,-0.4776970702728273,-0.5904113536645588,-345.1629591308857,-345.1629591308857,0.16518930812149688,0.8396229762453931
61,-0.43534644632407093,-0.6610059525966849,-858.8574171867504,-858.8574171867506,0.5305191986924944,1.7890000000000004
62,-0.43675032191778956,-0.6221989642490622,-1113.8384916399866,-1113.8384916399866,0.5633926123323455,2.8941718186078167
63,-0.4577455646111029,-0.5763855922950766,-1010.7170196478717,-1010.7170196478717,0.36949292039801346,2.26263364555751
64,-0.5159477486004828,-0.5592312522473647,-130.83490409136277,-130.83490409136277,0.06875403472983052,0.36711027331777807
65,-0.4848859472287635,-0.6145211486860013,-302.69023827824793,-302.69023827824793,0.16602823886036888,0.7657673573438163
66,-0.4713061699239923,-0.6218893182995212,-275.2088001629668,-275.2088001629668,0.1738568556940941,0.7962544166692502
67,-0.4255443152517439,-0.6489502076193117,-575.3250872185248,-575.3250872185249,0.42934542090168426,1.8140000000000003
68,-0.4330025167258615,-0.6251283523338435,-1435.207823960887,-1435.207823960887,0.6192163935726105,2.9350000000000005
69,-0.41409532783025965,-0.637727020386151,-367.4911660777391,-367.49116607773914,0.2868819980976001,1.1440000000000001
70,-0.4211429144542162,-0.6387722047871529,-410.8988412151583,-410.8988412151583,0.3066716057714624,1.312
