date,PLPSI_pd,PLPSI_md,PLFL,PLRF,RWU,PLSTOR,ks
2024-04-12,-85.42837290202284,-109.663547617285,0.04847034943052433,0.021279025730069356,0.4461362855987379,9.780672904765437,2.4
2024-04-13,-81.34911545751439,-115.7728723909266,0.06884751386682442,0.05662886431954124,0.5331030189459127,9.768454255218154,2.4
2024-04-14,-92.81481890401525,-133.12940508026315,0.08062917235249577,0.04591610697382269,0.6720849494850141,9.733741189839481,2.4
2024-04-15,-86.99117342126897,-147.1894175440581,0.12039648824557826,0.09227646331798836,0.7010680206275078,9.705621164911891,2.4
2024-04-16,-88.56972267244913,-136.1654981439301,0.09519155094296193,0.11723938974321796,0.3181384650591046,9.727669003712148,2.4
2024-04-17,-102.16801985341371,-133.73267415588072,0.063129308604934,0.0679949565810328,0.23137971090329484,9.732534651688248,2.4
2024-04-18,-107.0961648637766,-125.73488457082429,0.03727743941409539,0.05327301858420825,0.14053366370583115,9.74853023085836,2.4
2024-04-19,-111.74417727802545,-131.56138535872384,0.039634416161396784,0.0279814145855977,0.2218554030965575,9.736877229282562,2.4
2024-04-20,-106.91904579012085,-118.11215802739056,0.022386224474539425,0.04928467913720598,0.06793727439459304,9.763775683945228,2.4
2024-04-21,-95.33593033919448,-112.75036389628752,0.034828867114186084,0.04555245537639219,0.21365818818971613,9.774499272207434,2.4
2024-04-22,-109.63133342518948,-115.05022054655272,0.010837774242726493,0.0062380609421960834,0.08080312988403535,9.769899558906904,2.4
2024-04-23,-106.36468582199201,-114.85461404017458,0.016979856436365133,0.01737106944912141,0.12012134938058844,9.77029077191966,2.4
2024-04-24,-114.84285982598671,-127.03550320902617,0.02438528676607893,2.3508428375737632e-5,0.2494466767805324,9.745928993581957,2.4
2024-04-25,-112.63941872650439,-133.5302365993211,0.04178163574563344,0.028792168965043573,0.21169247337739128,9.732939526801367,2.4
2024-04-26,-113.88581413716817,-147.15657887849895,0.06654152948266157,0.0392888449243059,0.41394174824217356,9.705686842243011,2.4
2024-04-27,-112.32501401556536,-151.72219785385448,0.07879436767657824,0.06966312972586719,0.39760216924708436,9.696555604292302,2.4
2024-04-28,-117.07397950202883,-163.86367755095,0.09357939609784231,0.06929643670365128,0.4864759107947445,9.67227264489811,2.4
2024-04-29,-118.36055030364668,-157.78065197210196,0.07884020333691055,0.09100625449460664,0.24109310825785374,9.684438696055805,2.4
2024-04-30,-126.32916418415292,-180.85664434670255,0.10905496032509926,0.0629029755758981,0.5849302893663053,9.638286711306604,2.4
2024-05-01,-123.97586900715086,-196.93805860976138,0.14592437920522106,0.11376155067910337,0.5933456220820542,9.606123882780485,2.4
2024-05-02,-126.09760538772552,-193.57750210118598,0.13495979342692097,0.14168090644407172,0.49284124416582625,9.612844995797635,2.4
